epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,22.0515,0.67364,1.02927,0.14358,0.47251,0.01054,0.48569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,42.3814,0.48246,0.51135,0.08822,0.2669,0.00647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,62.7088,0.42676,0.4366,0.07802,0.22214,0.00547,0.01111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,82.9152,0.40403,0.43549,0.06751,0.19873,0.00498,0.00096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,104.083,0.38946,0.40592,0.06856,0.19323,0.00463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,124.861,0.37024,0.38205,0.0641,0.19123,0.00433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,145.357,0.34848,0.32606,0.05961,0.17038,0.00418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,167.835,0.27299,0.16736,0.02979,0.12064,0.00338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,189.544,0.26518,0.15258,0.03163,0.11473,0.00328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,218.467,0.25345,0.155,0.02753,0.11175,0.00306,0,0.99158,0.9934,0.99487,0.97599,0.98886,0.98672,0.99242,0.98844,0.23442,0.12563,0.02137,0.09526,0.00297,0,6.8454e-05,6.8454e-05,6.8454e-05
