frame_id,domain,session,detection_count,top_score,selector_status,selected_hypothesis,expected_hypothesis,correct,prediction_failure,short_success,long_success,short_score,long_score,score_margin,pose_valid,restricted_adds_error_m,restricted_adds_normalized,rotation_error_deg,translation_error_m,yaw_error_deg
1778653364045039360,DAY,eval_outside,3,0.6397290229797363,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,9.409369913182752,5.0634615497916,4.345908363391152,True,1.1677305977757397,0.6842889356660024,85.77304639955484,0.2186048380528278,85.77195174658131
1778653367706938112,DAY,eval_outside,6,0.7129324078559875,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,24.142479533692914,11.46111928880962,12.681360244883294,True,1.1348223080056432,0.6650047115270948,83.12831237271207,0.1613362138121469,83.12824360469477
1778653378457989888,DAY,eval_outside,6,0.8455380797386169,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,21.216467050636844,8.405043422189452,12.811423628447391,True,1.1313900238416328,0.6629933965183354,82.95566284521685,0.13415368468703756,82.95561113957822
1778653455932024064,DAY,eval_outside,3,0.8768384456634521,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,5.601118245439491,6.083717432923821,0.48259918748432984,True,0.07501044819050084,0.043956045901235544,1.697349247178426,0.07249286143479154,1.428055315489096
1778653498432396288,DAY,eval_outside,5,0.9170090556144714,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,2.19873559206586,3.5333828230940125,1.3346472310281525,True,0.20558518567329737,0.12047270848348136,4.554617718195992,0.1994787417407131,4.389437928751344
1778653508779767808,DAY,eval_outside,9,0.797947347164154,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,3.296631306345442,1.9702949944844348,1.3263363118610072,True,0.9506636595094853,0.5570879319092957,67.68000699749383,0.10068623379634198,67.66958660159553
1778653522084302848,DAY,eval_outside,8,0.7598097920417786,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,0.9005368406278217,2.6291123380277517,1.7285754973999299,True,0.18417632762855557,0.10792713957129776,1.7879714214722218,0.1830749308511664,1.1045729195667222
1778653526955536896,DAY,eval_outside,5,0.5199717283248901,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,3.3554954483223853,5.538884940821294,2.183389492498909,True,0.05667010407650419,0.033208623013268004,2.158482743436541,0.05098530755364748,1.994720159249803
1778653539789436160,DAY,eval_outside,2,0.9150169491767883,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,5.878079232293057,6.74855763639899,0.870478404105933,True,0.05325271449235279,0.031206036213068267,2.2026839188400094,0.04622124946791146,2.1527307675767626
1778653540259983104,DAY,eval_outside,1,0.9359405040740967,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,3.8513819056309075,7.912306292448435,4.060924386817527,True,0.049772067511219126,0.029166380642951524,1.4509415150442082,0.04712953917246432,0.03388937851961666
1778653545299653120,DAY,eval_outside,1,0.9180236458778381,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,6.152084310207493,9.474837499905423,3.32275318969793,True,0.07241084639125962,0.042432681906366725,3.153878508032532,0.06257764669388392,3.0681671031099507
1775201414728017664,DAY,eval_noapril,2,0.9693393111228943,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,5.035124607355521,3.4707056480026353,1.5644189593528859,True,0.02576830658840302,0.01510020129889575,1.080535673813564,0.023570249550149688,0.08577053283001577
1775201415399297536,DAY,eval_noapril,1,0.9527209401130676,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,7.193164812658538,5.055052603993434,2.1381122086651043,True,0.04955863607080073,0.029041310037214416,1.9312454950561024,0.04581043513084199,1.5652149844990737
1775201416944730624,DAY,eval_noapril,1,0.962668776512146,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,5.188960643584982,3.8399146984743107,1.3490459451106718,True,0.10178473028773427,0.05964574781915663,0.8815398138942803,0.10146521500692258,0.5484338037265297
1775201418120676608,DAY,eval_noapril,1,0.9653456211090088,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,5.319529475065654,3.2659817546688967,2.053547720396757,True,0.06144599039653983,0.03600728751090467,0.667102883657374,0.06117738269541179,0.5438987003403419
1775201421043401984,DAY,eval_noapril,6,0.9596705436706543,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,3.3188186372450854,3.1881235262985506,0.13069511094653485,True,0.06850153795258276,0.04014183116066583,1.5000400755824745,0.06710889171848958,1.1323196767835497
1775201428535961600,DAY,eval_noapril,1,0.9663224816322327,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,4.005110567611497,2.1506800768046115,1.8544304908068852,True,0.05884287980031562,0.03448186736459345,1.067117998848201,0.057890767890994385,0.9616021624578813
1775201429879521792,DAY,eval_noapril,2,0.9698615670204163,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,5.958012699697417,2.7530849639287087,3.2049277357687087,True,0.06693057078468345,0.039221246007432986,1.7244946790535238,0.06495312016158573,1.0075597673753656
1775201430551447040,DAY,eval_noapril,2,0.9642242193222046,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,5.954604512897642,3.506560276638078,2.4480442362595642,True,0.11341708933886979,0.06646229832279855,1.5583470748833756,0.11242481685130362,0.40274605317315687
1775201430786751744,DAY,eval_noapril,3,0.9607626795768738,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,5.895073552545389,3.2963635610050925,2.5987099915402965,True,0.062440411337566205,0.036590017165017585,0.9588339289271861,0.06167577199545321,0.04277327310138692
1775201436800711168,DAY,eval_noapril,1,0.9729909300804138,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,13.191775879114983,5.838280799592641,7.353495079522342,True,0.025901524486646798,0.015178266850979883,1.9032096060035435,0.018490064370034007,0.13376229056670394
1775201442546213120,DAY,eval_noapril,2,0.8392487168312073,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,12.198292485432486,6.026722957084833,6.171569528347653,True,0.028560263450819797,0.016736285163999266,1.4914334307150212,0.024739059687767857,0.060501601177987085
1775201443822140928,DAY,eval_noapril,3,0.9568020701408386,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,11.400088838916371,5.058321849341477,6.341766989574894,True,0.037714673418821655,0.02210076003995629,0.5065885009589277,0.037531805064440434,0.04093568431722877
1778653003088339968,DAY,eval_cad,4,0.9642971754074097,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,12.438385189458318,33.86347753690737,21.425092347449052,True,0.03424045164159557,0.020064869632756176,2.0344791231156267,0.019847263795682035,1.8350619326538107
1778653006783606016,DAY,eval_cad,3,0.964687168598175,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,10.193749641724251,28.745021359399964,18.55127171767571,True,0.023408973034022337,0.013717634249712118,1.4712422635743136,0.016706714468402835,0.8530860972901321
1778653007724386048,DAY,eval_cad,1,0.9666306376457214,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,7.710078511330679,25.703720538108865,17.993642026778186,True,0.032872368221831705,0.019263174148373304,2.522666504948292,0.020528235429031882,0.9446735179293642
1778653017736058368,DAY,eval_cad,4,0.89520663022995,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,19.510251529742874,17.319997190752645,2.190254338990229,True,0.022418562782805754,0.013137254855724664,1.3052500200623771,0.01879434865825301,0.40231652092452996
1778653018878592768,DAY,eval_cad,4,0.7209910154342651,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,29.471060533190773,15.244509229073344,14.226551304117429,True,0.02300088086874867,0.013478492658354777,1.0919286926895524,0.01746600896176707,1.0187182037492613
1778653029965134592,DAY,eval_cad,2,0.9549383521080017,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,14.737857389905798,33.545159271707035,18.807301881801237,True,0.043536264876590305,0.025512206678510375,2.9423760786176376,0.02678588419964701,2.1486398617571623
1778653030032337920,DAY,eval_cad,1,0.9560906887054443,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,13.545704149401239,32.11937574492868,18.573671595527443,True,0.049253394389609594,0.02886243872430968,2.514148252588805,0.045307817339705604,1.4205975116896012
1778653030099587072,DAY,eval_cad,5,0.9581074118614197,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,13.829568227404879,33.05579155672627,19.226223329321392,True,0.03846340897374039,0.02253951830915515,2.411090224884333,0.027994614606960257,1.705261900350059
1778653030166875904,DAY,eval_cad,4,0.9576386213302612,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,12.766124829572409,32.180367939405514,19.414243109833105,True,0.043965749282278324,0.025763884100865494,3.1641406879726346,0.031011719054867774,1.9561936665234558
1778653030233998336,DAY,eval_cad,3,0.9556998014450073,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,12.078280156776096,30.70129470620708,18.623014549430984,True,0.03209193925619121,0.018805843572914992,2.1988489189235616,0.019114499381277555,1.521571582017727
1778653030939714816,DAY,eval_cad,1,0.9598208665847778,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,12.54267482173905,31.752016249195492,19.209341427456444,True,0.030324597247454014,0.01777018296384971,2.71443793890023,0.007928300023174462,1.325729949160365
1778653031275751936,DAY,eval_cad,2,0.9635635614395142,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,8.732550719957613,26.429619191754814,17.697068471797202,True,0.024423205025090454,0.014311973158882075,1.8549938349038932,0.01668791289297554,1.034978928368985
1778653033056483584,DAY,eval_cad,2,0.9676008820533752,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,9.171161114079624,21.296641636891437,12.125480522811813,True,0.025838613114775394,0.015141400851423847,0.8501887401624075,0.02487717663962952,0.5193014040564818
1778653041187027200,DAY,eval_cad,4,0.9428917169570923,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,21.930738691475185,11.2122897107904,10.718448980684785,True,0.04288223950803745,0.025128948481629977,3.65567878404022,0.026602774999076446,1.0174442457819655
1778653055734035712,DAY,eval_cad,1,0.9294889569282532,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,8.490343909090884,19.78871603946313,11.298372130372245,True,0.02011406759123593,0.011786823031046568,1.3286700632180866,0.010933039583784334,1.0851994193891639
1778653055801377280,DAY,eval_cad,1,0.9634600877761841,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,9.061785785695806,17.08431166805748,8.022525882361675,True,0.03895552299155775,0.02282789662014571,2.347723463439517,0.03014955986476953,0.2629517102773503
1778653055868669952,DAY,eval_cad,2,0.965675413608551,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,8.688695542620618,16.724848271330764,8.036152728710146,True,0.02177042830797214,0.012757448716537143,1.6008523566940867,0.016250393583373036,0.0722837651025606
1778653056137140480,DAY,eval_cad,1,0.9644978046417236,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,9.048890211025256,17.81993908821851,8.771048877193255,True,0.03622916955090681,0.021230256293082304,2.952971262888266,0.019354929306225573,1.1539989625854972
1778652124170068224,DAY,eval_pallet07,3,0.9187749028205872,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,8.798796874407476,5.476372910943479,3.3224239634639963,True,1.190979190084683,0.6979125869748933,88.53255195364984,0.1056162548705349,88.5279217870752
1778652125245035520,DAY,eval_pallet07,2,0.92379230260849,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,8.407035780963705,7.102192614239177,1.3048431667245275,True,1.1846131963680915,0.6941821211696123,87.63886859777506,0.16429563453764806,87.60952771152127
1778652126319943168,DAY,eval_pallet07,2,0.17234468460083008,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,13.252026130333132,6.042673578796688,7.209352551536444,True,1.1371788209188032,0.6663856256834088,83.51704361739476,0.14026090118532786,83.3585935722356
1778652127361815808,DAY,eval_pallet07,3,0.7084452509880066,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,6.67953060821415,8.53042748104568,1.8508968728315294,True,0.08034076460469683,0.04707960586684816,5.145570504709063,0.04078469279492632,4.990672156308992
1778652128369383168,DAY,eval_pallet07,1,0.9522596001625061,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,12.840231871348779,6.703138194124181,6.137093677224598,True,1.1981634867063775,0.7021225774454114,88.73426230119573,0.19320095267710008,88.71545890366284
1778652130452698368,DAY,eval_pallet07,2,0.9553203582763672,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,9.151235292358368,7.253444842968477,1.8977904493898912,True,1.1897831127040912,0.697211686853497,88.15006453949061,0.14373305057786964,88.13212712802691
1778652132535256576,DAY,eval_pallet07,1,0.9529093503952026,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,6.207939572972222,12.914394177677329,6.706454604705106,True,0.03712704660099119,0.021756411325871097,2.5320063578784637,0.01662412508157825,2.112775097700498
1778652134517495552,DAY,eval_pallet07,2,0.9496930241584778,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,12.300846653462624,24.204807823887705,11.903961170425081,True,0.017171507189735043,0.010062485646112626,0.6305311864495705,0.01596887480404141,0.043513394110206896
1778652136533958400,DAY,eval_pallet07,1,0.945809006690979,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,9.232337166432135,20.9417093028431,11.709372136410966,True,0.038905405870445345,0.022798528038445464,0.9113288280477759,0.03813363723321901,0.5831637997970269
1778652138515809024,DAY,eval_pallet07,2,0.5142723321914673,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,11.478994829578443,22.708824838033742,11.229830008455298,True,0.09568708339888826,0.05607253298040589,1.3186074319939083,0.09471456418388813,1.2363088633980168
1778652140531310080,DAY,eval_pallet07,2,0.9323115944862366,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,5.750346148058831,13.610960081848434,7.860613933789603,True,0.22270763182097242,0.13050644440913806,3.0957822321677555,0.22080985315744384,2.0853997379924842
1778652142480077056,DAY,eval_pallet07,4,0.8412304520606995,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,11.233872549434148,7.494560400775061,3.739312148659087,True,0.3099184033813043,0.18161186732372306,3.3983611385724264,0.30846156804273933,2.683059510984275
1778652144496057088,DAY,eval_pallet07,7,0.8469856977462769,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,7.966207416921679,14.70958808698769,6.743380670066011,True,1.1940552981028574,0.699715183126574,88.16913401781153,0.19856950682527946,88.02255201129297
1778652146612550912,DAY,eval_pallet07,6,0.629936695098877,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,11.220166126229536,10.737274512675464,0.48289161355407195,True,0.32176561486354643,0.1885543211321917,1.1682924678697613,0.321527851581011,0.2069527101993578
1778652148628229376,DAY,eval_pallet07,6,0.7974404096603394,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,7.530352092279382,11.537821519540469,4.0074694272610865,True,1.1760557952413992,0.6891674928639011,84.83901819585581,0.3247479057132024,84.66972296402751
1778652150610404864,DAY,eval_pallet07,7,0.9300513863563538,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,28.09762946600912,13.419389438573115,14.678240027436006,True,0.13777246890782358,0.08073452583377244,9.136043056153882,0.07076331270722601,8.07558473827476
1778652152626116352,DAY,eval_pallet07,5,0.7483211755752563,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,22.402748595103073,9.498943644880015,12.903804950223059,True,0.1462232135591434,0.08568665355402882,9.829342714769368,0.05905501739903851,8.875624038609697
1778652154608392192,DAY,eval_pallet07,3,0.914016842842102,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,20.91682382666235,9.3430086594012,11.573815167261149,True,1.1114494682211682,0.6513082513246519,79.22277981197682,0.3356356528957664,79.19951978944475
1778652156557165568,DAY,eval_pallet07,2,0.9174313545227051,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,17.222365891797455,7.267473976522319,9.954891915275137,True,0.14873623458000848,0.08715928130134448,6.615948077538926,0.13107412528853823,6.269820198813784
1778652158404883456,DAY,eval_pallet07,2,0.9263769388198853,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,15.689501418157278,7.343019808176495,8.346481609980783,True,1.1977291788430706,0.7018680734818262,88.72170953892676,0.18038083837663257,88.72133690919138
1778652166837872128,DAY,eval_pallet07,2,0.9047611355781555,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,8.500302621685112,20.746960049519203,12.24665742783409,True,0.06812115541296808,0.0399189273815967,2.7834119736967806,0.061833595840284396,2.64091192323415
1778652168786111744,DAY,eval_pallet07,4,0.9361651539802551,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,9.882854850484518,22.41799872000451,12.53514386951999,True,1.1517908776476051,0.6749482759778249,84.82324132244396,0.11896186203281589,84.78207798732637
1778652170735118080,DAY,eval_pallet07,2,0.8750436902046204,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,11.37025043496426,14.4508851891912,3.0806347542269386,True,0.32578269130220205,0.19090832381562958,5.224988972961691,0.3210126412577978,4.531229732976722
1778652172717607680,DAY,eval_pallet07,3,0.7799685001373291,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,16.266951864407766,7.987172707856893,8.279779156550873,True,1.1850187277240796,0.6944197621293481,87.93635647932814,0.10532644141184674,87.87380691605486
1778652174598774528,DAY,eval_pallet07,1,0.9304940700531006,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,13.041938477242637,7.735419550514231,5.306518926728406,True,1.189978251212651,0.6973260378198793,88.1816435018436,0.15021456539767014,88.17693619597465
1778652176547299328,DAY,eval_pallet07,2,0.9326778650283813,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,12.915860324692519,7.680225067832555,5.235635256859964,True,1.1937454949137893,0.69953363877472,88.65580868325472,0.1246027804055569,88.65498370565129
1778652178428551168,DAY,eval_pallet07,4,0.8597863912582397,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,11.22103558503876,7.4584856306458915,3.7625499543928678,True,1.1968078506226305,0.7013281760872003,88.82798415401507,0.13767412311287808,88.82222097287398
1778653630038417664,DAY,eval_pallet09,12,0.16223104298114777,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,33.61774070211615,17.447479541026464,16.170261161089687,True,1.1854301793416193,0.6946608723562965,87.99829866566579,0.10446323684508142,87.95966366063188
1778653632188551424,DAY,eval_pallet09,3,0.9247961640357971,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,23.447836790509815,10.776213386876828,12.671623403632987,True,1.1344776958999816,0.6648027691857278,83.4857003289338,0.06013069913749367,83.45498644251579
1778653634641026304,DAY,eval_pallet09,3,0.890533447265625,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,11.731708750381157,4.659300487481035,7.072408262900122,True,1.182681470247792,0.6930501316393423,87.38695871987099,0.1719519176323799,87.37888325353347
1778653643678509824,DAY,eval_pallet09,9,0.050937019288539886,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,1.4285497495882775,3.5583459196807614,2.129796170092484,True,0.0568922540140727,0.03333880264941574,3.2983980634644245,0.036604287574356145,3.2980316954153994
1778653659065885952,DAY,eval_pallet09,8,0.6445204019546509,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,2.170073972469638,3.436174279041364,1.266100306571726,True,0.1793752004552392,0.10511368395946089,9.660560454045994,0.12899941480490398,9.28805600669689
1778653661653195264,DAY,eval_pallet09,4,0.5453240275382996,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,9.894837282662026,5.601768337634398,4.2930689450276285,True,0.2139118040718023,0.12535209834657388,13.26437008417751,0.12048189996858807,13.161878938995763
1778653664407620608,DAY,eval_pallet09,3,0.9135943651199341,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,8.323626413312102,4.054853405207641,4.268773008104461,True,1.1761441345443093,0.689219259605032,87.08197309412462,0.12106260507636407,87.07766303477264
1778653674184865536,DAY,eval_pallet09,4,0.9169408082962036,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,5.875716867982257,12.388203427338137,6.51248655935588,True,0.029453706885649855,0.01725984210278477,1.4894941020732297,0.025581296085175655,0.6818249962746707
1778653693804927232,DAY,eval_pallet09,0,,NO_DETECTION,,short-face-front,False,NO_DETECTION,False,False,,,,False,,,,,
1778653699314620416,DAY,eval_pallet09,1,0.0022325727622956038,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,2.5018938563208017,1.9217730341593635,0.5801208221614382,True,1.123463155513326,0.6583482597874204,80.41567154985852,0.34842551611308664,80.39679251937828
1778653704118966272,DAY,eval_pallet09,0,,NO_DETECTION,,short-face-front,False,NO_DETECTION,False,False,,,,False,,,,,
1778653706706429696,DAY,eval_pallet09,3,0.2074454128742218,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,3.0488513137498066,1.7239742517321215,1.324877062017685,True,1.1933076572509507,0.6992770663522202,88.54583221240206,0.13636728360420236,88.54334805887444
1778653709259341568,DAY,eval_pallet09,9,0.10814838111400604,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,6.414232083539787,2.87528167339306,3.5389504101467266,True,1.198162102893298,0.7021217665323626,89.10856042777512,0.1377115348443674,89.09937950865078
1778653711544007680,DAY,eval_pallet09,9,0.45481500029563904,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,2.903645261416776,4.486385926430555,1.582740665013779,True,0.6062768396948659,0.35527760781808504,1.4240014852301301,0.6061012279983959,0.7785855470461136
1778653713962971904,DAY,eval_pallet09,5,0.514707624912262,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,4.346694391130548,3.3954387162035875,0.9512556749269603,True,1.4530475667156237,0.8514843875752092,83.9768263681036,1.120981203429774,83.97636191121927
1778653721118964736,DAY,eval_pallet09,5,0.6445701718330383,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,12.151040808631237,5.659520311053033,6.491520497578204,True,1.1865500516211973,0.6953171163664594,87.73811515270803,0.18597168211966053,87.72515115950328
