epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,21.2435,0.57926,0.6891,0.08663,0.31392,0.0056,0.05226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,41.2817,0.47347,0.52287,0.06836,0.22714,0.00437,0.00012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,61.418,0.43244,0.43891,0.06544,0.19623,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,81.6592,0.41785,0.41498,0.05836,0.19778,0.00377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,101.481,0.41109,0.40026,0.05911,0.18589,0.00364,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,121.532,0.39161,0.38238,0.05849,0.18585,0.00344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,141.447,0.38298,0.37146,0.06111,0.17499,0.00335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,162.373,0.32647,0.21861,0.03395,0.14319,0.00283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,182.421,0.31316,0.21993,0.03294,0.13702,0.00277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,210.284,0.30518,0.21103,0.03388,0.13718,0.00264,0,0.98841,0.98438,0.99456,0.96381,0.98318,0.97917,0.99058,0.98287,0.27991,0.16931,0.02396,0.12795,0.00258,0,6.8454e-05,6.8454e-05,6.8454e-05
