epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,77.3518,2.3614,7.63691,0.60238,2.85563,0.0255,13.2633,0.80304,0.4812,0.57332,0.22144,0.44349,0.23308,0.17983,0.07867,2.14995,5.98582,0.44905,2.01126,0.01895,0,0.00332255,0.00332255,0.0700971
2,144.858,1.91466,4.80253,0.43792,1.52178,0.01881,7.48017,0.76346,0.62406,0.73853,0.33825,0.67369,0.45865,0.46929,0.23929,2.03723,4.63162,0.31455,1.47914,0.01747,0,0.00665136,0.00665136,0.0400926
3,210.431,1.87581,4.21966,0.3681,1.37774,0.01832,6.50228,0.69287,0.55978,0.57621,0.26276,0.52018,0.39098,0.36502,0.13763,2.13426,4.3573,0.23608,1.98202,0.01989,0,0.00996213,0.00996213,0.01007
4,275.64,1.89019,4.06125,0.33394,1.38666,0.01844,6.08063,0.794,0.66917,0.74343,0.34481,0.68349,0.57143,0.52547,0.24029,1.92593,4.15272,0.19819,1.44543,0.01676,0,0.00993906,0.00993906,0.00993906
5,340.903,1.83677,3.85035,0.32762,1.30739,0.01752,5.66809,0.80626,0.71968,0.77534,0.41865,0.70935,0.56887,0.56529,0.32724,2.03938,3.97754,0.16205,1.32716,0.01763,0,0.00989183,0.00989183,0.00989183
6,404.521,1.79228,3.61212,0.31975,1.1903,0.01726,5.28545,0.86957,0.7218,0.80813,0.46152,0.72,0.59937,0.54193,0.32033,1.73603,4.18209,0.15104,1.16554,0.01485,0,0.00983133,0.00983133,0.00983133
7,468.181,1.70934,3.38826,0.30873,1.11181,0.01637,4.98717,0.7819,0.69173,0.78721,0.41762,0.66497,0.58204,0.56617,0.30914,1.61494,4.10312,0.14447,1.30778,0.01424,0,0.00975773,0.00975773,0.00975773
8,532.007,1.68028,3.19496,0.30741,1.05671,0.01593,4.65271,0.83195,0.72932,0.82796,0.50073,0.75516,0.65414,0.66194,0.44467,1.6721,3.07834,0.14395,1.00087,0.01286,0,0.00967122,0.00967122,0.00967122
9,596.391,1.62964,3.07432,0.3,1.00999,0.01531,4.39363,0.80424,0.79699,0.8532,0.53091,0.79795,0.62356,0.67656,0.42032,1.68092,3.39393,0.14365,1.06708,0.01332,0,0.00957205,0.00957205,0.00957205
10,660.416,1.59545,2.9561,0.30006,0.96439,0.01482,4.25272,0.87833,0.81418,0.8978,0.54828,0.8103,0.69173,0.7017,0.47204,1.60124,2.90632,0.14724,1.18917,0.01276,0,0.00946048,0.00946048,0.00946048
11,723.779,1.57272,2.87509,0.29478,0.94264,0.01465,4.18357,0.83706,0.77251,0.83562,0.50539,0.723,0.66724,0.66938,0.46808,1.54868,3.61149,0.13547,1.19877,0.01205,0,0.00933683,0.00933683,0.00933683
12,787.018,1.55955,2.8524,0.27974,0.952,0.01458,4.18862,0.85615,0.7594,0.83347,0.49185,0.75188,0.57895,0.58385,0.38799,1.53513,3.79289,0.1208,0.90004,0.01223,0,0.00920142,0.00920142,0.00920142
13,850.488,1.54072,2.73319,0.27895,0.90422,0.0142,3.98202,0.87196,0.81923,0.90394,0.57892,0.78436,0.73842,0.76077,0.55201,1.44384,2.50703,0.11496,0.82014,0.01256,0,0.00905463,0.00905463,0.00905463
14,914.055,1.50887,2.72,0.26067,0.89521,0.01376,3.85204,0.8642,0.81955,0.90706,0.62224,0.76998,0.70475,0.72757,0.53528,1.25156,3.14775,0.10391,0.74411,0.00975,0,0.00889687,0.00889687,0.00889687
15,977.77,1.49315,2.62141,0.25631,0.84523,0.01375,3.64103,0.86643,0.84211,0.91549,0.6058,0.80605,0.76692,0.74858,0.55858,1.44314,3.3408,0.09605,0.81241,0.01096,0,0.00872857,0.00872857,0.00872857
16,1040.79,1.47726,2.61012,0.24977,0.85294,0.01342,3.55484,0.91641,0.82427,0.91982,0.62206,0.83255,0.74765,0.77591,0.57912,1.46663,2.83296,0.09747,0.88035,0.01123,0,0.00855018,0.00855018,0.00855018
17,1103.06,1.44451,2.54817,0.24184,0.81199,0.01311,3.46577,0.84299,0.88809,0.92862,0.62133,0.77056,0.80806,0.77608,0.58033,1.44048,2.37363,0.09193,0.8412,0.01158,0,0.0083622,0.0083622,0.0083622
