epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,21.3756,0.61213,0.74223,0.08602,0.33373,0.00596,0.09723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,41.5554,0.46727,0.62226,0.06977,0.22143,0.00438,0.00359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,61.7506,0.44131,0.53571,0.07262,0.19598,0.00414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,82.1662,0.41648,0.46829,0.06578,0.20014,0.0039,0.00325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,102.391,0.40976,0.44696,0.06459,0.18123,0.00369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,122.661,0.39637,0.42366,0.06061,0.18143,0.00349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,143.107,0.38421,0.39584,0.05679,0.17048,0.00343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,164.207,0.32241,0.27787,0.03073,0.13235,0.00291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,183.964,0.31028,0.25683,0.03097,0.13208,0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,211.329,0.30413,0.25147,0.03059,0.13289,0.0027,0,0.99498,0.98333,0.99436,0.96061,0.9862,0.97465,0.98816,0.97436,0.28603,0.21526,0.02477,0.12568,0.00267,0,6.8454e-05,6.8454e-05,6.8454e-05
