5cm5,R,adds,box_conf,box_detected,class,corner_med,corner_p90,elev,fid,iou,kp0_conf,kp0_err,kp1_conf,kp1_err,kp2_conf,kp2_err,kp3_conf,kp3_err,kp4_conf,kp4_err,kp5_conf,kp5_err,kp6_conf,kp6_err,kp7_conf,kp7_err,luma,n_outside,n_points,pnp_ok,population,set,size_ratio,t,truncated
0,2.5495684863111046,0.1774434722091977,0.9056753516197205,1,BOX_OK_KP_GOOD,7.373324796489472,25.72318534814458,5.207171837612279,1778651518865604096,0.5026250118003006,0.9723290205001831,9.715027379509989,0.9935135841369629,8.43956375689607,0.9923823475837708,3.720918820854808,0.9763171672821045,6.307085836082873,0.9939699172973633,25.918030220224395,0.9940624833106995,5.173054679078908,0.9953521490097046,2.9179469137677287,0.9952517747879028,25.639680402967517,86.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.33575683019038055,0.17496820119800588,0
0,1.3634646569901987,0.22102542674461584,0.8866291046142578,1,BOX_OK_KP_GOOD,8.200035425313029,17.019679677341465,6.364528700265836,1778651519235162880,0.420575168705212,0.9619346857070923,11.994277814249177,0.9929407835006714,6.016251553458207,0.9918278455734253,1.9757919562378916,0.967074453830719,9.92616658371054,0.9926980137825012,16.987379992839898,0.9941983222961426,6.473904266915517,0.9955273270606995,4.908148123756729,0.9943612813949585,17.095045607845115,86.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.3434924288356631,0.220635281737,0
0,1.167918370851895,0.10882404550057538,0.8704738616943359,1,BOX_OK_KP_GOOD,6.633904158092319,10.330360577762386,6.96140892227487,1778651530691638016,0.678057763040395,0.9656251668930054,11.258391638587836,0.9931095838546753,5.241440765661249,0.9911795258522034,3.774194085371812,0.9720136523246765,8.02636755052339,0.9913506507873535,9.932632980265765,0.9919385313987732,1.426106414556876,0.9935969114303589,2.520915287771233,0.993468165397644,8.946900407804586,95.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.3469869662660941,0.10817274744525664,0
0,4.3399748082804575,5.72613664009911,0.5799022912979126,1,BOX_OK_KP_BAD,96.91332394257358,164.4415803914626,7.033036367962026,1778651569891693056,0.0,0.9940876960754395,1.316469867312375,0.9924042820930481,162.34376214950285,0.9918925762176514,169.33648962270203,0.9936074018478394,5.6808791783015264,0.9936736822128296,33.90498615758608,0.9899069666862488,159.9216617275611,0.9900201559066772,159.95957580828966,0.9941322207450867,33.12820237086206,86.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.32957559451704477,6.454554555224011,0
0,5.539735843603599,5.970036631706938,0.515810489654541,1,BOX_OK_KP_BAD,99.6901019892119,171.947441644183,6.183680835563351,1778651579029250816,0.0,0.9925292134284973,2.3722009872133643,0.990714430809021,170.9974666092214,0.9902995824813843,174.1640500590934,0.9919286966323853,8.570262739105301,0.9931318163871765,33.53561763573996,0.9886758327484131,165.8212271852871,0.9880712032318115,166.35118948619063,0.9933329224586487,33.55897679313669,83.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.3371417111569395,6.706012905810748,0
0,12.614162949279828,4.1812707621423915,0.44768592715263367,1,BOX_OK_KP_BAD,56.20932464187594,141.48542327039868,6.095884934595574,1778651618049498624,0.0,0.9887682795524597,140.95164074343322,0.9916050434112549,2.6502620889689283,0.9892598390579224,4.424318682711371,0.9864116907119751,142.7309158333181,0.9920313358306885,107.36394214820001,0.9916552305221558,3.400501742401653,0.9910281300544739,5.098149195811887,0.9916597008705139,107.32050008793999,81.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.3453613470104365,4.727925335220528,0
0,nan,nan,nan,0,NO_BOX,nan,nan,7.074169698652923,1778651650570397184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79.0,0,0,0,REAL_DEV_OPEN_56,eval_outside,0.3310057213443923,nan,0
0,nan,nan,nan,0,NO_BOX,nan,nan,7.114101357909163,1778651650839160832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,77.0,0,0,0,REAL_DEV_OPEN_56,eval_outside,0.3560642346812157,nan,0
0,nan,nan,nan,0,NO_BOX,nan,nan,4.868459498362839,1778651651444080384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81.0,0,0,0,REAL_DEV_OPEN_56,eval_outside,0.3399110983062069,nan,0
0,nan,nan,nan,0,NO_BOX,nan,nan,0.9393261372491821,1778653337772735232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,84.0,0,0,0,REAL_DEV_OPEN_56,eval_outside,0.25026548403645277,nan,0
0,nan,nan,nan,0,NO_BOX,nan,nan,1.3296935734821318,1778653345465966336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,84.0,0,0,0,REAL_DEV_OPEN_56,eval_outside,0.2925663032717007,nan,0
1,4.9083253482613625,0.07964349424411646,0.7484413981437683,1,BOX_OK_KP_GOOD,10.68425399446949,33.88224704582578,2.0352323983652525,1778653364045039360,0.8246361527437289,0.9489919543266296,5.859815866415032,0.9812590479850769,3.349189999521273,0.9869707822799683,8.394063575767708,0.9516615271568298,1.4065368465753045,0.977371871471405,15.016800503989202,0.9917248487472534,34.69897922156907,0.9947056174278259,33.53221897050723,0.9835463762283325,12.974444413171272,86.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.4921160410461667,0.0464398895253875,0
0,8.35460732172585,0.13720153480844105,0.47698166966438293,1,BOX_OK_KP_GOOD,14.517650562476499,76.61243635508676,2.5188603578548907,1778653367706938112,0.8126956384318235,0.9510251879692078,15.752910497091007,0.9642541408538818,17.059679609264457,0.9746252298355103,10.944821926017145,0.9504963159561157,13.282390627861991,0.9915347695350647,4.88279957740981,0.9929013848304749,78.6667660442822,0.9953843951225281,75.73200934543158,0.9941003918647766,6.61808620153545,83.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.6005756061792115,0.08083461360420821,0
0,8.180328907489105,0.1306602590713708,0.8607007265090942,1,BOX_OK_KP_GOOD,14.605353974313555,72.87239521153916,2.805369378495854,1778653378457989888,0.7993079644376911,0.8701919913291931,23.448456649408,0.9492443203926086,10.894816321074378,0.9551820158958435,6.8597972803431935,0.8779900074005127,17.691820593635192,0.9919386506080627,11.51888735499192,0.9950407147407532,73.56943146326364,0.9966615438461304,72.57366538937153,0.994421660900116,10.565657375987449,91.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.6681616886132159,0.06803373799421705,0
0,3.408211757864635,0.06531084504957069,0.7958157658576965,1,BOX_OK_KP_GOOD,6.042865026757706,23.0247658911553,3.3959045729017987,1778653455932024064,0.8106129646170371,0.9765022993087769,5.891921300307838,0.9815452694892883,2.119692665482135,0.9817684888839722,2.0662629363096543,0.978570282459259,5.048711204581522,0.9955043196678162,22.844834243158854,0.9950815439224243,6.193808753207574,0.9961227774620056,8.58400225430216,0.9964044094085693,23.444606403147016,101.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.46140072063229376,0.05383627612968955,0
0,3.2804816532702095,0.2633234847146563,0.909935474395752,1,BOX_OK_KP_GOOD,5.886213201927777,7.921761796544456,2.044066430298159,1778653498432396288,0.4979945389045502,0.9927910566329956,7.399427751747731,0.9939759373664856,2.8170222436787493,0.992536187171936,2.642972913857748,0.9911448359489441,8.088559526752094,0.9956389665603638,7.850277055026897,0.9924883842468262,4.003975086085642,0.9907599687576294,4.372998652107823,0.9953926801681519,7.450001222522588,107.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.20868277061361376,0.260814046131473,0
0,4.542395877109798,0.29806433877079713,0.5933147668838501,1,BOX_OK_KP_GOOD,5.467801155533698,14.38206650139276,1.363888975700604,1778653508779767808,0.4776403102547355,0.9899547100067139,6.400260155450686,0.9923914074897766,5.158803633495018,0.9904783964157104,2.1011987472393034,0.9874294400215149,5.776798677572377,0.9941720366477966,14.885283338870266,0.9914074540138245,0.7235299660239984,0.9890387058258057,3.1283916562904963,0.9939013719558716,14.166402142473828,118.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.21841026766010027,0.29388670444433834,0
0,1.9896889902413568,0.060992588005690344,0.8780291676521301,1,BOX_OK_KP_GOOD,3.3014325046719266,5.254197938988998,2.6185341985921298,1778653522084302848,0.6614265839514916,0.9914353489875793,2.6922441150374103,0.990774929523468,0.6193130836613032,0.9896883368492126,1.606103275433467,0.9893596172332764,1.4429817905239486,0.9928653240203857,3.9106208943064433,0.9932548999786377,3.9336857638161518,0.9921433925628662,5.125715863703151,0.9910020232200623,5.553989447989307,83.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.17815335631794071,0.05714515240442232,0
0,nan,nan,nan,0,NO_BOX,nan,nan,2.2946537646159015,1778653526955536896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101.0,0,0,0,REAL_DEV_OPEN_56,eval_outside,0.33899119312762543,nan,0
1,1.9485333322798246,0.03312584926000037,0.9436296224594116,1,BOX_OK_KP_GOOD,3.8539231691185827,15.284390443635981,2.2046452669010677,1778653539789436160,0.9202629217556062,0.9915047287940979,3.704104551122512,0.987097442150116,2.41035091631814,0.9911845326423645,2.188037830252298,0.9904848337173462,5.9470466790263234,0.9936654567718506,4.003741787114653,0.9961955547332764,15.71534574512982,0.997288703918457,15.099695314424336,0.994958221912384,2.769937071316193,107.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.4346258615741832,0.02249747532482892,0
1,1.0780081370355914,0.03200813859010966,0.9477716088294983,1,BOX_OK_KP_GOOD,4.234481758594544,6.846166822607007,3.368705861425809,1778653540259983104,0.8419395257638231,0.9932208061218262,5.866179445444783,0.9884541630744934,4.248757644143969,0.9920520782470703,2.773024735158839,0.9925166964530945,3.783715433129852,0.9911713004112244,2.9411814597487482,0.9951233267784119,4.220205873045119,0.9965327978134155,6.797796988093794,0.9933739900588989,6.9590297698045,111.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.4220937460742418,0.029586921191789625,0
0,0.9786017941357047,0.05508428899977999,0.9273043870925903,1,BOX_OK_KP_GOOD,11.386116928959627,17.14042205730852,3.9357657329875906,1778653545299653120,0.8312675824188716,0.974565327167511,8.296643852844134,0.9890012741088867,6.209791080442236,0.9903301000595093,3.1275437998630076,0.9742386937141418,3.255104800888233,0.9971298575401306,17.054485464733816,0.9983386993408203,14.47559000507512,0.9987731575965881,15.906006350552772,0.997733473777771,17.340940773316166,98.0,0,8,1,REAL_DEV_OPEN_56,eval_outside,0.5600504359303001,0.05401752772581411,0
1,1.5572590812960323,0.032123215970556326,0.9613998532295227,1,BOX_OK_KP_GOOD,4.830360563800779,5.671989590781314,19.220157699272292,1775201414728017664,0.7993490177291739,0.9965295195579529,5.133931124628066,0.9958705306053162,6.281206651853564,0.9967380166053772,5.4108965646074925,0.9962812066078186,4.526790002973492,0.9986068606376648,1.7242618906810263,0.9987322688102722,1.6168352369927228,0.9990091323852539,3.9935298295796873,0.9988275170326233,5.302623180945338,126.0,0,8,1,REAL_DEV_OPEN_56,eval_noapril,0.3620946008987154,0.028480097485436957,0
1,2.2408219931280686,0.03685256443126027,0.8929381966590881,1,BOX_OK_KP_GOOD,3.8593311077600663,9.318498718443816,19.314735926331352,1775201415399297536,0.7273768899539151,0.9976154565811157,1.8487090403885844,0.9952023029327393,4.425286695624692,0.9961118102073669,2.442549625451916,0.9973926544189453,2.359784199940396,0.9987524747848511,3.2933755198954406,0.9984192848205566,12.300352690383495,0.9988032579421997,8.040561301898242,0.9989911913871765,5.6898380457975035,131.0,0,8,1,REAL_DEV_OPEN_56,eval_noapril,0.3730155827844193,0.029512934283987866,0
