epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,74.149,2.34786,9.72643,0.5675,2.77772,0.02556,15.5747,0.70584,0.52632,0.56653,0.23539,0,0,0,0,2.38608,9.22083,0.33985,1.76249,0.02121,0,0.00332255,0.00332255,0.0700971
2,144.651,1.88465,8.62689,0.35287,1.39263,0.01825,12.0624,0.7775,0.70939,0.80679,0.39038,0.11711,0.06015,0.01818,0.00314,1.9837,8.33277,0.18306,1.46169,0.01709,0,0.00665136,0.00665136,0.0400926
3,212.39,1.82747,8.04695,0.3065,1.25546,0.0175,11.6539,0.73936,0.61654,0.68775,0.31042,0.17182,0.07519,0.0222,0.00309,2.25101,8.50006,0.1262,1.32828,0.0216,0,0.00996213,0.00996213,0.01007
4,280.274,1.8776,7.82622,0.28415,1.29435,0.01804,11.4387,0.83865,0.66437,0.77227,0.38206,0.25607,0.12782,0.05574,0.01079,1.90381,8.00434,0.11002,1.27985,0.01571,0,0.00993906,0.00993906,0.00993906
5,347.986,1.78066,7.50285,0.26937,1.17205,0.01708,11.1903,0.81891,0.75188,0.83408,0.46626,0.36703,0.13534,0.07103,0.0128,1.81221,7.99557,0.10296,1.11902,0.01491,0,0.00989183,0.00989183,0.00989183
6,414.829,1.73507,7.28645,0.25172,1.0749,0.01661,11.0429,0.86241,0.72932,0.82077,0.4752,0.36589,0.17293,0.0994,0.01701,1.67258,7.49853,0.10107,1.10413,0.01429,0,0.00983133,0.00983133,0.00983133
7,480.609,1.6826,7.11216,0.24682,1.03051,0.01576,10.8456,0.83475,0.79699,0.86986,0.52286,0.32819,0.21306,0.12892,0.02591,1.65009,7.17479,0.08523,1.01386,0.01261,0,0.00975773,0.00975773,0.00975773
8,546.882,1.63509,6.96707,0.24141,1.00195,0.01526,10.6741,0.93153,0.76692,0.88449,0.53039,0.31926,0.24812,0.13771,0.02989,1.67746,7.28798,0.09316,1.15219,0.01446,0,0.00967122,0.00967122,0.00967122
9,613.253,1.60474,6.89676,0.23562,0.94921,0.01508,10.5531,0.89399,0.7594,0.86566,0.50458,0.29778,0.21053,0.09093,0.01977,1.57828,7.18299,0.08761,0.91334,0.01291,0,0.00957205,0.00957205,0.00957205
10,679.858,1.58413,6.81338,0.22418,0.91927,0.01469,10.514,0.87677,0.81955,0.89069,0.55529,0.35844,0.25564,0.1377,0.02831,1.6142,7.36497,0.08046,0.97224,0.01259,0,0.00946048,0.00946048,0.00946048
