epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,134.089,0.5117,0.48405,0.03436,0.22679,0.00423,0.02678,0.97904,0.98081,0.99249,0.94136,0.96207,0.96387,0.96165,0.94362,0.34513,0.3574,0.01466,0.16863,0.0034,0,0.00199617,0.00199617,0.00218774
2,282.773,0.43412,0.46566,0.03659,0.20552,0.00375,0.00106,0.97807,0.98,0.99399,0.93821,0.96667,0.95719,0.97275,0.94382,0.3657,0.37744,0.01175,0.16057,0.00371,0,0.00199695,0.00199695,0.00199695
3,435.681,0.42837,0.44176,0.03515,0.19863,0.0037,0.0009,0.97207,0.97436,0.99221,0.92617,0.96263,0.956,0.96624,0.93908,0.38725,0.4084,0.01157,0.18149,0.00373,0,0.00198781,0.00198781,0.00198781
4,588.993,0.4254,0.43492,0.03533,0.19283,0.00364,0,0.99228,0.973,0.9942,0.93036,0.94753,0.95714,0.94987,0.92283,0.3818,0.52101,0.01351,0.15993,0.00376,0,0.00197265,0.00197265,0.00197265
5,743.254,0.41541,0.42617,0.03412,0.19518,0.00357,0.00162,0.97715,0.98335,0.99304,0.93142,0.95527,0.96097,0.96282,0.93833,0.37478,0.43198,0.01406,0.16334,0.00374,0,0.00195155,0.00195155,0.00195155
6,896.08,0.41112,0.41014,0.03504,0.19031,0.0035,0.00416,0.97108,0.973,0.99256,0.92818,0.95393,0.95242,0.95946,0.93004,0.38309,0.46466,0.01363,0.18786,0.00387,0,0.00192464,0.00192464,0.00192464
7,1052.63,0.41517,0.42966,0.03675,0.19359,0.00362,0.00093,0.97115,0.97622,0.99266,0.93296,0.95625,0.96177,0.96419,0.93565,0.36666,0.39848,0.01332,0.17736,0.00371,0,0.0018921,0.0018921,0.0018921
8,1205.77,0.40817,0.40172,0.03482,0.19089,0.00346,0.00028,0.97665,0.971,0.99246,0.93202,0.95658,0.948,0.95893,0.93024,0.37103,0.45839,0.01324,0.17504,0.00347,0,0.00185411,0.00185411,0.00185411
9,1364.44,0.40183,0.41052,0.03459,0.19149,0.00341,0.00286,0.98241,0.977,0.99371,0.92792,0.96285,0.95892,0.96131,0.93629,0.38866,0.3941,0.01216,0.18473,0.00373,0,0.00181093,0.00181093,0.00181093
10,1519.1,0.39544,0.36728,0.03325,0.19021,0.00341,0.00042,0.976,0.969,0.993,0.93787,0.95874,0.95262,0.96414,0.94237,0.36025,0.37594,0.01213,0.16423,0.00357,0,0.0017628,0.0017628,0.0017628
11,1677.8,0.38757,0.36448,0.03324,0.18426,0.00328,0,0.97911,0.98441,0.99383,0.93622,0.96121,0.96652,0.96224,0.93548,0.3615,0.40702,0.0107,0.17002,0.0036,0,0.00171004,0.00171004,0.00171004
12,1832.85,0.38716,0.35661,0.0334,0.17991,0.00323,0.00015,0.97691,0.97299,0.99307,0.93635,0.96083,0.95667,0.9618,0.93448,0.35782,0.41337,0.01291,0.1741,0.00352,0,0.00165295,0.00165295,0.00165295
13,1992.15,0.37992,0.34467,0.0336,0.17678,0.00325,0.00067,0.97477,0.973,0.99322,0.93664,0.95573,0.954,0.96065,0.93321,0.3586,0.4395,0.01403,0.16226,0.00347,0,0.00159191,0.00159191,0.00159191
14,2116.59,0.37656,0.35144,0.03308,0.18259,0.0032,0.00023,0.97798,0.9771,0.99238,0.92886,0.96285,0.95898,0.9656,0.93397,0.3665,0.41723,0.01401,0.16836,0.00384,0,0.00152727,0.00152727,0.00152727
15,2251.32,0.37463,0.34508,0.032,0.17741,0.00316,0,0.97669,0.96377,0.99315,0.93646,0.95428,0.95,0.96034,0.93735,0.35858,0.39942,0.01275,0.16638,0.00353,0,0.00145945,0.00145945,0.00145945
16,2391.83,0.36976,0.32832,0.03198,0.17614,0.0031,0,0.98,0.968,0.99293,0.93984,0.9682,0.956,0.97408,0.94476,0.33655,0.3532,0.01083,0.16107,0.00326,0,0.00138886,0.00138886,0.00138886
17,2648.14,0.36332,0.32115,0.03286,0.17163,0.00304,0,0.98217,0.963,0.99325,0.94266,0.97023,0.94505,0.96609,0.94375,0.33992,0.37227,0.01162,0.16333,0.00327,0,0.00131593,0.00131593,0.00131593
18,2930.53,0.35813,0.32591,0.03288,0.17184,0.00299,0,0.97696,0.97534,0.99326,0.94299,0.96094,0.95941,0.96485,0.94355,0.33746,0.36525,0.01019,0.1615,0.00327,0,0.00124111,0.00124111,0.00124111
19,3214.12,0.35158,0.30794,0.03071,0.16895,0.00293,0,0.9852,0.972,0.99341,0.94491,0.96594,0.953,0.96156,0.93889,0.33146,0.41081,0.01211,0.15783,0.00321,0,0.00116487,0.00116487,0.00116487
20,3512.97,0.35039,0.30898,0.03289,0.1685,0.0029,0,0.98175,0.96833,0.99327,0.94572,0.96353,0.95105,0.96186,0.94222,0.32994,0.38113,0.01117,0.15784,0.00315,0,0.00108767,0.00108767,0.00108767
21,3795.55,0.34633,0.298,0.03103,0.16566,0.00289,0,0.97598,0.974,0.99351,0.94327,0.9633,0.957,0.96627,0.94575,0.32605,0.34615,0.01031,0.15118,0.0032,0,0.00101,0.00101,0.00101
22,4095.26,0.33871,0.29163,0.03093,0.16388,0.00279,0,0.9765,0.971,0.99316,0.94437,0.96749,0.959,0.9755,0.94951,0.32012,0.32156,0.00901,0.15937,0.00309,0,0.000932325,0.000932325,0.000932325
23,4376.9,0.33767,0.2806,0.02977,0.16179,0.00273,0,0.98155,0.973,0.99307,0.94391,0.96877,0.96,0.972,0.94356,0.3149,0.3518,0.01095,0.15893,0.0031,0,0.00085513,0.00085513,0.00085513
24,4677.37,0.32489,0.27002,0.02949,0.15467,0.00268,0,0.97637,0.978,0.99344,0.94619,0.96328,0.965,0.97314,0.94727,0.31265,0.33917,0.01114,0.14716,0.00304,0,0.000778889,0.000778889,0.000778889
25,4959.87,0.32403,0.28435,0.02934,0.15871,0.00264,0,0.97841,0.971,0.99335,0.94519,0.97079,0.958,0.97481,0.95111,0.31349,0.34084,0.0116,0.15089,0.00306,0,0.000704073,0.000704073,0.000704073
26,5257.19,0.31801,0.26814,0.02982,0.15303,0.00262,0,0.98069,0.96472,0.9928,0.94476,0.96239,0.9468,0.96315,0.9414,0.31033,0.37473,0.01022,0.16275,0.00304,0,0.000631143,0.000631143,0.000631143
27,5537.73,0.31478,0.25054,0.02891,0.15133,0.00255,0,0.98122,0.974,0.99358,0.94684,0.96855,0.96,0.96644,0.94747,0.30129,0.3279,0.00922,0.15112,0.00297,0,0.000560549,0.000560549,0.000560549
28,5834.52,0.30623,0.23782,0.02813,0.14741,0.00252,0,0.97802,0.9787,0.99369,0.94785,0.96598,0.96546,0.975,0.94866,0.30306,0.32519,0.00947,0.14365,0.00298,0,0.000492726,0.000492726,0.000492726
29,6123.26,0.30873,0.26313,0.03002,0.1488,0.00252,0,0.98494,0.974,0.99363,0.94795,0.9707,0.96078,0.97763,0.95236,0.30405,0.31856,0.00999,0.14996,0.00301,0,0.000428093,0.000428093,0.000428093
30,6415.93,0.30514,0.2503,0.02924,0.14717,0.00246,0,0.98372,0.973,0.99347,0.94834,0.96778,0.965,0.9786,0.95447,0.30319,0.3236,0.00901,0.15001,0.00296,0,0.000367046,0.000367046,0.000367046
31,6707.92,0.25088,0.1439,0.00961,0.11155,0.00206,0,0.98327,0.971,0.99323,0.94586,0.97153,0.95539,0.97551,0.95145,0.30268,0.32757,0.01017,0.15049,0.00299,0,0.000309964,0.000309964,0.000309964
32,6998.68,0.24462,0.13871,0.00935,0.10928,0.00199,0,0.97797,0.97684,0.99388,0.94748,0.96488,0.965,0.97859,0.95572,0.30013,0.31505,0.00876,0.14416,0.00293,0,0.000257198,0.000257198,0.000257198
33,7309.06,0.2432,0.133,0.00909,0.1069,0.00197,0,0.97901,0.97937,0.99369,0.94805,0.96501,0.96518,0.97684,0.9534,0.29892,0.32118,0.00869,0.1448,0.00293,0,0.000209073,0.000209073,0.000209073
