epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,27.5107,0.82149,4.85534,0.31631,0.61616,0.01174,8.73715,0.97906,0.97419,0.9938,0.92529,0.5291,0.55484,0.36031,0.3506,0.38345,4.38721,0.00938,0.15192,0.00304,0,0.00329897,0.00329897,0.0703093
2,49.7404,0.71325,4.11802,0.23343,0.41519,0.00998,6.89533,0.9922,0.98065,0.99448,0.91546,0.62026,0.6129,0.48128,0.46143,0.4221,3.72157,0.01476,0.15051,0.00349,0,0.00662218,0.00662218,0.0402992
3,71.2484,0.7276,3.66527,0.22807,0.42759,0.01015,5.9199,0.97435,0.98022,0.99347,0.86696,0.67078,0.65161,0.53981,0.47613,0.56328,3.26573,0.01408,0.1999,0.00495,0,0.0099049,0.0099049,0.0102485
4,92.6651,0.73105,3.4682,0.23195,0.43567,0.00985,5.30504,0.96127,0.99355,0.99366,0.83637,0.73367,0.76774,0.61882,0.46051,0.66268,3.02748,0.01611,0.2167,0.00545,0,0.00986323,0.00986323,0.00986323
5,114.169,0.78079,3.38265,0.22879,0.47263,0.01051,5.21096,0.98082,0.98974,0.99422,0.86743,0.87214,0.88014,0.79787,0.66985,0.55698,1.65073,0.02857,0.20266,0.00438,0,0.00975773,0.00975773,0.00975773
6,135.416,0.7522,3.00514,0.21503,0.43203,0.01001,4.55813,0.97778,1,0.99409,0.8745,0.83534,0.81828,0.75708,0.65744,0.58035,2.0777,0.02229,0.20264,0.00517,0,0.0096232,0.0096232,0.0096232
7,157.021,0.73712,2.83887,0.21941,0.434,0.00993,4.2107,0.98751,0.97419,0.99436,0.87225,0.83438,0.81258,0.72963,0.62666,0.57363,1.9499,0.02809,0.19528,0.00483,0,0.00946048,0.00946048,0.00946048
8,178.54,0.71121,2.80653,0.20984,0.40937,0.00957,3.99287,0.99176,0.99355,0.99487,0.89766,0.86254,0.86452,0.81957,0.74037,0.45863,1.8938,0.0199,0.16587,0.00385,0,0.00927057,0.00927057,0.00927057
9,200.091,0.70402,2.54561,0.20945,0.42293,0.00933,3.36789,0.98513,0.96774,0.99366,0.8992,0.84583,0.80645,0.76927,0.73315,0.44794,2.05739,0.02228,0.17841,0.00335,0,0.00905463,0.00905463,0.00905463
10,221.755,0.70113,2.58302,0.20413,0.40925,0.00904,3.2375,0.98635,0.97419,0.9943,0.89747,0.89387,0.88387,0.84091,0.81473,0.45016,0.99921,0.02082,0.17259,0.0037,0,0.00881401,0.00881401,0.00881401
11,243.457,0.67281,2.58313,0.21117,0.38979,0.00895,3.35335,0.98699,0.97868,0.99417,0.89353,0.84385,0.83675,0.79425,0.73477,0.45127,1.35852,0.02438,0.17611,0.00355,0,0.00855018,0.00855018,0.00855018
12,264.936,0.6643,2.42094,0.19944,0.40614,0.00865,3.04512,0.99267,1,0.99494,0.90193,0.87547,0.87742,0.82225,0.77737,0.43202,1.31194,0.02385,0.14526,0.00346,0,0.00826477,0.00826477,0.00826477
13,286.342,0.66805,2.37156,0.20495,0.39066,0.00876,2.78208,0.99592,0.98065,0.99451,0.90237,0.93003,0.91613,0.90778,0.84623,0.43747,0.77079,0.02246,0.15322,0.00321,0,0.00795954,0.00795954,0.00795954
14,307.971,0.63219,2.18838,0.19365,0.37211,0.0081,2.49992,0.99005,0.98065,0.99468,0.9055,0.88457,0.87742,0.80308,0.76181,0.46383,1.00251,0.02427,0.15792,0.0034,0,0.00763637,0.00763637,0.00763637
15,329.634,0.63563,2.19577,0.20799,0.36228,0.00826,2.29964,0.98062,0.9791,0.99423,0.91508,0.90954,0.90817,0.89246,0.87125,0.42089,0.80341,0.02117,0.15517,0.00311,0,0.00729725,0.00729725,0.00729725
16,351.197,0.63169,1.96109,0.19819,0.38654,0.00835,1.78971,0.99516,0.9871,0.99469,0.90913,0.91711,0.90968,0.85867,0.81838,0.37921,0.83058,0.02448,0.14297,0.00302,0,0.00694428,0.00694428,0.00694428
17,372.431,0.60894,1.98354,0.18922,0.34941,0.00807,1.81133,0.97923,0.96774,0.9926,0.92695,0.92009,0.90968,0.91128,0.8921,0.38362,0.67636,0.02332,0.18214,0.00305,0,0.00657963,0.00657963,0.00657963
18,393.496,0.62427,1.84004,0.19675,0.36386,0.0082,1.36577,0.98115,0.9871,0.99315,0.90644,0.91051,0.91613,0.89966,0.86662,0.4421,0.7493,0.02478,0.16789,0.00369,0,0.00620555,0.00620555,0.00620555
19,414.673,0.58228,1.78116,0.18778,0.35801,0.00752,1.3037,0.98716,0.99241,0.99415,0.92007,0.92311,0.93548,0.91987,0.90555,0.39269,0.6309,0.02296,0.18849,0.00296,0,0.00582435,0.00582435,0.00582435
20,436.017,0.60998,1.66011,0.17754,0.3503,0.00789,1.02283,0.98096,0.99706,0.99455,0.92236,0.90481,0.91983,0.86577,0.8355,0.41789,0.82302,0.0232,0.14809,0.00336,0,0.00543837,0.00543837,0.00543837
21,456.91,0.58505,1.68281,0.18872,0.35455,0.00753,0.95987,0.97844,0.99355,0.99443,0.93697,0.90168,0.91613,0.87619,0.85728,0.35135,0.73645,0.02163,0.13102,0.00262,0,0.00505,0.00505,0.00505
22,478.23,0.57215,1.57595,0.19042,0.3507,0.00741,0.77743,1,0.99221,0.995,0.91725,0.92848,0.92128,0.8666,0.82052,0.38153,0.73616,0.02164,0.12881,0.00279,0,0.00466163,0.00466163,0.00466163
23,499.502,0.5786,1.50615,0.1844,0.34485,0.00732,0.63062,0.99354,0.99198,0.99481,0.91304,0.92249,0.92141,0.88913,0.88197,0.41812,0.63069,0.01949,0.14967,0.0032,0,0.00427565,0.00427565,0.00427565
24,520.542,0.58104,1.53878,0.18292,0.35365,0.00746,0.72049,0.99448,0.96774,0.99387,0.93775,0.9346,0.90968,0.89426,0.88443,0.35843,0.60113,0.02096,0.143,0.00289,0,0.00389445,0.00389445,0.00389445
25,541.774,0.5974,1.38893,0.17904,0.35087,0.0076,0.50161,0.99803,0.9871,0.99481,0.92383,0.94242,0.92258,0.91029,0.89083,0.37093,0.54298,0.01922,0.13137,0.00281,0,0.00352037,0.00352037,0.00352037
26,562.9,0.56695,1.40016,0.17466,0.33246,0.00709,0.38382,0.99746,0.99355,0.995,0.93642,0.93891,0.93548,0.91157,0.88941,0.33718,0.60511,0.01754,0.13105,0.00252,0,0.00315572,0.00315572,0.00315572
27,584.2,0.57148,1.39263,0.18099,0.33805,0.00724,0.39489,0.98084,0.99093,0.99422,0.93634,0.93615,0.94592,0.93183,0.92203,0.3489,0.47248,0.01797,0.14857,0.00267,0,0.00280275,0.00280275,0.00280275
