epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,2.97372,0.5861,1.53474,0.07074,0.22388,0.00418,0.38488,0.99659,0.98288,0.99477,0.88605,0.99659,0.98288,0.99477,0.97142,0.55697,0.23807,0.00108,0.18917,0.00636,0,0.0004,0.0004,0.0964
2,5.49997,0.54525,1.79423,0.06684,0.20693,0.00366,0.27277,0.99317,0.97982,0.99473,0.89147,0.99317,0.97982,0.99473,0.97173,0.52318,0.22884,0.00108,0.18648,0.00576,0,0.000898627,0.000898627,0.0918986
3,7.85173,0.4784,1.51474,0.09285,0.22042,0.00273,1.00134,0.99659,0.98488,0.99473,0.89828,0.99659,0.98488,0.99473,0.98105,0.47785,0.15797,0.00115,0.17553,0.00415,0,0.00139147,0.00139147,0.0873915
4,10.1128,0.90934,1.61426,0.05979,0.37571,0.00414,0.91572,0.97565,0.99327,0.99457,0.67734,0.97565,0.99327,0.99457,0.97783,1.18466,0.17538,0.00106,0.40151,0.00758,0,0.00187401,0.00187401,0.082874
5,12.397,0.81673,1.67514,0.07618,0.28437,0.00366,0.7325,0.99662,0.99315,0.99497,0.91188,0.99662,0.99315,0.99497,0.97498,0.42645,0.20107,0.00103,0.14604,0.00343,0,0.00234186,0.00234186,0.0783419
6,14.7044,0.43196,1.29938,0.06847,0.16042,0.00206,0.22136,0.99975,0.99327,0.995,0.8284,0.99975,0.99327,0.995,0.97674,0.75214,0.17935,0.001,0.22258,0.00461,0,0.00279073,0.00279073,0.0737907
7,16.9995,0.64444,1.18249,0.0738,0.2126,0.00294,0.15748,0.99886,0.99327,0.995,0.90191,0.99886,0.99327,0.995,0.97182,0.46089,0.24876,0.00092,0.14665,0.00391,0,0.00321656,0.00321656,0.0692166
8,19.2743,0.38441,1.22947,0.05096,0.16314,0.0018,0.55382,1,0.99296,0.995,0.90504,1,0.99296,0.995,0.98016,0.43129,0.18859,0.00086,0.13664,0.00349,0,0.00361552,0.00361552,0.0646155
9,21.5829,0.39722,1.72157,0.09411,0.17909,0.00185,1.0161,0.99623,0.99327,0.99497,0.92258,0.99623,0.99327,0.99497,0.97427,0.38856,0.23164,0.00087,0.12586,0.00307,0,0.00398404,0.00398404,0.059984
10,23.9157,0.36353,1.3048,0.05118,0.15643,0.00183,0.12951,1,0.99282,0.995,0.90355,1,0.99282,0.995,0.97498,0.42832,0.20798,0.00087,0.13905,0.00312,0,0.00431886,0.00431886,0.0553189
11,26.1562,0.38144,0.99406,0.04248,0.15711,0.00196,0.11963,0.99987,0.99327,0.995,0.90867,0.99987,0.99327,0.995,0.97964,0.41471,0.20164,0.00093,0.13779,0.00315,0,0.0046171,0.0046171,0.0506171
12,28.3415,0.40055,1.11499,0.05828,0.1462,0.00205,0.3733,0.99638,0.99327,0.99497,0.92182,0.99638,0.99327,0.99497,0.98053,0.39217,0.18901,0.00099,0.13525,0.00293,0,0.00487621,0.00487621,0.0458762
13,30.5856,0.36395,1.15568,0.07462,0.16902,0.00181,0.31767,1,0.99312,0.995,0.91796,1,0.99312,0.995,0.98064,0.3926,0.1938,0.00107,0.13747,0.00298,0,0.0050941,0.0050941,0.0410941
14,32.822,0.39987,1.68688,0.08441,0.16135,0.00202,0.32722,1,0.98954,0.99487,0.90315,1,0.98954,0.99487,0.98064,0.45047,0.24733,0.00109,0.15752,0.00322,0,0.00526909,0.00526909,0.0362691
15,34.9976,0.39462,1.38686,0.04208,0.1628,0.00214,0.69308,0.97869,0.98653,0.99381,0.91974,0.97869,0.98653,0.99381,0.95702,0.41044,0.25725,0.0011,0.17328,0.00292,0,0.00539997,0.00539997,0.0314
16,37.2701,0.3704,1.49741,0.0642,0.15132,0.00188,0.16523,0.99071,0.99327,0.99486,0.92035,0.99071,0.99327,0.99486,0.97734,0.38688,0.2132,0.00111,0.14734,0.00299,0,0.00548598,0.00548598,0.026486
17,39.4215,0.33595,1.36749,0.06467,0.15894,0.00165,0.21727,0.99951,0.99327,0.995,0.91746,0.99951,0.99327,0.995,0.98071,0.41391,0.18857,0.00153,0.15454,0.00328,0,0.00552689,0.00552689,0.0215269
18,41.5817,0.3195,1.44098,0.03791,0.15011,0.00166,0.30477,0.9993,0.9899,0.99497,0.91434,0.9993,0.9899,0.99497,0.98383,0.41632,0.18057,0.00185,0.14036,0.00303,0,0.00552294,0.00552294,0.0165229
19,43.6931,0.32821,1.25751,0.0524,0.12934,0.00164,0,0.999,0.9899,0.99493,0.91484,0.999,0.9899,0.99493,0.98275,0.45749,0.18677,0.00212,0.1458,0.00329,0,0.00547489,0.00547489,0.0114749
20,45.8351,0.32276,1.29448,0.04175,0.13091,0.00171,0,0.99943,0.99327,0.995,0.93946,0.99943,0.99327,0.995,0.98486,0.38922,0.18157,0.0024,0.12794,0.00284,0,0.00538399,0.00538399,0.00638399
21,47.9579,0.32917,1.08413,0.03785,0.15979,0.00166,0,0.99561,0.99327,0.99497,0.94577,0.99561,0.99327,0.99497,0.98275,0.37789,0.18596,0.00256,0.12919,0.00274,0,0.00505,0.00505,0.00505
22,50.1198,0.34003,1.47739,0.05543,0.14827,0.00166,0,0.98655,0.98806,0.99433,0.93674,0.98655,0.98806,0.99433,0.97881,0.39071,0.20695,0.00278,0.14717,0.00272,0,0.00466163,0.00466163,0.00466163
23,52.2449,0.34551,1.2836,0.0734,0.14654,0.00174,0,0.9966,0.98577,0.99454,0.93264,0.9966,0.98577,0.99454,0.98172,0.40897,0.19773,0.0029,0.14259,0.00278,0,0.00427565,0.00427565,0.00427565
24,54.4365,0.33536,1.19635,0.05332,0.13589,0.00167,0,0.99671,0.98316,0.99405,0.94269,0.99671,0.98316,0.99405,0.98013,0.37077,0.18749,0.00304,0.16619,0.00255,0,0.00389445,0.00389445,0.00389445
25,56.5325,0.31933,1.21778,0.04038,0.11947,0.0016,0,0.99915,0.99327,0.995,0.93808,0.99915,0.99327,0.995,0.98492,0.38043,0.17342,0.00315,0.13149,0.0027,0,0.00352037,0.00352037,0.00352037
26,58.7197,0.33609,0.79122,0.0477,0.14954,0.0017,0,0.99943,0.98653,0.99389,0.90977,0.99943,0.98653,0.99389,0.97546,0.49445,0.2268,0.00389,0.16746,0.0032,0,0.00315572,0.00315572,0.00315572
27,60.8562,0.38479,1.1732,0.0403,0.18206,0.00204,0,0.99661,0.98963,0.99378,0.91631,0.99661,0.98963,0.99378,0.97462,0.48035,0.21772,0.00385,0.15841,0.00308,0,0.00280275,0.00280275,0.00280275
28,63.0654,0.35232,0.80537,0.03715,0.1588,0.00203,0,0.98645,0.98056,0.9941,0.9196,0.98645,0.98056,0.9941,0.9776,0.43214,0.19295,0.00341,0.17022,0.00295,0,0.00246363,0.00246363,0.00246363
29,65.3397,0.36933,0.85321,0.07354,0.15593,0.00186,0,0.99325,0.99142,0.99483,0.92293,0.99325,0.99142,0.99483,0.97895,0.42417,0.19079,0.00328,0.16791,0.00295,0,0.00214046,0.00214046,0.00214046
30,67.6324,0.32253,0.32965,0.04041,0.12151,0.00159,0,0.98993,0.99259,0.99483,0.9238,0.98993,0.99259,0.99483,0.97635,0.41172,0.18584,0.0032,0.15947,0.00285,0,0.00183523,0.00183523,0.00183523
31,70.6832,0.27995,0.4469,0.01103,0.10365,0.00143,0,1,0.96582,0.99396,0.93986,1,0.96582,0.99396,0.97396,0.37626,0.19223,0.0034,0.17521,0.00244,0,0.00154982,0.00154982,0.00154982
32,72.871,0.25959,0.31092,0.006,0.12258,0.0014,0,0.9637,0.98329,0.99335,0.93771,0.9637,0.98329,0.99335,0.97418,0.37215,0.19939,0.00348,0.17378,0.00241,0,0.00128599,0.00128599,0.00128599
33,74.9929,0.26768,0.24559,0.0057,0.11093,0.00137,0,0.98021,0.97643,0.99388,0.93087,0.98021,0.97643,0.99388,0.97481,0.39391,0.19994,0.0034,0.17413,0.00257,0,0.00104537,0.00104537,0.00104537
34,77.135,0.25789,0.17945,0.0114,0.13182,0.00131,0,0.99326,0.99227,0.9949,0.93625,0.99326,0.99227,0.9949,0.97546,0.38195,0.19798,0.00335,0.16066,0.00248,0,0.000829431,0.000829431,0.000829431
35,79.2754,0.25046,0.54793,0.0064,0.10661,0.00135,0,0.99638,0.99327,0.995,0.93191,0.99638,0.99327,0.995,0.97518,0.39049,0.19631,0.00329,0.1717,0.00253,0,0.000639518,0.000639518,0.000639518
36,81.4349,0.25329,0.41202,0.00522,0.09902,0.00129,0,0.99789,0.99327,0.995,0.93487,0.99789,0.99327,0.995,0.97619,0.38969,0.18991,0.00319,0.17076,0.00254,0,0.000476796,0.000476796,0.000476796
37,83.6397,0.24157,0.23652,0.00481,0.10108,0.00119,0,0.99533,0.99327,0.995,0.93421,0.99533,0.99327,0.995,0.97403,0.38164,0.19033,0.00318,0.16519,0.00249,0,0.00034227,0.00034227,0.00034227
38,85.9039,0.2539,0.18103,0.00493,0.09572,0.00127,0,0.99774,0.99327,0.995,0.93819,0.99774,0.99327,0.995,0.97508,0.36429,0.1889,0.00318,0.15899,0.0024,0,0.000236769,0.000236769,0.000236769
39,88.1476,0.24611,0.17708,0.0045,0.0962,0.0013,0,0.99662,0.99179,0.99497,0.93956,0.99662,0.99179,0.99497,0.97515,0.35656,0.18825,0.00315,0.15762,0.00235,0,0.000160943,0.000160943,0.000160943
40,90.4429,0.24571,0.3392,0.01046,0.10898,0.0013,0,0.99759,0.9899,0.99483,0.94308,0.99759,0.9899,0.99483,0.97513,0.35383,0.19036,0.0031,0.15532,0.00233,0,0.000115259,0.000115259,0.000115259
