epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,20.3904,0.58664,0.74006,0.0923,0.3116,0.00597,0.10364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,39.6476,0.46931,0.59182,0.06879,0.22337,0.00445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,59.0791,0.44707,0.53443,0.07099,0.20862,0.00433,0.0052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,78.4355,0.42031,0.44379,0.06312,0.19551,0.00396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,97.8969,0.40934,0.4358,0.06449,0.19045,0.00371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,117.227,0.39736,0.44768,0.05937,0.18669,0.00361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,136.624,0.38718,0.41851,0.06235,0.1768,0.00359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,156.795,0.32409,0.28234,0.03777,0.14191,0.00303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,175.929,0.31536,0.28234,0.03457,0.13839,0.00297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,202.513,0.30326,0.25534,0.03472,0.13111,0.00278,0,0.98272,0.98611,0.99454,0.96373,0.9761,0.97917,0.98935,0.96981,0.29094,0.21624,0.02853,0.12789,0.00279,0,6.8454e-05,6.8454e-05,6.8454e-05
