epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,22.8492,0.52145,0.5224,0.11104,0.24755,0.00474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,44.132,0.41864,0.4331,0.08204,0.19226,0.00383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,65.4145,0.41931,0.3962,0.08161,0.18313,0.00384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,86.6918,0.40421,0.4236,0.0694,0.1781,0.00364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,107.874,0.38798,0.33816,0.07458,0.1809,0.00352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,129.141,0.38005,0.43131,0.06863,0.17381,0.00346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,150.55,0.38091,0.38427,0.06901,0.18242,0.00334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,172.775,0.30766,0.23242,0.04139,0.13095,0.00277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,193.836,0.29741,0.22679,0.04199,0.12773,0.00264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,223.167,0.29195,0.20062,0.04175,0.12676,0.00258,0,0.98089,0.98819,0.9944,0.96486,0.97261,0.97917,0.98706,0.97758,0.26967,0.16844,0.03351,0.11912,0.00249,0,6.8454e-05,6.8454e-05,6.8454e-05
