epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,5.15629,0.53897,1.3038,0.06958,0.1817,0.00393,0.13982,0.99319,0.98261,0.99477,0.74581,0.99319,0.98261,0.99477,0.97863,0.96861,0.18899,0.0011,0.32067,0.00698,0,0.0004,0.0004,0.0964
2,7.44883,0.96423,1.90947,0.0885,0.36208,0.00402,0.29265,0.99321,0.98447,0.9948,0.70973,0.99321,0.98447,0.9948,0.98,1.07677,0.17981,0.00109,0.35882,0.00697,0,0.000898627,0.000898627,0.0918986
3,9.7111,1.08155,1.53595,0.09235,0.38477,0.0044,0.61719,0.98898,0.99327,0.9949,0.89721,0.98898,0.99327,0.9949,0.97697,0.48099,0.18209,0.00113,0.16654,0.00424,0,0.00139147,0.00139147,0.0873915
4,12.0378,0.45472,2.00831,0.05611,0.18205,0.00216,1.14642,0.99975,0.99327,0.995,0.91147,0.99975,0.99327,0.995,0.97271,0.43038,0.21263,0.00104,0.13891,0.00382,0,0.00187401,0.00187401,0.082874
5,14.3363,0.39237,1.93597,0.09027,0.2168,0.00193,0.76799,0.99934,0.99327,0.995,0.90974,0.99934,0.99327,0.995,0.97272,0.43235,0.22394,0.00097,0.13899,0.00391,0,0.00234186,0.00234186,0.0783419
6,16.6738,0.41608,1.37237,0.07036,0.17635,0.00194,0.42896,1,0.99272,0.995,0.92978,1,0.99272,0.995,0.97575,0.36768,0.20638,0.00093,0.12093,0.00297,0,0.00279073,0.00279073,0.0737907
7,18.9888,0.44063,1.34902,0.09384,0.15329,0.00214,0.26405,0.99922,0.99327,0.995,0.91233,0.99922,0.99327,0.995,0.96998,0.41183,0.27574,0.00088,0.13293,0.00348,0,0.00321656,0.00321656,0.0692166
8,21.2074,0.36279,1.52287,0.05917,0.15166,0.00166,0.4753,1,0.99257,0.995,0.90153,1,0.99257,0.995,0.9698,0.43784,0.2433,0.0009,0.13905,0.00372,0,0.00361552,0.00361552,0.0646155
9,23.5443,0.475,1.63534,0.09904,0.22296,0.00227,1.22811,1,0.99193,0.995,0.91134,1,0.99193,0.995,0.97804,0.42828,0.21084,0.00087,0.13802,0.00354,0,0.00398404,0.00398404,0.059984
10,25.8416,0.37447,1.52092,0.06511,0.14569,0.00191,0.56556,0.99623,0.99327,0.99497,0.91618,0.99623,0.99327,0.99497,0.97701,0.38938,0.20705,0.00089,0.13121,0.00323,0,0.00431886,0.00431886,0.0553189
11,28.0484,0.34014,1.16549,0.04854,0.14498,0.00182,0.23777,0.99782,0.98653,0.9949,0.92084,0.99782,0.98653,0.9949,0.978,0.38602,0.20179,0.00091,0.13681,0.00313,0,0.0046171,0.0046171,0.0506171
12,30.2775,0.37739,1.23465,0.05047,0.16206,0.00194,0.11512,0.99662,0.99273,0.99497,0.93429,0.99662,0.99273,0.99497,0.97527,0.38084,0.20076,0.00099,0.13346,0.00279,0,0.00487621,0.00487621,0.0458762
13,32.5193,0.36731,1.36533,0.07786,0.15055,0.00177,0.47788,0.99662,0.9927,0.99497,0.92661,0.99662,0.9927,0.99497,0.97563,0.39085,0.21273,0.00106,0.13297,0.00295,0,0.0050941,0.0050941,0.0410941
14,34.7763,0.3202,1.72791,0.06902,0.14494,0.00159,1.20775,0.99949,0.99327,0.995,0.92229,0.99949,0.99327,0.995,0.97716,0.40568,0.21149,0.00118,0.1329,0.00308,0,0.00526909,0.00526909,0.0362691
15,37.0203,0.3776,1.55932,0.03671,0.18305,0.00207,0.35268,0.99976,0.99327,0.995,0.92509,0.99976,0.99327,0.995,0.9784,0.39033,0.21271,0.00157,0.12858,0.00279,0,0.00539997,0.00539997,0.0314
16,39.2486,0.3856,1.47599,0.0903,0.16618,0.00196,0.41142,0.99604,0.99327,0.99497,0.92447,0.99604,0.99327,0.99497,0.97648,0.39381,0.20682,0.00155,0.1342,0.00294,0,0.00548598,0.00548598,0.026486
17,41.4571,0.34976,1.23445,0.07403,0.14393,0.0019,0.08768,1,0.98235,0.99477,0.90973,1,0.98235,0.99477,0.97023,0.43155,0.22829,0.00165,0.16193,0.00327,0,0.00552689,0.00552689,0.0215269
18,43.7397,0.34515,0.98664,0.03611,0.15361,0.002,0,0.99827,0.9899,0.9949,0.92152,0.99827,0.9899,0.9949,0.97636,0.41601,0.21941,0.00187,0.14033,0.00297,0,0.00552294,0.00552294,0.0165229
19,45.844,0.55311,0.48218,0.04695,0.19774,0.00269,0,0.99807,0.97643,0.99409,0.91878,0.99807,0.97643,0.99409,0.97268,0.41355,0.20821,0.00198,0.16656,0.00291,0,0.00547489,0.00547489,0.0114749
20,48.0906,0.3598,0.87756,0.04654,0.14876,0.00182,0,0.98423,0.95286,0.99213,0.93634,0.98075,0.94949,0.98274,0.96946,0.36336,0.22295,0.00223,0.17398,0.00244,0,0.00538399,0.00538399,0.00638399
21,50.2602,0.3134,0.91925,0.05084,0.13017,0.00172,0,0.99981,0.9697,0.99293,0.92346,0.99981,0.9697,0.99293,0.97547,0.42105,0.2083,0.00245,0.16578,0.00288,0,0.00505,0.00505,0.00505
22,52.5031,0.358,0.68467,0.05502,0.1736,0.00202,0,0.99414,0.98653,0.99402,0.92845,0.99414,0.98653,0.99402,0.97388,0.41467,0.2049,0.00242,0.1485,0.00275,0,0.00466163,0.00466163,0.00466163
23,54.7482,0.47798,0.81335,0.05851,0.18334,0.00237,0,0.9665,0.97129,0.99202,0.8991,0.9665,0.97129,0.99202,0.97083,0.50875,0.21117,0.00261,0.19587,0.00309,0,0.00427565,0.00427565,0.00427565
24,56.9343,0.38261,0.62572,0.06602,0.16036,0.00184,0,0.99315,0.9762,0.99342,0.93162,0.99315,0.9762,0.99342,0.97512,0.4217,0.20224,0.0027,0.16856,0.00275,0,0.00389445,0.00389445,0.00389445
25,59.163,0.39236,0.85387,0.06782,0.14358,0.00192,0,0.99015,0.9697,0.99356,0.93119,0.99015,0.9697,0.99356,0.97195,0.41244,0.217,0.00252,0.16127,0.00263,0,0.00352037,0.00352037,0.00352037
26,61.3939,0.35516,0.22,0.03151,0.1588,0.00163,0,0.99933,0.98653,0.99461,0.93459,0.99592,0.98316,0.9848,0.9673,0.42071,0.25656,0.00227,0.14438,0.00283,0,0.00315572,0.00315572,0.00315572
27,63.6176,0.36677,0.44558,0.04881,0.16794,0.00187,0,1,0.98917,0.9949,0.91888,0.99319,0.98244,0.98469,0.96135,0.45942,0.27897,0.00232,0.15558,0.00292,0,0.00280275,0.00280275,0.00280275
28,65.8167,0.31361,0.50121,0.0416,0.1161,0.00171,0,0.99636,0.9899,0.99464,0.9386,0.99297,0.98653,0.98493,0.96143,0.41526,0.27342,0.00241,0.14883,0.00261,0,0.00246363,0.00246363,0.00246363
29,68.0251,0.34509,0.47251,0.06471,0.13487,0.0017,0,0.99661,0.98978,0.99455,0.94181,0.99661,0.98978,0.99455,0.96215,0.40301,0.27026,0.00245,0.14705,0.00253,0,0.00214046,0.00214046,0.00214046
30,70.2337,0.32194,0.45077,0.03951,0.13998,0.00174,0,0.98852,0.98653,0.99432,0.92686,0.98852,0.98653,0.99432,0.96118,0.43768,0.26405,0.00241,0.16682,0.00266,0,0.00183523,0.00183523,0.00183523
31,73.1934,0.28478,0.25501,0.00414,0.11468,0.00146,0,0.99126,0.98316,0.99415,0.92654,0.99126,0.98316,0.99415,0.95976,0.40704,0.25623,0.00246,0.1827,0.0026,0,0.00154982,0.00154982,0.00154982
32,75.5481,0.27378,0.18634,0.00467,0.11244,0.0014,0,0.99575,0.97306,0.99392,0.92932,0.99575,0.97306,0.99392,0.96178,0.41277,0.23505,0.00247,0.21113,0.00256,0,0.00128599,0.00128599,0.00128599
