epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,22.1648,0.5213,0.57936,0.05924,0.2519,0.00468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,43.1148,0.42373,0.5005,0.05143,0.20374,0.00375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,64.2368,0.42948,0.4689,0.05472,0.19932,0.00392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,85.4323,0.3925,0.42385,0.04913,0.17556,0.00348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,106.506,0.39393,0.42155,0.053,0.19238,0.00356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,127.786,0.38319,0.42118,0.05034,0.18119,0.00342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,149.011,0.37095,0.38969,0.04945,0.17019,0.00325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,171.089,0.31223,0.26161,0.02596,0.1298,0.00274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,191.862,0.29583,0.25446,0.02338,0.13106,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,221.602,0.29081,0.23571,0.02464,0.12039,0.00261,0,0.98343,0.98932,0.99452,0.96678,0.97446,0.98022,0.98945,0.97364,0.26759,0.19442,0.01584,0.11745,0.00249,0,6.8454e-05,6.8454e-05,6.8454e-05
