epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,21.065,0.83431,1.74289,0.1228,0.69953,0.00746,0.70288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,40.5489,0.75549,1.37908,0.1109,0.49941,0.00623,0.12648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,60.5314,0.71066,1.19473,0.10897,0.44379,0.00582,0.07242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,80.2167,0.69554,1.13793,0.10458,0.43345,0.00568,0.04312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,100.274,0.67545,1.08618,0.0985,0.41296,0.0054,0.02671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,120.518,0.66166,1.02889,0.09997,0.40299,0.00518,0.00752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,140.554,0.64776,0.97853,0.09567,0.38287,0.00501,0.00908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,161.223,0.56955,0.73416,0.06646,0.32814,0.00431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,181.014,0.55919,0.71857,0.06242,0.32126,0.00425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,209.672,0.55076,0.72357,0.06322,0.32192,0.00411,0,0.96331,0.90833,0.97674,0.87644,0.94245,0.88712,0.94682,0.87909,0.54727,0.62053,0.05308,0.32675,0.00429,0,6.8454e-05,6.8454e-05,6.8454e-05
