epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,78.542,1.57861,6.73954,0.57395,1.78821,0.01638,11.4447,0.9442,0.86179,0.95692,0.70259,0.76031,0.59315,0.58138,0.29747,1.00656,4.00013,0.37636,0.52054,0.01032,0,0.00332237,0.00332237,0.0700987
2,143.837,1.17157,3.48106,0.40336,0.71518,0.01072,5.80166,0.90215,0.93496,0.94793,0.72432,0.72781,0.72358,0.66995,0.47837,0.95662,2.90861,0.22075,0.4465,0.00954,0,0.00663765,0.00663765,0.0400806
3,206.738,1.16463,3.08188,0.33439,0.70573,0.01082,5.1356,0.82801,0.50407,0.6043,0.35049,0.61892,0.37398,0.3461,0.17967,1.77654,4.38499,0.17603,1.6788,0.02318,0,0.00988098,0.00988098,0.00999063
4,269.752,1.22168,2.88664,0.30347,0.75385,0.01154,4.83334,0.92598,0.87805,0.95314,0.6773,0.81589,0.70732,0.68958,0.51081,1.13804,2.59008,0.13158,0.53999,0.01187,0,0.00975773,0.00975773,0.00975773
5,332.91,1.20123,2.74662,0.30103,0.75757,0.01119,4.47248,0.9463,0.85366,0.94261,0.69746,0.83366,0.74797,0.76351,0.55598,1.03344,2.27109,0.12341,0.51612,0.01037,0,0.00957205,0.00957205,0.00957205
6,396.33,1.15976,2.5768,0.29767,0.72987,0.01076,4.124,0.93577,0.94757,0.97195,0.74175,0.78522,0.80255,0.70417,0.55208,0.90088,2.47812,0.11445,0.43665,0.00969,0,0.00933683,0.00933683,0.00933683
7,459.669,1.10787,2.48359,0.29221,0.70102,0.01015,3.84633,0.94203,0.92477,0.98154,0.76645,0.77156,0.76889,0.73159,0.59138,0.89538,2.30408,0.11178,0.38917,0.00937,0,0.00905463,0.00905463,0.00905463
8,523.205,1.08093,2.32731,0.28883,0.6381,0.00983,3.42979,0.97993,0.93496,0.98371,0.77995,0.88606,0.84553,0.83825,0.71795,0.86133,1.62837,0.12009,0.34266,0.00823,0,0.00872857,0.00872857,0.00872857
9,586.223,1.0428,2.15219,0.28991,0.61244,0.00938,3.04529,0.9868,0.95935,0.99259,0.81453,0.8573,0.78862,0.75069,0.66168,0.74222,2.02795,0.12095,0.31825,0.00684,0,0.0083622,0.0083622,0.0083622
10,649.33,1.01043,2.07103,0.29145,0.58443,0.00905,2.87249,0.96552,0.91057,0.97812,0.77984,0.85394,0.85559,0.8205,0.68847,0.84086,1.75851,0.11356,0.33885,0.00849,0,0.00795954,0.00795954,0.00795954
11,712.88,0.97979,1.99311,0.28481,0.55565,0.0088,2.78385,0.96845,0.95935,0.98018,0.79096,0.88016,0.84553,0.79323,0.66501,0.77601,1.77431,0.11748,0.31586,0.00784,0,0.007525,0.007525,0.007525
12,776.61,0.9291,1.79074,0.28132,0.51407,0.00825,2.32013,0.95744,0.96748,0.99031,0.82964,0.90465,0.84851,0.82678,0.73101,0.68398,1.51506,0.11684,0.30207,0.00641,0,0.00706335,0.00706335,0.00706335
13,840.172,0.93004,1.83326,0.28604,0.51554,0.00827,2.21638,0.95571,0.99187,0.99135,0.82257,0.85012,0.86179,0.81253,0.71285,0.71051,1.60122,0.11337,0.28412,0.00705,0,0.00657963,0.00657963,0.00657963
14,903.81,0.88769,1.69551,0.27833,0.49113,0.00774,1.84429,0.982,0.93496,0.98272,0.80898,0.93066,0.88618,0.89536,0.79071,0.73034,1.09302,0.10573,0.31071,0.00674,0,0.00607916,0.00607916,0.00607916
15,967.257,0.8639,1.58885,0.27937,0.45833,0.00759,1.57604,0.97416,0.97561,0.98779,0.85237,0.92741,0.92683,0.93812,0.86157,0.6217,0.8488,0.11216,0.296,0.00583,0,0.00556742,0.00556742,0.00556742
16,1031.3,0.83054,1.52355,0.27948,0.42991,0.00724,1.33504,0.97552,0.97213,0.9932,0.85696,0.96498,0.91057,0.94601,0.87487,0.60845,0.70914,0.10861,0.27025,0.00576,0,0.00505,0.00505,0.00505
17,1094.49,0.82042,1.46269,0.27581,0.42564,0.00702,1.12851,0.9895,0.98374,0.99436,0.86164,0.97206,0.92683,0.9357,0.8729,0.59287,0.69186,0.10115,0.21774,0.00551,0,0.00453258,0.00453258,0.00453258
18,1157.63,0.78919,1.39008,0.26552,0.41206,0.00668,0.87155,0.96758,0.97065,0.9871,0.86434,0.94186,0.9187,0.92056,0.86283,0.57776,0.75951,0.09258,0.24874,0.00564,0,0.00402084,0.00402084,0.00402084
19,1220.83,0.77959,1.33901,0.26756,0.40072,0.00665,0.72428,0.9836,0.97503,0.99259,0.88367,0.9426,0.9345,0.92291,0.86872,0.53201,0.75589,0.08985,0.21358,0.00505,0,0.00352037,0.00352037,0.00352037
20,1284.46,0.75533,1.2464,0.25469,0.38913,0.00642,0.59713,0.99818,0.96748,0.99428,0.88002,0.93103,0.90244,0.87724,0.84661,0.55142,1.02994,0.08601,0.1994,0.0052,0,0.00303665,0.00303665,0.00303665
21,1350.11,0.65993,0.93801,0.09438,0.28267,0.00557,0.31014,0.99329,0.95935,0.99275,0.88573,0.90057,0.86992,0.85565,0.81931,0.52718,1.16206,0.05718,0.19981,0.00489,0,0.002575,0.002575,0.002575
22,1413.14,0.63949,0.85014,0.07086,0.26369,0.00539,0.15999,0.99176,0.9791,0.99452,0.90304,0.96597,0.92312,0.93796,0.88828,0.4788,0.75148,0.03949,0.191,0.00441,0,0.00214046,0.00214046,0.00214046
23,1477.9,0.61337,0.79355,0.05724,0.25142,0.00509,0.1516,0.96377,0.95935,0.99193,0.89857,0.93032,0.92683,0.93348,0.88731,0.48095,0.6668,0.0295,0.21101,0.00443,0,0.0017378,0.0017378,0.0017378
24,1541.98,0.58613,0.73032,0.05216,0.24361,0.00483,0.08757,0.98327,0.95586,0.99271,0.90455,0.94982,0.92341,0.94066,0.90978,0.49046,0.60414,0.02401,0.18718,0.00435,0,0.00137143,0.00137143,0.00137143
25,1606.36,0.56894,0.69191,0.05183,0.23318,0.00467,0.04345,0.99098,0.99187,0.99492,0.90582,0.94992,0.92537,0.90953,0.87867,0.45446,0.72393,0.01959,0.17769,0.00418,0,0.00104537,0.00104537,0.00104537
26,1672.29,0.5471,0.66309,0.04326,0.22568,0.00447,0.04313,0.9812,0.95122,0.99203,0.90519,0.94759,0.9187,0.93355,0.90574,0.45111,0.5597,0.017,0.20842,0.00412,0,0.000763174,0.000763174,0.000763174
27,1736.08,0.53577,0.62752,0.04131,0.21795,0.00438,0.02518,0.98965,0.98374,0.99452,0.90335,0.95693,0.95122,0.94454,0.91497,0.46762,0.55781,0.01409,0.15651,0.00412,0,0.00052795,0.00052795,0.00052795
28,1799.43,0.52341,0.61429,0.04169,0.20785,0.00426,0.02006,0.98358,0.97429,0.99436,0.90299,0.96575,0.91691,0.94342,0.91598,0.45339,0.59714,0.01405,0.17225,0.00397,0,0.00034227,0.00034227,0.00034227
29,1862.92,0.51402,0.57426,0.04145,0.20199,0.00416,0.00732,0.99184,0.988,0.99484,0.91022,0.97535,0.96519,0.97057,0.93501,0.44818,0.42626,0.01272,0.15264,0.00395,0,0.000208169,0.000208169,0.000208169
30,1926.24,0.50259,0.58025,0.04049,0.2032,0.00409,0.01472,0.98356,0.97258,0.99367,0.90453,0.98505,0.94309,0.96963,0.93628,0.43778,0.37458,0.01348,0.17708,0.00389,0,0.000127117,0.000127117,0.000127117
