epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,78.3951,1.71643,7.59578,0.6286,1.73431,0.0205,11.6801,0.40219,0.17073,0.11718,0.05187,0.04957,0.02439,0.01202,0.00366,2.42814,8.64774,0.63475,4.36886,0.03373,0,0.00332237,0.00332237,0.0700987
2,145.203,1.27722,3.63727,0.52601,0.92524,0.0139,4.94514,0.45076,0.15447,0.1175,0.06688,0.31212,0.06504,0.04419,0.01335,2.38319,8.08053,0.56621,4.07353,0.0342,0,0.00663765,0.00663765,0.0400806
3,210.046,1.20875,2.48484,0.47191,0.82631,0.0124,3.48181,0.36543,0.13008,0.09862,0.03561,0.05905,0.04543,0.01327,0.0054,2.6407,8.23154,0.53315,4.32082,0.03708,0,0.00988098,0.00988098,0.00999063
4,274.575,1.14025,1.92277,0.43807,0.72837,0.01156,2.49955,0.26357,0.13008,0.09638,0.02619,0.13851,0.03252,0.01062,0.00139,2.51037,8.00518,0.50649,4.11535,0.03301,0,0.00975773,0.00975773,0.00975773
5,339.144,1.0469,1.45203,0.42133,0.64616,0.01055,1.65338,0.29782,0.07317,0.07343,0.03315,0.06227,0.02439,0.01895,0.00951,2.63649,8.13067,0.51655,4.48426,0.04134,0,0.00957205,0.00957205,0.00957205
6,403.361,0.96379,1.19118,0.40101,0.58157,0.00947,0.99673,0.06115,0.13821,0.0169,0.00591,0.02878,0.06504,0.00571,0.00175,2.6473,8.03125,0.49286,5.40489,0.0355,0,0.00933683,0.00933683,0.00933683
7,467.7,0.91001,1.07484,0.38628,0.54974,0.00892,0.67291,0.29184,0.08943,0.08699,0.0323,0.19646,0.05691,0.03397,0.0156,2.4388,7.94687,0.50147,4.55578,0.03452,0,0.00905463,0.00905463,0.00905463
8,531.787,0.90419,0.95614,0.36645,0.54234,0.00881,0.32718,0.04336,0.13008,0.01886,0.00622,0.01084,0.03252,0.00313,0.00079,2.76332,8.35745,0.51395,5.28359,0.04169,0,0.00872857,0.00872857,0.00872857
9,596.11,0.94051,0.9389,0.3556,0.56224,0.00881,0.30159,0.2389,0.06504,0.04038,0.01447,0.01302,0.04878,0.00257,0.00076,2.5595,8.00613,0.54571,4.9221,0.03511,0,0.0083622,0.0083622,0.0083622
10,660.728,0.89111,0.85076,0.33864,0.52445,0.00833,0.1726,0.09339,0.07317,0.03492,0.01215,0.01015,0.03252,0.00417,0.00057,2.78504,8.15283,0.50991,5.20727,0.04205,0,0.00795954,0.00795954,0.00795954
11,725.567,0.92725,0.8275,0.32032,0.51263,0.00856,0.17122,0.24461,0.07317,0.03722,0.00763,0.02054,0.02439,0.00211,0.0005,2.82673,8.0309,0.50092,4.96922,0.04619,0,0.007525,0.007525,0.007525
12,790.595,0.91985,0.80768,0.31228,0.51797,0.00835,0.13411,0.16004,0.08943,0.0294,0.00717,0.06305,0.02439,0.00982,0.00211,2.94093,8.26575,0.60731,5.00176,0.04629,0,0.00706335,0.00706335,0.00706335
13,855.641,0.8747,0.76208,0.29389,0.49543,0.00806,0.08987,0.11744,0.04878,0.02147,0.00448,0.1299,0.01626,0.00284,0.00066,2.82154,7.95794,0.51485,5.01817,0.04096,0,0.00657963,0.00657963,0.00657963
14,920.169,0.82303,0.69513,0.26769,0.4614,0.00737,0.05847,0.20939,0.06504,0.02294,0.00633,0.05634,0.01626,0.00233,0.00096,2.66871,7.85604,0.59642,5.30208,0.0399,0,0.00607916,0.00607916,0.00607916
15,984.921,0.78249,0.72133,0.25177,0.44579,0.00718,0.05657,0.53182,0.06467,0.05762,0.02,0.2023,0.02439,0.01055,0.00368,2.71672,7.82187,0.56117,5.12195,0.03837,0,0.00556742,0.00556742,0.00556742
16,1049.5,0.73925,0.68186,0.23261,0.41962,0.00659,0.06227,0.17338,0.05691,0.02545,0.00647,0.11675,0.00813,0.00096,0.0002,3.1106,8.19376,0.51529,5.34109,0.05293,0,0.00505,0.00505,0.00505
17,1113.96,0.70178,0.63271,0.2074,0.39731,0.00621,0.02598,0.23266,0.07317,0.04972,0.01126,0.01277,0.02439,0.0021,0.00036,2.88977,7.95882,0.51939,5.17839,0.04415,0,0.00453258,0.00453258,0.00453258
18,1178.48,0.65606,0.55016,0.1785,0.37483,0.00597,0.00863,0.05263,0.13008,0.02707,0.00462,0.01316,0.03252,0.0018,0.00042,2.97441,7.94822,0.48591,5.35606,0.04828,0,0.00402084,0.00402084,0.00402084
19,1243.1,0.61162,0.54389,0.16318,0.35492,0.00565,0.00953,0.07877,0.18699,0.03345,0.00796,0.0137,0.03252,0.0012,0.00025,2.96592,7.82814,0.56014,5.32243,0.04608,0,0.00352037,0.00352037,0.00352037
20,1307.11,0.5865,0.51378,0.15025,0.34509,0.00538,0.00131,0.34438,0.0813,0.04364,0.0117,0.06824,0.01626,0.00125,0.0004,2.96483,8.02728,0.49465,5.48992,0.04717,0,0.00303665,0.00303665,0.00303665
21,1372.55,0.46143,0.20842,0.07195,0.25817,0.00446,0,0.40523,0.04878,0.03513,0.00667,0.10662,0.00813,0.0012,0.00056,2.974,7.61771,0.4736,5.90675,0.0471,0,0.002575,0.002575,0.002575
22,1435.75,0.42563,0.18966,0.06052,0.24134,0.00421,0,0.08901,0.13821,0.04229,0.01026,0.03141,0.04878,0.0035,0.00091,2.91753,7.76425,0.4445,5.51189,0.04652,0,0.00214046,0.00214046,0.00214046
23,1499.22,0.39445,0.18053,0.05647,0.22596,0.00394,0.00127,0.10191,0.13008,0.04646,0.0093,0.1844,0.01626,0.00384,0.00113,2.85939,7.76383,0.48116,5.72214,0.04375,0,0.0017378,0.0017378,0.0017378
24,1562.84,0.36697,0.1675,0.05302,0.22007,0.00371,0,0.12102,0.15447,0.05432,0.01051,0.03185,0.04065,0.00548,0.00164,2.8513,7.80151,0.47203,5.64329,0.04582,0,0.00137143,0.00137143,0.00137143
25,1626.28,0.34846,0.16262,0.0487,0.20608,0.00351,0,0.11333,0.13821,0.04896,0.01051,0.19621,0.01626,0.00479,0.00154,2.79174,7.59521,0.47852,5.8314,0.04313,0,0.00104537,0.00104537,0.00104537
26,1689.52,0.33696,0.14968,0.04804,0.20185,0.00343,0,0.13287,0.15447,0.05582,0.01187,0.03497,0.04065,0.0055,0.00194,2.83679,7.6518,0.49062,5.56395,0.04461,0,0.000763174,0.000763174,0.000763174
27,1753.03,0.32311,0.14695,0.04774,0.19753,0.00333,0,0.13971,0.15447,0.05351,0.01211,0.03676,0.04065,0.00542,0.00155,2.77499,7.51333,0.50492,5.72322,0.04254,0,0.00052795,0.00052795,0.00052795
28,1816.32,0.31287,0.13964,0.04409,0.18576,0.0032,0,0.12403,0.13008,0.06076,0.01345,0.03876,0.04065,0.00551,0.00154,2.84267,7.61284,0.47178,5.65507,0.04451,0,0.00034227,0.00034227,0.00034227
29,1879.7,0.30803,0.13912,0.04539,0.18416,0.00314,0,0.11852,0.13008,0.0492,0.01233,0.04444,0.04878,0.00598,0.00198,2.77714,7.58163,0.47991,5.72446,0.04296,0,0.000208169,0.000208169,0.000208169
30,1943.51,0.29775,0.13338,0.0453,0.18179,0.00304,0,0.13178,0.13821,0.05111,0.0116,0.03876,0.04065,0.00536,0.0017,2.74329,7.51092,0.47346,5.76142,0.04204,0,0.000127117,0.000127117,0.000127117
