frame_id,edge,a,b,role_3D,source,asset,symmetry_order,available,GT_evaluable,ambiguity,ambiguity_bin,concentration,physical_visibility,GT_alignment,projected_length_px,length_bin,MAP_endpoint_distance_px,posterior_expected_endpoint_distance_px,MAP_angle_deg,R0_connected_endpoint_distance_px,P1_connected_endpoint_distance_px
TEX__shard_00_f0016,10,2,6,width_axis_X,TEX,scene.usd,2,True,True,0.5518765449523926,2,0.4481234550476074,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",73.7152328491211,4,0.6845855712890625,2.514382839202881,1.064224342922373,1.180805321924681,0.42140031788740206
TEX__shard_00_f0016,11,3,7,width_axis_X,TEX,scene.usd,2,True,True,0.49878111481666565,1,0.5012189149856567,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",21.158681869506836,2,11.144393920898438,9.8723783493042,10.08309234579772,1.228678515654062,0.9907972855361546
P0__shard_04_f0546,0,0,1,width_axis_X,P0,scene.usd,2,True,True,0.6097038388252258,2,0.39029616117477417,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",197.79063415527344,4,0.279815673828125,3.938361883163452,0.16192549306284887,0.45558671609408663,0.7220594960047679
P0__shard_04_f0546,1,1,2,height_axis_Y,P0,scene.usd,2,True,True,0.4190576672554016,1,0.5809423327445984,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",26.524133682250977,2,1.52880859375,8.52344799041748,6.266006319402491,3.7461874985537724,2.305861539886403
P0__shard_04_f0546,2,2,3,width_axis_X,P0,scene.usd,2,True,True,0.4794222414493561,1,0.5205777883529663,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",197.5607452392578,4,0.752685546875,2.498141288757324,0.4370072539760272,0.571170715591722,0.39606938669623104
P0__shard_04_f0546,3,3,0,height_axis_Y,P0,scene.usd,2,True,True,0.4404338598251343,1,0.5595661401748657,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",27.590303421020508,2,4.326586723327637,10.187702178955078,3.602718225885672,3.348043884190654,2.3569487082141976
P0__shard_04_f0546,4,4,5,width_axis_X,P0,scene.usd,2,True,True,0.4503524899482727,1,0.5496475100517273,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",137.54010009765625,4,0.7914581298828125,1.542135238647461,0.6129363385357691,0.27120446596059766,0.19939819895832248
P0__shard_04_f0546,5,5,6,height_axis_Y,P0,scene.usd,2,True,True,0.43388769030570984,1,0.5661122798919678,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",18.90184211730957,2,2.8485260009765625,9.512197494506836,2.499123582489903,1.206395767753464,0.025236871496779507
P0__shard_04_f0546,6,6,7,width_axis_X,P0,scene.usd,2,True,True,0.586575448513031,2,0.413424551486969,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",137.42803955078125,4,1.0233001708984375,2.0201454162597656,0.853175089694614,1.5915611446940372,0.6961326122991807
P0__shard_04_f0546,7,7,4,height_axis_Y,P0,scene.usd,2,True,True,0.49628835916519165,1,0.5037116408348083,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",19.436695098876953,2,9.538066864013672,9.936576843261719,29.083088556043,12.449489563579666,10.598820494307802
P0__shard_04_f0546,8,0,4,depth_axis_Z,P0,scene.usd,2,True,True,0.5040938854217529,2,0.49590611457824707,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",122.26692962646484,4,0.222930908203125,1.7211852073669434,0.20935673428581142,0.3064558727602744,0.44565795330264546
P0__shard_04_f0546,9,1,5,depth_axis_Z,P0,scene.usd,2,True,True,0.7642998695373535,3,0.23570013046264648,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",62.03123474121094,3,21.065444946289062,11.581809043884277,21.192290620427567,0.2698564429737456,0.491746024585804
P0__shard_04_f0546,10,2,6,depth_axis_Z,P0,scene.usd,2,True,True,0.5043976306915283,2,0.4956023693084717,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",62.61613082885742,3,0.9836883544921875,2.1466867923736572,0.27124204651106015,1.6821213412806508,0.42932392403736797
P0__shard_04_f0546,11,3,7,depth_axis_Z,P0,scene.usd,2,True,True,0.6816240549087524,2,0.31837594509124756,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",122.42990112304688,4,2.9535064697265625,6.483639240264893,0.296075297711348,0.24990375701941975,0.4016457241385195
G38__G__f25904,0,0,1,depth_axis_Z,G38,scene.usd,2,True,True,0.42455407977104187,1,0.5754458904266357,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",125.89322662353516,4,1.65386962890625,5.363278865814209,0.9972074084539347,1.3599333278967565,1.7242940010295957
G38__G__f25904,1,1,2,height_axis_Y,G38,scene.usd,2,True,True,0.5048405528068542,2,0.49515944719314575,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",5.616447925567627,0,0.962982177734375,3.115328550338745,1.1771946629381997,0.44372503359819077,0.7693235517307259
G38__G__f25904,2,2,3,depth_axis_Z,G38,scene.usd,2,True,True,0.4001926779747009,1,0.5998073220252991,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",122.13288879394531,4,0.2985992431640625,4.466521739959717,0.27976482632557653,0.2901813317794182,0.3837507351369338
G38__G__f25904,3,3,0,height_axis_Y,G38,scene.usd,2,True,True,0.5164745450019836,2,0.48352545499801636,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",6.13621711730957,0,2.240570068359375,4.891372203826904,7.771476066354585,0.5197779484941,0.6509534351786852
G38__G__f25904,4,4,5,depth_axis_Z,G38,scene.usd,2,True,True,0.3870331943035126,1,0.612966775894165,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",111.91105651855469,4,0.1982421875,3.7756693363189697,0.10467832346762979,0.2569423168175424,0.0754750871324178
G38__G__f25904,5,5,6,height_axis_Y,G38,scene.usd,2,True,True,0.4459182918071747,1,0.5540816783905029,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",7.325562477111816,0,1.299774169921875,5.494711875915527,6.019820352546171,1.0492589038660525,0.7068326461803108
G38__G__f25904,6,6,7,depth_axis_Z,G38,scene.usd,2,True,True,0.4418282210826874,1,0.5581717491149902,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",108.92700958251953,4,0.327850341796875,4.623357772827148,0.34491742076407844,0.9322568301553449,1.0853929365751107
G38__G__f25904,7,7,4,height_axis_Y,G38,scene.usd,2,True,True,0.451022744178772,1,0.548977255821228,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",7.463566780090332,0,1.9539947509765625,4.9771881103515625,4.490520381354789,0.48216524770776725,0.6507544972061889
G38__G__f25904,8,0,4,width_axis_X,G38,scene.usd,2,True,True,0.39154306054115295,1,0.6084569692611694,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",85.83171081542969,4,1.859619140625,4.777527809143066,2.4834889316937048,0.2956446622256701,0.574147966153717
G38__G__f25904,9,1,5,width_axis_X,G38,scene.usd,2,True,True,0.3972523510456085,1,0.6027476787567139,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",87.179931640625,4,0.6724395751953125,4.857056140899658,0.46897214953654137,0.6997212217318748,0.5901825950302719
G38__G__f25904,10,2,6,width_axis_X,G38,scene.usd,2,True,True,0.381859689950943,1,0.6181403398513794,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",85.42411041259766,4,1.001800537109375,4.576397895812988,1.343920228008367,0.7750133526224006,0.7103982355271024
G38__G__f25904,11,3,7,width_axis_X,G38,scene.usd,2,True,True,0.40122249722480774,1,0.5987775325775146,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",84.10018157958984,4,1.8455657958984375,4.918688774108887,2.515439337885225,0.6793964913012218,0.6793857929418186
