epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
43,3422.65,0.63787,0.89022,0.11148,0.30477,0.00519,0.0534,1,0.94975,0.99364,0.9187,0.95721,0.90931,0.92962,0.90068,0.4193,0.65226,0.01346,0.17853,0.00355,0,0.00214046,0.00214046,0.00214046
44,3502.15,0.62565,0.88615,0.10995,0.3038,0.0051,0.03726,1,0.97257,0.99452,0.92353,0.94985,0.92385,0.92071,0.8927,0.40576,0.7269,0.01302,0.15634,0.00357,0,0.00193486,0.00193486,0.00193486
45,3581.63,0.60882,0.8548,0.1074,0.28747,0.00496,0.02485,0.98373,0.98323,0.99427,0.92006,0.9512,0.95076,0.94345,0.92218,0.40629,0.54714,0.01129,0.16067,0.00349,0,0.0017378,0.0017378,0.0017378
46,3661.12,0.59717,0.82216,0.10535,0.28173,0.00487,0.02219,0.99509,0.96748,0.99398,0.92313,0.96978,0.94309,0.95501,0.92876,0.40824,0.45874,0.01036,0.15726,0.00345,0,0.00154982,0.00154982,0.00154982
47,3740.55,0.59429,0.79594,0.10577,0.27472,0.00482,0.0112,0.97577,0.98233,0.99394,0.92368,0.95962,0.96607,0.96457,0.93822,0.40132,0.38981,0.00982,0.16046,0.00339,0,0.00137143,0.00137143,0.00137143
48,3820.22,0.57948,0.80096,0.1066,0.2789,0.00468,0.01247,0.98628,0.98374,0.99451,0.91965,0.96998,0.96748,0.96558,0.94011,0.4028,0.38678,0.00939,0.14694,0.00344,0,0.00120313,0.00120313,0.00120313
49,3899.42,0.57359,0.75305,0.10261,0.27602,0.00459,0.00162,0.99317,0.99187,0.995,0.92415,0.96875,0.96748,0.96173,0.94448,0.40341,0.4426,0.00902,0.14926,0.0035,0,0.00104537,0.00104537,0.00104537
50,3978.96,0.57188,0.75338,0.10159,0.27481,0.00457,0.00963,0.98359,0.97454,0.99394,0.92958,0.96713,0.95691,0.96154,0.93855,0.40127,0.41473,0.00788,0.16341,0.0034,0,0.000898581,0.000898581,0.000898581
51,4062.66,0.45108,0.44993,0.02175,0.18079,0.00356,0,0.98372,0.98223,0.99404,0.92503,0.95701,0.95122,0.94873,0.92781,0.40304,0.53686,0.00624,0.15502,0.00346,0,0.000763174,0.000763174,0.000763174
52,4142.95,0.44632,0.4345,0.01906,0.17662,0.0035,7e-05,0.97224,0.99187,0.99435,0.92902,0.95187,0.96473,0.95746,0.9354,0.40223,0.45465,0.00563,0.14586,0.00343,0,0.000639518,0.000639518,0.000639518
53,4224.6,0.43881,0.43306,0.01929,0.17031,0.00343,0,0.97479,0.99187,0.99419,0.92951,0.95073,0.96748,0.95549,0.93468,0.4022,0.45274,0.00516,0.15012,0.00347,0,0.00052795,0.00052795,0.00052795
54,4305.69,0.43074,0.43345,0.01945,0.16662,0.00335,0.00058,0.98167,0.99187,0.99476,0.92539,0.95747,0.96748,0.95168,0.92861,0.40029,0.45033,0.00479,0.13722,0.00343,0,0.000428777,0.000428777,0.000428777
55,4385.47,0.42947,0.4343,0.01829,0.16202,0.00332,0.00184,0.9918,0.98371,0.99467,0.92416,0.9672,0.95935,0.95218,0.92948,0.39943,0.45477,0.00472,0.14517,0.0034,0,0.00034227,0.00034227,0.00034227
56,4467,0.42358,0.41023,0.01795,0.16399,0.00329,0,0.98318,0.98374,0.99444,0.92587,0.95854,0.95935,0.95209,0.92835,0.39947,0.4574,0.00453,0.15462,0.00339,0,0.000268667,0.000268667,0.000268667
57,4546.71,0.41947,0.39637,0.01788,0.16197,0.00326,0,0.9901,0.99187,0.99484,0.92523,0.9655,0.96748,0.95267,0.92841,0.39896,0.45797,0.00439,0.1441,0.00337,0,0.000208169,0.000208169,0.000208169
58,4626.66,0.41714,0.40414,0.01722,0.16134,0.00321,0,0.99173,0.97466,0.99413,0.92631,0.96691,0.95035,0.95201,0.92745,0.39967,0.4579,0.00429,0.15193,0.00337,0,0.000160943,0.000160943,0.000160943
59,4707.59,0.41434,0.40263,0.01773,0.16115,0.0032,0.00121,1,0.97501,0.99421,0.92458,0.97499,0.95073,0.95308,0.92953,0.39902,0.46008,0.00415,0.14871,0.00339,0,0.000127117,0.000127117,0.000127117
60,4787.94,0.41594,0.40232,0.01748,0.16131,0.0032,0,1,0.9735,0.9946,0.92341,0.96713,0.95671,0.95355,0.93009,0.40067,0.4603,0.00406,0.14609,0.00337,0,0.000106784,0.000106784,0.000106784
