epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,21.3064,0.83141,1.79479,0.12804,0.72928,0.00759,0.75444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,41.169,0.75456,1.50551,0.1227,0.52149,0.00649,0.25703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,61.1916,0.71336,1.37301,0.12194,0.49256,0.00612,0.13717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,81.3589,0.71233,1.31453,0.11587,0.47201,0.00602,0.1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,101.395,0.70112,1.30375,0.11236,0.46216,0.00577,0.12185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,121.385,0.67797,1.28013,0.11422,0.42415,0.00567,0.06775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,141.703,0.66361,1.17087,0.11143,0.42839,0.00542,0.04167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,162.904,0.60308,1.03394,0.0782,0.3715,0.00491,0.03291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,182.749,0.60762,0.99843,0.07392,0.36219,0.00499,0.00553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,210.337,0.58758,0.99537,0.07675,0.35563,0.00482,0,0.93751,0.89606,0.95702,0.85269,0.91864,0.85863,0.90764,0.82466,0.59499,0.90272,0.0627,0.38606,0.00494,0,6.8454e-05,6.8454e-05,6.8454e-05
