frame_id,model,domain,session,n_detections,top1_conf,top1_iou,top1_correct_box,any_correct_candidate,best_candidate_iou,first_correct_rank,first_correct_conf,failure_class,valid_kp_count,kp_median_px,kp_max_px,front_error,rear_error,bottom_error,gt_bbox_area,pred_bbox_area,mean_luma,top1_box
1779449638581035008,A42,NIGHT,eval_night09,9,0.04419274255633354,0.0323772422180232,False,False,0.0964714918230655,,,N1A,,,,,,,13323.4,3125.3,64.17,"[249.4, 296.8, 401.1, 317.4]"
1779449643284402176,A42,NIGHT,eval_night09,12,0.02597655914723873,0.1294793632582597,False,False,0.1294793632582597,,,N1A,,,,,,,14400.0,3050.1,83.7,"[-3.4, 312.0, 146.3, 332.3]"
1779449645419136000,A42,NIGHT,eval_night09,9,0.24294331669807434,0.20872897333211557,False,False,0.20872897333211557,,,N1A,,,,,,,16324.0,8515.4,64.06,"[125.9, 297.2, 378.2, 331.0]"
1779449647620845824,A42,NIGHT,eval_night09,7,0.5048456788063049,0.17480677634529407,False,False,0.29483636270499686,,,N1A,,,,,,,30853.2,10940.0,64.99,"[187.5, 301.5, 430.2, 346.6]"
1779449649655479552,A42,NIGHT,eval_night09,2,0.8528933525085449,0.26445441965751143,False,False,0.26445441965751143,,,N1A,,,,,,,57040.0,23560.2,48.85,"[146.0, 305.0, 464.9, 378.9]"
1779449656527024896,A42,NIGHT,eval_night09,6,0.4982910454273224,0.32122282708905253,False,False,0.32122282708905253,,,N1A,,,,,,,74983.7,34284.4,44.1,"[178.6, 304.0, 530.2, 401.6]"
1779449661263803392,A42,NIGHT,eval_night09,12,0.02910323068499565,0.0,False,True,0.572556165641084,2,0.010494447313249111,N1B,,,,,,,255617.1,10152.3,46.83,"[152.3, 85.4, 274.0, 168.8]"
1775201430551447040,A42,DAY,eval_noapril,1,0.8999040722846985,0.5427131346202291,True,True,0.5427131346202291,1,0.8999040722846985,N3,8,38.46021963813746,59.78256194886948,43.555968428654054,24.877541535157153,33.85089162015026,27946.2,16137.7,115.67,"[288.7, 245.3, 519.4, 315.2]"
1775201430786751744,A42,DAY,eval_noapril,2,0.9153515100479126,0.5243095596737025,True,True,0.5294739564716372,1,0.9153515100479126,N3,8,39.62569003888212,67.8850564032625,48.83568167021665,28.77771010675726,38.2665808834421,30318.4,17128.5,113.91,"[296.8, 252.5, 534.1, 324.6]"
1778651519235162880,A42,DAY,eval_outside,6,0.6713055968284607,0.22172219259761777,False,False,0.29775794500778224,,,N1A,,,,,,,14743.8,9132.1,109.17,"[341.5, 273.9, 551.0, 317.5]"
1778651650570397184,A42,DAY,eval_outside,6,0.12796804308891296,0.06956912051363358,False,False,0.1374767980947157,,,N1A,,,,,,,13055.7,2148.8,99.76,"[266.9, 269.1, 358.1, 292.6]"
1778651650839160832,A42,DAY,eval_outside,10,0.28042465448379517,0.12113233254067138,False,False,0.21409668062378287,,,N1A,,,,,,,15640.4,3285.6,97.54,"[289.6, 265.6, 410.8, 292.7]"
1778652154608392192,A42,DAY,eval_pallet07,3,0.21509882807731628,0.5127935893488968,True,True,0.5798345629682947,1,0.21509882807731628,N3,8,66.5801755967168,124.00204100933738,35.16965799427504,115.67446688787271,74.32534226030097,80077.8,41063.4,105.35,"[217.0, 269.9, 644.7, 365.9]"
1778652156557165568,A42,DAY,eval_pallet07,3,0.8684658408164978,0.36478398975262444,False,False,0.36478398975262444,,,N1A,,,,,,,78700.1,28708.5,103.68,"[161.0, 277.8, 470.5, 370.6]"
1778652172717607680,A42,DAY,eval_pallet07,3,0.6604395508766174,0.5137654975706446,True,True,0.5137654975706446,1,0.6604395508766174,N3,8,58.13482970127841,98.93315160543985,71.30261895851928,43.08460009515953,62.4516097608746,105825.0,60263.0,106.87,"[149.3, 274.1, 554.9, 422.6]"
1778652176547299328,A42,DAY,eval_pallet07,3,0.7910041809082031,0.5293816963126935,True,True,0.5293816963126935,1,0.7910041809082031,N3,8,40.82975695818638,64.40278364852696,57.47633591481471,18.89822805164868,42.63188089494368,76944.0,50109.0,109.59,"[142.5, 260.7, 544.3, 385.4]"
1778653007724386048,A42,DAY,eval_cad,1,0.9458609223365784,0.6166361412902724,True,True,0.6166361412902724,1,0.9458609223365784,N3,8,64.82958688886305,86.06878761977734,83.62648868854757,48.94644613660831,67.33160169247309,231672.0,142857.3,94.5,"[99.6, 20.4, 541.0, 344.0]"
1778653017736058368,A42,DAY,eval_cad,2,0.938856303691864,0.5799577250893998,True,True,0.5799577250893998,1,0.938856303691864,N3,8,74.20964968026776,87.58382487723696,73.60775068607575,78.73068585994702,74.20964968026776,293239.7,170066.6,104.48,"[70.5, 94.4, 594.2, 419.2]"
1778653018878592768,A42,DAY,eval_cad,3,0.9330803751945496,0.5641483833668773,True,True,0.5641483833668773,1,0.9330803751945496,N3,8,79.0483966241782,101.02825895766118,81.43383947151293,79.0483966241782,79.99710205853751,277713.2,156671.5,110.44,"[63.7, 105.2, 578.3, 409.6]"
1778653030166875904,A42,DAY,eval_cad,1,0.9432679414749146,0.5520263741000283,True,True,0.5520263741000283,1,0.9432679414749146,N3,8,74.50196632920314,87.10112824581097,68.15717248683329,74.50196632920314,74.50196632920314,197784.0,109182.0,100.35,"[129.4, 94.8, 538.5, 361.7]"
1778653055868669952,A42,DAY,eval_cad,1,0.9603028297424316,0.5110831684256816,True,True,0.5110831684256816,1,0.9603028297424316,N3,8,68.23580698267409,83.1277986196166,75.64418194367414,67.64763368023475,67.14726224685748,204660.0,104598.3,94.04,"[100.0, 87.3, 517.0, 338.1]"
1778653337772735232,A42,DAY,eval_outside,7,0.183037668466568,0.48172334889945945,False,False,0.48172334889945945,,,N1A,,,,,,,4378.0,2903.2,104.3,"[291.2, 234.5, 444.5, 253.4]"
1778653378457989888,A42,DAY,eval_outside,6,0.262408584356308,0.5307372914644023,True,True,0.5581537471127433,1,0.262408584356308,N3,8,71.85680775291158,83.4392662340524,62.34188957682785,75.04350913944964,73.21095861670071,43978.4,23450.9,111.94,"[97.8, 230.5, 508.2, 287.7]"
1778653455932024064,A42,DAY,eval_outside,5,0.2571149468421936,0.5237686313044831,True,True,0.5541499649750934,1,0.2571149468421936,N3,8,26.323421399855327,41.709979663069966,36.69178726413132,19.399961128787993,28.71330822613456,20075.0,10514.7,109.29,"[162.5, 241.7, 449.2, 278.3]"
1778653522084302848,A42,DAY,eval_outside,13,0.4833528399467468,0.461182297914241,False,True,0.5398727474320564,8,0.004314681980758905,N1B,,,,,,,2929.7,1758.6,94.9,"[339.1, 242.2, 471.0, 255.5]"
1778653540259983104,A42,DAY,eval_outside,2,0.1613345593214035,0.5187590361340227,True,True,0.5187590361340227,1,0.1613345593214035,N3,8,45.16275749790112,68.15178966977918,45.16275749790112,45.58563793045522,45.43561181006553,18646.2,9672.9,124.42,"[132.3, 246.8, 378.5, 286.1]"
1778653545299653120,A42,DAY,eval_outside,2,0.8243212699890137,0.4663601202867328,False,False,0.4663601202867328,,,N1A,,,,,,,29688.1,13845.4,104.77,"[164.1, 250.9, 502.7, 291.8]"
1778653664407620608,A42,DAY,eval_pallet09,4,0.6010587811470032,0.5006905460712877,True,True,0.5006905460712877,1,0.6010587811470032,N3,8,168.9721965002343,183.34246484859747,168.9721965002343,164.38504127516285,169.81324172657875,21102.4,12604.8,98.55,"[192.6, 246.8, 513.2, 286.1]"
1778653674184865536,A42,DAY,eval_pallet09,3,0.8329520225524902,0.5438572070651777,True,True,0.5438572070651777,1,0.8329520225524902,N3,8,211.5790576260368,224.8190330157387,211.5790576260368,188.90668635302518,211.5790576260368,31013.2,19615.2,101.09,"[133.9, 246.7, 501.1, 300.1]"
1778653699314620416,A42,DAY,eval_pallet09,6,0.0022018670570105314,0.0,False,False,0.45480832502081303,,,N1A,,,,,,,6156.0,1964.3,105.58,"[-96.6, 242.2, 20.8, 258.9]"
1778653706706429696,A42,DAY,eval_pallet09,4,0.029294680804014206,0.0,False,False,0.11297665841834464,,,N1A,,,,,,,6641.0,1979.3,105.89,"[-97.3, 245.7, 9.9, 264.2]"
1778653711544007680,A42,DAY,eval_pallet09,6,0.04795479029417038,0.5495774733671835,True,True,0.5495774733671835,1,0.04795479029417038,N3,8,45.94744008929877,71.3822261047689,19.784036623751195,66.22415982510813,45.61622791830597,10801.8,6500.2,111.39,"[140.9, 236.6, 377.0, 264.2]"
1778653713962971904,A42,DAY,eval_pallet09,5,0.11903940886259079,0.0,False,False,0.0,,,N1A,,,,,,,10558.6,9311.7,115.47,"[-76.3, 201.9, 143.5, 244.3]"
1778653796073599488,A42,DAY,eval_pallet09,5,0.0023170674685388803,0.22799339682528938,False,False,0.4672997292121724,,,N1A,,,,,,,13531.3,3085.0,107.55,"[305.1, 245.7, 438.7, 268.8]"
1778653804674198784,A42,DAY,eval_pallet09,13,0.05339619517326355,0.1079117957122928,False,False,0.24259703540027563,,,N1A,,,,,,,6657.1,1488.7,110.95,"[304.6, 258.2, 383.1, 277.1]"
1779449467555301888,C42,NIGHT,eval_night08,16,0.3218955397605896,0.0,False,False,0.43922645775705244,,,N1A,,,,,,,10032.0,6574.9,66.55,"[-46.6, 302.4, 215.8, 327.4]"
1779449470423201536,C42,NIGHT,eval_night08,5,0.018162598833441734,0.0300673427233736,False,False,0.4825033194030156,,,N1A,,,,,,,9324.0,2277.7,66.97,"[163.5, 341.7, 263.5, 364.5]"
1779449475060066816,C42,NIGHT,eval_night08,10,0.05075691640377045,0.0,False,True,0.5398279081468466,2,0.03013242594897747,N1B,,,,,,,9805.0,769.3,67.14,"[158.6, 352.2, 218.4, 365.1]"
1779449479095927552,C42,NIGHT,eval_night08,15,0.2303517758846283,0.7443625506609943,True,True,0.7615057286292087,1,0.2303517758846283,N3,8,24.39365383002144,25.515386933065393,13.524551501967226,24.472127701665535,24.35905452950883,10212.0,9104.4,67.65,"[310.3, 319.6, 565.8, 355.3]"
1779449481331070208,C42,NIGHT,eval_night08,8,0.19011566042900085,0.1618335675198899,False,True,0.7799268110276975,2,0.03602517768740654,N1B,,,,,,,12852.0,2079.9,70.33,"[279.8, 329.3, 370.1, 352.3]"
1779449483432542720,C42,NIGHT,eval_night08,14,0.01769687421619892,0.0,False,True,0.5957101765154014,11,0.0012231242144480348,N1B,,,,,,,23977.1,6007.0,90.33,"[-29.0, 304.9, 203.4, 330.7]"
1779449485800670464,C42,NIGHT,eval_night08,10,0.31670939922332764,0.6662727513866316,True,True,0.6662727513866316,1,0.31670939922332764,N3,8,26.212026410532047,45.28589267848691,15.594498737096078,38.851081154286874,26.978649477507783,16992.0,16695.6,76.86,"[278.6, 331.1, 607.7, 381.8]"
1779449488068910592,C42,NIGHT,eval_night08,3,0.015352246351540089,0.0,False,True,0.5489705113637725,2,0.012863663025200367,N1B,,,,,,,17136.0,3554.0,69.32,"[-55.2, 310.6, 74.1, 338.1]"
1779449492505469440,C42,NIGHT,eval_night08,4,0.2870264947414398,0.5588814385285389,True,True,0.5588814385285389,1,0.2870264947414398,N3,8,41.87405140406673,44.1137177736582,30.649544267022627,42.4339799050029,41.87405140406673,25681.0,24662.7,74.0,"[240.9, 345.1, 649.0, 405.5]"
1779449496875356416,C42,NIGHT,eval_night08,1,0.0049661314114928246,0.027838028453594347,False,False,0.027838028453594347,,,N1A,,,,,,,35856.9,12083.7,63.74,"[149.2, 390.9, 353.8, 449.9]"
1779449499143611648,C42,NIGHT,eval_night08,3,0.6055936217308044,0.7364313304907127,True,True,0.7364313304907127,1,0.6055936217308044,N3,8,60.29528882300567,89.16833632032619,46.149097357051986,60.29528882300567,60.29528882300567,34875.0,29666.0,62.41,"[221.4, 337.5, 616.8, 412.5]"
1779449501478488320,C42,NIGHT,eval_night08,3,0.8368282318115234,0.9151736965416194,True,True,0.9151736965416194,1,0.8368282318115234,N4,8,11.980875835706511,36.185013263184004,5.786140265495059,23.945743556815124,9.584091680929285,72346.0,66209.2,57.06,"[4.5, 343.9, 592.2, 456.5]"
1779449575470221824,C42,NIGHT,eval_night09,7,0.4045722484588623,0.5021275206588712,True,True,0.5534792978676621,1,0.4045722484588623,N3,8,51.670619714247536,91.40133308173309,49.9186601642033,51.670619714247536,51.670619714247536,14688.0,7375.2,71.17,"[359.7, 323.2, 570.2, 358.3]"
1779449580573721600,C42,NIGHT,eval_night09,7,0.22340336441993713,0.41156302634382236,False,True,0.6341637749103611,5,0.002786685712635517,N1B,,,,,,,15548.0,6399.0,71.88,"[331.6, 325.4, 555.7, 353.9]"
1779449591514485504,C42,NIGHT,eval_night09,11,0.13531708717346191,0.2795530779803241,False,False,0.36440259693287036,,,N1A,,,,,,,13500.0,3774.0,72.78,"[222.6, 323.9, 367.9, 349.9]"
1779449593782795264,C42,NIGHT,eval_night09,8,0.0456799753010273,0.35487436067884115,False,False,0.36326984869116563,,,N1A,,,,,,,16317.0,6791.8,80.39,"[303.4, 326.8, 446.9, 374.1]"
1779449596017728000,C42,NIGHT,eval_night09,4,0.48215529322624207,0.0,False,False,0.41891248614190685,,,N1A,,,,,,,33825.0,2621.9,80.51,"[399.1, 190.3, 454.9, 237.4]"
1779449602689248000,C42,NIGHT,eval_night09,3,0.7126793265342712,0.6988064735663873,True,True,0.6988064735663873,1,0.7126793265342712,N3,8,48.17433859662446,96.83771956908045,53.25624333607584,44.45629379424789,48.17433859662446,30582.8,27806.5,63.85,"[138.4, 333.2, 498.9, 410.3]"
1779449604823769344,C42,NIGHT,eval_night09,1,0.11764130741357803,0.0,False,False,0.0,,,N1A,,,,,,,67203.7,4288.4,60.78,"[414.2, 146.8, 481.9, 210.1]"
1779449631842893312,C42,NIGHT,eval_night09,3,0.41035884618759155,0.6858390448731693,True,True,0.695152044923941,1,0.41035884618759155,N3,8,145.77075387013718,171.1797221352488,127.99643639586549,154.8013690268844,146.72157464099422,15158.0,10395.9,62.62,"[247.2, 319.9, 503.4, 360.5]"
1779449634044385536,C42,NIGHT,eval_night09,7,0.6488935947418213,0.714887937964758,True,True,0.7191399819784821,1,0.6488935947418213,N3,8,31.984812733080993,64.92755152844094,11.831073024266582,54.27808830278501,34.40659065408039,13998.6,10007.5,63.38,"[255.0, 319.8, 496.6, 361.2]"
1779449638581035008,C42,NIGHT,eval_night09,4,0.044766660779714584,0.38370805389069934,False,True,0.6319218449515176,2,0.023950407281517982,N1B,,,,,,,13323.4,5112.3,64.17,"[283.9, 326.4, 479.6, 352.6]"
1779449643284402176,C42,NIGHT,eval_night09,7,0.0996626764535904,0.46215284559461806,False,True,0.7150016276041666,2,0.047289613634347916,N1B,,,,,,,14400.0,6655.0,83.7,"[135.9, 325.3, 330.6, 359.5]"
1779449645419136000,C42,NIGHT,eval_night09,10,0.605309247970581,0.7086314410027491,True,True,0.7477029282669796,1,0.605309247970581,N3,8,30.209064812865762,52.931676677055655,6.228769962436434,49.76519531394747,27.375186737114536,16324.0,11765.2,64.06,"[147.2, 321.2, 414.6, 365.2]"
1779449647620845824,C42,NIGHT,eval_night09,2,0.9076265692710876,0.7580053061843113,True,True,0.7580053061843113,1,0.9076265692710876,N3,8,21.308930592383042,31.393519429767203,6.416384750225507,29.120211021863582,22.464979997457895,30853.2,23386.9,64.99,"[88.1, 327.3, 451.8, 391.6]"
1779449649655479552,C42,NIGHT,eval_night09,3,0.9478065371513367,0.8351344642189561,True,True,0.8351344642189561,1,0.9478065371513367,N4,8,10.273315915297978,15.574297527912469,7.818751080201179,10.273315915297978,9.178038752406106,57040.0,59541.6,48.85,"[17.1, 334.0, 527.5, 450.7]"
1779449656527024896,C42,NIGHT,eval_night09,2,0.8359600305557251,0.7646887261328781,True,True,0.7772758347152844,1,0.8359600305557251,N3,8,39.13284894614871,62.10532786692589,19.256984581920193,56.221597023810276,38.675347987766514,74983.7,57339.2,44.1,"[134.5, 340.4, 609.6, 461.1]"
1779449661263803392,C42,NIGHT,eval_night09,3,0.2778906524181366,0.0,False,False,0.03407531082692124,,,N1A,,,,,,,255617.1,14443.7,46.83,"[163.4, 29.5, 293.0, 140.9]"
1775201430551447040,C42,DAY,eval_noapril,2,0.7188748717308044,0.9233700644950558,True,True,0.9233700644950558,1,0.7188748717308044,N4,8,9.002883131846236,18.011644187496366,9.002883131846236,10.307665269985549,5.4020603302948285,27946.2,27212.4,115.67,"[295.6, 247.4, 574.0, 345.2]"
1775201430786751744,C42,DAY,eval_noapril,1,0.9152460694313049,0.9273435013892102,True,True,0.9273435013892102,1,0.9152460694313049,N4,8,6.997128313071983,29.149779806989933,6.997128313071983,16.305783697577734,4.375918971980308,30318.4,28152.8,113.91,"[311.1, 257.5, 594.2, 357.0]"
1778651519235162880,C42,DAY,eval_outside,1,0.876691997051239,0.9351481557830412,True,True,0.9351481557830412,1,0.876691997051239,N4,8,4.3952792893370916,6.193637557107225,4.96852267881722,3.6525640372785704,4.53623322303214,14743.8,14559.3,109.17,"[347.9, 295.9, 622.3, 349.0]"
1778651650570397184,C42,DAY,eval_outside,15,0.3931467831134796,0.27700119626415065,False,True,0.8281798171671737,3,0.013966384343802929,N1B,,,,,,,13055.7,3963.9,99.76,"[250.6, 279.2, 355.0, 317.2]"
1778651650839160832,C42,DAY,eval_outside,3,0.10539868474006653,0.37270404745496877,False,True,0.5053635823444996,2,0.029545605182647705,N1B,,,,,,,15640.4,5829.2,97.54,"[301.0, 277.1, 469.9, 311.7]"
1778652154608392192,C42,DAY,eval_pallet07,1,0.7588411569595337,0.6458334832888164,True,True,0.6458334832888164,1,0.7588411569595337,N3,8,61.86473171180458,127.48890001429389,9.028609316210536,114.96849311465535,63.476539605159054,80077.8,51716.9,105.35,"[194.8, 293.5, 655.0, 405.9]"
1778652156557165568,C42,DAY,eval_pallet07,1,0.8227400183677673,0.6270221356079382,True,True,0.6270221356079382,1,0.8227400183677673,N3,8,56.37307697398238,128.11969747279775,17.08367141878475,105.64765330816383,60.09952053167629,78700.1,49346.7,103.68,"[118.1, 296.5, 522.7, 418.4]"
1778652172717607680,C42,DAY,eval_pallet07,3,0.6898861527442932,0.2961526935355116,False,False,0.2961526935355116,,,N1A,,,,,,,105825.0,31460.1,106.87,"[95.4, 316.1, 294.9, 473.7]"
1778652176547299328,C42,DAY,eval_pallet07,3,0.9182749390602112,0.830872363195174,True,True,0.830872363195174,1,0.9182749390602112,N4,8,18.9482277791514,47.85696965805544,9.025266347819908,37.64674098746347,17.786394221220224,76944.0,65235.2,109.59,"[100.6, 296.4, 592.5, 429.1]"
1778653007724386048,C42,DAY,eval_cad,1,0.9631208181381226,0.9342365355282195,True,True,0.9342365355282195,1,0.9631208181381226,N4,8,10.388051658698433,16.565517121863813,10.200505478000169,10.388051658698433,10.388051658698433,231672.0,223985.6,94.5,"[41.6, 1.4, 630.4, 381.9]"
1778653017736058368,C42,DAY,eval_cad,3,0.9436192512512207,0.9541161286614089,True,True,0.9541161286614089,1,0.9436192512512207,N4,8,11.971637386622444,18.030845249216245,7.973040255856132,15.914447669282318,12.950319435508039,293239.7,286206.8,104.48,"[9.9, 38.0, 662.3, 476.6]"
1778653018878592768,C42,DAY,eval_cad,1,0.9253144264221191,0.9129286218874453,True,True,0.9129286218874453,1,0.9253144264221191,N4,8,13.036937408089383,26.577060844304448,8.378806336719553,17.654670108979815,15.969354943426861,277713.2,259725.5,110.44,"[19.0, 52.9, 658.2, 459.3]"
1778653030166875904,C42,DAY,eval_cad,1,0.9637096524238586,0.9464560296838976,True,True,0.9464560296838976,1,0.9637096524238586,N4,8,14.125030539589735,17.329678334839205,12.304782679357743,14.14900283895457,14.881296150172473,197784.0,187193.9,100.35,"[90.3, 37.3, 616.1, 393.3]"
1778653055868669952,C42,DAY,eval_cad,1,0.9465864300727844,0.9695805044844714,True,True,0.9695805044844714,1,0.9465864300727844,N4,8,13.437965092928994,25.264051390290437,17.61523020875648,8.500552237830279,13.437965092928994,204660.0,200326.2,94.04,"[35.6, 14.7, 566.1, 392.3]"
1778653337772735232,C42,DAY,eval_outside,8,0.08278404921293259,0.8558746991007906,True,True,0.8558746991007906,1,0.08278404921293259,N4,8,6.731575862004579,15.735380220792539,5.473522581617562,11.676801871510731,6.687799427634408,4378.0,4591.2,104.3,"[283.8, 235.9, 482.9, 259.0]"
1778653378457989888,C42,DAY,eval_outside,10,0.07997868955135345,0.25231048890582725,False,False,0.25231048890582725,,,N1A,,,,,,,43978.4,12148.0,111.94,"[16.4, 248.4, 242.3, 302.2]"
1778653455932024064,C42,DAY,eval_outside,2,0.726243257522583,0.8152923951370772,True,True,0.8152923951370772,1,0.726243257522583,N3,8,31.760188630011122,59.61173030486734,8.401473221811873,53.62462247380978,32.04500975753761,20075.0,16610.4,109.29,"[124.2, 242.0, 475.5, 289.3]"
1778653522084302848,C42,DAY,eval_outside,9,0.3265570402145386,0.7427439772855169,True,True,0.7427439772855169,1,0.3265570402145386,N3,8,22.59714617317171,39.18768060476074,15.692041733807041,26.987980135134165,23.6180781438769,2929.7,2446.0,94.9,"[359.1, 243.3, 499.3, 260.8]"
1778653540259983104,C42,DAY,eval_outside,4,0.890056312084198,0.8436801639861692,True,True,0.8436801639861692,1,0.890056312084198,N4,8,7.717911733873812,50.93023443675174,6.164270740584341,31.70664492061199,10.442202074556135,18646.2,16154.4,124.42,"[71.5, 248.5, 408.8, 296.4]"
1778653545299653120,C42,DAY,eval_outside,5,0.7775501608848572,0.8634549406066506,True,True,0.8634549406066506,1,0.7775501608848572,N4,8,13.943416477138724,21.962452762762748,5.828875140698489,21.039089212891994,12.439276106377221,29688.1,25718.0,104.77,"[108.4, 252.0, 550.7, 310.1]"
1778653664407620608,C42,DAY,eval_pallet09,6,0.7538634538650513,0.8224207680924644,True,True,0.8592678902440878,1,0.7538634538650513,N3,8,161.55746922876915,212.89048914335066,202.1565968554437,126.81594381058912,162.19482470795106,21102.4,19941.4,98.55,"[150.9, 248.3, 500.2, 305.4]"
1778653674184865536,C42,DAY,eval_pallet09,2,0.47733956575393677,0.7643427810427984,True,True,0.7643427810427984,1,0.47733956575393677,N3,8,220.15401218136657,232.7340785953407,226.66571740878646,183.43038593216747,219.76192344715477,31013.2,23704.7,101.09,"[107.5, 257.7, 516.0, 315.7]"
1778653699314620416,C42,DAY,eval_pallet09,11,0.5428104996681213,0.6375172040615863,True,True,0.7547544490478872,1,0.5428104996681213,N3,8,23.429534466916337,63.03605791366647,32.31368470248486,23.429534466916337,23.250189632404318,6156.0,3924.6,105.58,"[70.8, 242.4, 232.8, 266.7]"
1778653706706429696,C42,DAY,eval_pallet09,8,0.028781013563275337,0.7541163747088087,True,True,0.8592977249520027,1,0.028781013563275337,N3,8,35.28164884817304,66.68571093156493,15.553299786535788,56.34651553356271,36.36535925616185,6641.0,5067.1,105.89,"[78.0, 246.8, 285.4, 271.2]"
1778653711544007680,C42,DAY,eval_pallet09,4,0.39284440875053406,0.6522120160476709,True,True,0.9008911786844143,1,0.39284440875053406,N3,8,27.790687773962894,65.79043618004796,33.76507563195047,26.410311816233374,28.804229505054177,10801.8,7149.8,111.39,"[81.0, 239.8, 306.9, 271.4]"
1778653713962971904,C42,DAY,eval_pallet09,7,0.7023658156394958,0.4405769332398924,False,True,0.9273515802966207,2,0.07551825046539307,N1B,,,,,,,10558.6,4897.6,115.47,"[314.0, 242.1, 486.9, 270.4]"
