adjacent_face_median_delta_cm,bbox_depth_spread_cm,bbox_pixels,best_face,face_iqr_cm,face_mad_cm,face_median_m,face_p10_p90_cm,face_strict_fraction,face_valid_points,image_path,kp_local_mad_cm,kp_valid_samples,lighting,n_faces_evaluated,plane_residual_median_mm,plane_residual_p90_mm,ring_mad_cm,ring_median_m,ring_minus_face_cm,source_recording
4.799985885620117,109.09998416900635,5800,near,31.49998188018799,13.500022888183594,3.8020002841949463,80.80003261566162,1.0,3043,data/pallet/raw_data/night/capturenight01/rgb/1779448622849508096.png,61.80000305175781,6,night,6,24.29926319109152,44.28655665005386,34.89999771118164,3.8990001678466797,9.69998836517334,capturenight01
2.3000001907348633,127.49998569488525,5820,near,31.099987030029297,11.20002269744873,3.7790002822875977,101.60000324249268,1.0,2568,data/pallet/raw_data/night/capturenight01/rgb/1779448622916200448.png,27.05000638961792,4,night,5,24.029436687321837,43.34735146431376,32.200002670288086,3.8020002841949463,2.3000001907348633,capturenight01
4.699993133544922,110.60001850128174,5292,near,29.29997444152832,12.2999906539917,3.826000213623047,82.599983215332,1.0,2772,data/pallet/raw_data/night/capturenight01/rgb/1779448622949649920.png,47.950029373168945,6,night,6,22.98916107282388,42.69199212355375,33.80000591278076,3.8990001678466797,7.299995422363281,capturenight01
4.699993133544922,98.20001125335693,4680,near,28.89997959136963,9.499979019165039,3.7790002822875977,79.79998588562012,1.0,2495,data/pallet/raw_data/night/capturenight01/rgb/1779448623049777152.png,62.60000467300415,6,night,6,21.68874042026284,40.93991903674473,28.600001335144043,3.826000213623047,4.699993133544922,capturenight01
4.699993133544922,98.59998226165771,4375,near,24.09999370574951,11.500000953674316,3.826000213623047,49.50001239776611,1.0,2263,data/pallet/raw_data/night/capturenight01/rgb/1779448623216932352.png,50.650012493133545,6,night,6,19.382735933357093,40.170128217992925,28.400015830993652,3.8500001430511475,2.3999929428100586,capturenight01
2.3999929428100586,123.10001850128174,4224,near,35.10000705718994,13.899993896484375,3.8500001430511475,112.99998760223389,1.0,2100,data/pallet/raw_data/night/capturenight01/rgb/1779448623350089984.png,39.549994468688965,6,night,6,20.419695935580695,38.73319759316202,30.59999942779541,3.826000213623047,-2.3999929428100586,capturenight01
7.0999860763549805,78.69999408721924,4250,near,28.89997959136963,9.000015258789062,3.7790002822875977,66.29998683929443,0.9984417608102844,2563,data/pallet/raw_data/night/capturenight01/rgb/1779448623416532992.png,60.60001850128174,6,night,6,23.55076069924893,46.804237472860635,28.90000343322754,3.8500001430511475,7.0999860763549805,capturenight01
2.3000001907348633,96.09999656677246,4325,near,25.999999046325684,9.399986267089844,3.756000280380249,51.10001564025879,0.9974025974025974,2304,data/pallet/raw_data/night/capturenight01/rgb/1779448623483417600.png,73.84999990463257,4,night,5,19.444889216182286,40.83943569256427,28.600001335144043,3.826000213623047,6.999993324279785,capturenight01
4.600000381469727,96.80001735687256,4576,near,28.89997959136963,11.300015449523926,3.8020002841949463,66.70000553131104,0.9995913363302003,2446,data/pallet/raw_data/night/capturenight01/rgb/1779448623516797952.png,61.550021171569824,4,night,5,23.05714097587683,43.35535806877833,24.399971961975098,3.756000280380249,-4.600000381469727,capturenight01
4.799985885620117,88.40000629425049,4325,near,32.29997158050537,11.699986457824707,3.8500001430511475,56.7000150680542,0.9986666666666667,2247,data/pallet/raw_data/night/capturenight01/rgb/1779448623616611584.png,63.450002670288086,4,night,5,21.286969724897727,41.41057100447205,22.39997386932373,3.8020002841949463,-4.799985885620117,capturenight01
7.0999860763549805,90.60001373291016,4368,near,31.49998188018799,11.20002269744873,3.7790002822875977,54.49998378753662,1.0,2352,data/pallet/raw_data/night/capturenight01/rgb/1779448623683345664.png,49.10000562667847,6,night,6,19.976380691274226,39.44042211124296,28.20000648498535,3.8020002841949463,2.3000001907348633,capturenight01
0.0,74.60002899169922,4290,near,18.799996376037598,9.000015258789062,3.7790002822875977,38.59999179840088,1.0,2310,data/pallet/raw_data/night/capturenight01/rgb/1779448623716974848.png,50.199997425079346,6,night,6,25.430741012388157,43.23422095796814,21.599984169006348,3.7330002784729004,-4.600000381469727,capturenight01
0.0,103.50000858306885,4225,near,31.49998188018799,9.000015258789062,3.7790002822875977,90.79999923706055,1.0,2400,data/pallet/raw_data/night/capturenight01/rgb/1779448624017437952.png,34.00001525878906,6,night,5,24.73094064919613,44.528099916273604,24.100017547607422,3.8020002841949463,2.3000001907348633,capturenight01
7.0999860763549805,107.89999961853027,4956,near,30.3499698638916,11.699986457824707,3.8500001430511475,62.7000093460083,1.0,2528,data/pallet/raw_data/night/capturenight01/rgb/1779448624184161792.png,66.50002002716064,4,night,5,22.529071013572764,44.21036185155479,28.90000343322754,3.8500001430511475,0.0,capturenight01
9.399986267089844,78.80003452301025,4887,near,25.999999046325684,9.399986267089844,3.756000280380249,53.20000648498535,0.9980087614496217,2506,data/pallet/raw_data/night/capturenight01/rgb/1779448624317530624.png,54.25001382827759,4,night,5,20.576539426631278,39.606375251900815,21.80001735687256,3.7790002822875977,2.3000001907348633,capturenight01
0.0,95.60000896453857,4680,near,46.70002460479736,13.300013542175293,3.756000280380249,81.90000057220459,1.0,2555,data/pallet/raw_data/night/capturenight01/rgb/1779448624417431040.png,52.30001211166382,6,night,5,22.504317116601364,43.0869608343779,28.20000648498535,3.8020002841949463,4.600000381469727,capturenight01
14.299988746643066,121.00000381469727,5068,near,47.89998531341553,20.800018310546875,3.8990001678466797,96.39999866485596,0.9992038216560509,2510,data/pallet/raw_data/night/capturenight01/rgb/1779448624484094464.png,67.50001907348633,4,night,5,25.686585135831304,46.14604023171543,28.349995613098145,3.8990001678466797,0.0,capturenight01
18.799996376037598,74.6999979019165,4628,near,23.200011253356934,8.800005912780762,3.7110002040863037,58.79998207092285,1.0,2434,data/pallet/raw_data/night/capturenight01/rgb/1779448624550776320.png,48.10000658035278,4,night,5,22.856523756539154,40.506823298338205,23.30000400543213,3.7330002784729004,2.200007438659668,capturenight01
9.100008010864258,115.70003032684326,4425,near,28.89997959136963,13.500022888183594,3.8020002841949463,106.99999332427979,1.0,2448,data/pallet/raw_data/night/capturenight01/rgb/1779448624584008192.png,48.300015926361084,6,night,5,23.580587720391293,43.203080228318925,27.39996910095215,3.7790002822875977,-2.3000001907348633,capturenight01
6.90000057220459,100.60000419616699,4524,near,36.399996280670166,13.100004196166992,3.7330002784729004,74.6999979019165,0.9995826377295493,2395,data/pallet/raw_data/night/capturenight01/rgb/1779448624650774016.png,53.70000600814819,6,night,6,21.944958333746186,41.6835075479372,27.60000228881836,3.756000280380249,2.3000001907348633,capturenight01
6.600022315979004,120.60000896453857,5130,near,26.50001049041748,12.69998550415039,3.6670000553131104,56.49998188018799,0.9992025518341308,2506,data/pallet/raw_data/night/capturenight01/rgb/1779448624751090176.png,66.50002002716064,6,night,6,18.76877549048682,40.05836692091735,31.999969482421875,3.7330002784729004,6.600022315979004,capturenight01
11.20002269744873,90.30001163482666,4590,near,28.20000648498535,11.999988555908203,3.7790002822875977,64.59999084472656,0.9974468085106383,2344,data/pallet/raw_data/night/capturenight01/rgb/1779448624784265728.png,63.249993324279785,4,night,5,22.215069181670085,42.31123762106257,23.600006103515625,3.756000280380249,-2.3000001907348633,capturenight01
6.8000078201293945,112.7000093460083,4814,near,27.60000228881836,11.500000953674316,3.7110002040863037,50.35999774932938,0.998509131569139,2679,data/pallet/raw_data/night/capturenight01/rgb/1779448624951427584.png,45.600008964538574,6,night,5,21.70980078192669,48.088440179328956,26.30000114440918,3.7110002040863037,0.0,capturenight01
15.000009536743164,87.50002384185791,4564,near,36.500000953674316,15.799999237060547,3.561000108718872,69.39997673034668,1.0,2409,data/pallet/raw_data/night/capturenight01/rgb/1779448625084583680.png,35.29998064041138,6,night,5,24.437980883581254,42.008321991399335,19.499993324279785,3.561000108718872,0.0,capturenight01
0.0,96.60003185272217,4455,near,27.200007438659668,12.800002098083496,3.561000108718872,80.4999828338623,1.0,2415,data/pallet/raw_data/night/capturenight01/rgb/1779448625151269632.png,44.4500207901001,4,night,5,26.088876145030106,45.879907314709776,22.60000705718994,3.5200002193450928,-4.09998893737793,capturenight01
2.0999908447265625,99.54002141952505,4611,near,53.29999923706055,17.400002479553223,3.5400002002716064,84.20000076293945,1.0,2295,data/pallet/raw_data/night/capturenight01/rgb/1779448625217692160.png,38.40000629425049,4,night,5,20.736462580259374,42.01148761460895,24.500012397766113,3.5810000896453857,4.09998893737793,capturenight01
3.9999961853027344,130.10001182556152,5120,near,49.60000514984131,13.400006294250488,3.500000238418579,76.80001258850098,0.9993055555555556,2878,data/pallet/raw_data/night/capturenight01/rgb/1779448625251338496.png,8.349990844726562,4,night,5,25.084242574114793,48.438231407531276,26.89998149871826,3.5810000896453857,8.099985122680664,capturenight01
21.09999656677246,149.60002899169922,4960,near,65.99998474121094,34.19997692108154,3.7110002040863037,98.40002059936523,1.0,2016,data/pallet/raw_data/night/capturenight01/rgb/1779448625321344768.png,48.80000352859497,6,night,6,18.46699829319148,37.92103645488654,28.399991989135742,3.561000108718872,-15.000009536743164,capturenight01
19.099998474121094,130.2999973297119,4992,near,66.99998378753662,22.60000705718994,3.5200002193450928,89.59999084472656,1.0,2345,data/pallet/raw_data/night/capturenight01/rgb/1779448625384558336.png,45.05000114440918,4,night,5,21.486433470615435,41.49663937270655,25.600004196166992,3.500000238418579,-1.9999980926513672,capturenight01
6.099987030029297,120.20001411437988,4928,near,62.600016593933105,25.099992752075195,3.5810000896453857,84.99999046325684,0.9979822437449556,2473,data/pallet/raw_data/night/capturenight01/rgb/1779448625451323392.png,33.399999141693115,6,night,5,17.774887474646764,44.98126265045423,25.0,3.4610002040863037,-11.999988555908203,capturenight01
15.899991989135742,147.50001430511475,4960,near,59.69998836517334,19.700002670288086,3.4220001697540283,100.3000020980835,0.9958521870286576,2641,data/pallet/raw_data/night/capturenight01/rgb/1779448625518072064.png,73.40000867843628,4,night,5,20.437331630840397,41.99404513737443,28.800010681152344,3.4800002574920654,5.800008773803711,capturenight01
1.9000053405761719,125.60000419616699,4950,near,59.69998836517334,22.59998321533203,3.44100022315979,99.7999906539917,1.0,2630,data/pallet/raw_data/night/capturenight01/rgb/1779448625584867072.png,51.200008392333984,4,night,5,19.673686826979186,43.461181913930396,26.900005340576172,3.4610002040863037,1.9999980926513672,capturenight01
1.9999980926513672,140.49999713897705,5292,near,54.30002212524414,22.799992561340332,3.4610002040863037,89.90001678466797,1.0,2652,data/pallet/raw_data/night/capturenight01/rgb/1779448625651431680.png,65.15002250671387,4,night,5,26.796903141113464,47.57020388122254,21.700000762939453,3.385000228881836,-7.599997520446777,capturenight01
9.50000286102295,125.60000419616699,5075,near,54.30002212524414,15.799999237060547,3.366000175476074,84.49997901916504,0.9988193624557261,2538,data/pallet/raw_data/night/capturenight01/rgb/1779448625718111488.png,64.15001153945923,4,night,5,23.50865165293989,46.44707316192335,20.70000171661377,3.366000175476074,0.0,capturenight01
9.50000286102295,142.29998588562012,5005,near,52.500009536743164,21.900010108947754,3.4610002040863037,81.79998397827148,0.9983974358974359,2492,data/pallet/raw_data/night/capturenight01/rgb/1779448625751691008.png,53.94999980926514,4,night,5,22.324013525392157,46.417087512810895,23.000001907348633,3.4220001697540283,-3.900003433227539,capturenight01
9.999990463256836,100.3000020980835,4752,near,53.100013732910156,26.50001049041748,3.561000108718872,72.39999771118164,1.0,2308,data/pallet/raw_data/night/capturenight01/rgb/1779448625818239232.png,41.45001173019409,4,night,5,25.890583287112683,45.103518374381935,21.700024604797363,3.312000274658203,-24.899983406066895,capturenight01
6.099987030029297,111.59999370574951,4794,near,48.600006103515625,24.100017547607422,3.500000238418579,58.700013160705566,1.0,2160,data/pallet/raw_data/night/capturenight01/rgb/1779448625884882688.png,47.00000286102295,4,night,5,21.826502704757537,44.32500650239918,23.30000400543213,3.3480000495910645,-15.200018882751465,capturenight01
17.00000762939453,116.70002937316895,4865,near,44.79999542236328,20.300006866455078,3.330000162124634,56.2000036239624,1.0,2056,data/pallet/raw_data/night/capturenight01/rgb/1779448625951881728.png,37.90000677108765,4,night,5,20.41447113275375,38.36081343445766,18.799996376037598,3.2080001831054688,-12.199997901916504,capturenight01
3.600001335144043,101.90000534057617,4587,near,54.10001277923584,20.70000171661377,3.366000175476074,71.49999141693115,1.0,2135,data/pallet/raw_data/night/capturenight01/rgb/1779448626018376448.png,41.499996185302734,4,night,5,22.252416420136342,40.96059906185959,22.900009155273438,3.2940001487731934,-7.200002670288086,capturenight01
15.400004386901855,107.89999961853027,4521,near,56.800007820129395,30.59999942779541,3.5200002193450928,78.80001068115234,1.0,2124,data/pallet/raw_data/night/capturenight01/rgb/1779448626085151232.png,50.15000104904175,4,night,5,25.238148585283028,44.354081039332364,20.100021362304688,3.312000274658203,-20.799994468688965,capturenight01
19.0000057220459,91.99998378753662,4794,near,53.999996185302734,23.50001335144043,3.330000162124634,69.90001201629639,1.0,2091,data/pallet/raw_data/night/capturenight01/rgb/1779448626185146112.png,42.99999475479126,4,night,5,23.865955702763436,41.95829862792931,20.300006866455078,3.2770001888275146,-5.299997329711914,capturenight01
1.7999887466430664,114.09997940063477,5358,near,50.7000207901001,25.300002098083496,3.3480000495910645,62.400007247924805,1.0,2372,data/pallet/raw_data/night/capturenight01/rgb/1779448626252030464.png,47.099995613098145,4,night,5,26.75488950686765,46.87412236314555,20.200014114379883,3.259000062942505,-8.899998664855957,capturenight01
1.8000125885009766,110.00001430511475,4935,near,51.80001258850098,25.500011444091797,3.366000175476074,74.50001239776611,0.9991334488734835,2306,data/pallet/raw_data/night/capturenight01/rgb/1779448626318583040.png,43.100011348724365,4,night,5,23.87932405477253,41.25067049116256,18.700003623962402,3.192000150680542,-17.400002479553223,capturenight01
7.500004768371582,80.57998657226628,4464,near,52.80001163482666,23.30000400543213,3.44100022315979,63.99998664855957,1.0,2287,data/pallet/raw_data/night/capturenight01/rgb/1779448626418676480.png,52.8499960899353,4,night,5,23.30139157801635,43.958976419442045,22.799992561340332,3.2770001888275146,-16.40000343322754,capturenight01
18.200016021728516,119.90001201629639,5364,near,33.59999656677246,16.300010681152344,3.259000062942505,49.50001239776611,0.9986389928547125,2935,data/pallet/raw_data/night/capturenight01/rgb/1779448626485349632.png,77.80001163482666,4,night,5,24.422183865571167,46.43338320239712,20.300006866455078,3.2080001831054688,-5.099987983703613,capturenight01
8.39998722076416,130.00001907348633,6120,near,38.80000114440918,17.299985885620117,3.1750001907348633,58.700013160705566,1.0,3160,data/pallet/raw_data/night/capturenight01/rgb/1779448626552051968.png,74.04999732971191,4,night,5,25.270446077832794,46.94548203236264,20.799994468688965,3.127000093460083,-4.800009727478027,capturenight01
3.2000064849853516,158.20002555847168,6762,near,49.000000953674316,19.60000991821289,3.1430001258850098,63.40000629425049,0.999715018523796,3508,data/pallet/raw_data/night/capturenight01/rgb/1779448626618980096.png,68.6000108718872,4,night,5,24.4055515034109,51.371384015948,24.399995803833008,3.1590001583099365,1.6000032424926758,capturenight01
2.4000167846679688,73.39999675750732,5511,near,43.199992179870605,17.199993133544922,3.11899995803833,70.10000944137573,1.0,2686,data/pallet/raw_data/night/capturenight01/rgb/1779448626685639168.png,40.099990367889404,4,night,5,24.623387548514838,45.68504132872403,14.599990844726562,3.065000057220459,-5.399990081787109,capturenight01
0.800013542175293,133.10003280639648,7175,near,56.0999870300293,16.59998893737793,3.127000093460083,70.59998512268066,0.9979220779220779,3842,data/pallet/raw_data/night/capturenight01/rgb/1779448626752162816.png,81.35000467300415,4,night,5,26.963769336338977,57.36836862729311,30.39999008178711,3.2940001487731934,16.700005531311035,capturenight01
0.0,120.10002136230469,7585,near,44.60000991821289,18.000006675720215,3.127000093460083,68.30000877380371,0.9994875736612862,3901,data/pallet/raw_data/night/capturenight01/rgb/1779448626819048192.png,14.049994945526123,4,night,5,27.759156562284453,53.93392569533056,24.399995803833008,3.1590001583099365,3.2000064849853516,capturenight01
1.6000032424926758,99.60000514984131,8148,near,42.40000247955322,17.799997329711914,3.1110000610351562,59.400010108947754,0.998792270531401,4135,data/pallet/raw_data/night/capturenight01/rgb/1779448626885826816.png,49.20001029968262,4,night,5,31.653751716452177,54.11728376783816,27.549993991851807,3.127000093460083,1.6000032424926758,capturenight01
3.099989891052246,117.39997863769531,9020,near,41.700005531311035,13.300013542175293,3.080000162124634,71.20001316070557,1.0,4644,data/pallet/raw_data/night/capturenight01/rgb/1779448626952561152.png,32.89999961853027,4,night,5,30.886873035242353,55.923535410370356,29.49998378753662,3.0950000286102295,1.4999866485595703,capturenight01
3.099989891052246,97.90000915527344,8692,near,33.299994468688965,11.600017547607422,3.0490002632141113,64.20001983642578,1.0,4411,data/pallet/raw_data/night/capturenight01/rgb/1779448627019090944.png,21.09999656677246,4,night,5,27.722043835412073,49.725134276651175,24.09999370574951,3.080000162124634,3.099989891052246,capturenight01
5.900001525878906,134.09998416900635,10763,near,31.599998474121094,12.5,2.9900002479553223,51.399993896484375,0.9997906197654941,4775,data/pallet/raw_data/night/capturenight01/rgb/1779448627152516608.png,65.25000333786011,4,night,5,30.168291764678262,51.78155499731684,23.000001907348633,3.005000114440918,1.4999866485595703,capturenight01
5.700016021728516,90.79999923706055,11638,near,24.299979209899902,10.100007057189941,2.933000087738037,62.800002098083496,1.0,5204,data/pallet/raw_data/night/capturenight01/rgb/1779448627319782400.png,27.950000762939453,4,night,5,29.09138489301155,50.38375057238587,24.200010299682617,2.933000087738037,0.0,capturenight01
1.399993896484375,104.60000038146973,13083,near,29.49998378753662,14.400005340576172,2.9190001487731934,65.19999504089355,0.9874602613917344,5591,data/pallet/raw_data/night/capturenight01/rgb/1779448627419272448.png,33.44999551773071,4,night,5,29.300620102485627,51.15799917770753,24.200010299682617,2.933000087738037,1.399993896484375,capturenight01
1.399993896484375,115.49999713897705,13600,near,33.59999656677246,17.100000381469727,2.933000087738037,77.80001163482666,1.0,5851,data/pallet/raw_data/night/capturenight01/rgb/1779448627452870144.png,61.35001182556152,4,night,5,31.631194090034093,52.99603256192347,25.600004196166992,2.9190001487731934,-1.399993896484375,capturenight01
1.399993896484375,100.39999485015869,14100,near,30.14998435974121,14.599990844726562,2.9190001487731934,58.699989318847656,1.0,6355,data/pallet/raw_data/night/capturenight01/rgb/1779448627519424256.png,76.80000066757202,4,night,5,31.260520591630016,53.12900171771188,22.500014305114746,2.892000198364258,-2.6999950408935547,capturenight01
1.3000011444091797,101.40001773834229,14700,near,36.500000953674316,16.79999828338623,2.9060001373291016,63.899993896484375,1.0,6009,data/pallet/raw_data/night/capturenight01/rgb/1779448627586306816.png,16.19999408721924,7,night,6,30.7431253089466,53.41522694962181,19.999980926513672,2.8650002479553223,-4.09998893737793,capturenight01
1.399993896484375,102.49998569488525,14896,near,27.79998779296875,13.000011444091797,2.892000198364258,56.5000057220459,1.0,5963,data/pallet/raw_data/night/capturenight01/rgb/1779448627652964864.png,37.199997901916504,8,night,6,31.101957698075303,54.02936831109961,22.500014305114746,2.892000198364258,0.0,capturenight01
1.4000177383422852,113.40000629425049,15000,near,26.200008392333984,12.7000093460083,2.878000020980835,51.09999179840088,0.9995232040686586,6289,data/pallet/raw_data/night/capturenight01/rgb/1779448627719732992.png,54.300010204315186,8,night,6,31.42350304354169,55.2391497177725,22.799992561340332,2.8520002365112305,-2.599978446960449,capturenight01
0.0,92.30000972747803,14256,near,28.999996185302734,11.599993705749512,2.878000020980835,69.100022315979,1.0,5578,data/pallet/raw_data/night/capturenight01/rgb/1779448627853642496.png,51.600003242492676,8,night,6,29.317144158069222,50.19055395478803,20.800018310546875,2.8520002365112305,-2.599978446960449,capturenight01
2.599978446960449,128.29999923706055,15300,near,24.000000953674316,10.899996757507324,2.8520002365112305,54.10001277923584,0.9996415128159168,5577,data/pallet/raw_data/night/capturenight01/rgb/1779448627987008256.png,55.70000410079956,8,night,6,28.462182465750054,49.784240442358374,19.700002670288086,2.8520002365112305,0.0,capturenight01
7.700014114379883,99.60000514984131,15351,near,28.800010681152344,14.400005340576172,2.7750000953674316,60.80000400543213,1.0,5842,data/pallet/raw_data/night/capturenight01/rgb/1779448628120161536.png,51.09999179840088,8,night,6,28.413148065200517,49.330906155612325,20.099997520446777,2.7750000953674316,0.0,capturenight01
1.3000011444091797,105.70001602172852,15100,near,31.800007820129395,10.699987411499023,2.76200008392334,48.799991607666016,1.0,5586,data/pallet/raw_data/night/capturenight01/rgb/1779448628219896832.png,56.64999485015869,8,night,6,27.49347011380476,47.55216864745926,18.4999942779541,2.76200008392334,0.0,capturenight01
0.0,89.19999599456787,14900,near,27.100014686584473,12.999987602233887,2.76200008392334,52.99999713897705,1.0,5750,data/pallet/raw_data/night/capturenight01/rgb/1779448628253474048.png,16.50000810623169,8,night,6,28.375729788535907,49.19343898773802,19.499993324279785,2.7380001544952393,-2.3999929428100586,capturenight01
1.3000011444091797,103.60000133514404,15198,near,29.799985885620117,14.400005340576172,2.7750000953674316,58.099985122680664,1.0,6167,data/pallet/raw_data/night/capturenight01/rgb/1779448628320092160.png,55.15000820159912,8,night,6,29.65171433224826,52.2313805216712,18.4999942779541,2.76200008392334,-1.3000011444091797,capturenight01
1.2000083923339844,85.19999980926514,15050,near,32.69999027252197,14.599990844726562,2.7870001792907715,51.799988746643066,1.0,6058,data/pallet/raw_data/night/capturenight01/rgb/1779448628386857728.png,47.0500111579895,8,night,6,29.760637356493106,51.48160188057055,19.099998474121094,2.7260000705718994,-6.100010871887207,capturenight01
6.100010871887207,88.49999904632568,14602,near,27.79998779296875,10.000014305114746,2.7260000705718994,43.9000129699707,1.0,5907,data/pallet/raw_data/night/capturenight01/rgb/1779448628486899200.png,42.799997329711914,8,night,6,28.723022324406983,49.33936793338332,16.900014877319336,2.7140002250671387,-1.1999845504760742,capturenight01
1.2000083923339844,82.10000991821289,14304,near,30.099987983703613,13.99998664855957,2.7380001544952393,51.99999809265137,0.9996487530734106,5692,data/pallet/raw_data/night/capturenight01/rgb/1779448628587282432.png,51.499998569488525,8,night,6,27.722454663692545,48.25586666059545,15.799999237060547,2.7140002250671387,-2.3999929428100586,capturenight01
2.3999929428100586,102.49998569488525,14640,near,27.39999294281006,11.500000953674316,2.7140002250671387,44.500017166137695,1.0,6068,data/pallet/raw_data/night/capturenight01/rgb/1779448628754166016.png,61.549997329711914,8,night,6,29.475747011002877,51.59333314605848,14.800000190734863,2.6780002117156982,-3.600001335144043,capturenight01
2.4000167846679688,82.59999752044678,14592,near,27.500009536743164,12.30001449584961,2.690000057220459,43.2999849319458,1.0,6302,data/pallet/raw_data/night/capturenight01/rgb/1779448628887510528.png,63.80000114440918,8,night,6,29.734175308133512,51.19878487216531,15.799999237060547,2.632000207901001,-5.799984931945801,capturenight01
4.600000381469727,100.60000419616699,15072,near,22.00000286102295,9.400010108947754,2.6440000534057617,35.29999256134033,0.9993680884676145,6326,data/pallet/raw_data/night/capturenight01/rgb/1779448629020662272.png,59.500014781951904,8,night,6,27.714773833417993,48.33283999308334,15.199995040893555,2.577000141143799,-6.699991226196289,capturenight01
1.100015640258789,93.7000036239624,14570,near,30.700016021728516,13.000011444091797,2.6550002098083496,46.199989318847656,0.9965034965034965,6270,data/pallet/raw_data/night/capturenight01/rgb/1779448629120540928.png,47.35000133514404,8,night,6,28.606951510540732,50.17335119610909,15.500020980834961,2.5990002155303955,-5.59999942779541,capturenight01
2.3000001907348633,104.60000038146973,14946,near,30.40001392364502,14.800000190734863,2.6780002117156982,48.19998741149902,1.0,6304,data/pallet/raw_data/night/capturenight01/rgb/1779448629187286528.png,63.80000114440918,8,night,6,28.198233669500283,50.418450424649656,13.80000114440918,2.5880000591278076,-9.000015258789062,capturenight01
5.700016021728516,105.6999921798706,14993,near,22.699999809265137,9.599995613098145,2.621000051498413,36.100006103515625,0.9998436522826767,6395,data/pallet/raw_data/night/capturenight01/rgb/1779448629254136064.png,61.30000352859497,8,night,6,28.939146134477234,50.87549029427011,12.5,2.577000141143799,-4.399991035461426,capturenight01
4.600000381469727,97.60000705718994,15181,near,25.500011444091797,13.199996948242188,2.6670000553131104,42.89999008178711,0.9997073456248171,6832,data/pallet/raw_data/night/capturenight01/rgb/1779448629320837120.png,62.55000829696655,8,night,6,29.975953087073247,51.02944320190157,12.899994850158691,2.5450000762939453,-12.199997901916504,capturenight01
6.799983978271484,92.89999008178711,15228,near,24.7999906539917,10.500001907348633,2.5990002155303955,37.800002098083496,1.0,6681,data/pallet/raw_data/night/capturenight01/rgb/1779448629387562496.png,54.200005531311035,8,night,6,28.997770752285277,50.10637339010605,13.199996948242188,2.5350000858306885,-6.400012969970703,capturenight01
1.099991798400879,93.8999891281128,15974,near,21.199989318847656,10.599994659423828,2.6100001335144043,35.19999980926514,0.9994179278230501,6868,data/pallet/raw_data/night/capturenight01/rgb/1779448629454208000.png,26.04999542236328,8,night,6,30.286388568165027,52.50253452615016,11.350011825561523,2.519500255584717,-9.04998779296875,capturenight01
0.0,112.69998550415039,15792,near,23.399996757507324,10.599994659423828,2.6100001335144043,34.89999771118164,1.0,6655,data/pallet/raw_data/night/capturenight01/rgb/1779448629520870912.png,68.00000667572021,8,night,6,27.89165294820791,48.695478232038745,11.899995803833008,2.5250000953674316,-8.500003814697266,capturenight01
4.2999982833862305,95.00000476837158,15600,near,23.799991607666016,11.100006103515625,2.567000150680542,40.400004386901855,1.0,7168,data/pallet/raw_data/night/capturenight01/rgb/1779448629621125376.png,62.25000619888306,8,night,6,28.637423278505526,49.84297030135404,11.500000953674316,2.4840002059936523,-8.299994468688965,capturenight01
0.0,73.39999675750732,14664,near,25.0,11.299991607666016,2.567000150680542,37.5,1.0,6395,data/pallet/raw_data/night/capturenight01/rgb/1779448629754431232.png,38.19999694824219,8,night,6,27.1800170520496,48.10626531097052,9.600019454956055,2.4840002059936523,-8.299994468688965,capturenight01
2.200007438659668,74.00000095367432,14994,near,20.299983024597168,8.700013160705566,2.5450000762939453,33.100008964538574,1.0,7224,data/pallet/raw_data/night/capturenight01/rgb/1779448629821174272.png,45.05000114440918,8,night,6,29.6682437261125,50.36282754695565,11.099982261657715,2.444000005722046,-10.100007057189941,capturenight01
1.9999980926513672,77.75000333786011,15000,near,25.499987602233887,9.599995613098145,2.5250000953674316,38.40000629425049,1.0,7014,data/pallet/raw_data/night/capturenight01/rgb/1779448629887805952.png,41.94998741149902,8,night,6,29.151208365462338,49.06979813529244,11.899995803833008,2.43500018119812,-8.999991416931152,capturenight01
0.0,66.40000343322754,13301,near,18.800020217895508,8.999991416931152,2.5250000953674316,29.800009727478027,1.0,5536,data/pallet/raw_data/night/capturenight01/rgb/1779448629954651136.png,12.250006198883057,8,night,6,27.14476131840451,47.26397939852232,11.300015449523926,2.4640002250671387,-6.099987030029297,capturenight01
2.0999908447265625,77.10001468658447,14586,near,21.600008010864258,9.50000286102295,2.504000186920166,31.7000150680542,1.0,6918,data/pallet/raw_data/night/capturenight01/rgb/1779448630021109248.png,76.90000534057617,8,night,6,29.55068759360398,50.470428397294185,10.899996757507324,2.4160001277923584,-8.800005912780762,capturenight01
0.0,74.60000514984131,14050,near,22.799992561340332,9.50000286102295,2.504000186920166,33.20000171661377,1.0,6435,data/pallet/raw_data/night/capturenight01/rgb/1779448630088036352.png,21.20000123977661,8,night,6,28.560246684791036,49.71548859486976,10.100007057189941,2.4250001907348633,-7.899999618530273,capturenight01
0.9999990463256836,76.50001049041748,13475,near,21.499991416931152,10.800004005432129,2.514000177383423,36.00001335144043,1.0,6229,data/pallet/raw_data/night/capturenight01/rgb/1779448630188198400.png,72.29999303817749,8,night,6,28.015139628008647,49.417233814745614,9.800004959106445,2.4160001277923584,-9.800004959106445,capturenight01
