epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,22.1736,0.86874,1.41581,0.0791,0.61452,0.00367,0.33603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,43.3146,0.74651,0.9365,0.07424,0.37209,0.0032,0.00164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,63.7721,0.68278,0.78205,0.07049,0.32388,0.00305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,84.6625,0.6466,0.67791,0.07075,0.31345,0.00284,0.00102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,105.098,0.6345,0.6078,0.07102,0.28873,0.00268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,126.087,0.60729,0.60192,0.06553,0.27875,0.00262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,146.719,0.57582,0.52296,0.06433,0.26547,0.00255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,168.546,0.52054,0.39444,0.04071,0.23529,0.00216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,188.954,0.50794,0.36901,0.04009,0.22378,0.00212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,217.11,0.49755,0.35615,0.04125,0.22444,0.00205,0,0.99263,0.98204,0.99453,0.90752,0.98526,0.97475,0.9885,0.961,0.48241,0.27075,0.03215,0.20232,0.00208,0,6.8454e-05,6.8454e-05,6.8454e-05
