fid,set,population,reproj,box_conf,kp_conf_mean,kp_conf_4th,Y0_R,Y0_t,Y0_adds,Y0_iou,Y0_s5,YH_R,YH_t,YH_adds,YH_iou,YH_s5,ORACLE_R,ORACLE_t,ORACLE_adds,ORACLE_iou,ORACLE_s5,hough_wins_R,hough_wins_5cm5
1778652126319943168,eval_pallet07,REAL_CHALLENGE_DEV_105,5.797047512026898,0.94052654504776,0.9921585321426392,0.9957451224327087,0.9202505629230128,0.023224732964332487,0.02481482436175561,0.8114263027662503,1,4.371253036276792,0.02964085011000069,0.0637069548938983,0.7395715254854683,1,0.9202505629230128,0.023224732964332487,0.02481482436175561,0.8114263027662503,1,0,0
1778652127361815808,eval_pallet07,REAL_CHALLENGE_DEV_105,8.003257178909568,0.7413755655288696,0.9928020015358925,0.9939879179000854,3.533458626422116,0.03714218200471643,0.057722581244723056,0.788224596767238,1,1.4120022310937081,0.024705377147880517,0.027928283057059612,0.8260211379811594,1,1.4120022310937081,0.024705377147880517,0.027928283057059612,0.8260211379811594,1,1,0
1778652128369383168,eval_pallet07,REAL_CHALLENGE_DEV_105,11.19531560444295,0.6822883486747742,0.9925772547721863,0.9948142766952515,3.7169186740725078,0.01184032685218604,0.054170071849693274,0.8510465782011083,1,6.6291421246090385,0.048277901812220886,0.10308107091879568,0.6168474722878872,0,3.7169186740725078,0.01184032685218604,0.054170071849693274,0.8510465782011083,1,0,0
1778652130452698368,eval_pallet07,REAL_CHALLENGE_DEV_105,11.357974251847214,0.9377869963645935,0.9885756596922874,0.9961146116256714,3.270649039520116,0.017434328350670686,0.050663128785563616,0.7438319430855649,1,1.6906718298875523,0.01444487336290527,0.02627558423326136,0.8748474183036586,1,1.6906718298875523,0.01444487336290527,0.02627558423326136,0.8748474183036586,1,1,0
1778652132535256576,eval_pallet07,REAL_CHALLENGE_DEV_105,6.9107433669772576,0.8921974301338196,0.9865593984723091,0.996206521987915,1.7018367526839866,0.012946539243983545,0.023773705685799465,0.8116089785925383,1,6.108698264287017,0.0834973420188984,0.08781180581661474,0.3117584556040425,0,1.7018367526839866,0.012946539243983545,0.023773705685799465,0.8116089785925383,1,0,0
1778652134517495552,eval_pallet07,REAL_CHALLENGE_DEV_105,8.249010088650403,0.9582070112228394,0.9899034574627876,0.9920714497566223,2.0097850745955297,0.02606508886217049,0.03589969283395146,0.8488469841588322,1,2.7439151050161574,0.029244817773833667,0.039083715657669986,0.6119852091838383,1,2.0097850745955297,0.02606508886217049,0.03589969283395146,0.8488469841588322,1,0,0
1778652136533958400,eval_pallet07,REAL_CHALLENGE_DEV_105,9.873974071137805,0.965765118598938,0.9906115010380745,0.990908682346344,1.9495720200988693,0.021769057569447258,0.03471118982496639,0.7881112970885369,1,8.220953689176376,0.057040973382755614,0.06749879031193307,0.30074878085978446,0,1.9495720200988693,0.021769057569447258,0.03471118982496639,0.7881112970885369,1,0,0
1778652138515809024,eval_pallet07,REAL_CHALLENGE_DEV_105,17.450046768225135,0.9605981707572937,0.9786381125450134,0.9856644868850708,97.008052850487,0.08890591276926355,0.1747353181743453,0.5501969206409612,0,96.42285561821339,0.13706960713976626,0.20503480362524004,0.35125262748122454,0,96.42285561821339,0.13706960713976626,0.20503480362524004,0.35125262748122454,0,1,0
1778652140531310080,eval_pallet07,REAL_CHALLENGE_DEV_105,6.720344175536853,0.933994710445404,0.9889268428087234,0.9962143301963806,2.3502908594544847,0.13538263956227953,0.13690273484651436,0.42142526096449345,0,2.9698952710259254,0.13182914773559748,0.13360554810115738,0.3793136803280727,0,2.3502908594544847,0.13538263956227953,0.13690273484651436,0.42142526096449345,0,0,0
1778652142480077056,eval_pallet07,REAL_CHALLENGE_DEV_105,7.1953763538116995,0.8908171057701111,0.9915022626519203,0.9947760105133057,1.9527850031348462,0.035779500111190174,0.04030295750271344,0.7082735944285525,1,1.5577156453263623,0.03395337732679852,0.036910267643481966,0.7050008696712365,1,1.5577156453263623,0.03395337732679852,0.036910267643481966,0.7050008696712365,1,1,0
1778652144496057088,eval_pallet07,REAL_CHALLENGE_DEV_105,12.199870366606845,0.8213613033294678,0.981909766793251,0.9891941547393799,5.941062167766269,0.2111331168950673,0.21162650917560297,0.16049312493380824,0,7.7940403838297385,0.2121678465631295,0.211989342198459,0.13645109037330985,0,5.941062167766269,0.2111331168950673,0.21162650917560297,0.16049312493380824,0,0,0
1778652146612550912,eval_pallet07,REAL_CHALLENGE_DEV_105,12.018207421650734,0.7422387599945068,0.8386311642825603,0.9170946478843689,4.246255341785663,0.15047885919012632,0.14908003411136533,0.2176795059571082,0,7.825308995521759,0.17100119232602945,0.17166760041650356,0.18028403733446496,0,4.246255341785663,0.15047885919012632,0.14908003411136533,0.2176795059571082,0,0,0
1778652148628229376,eval_pallet07,REAL_CHALLENGE_DEV_105,11.186431808948065,0.836386501789093,0.9118281230330467,0.9441197514533997,0.7511609888440313,0.7596275978800647,0.6712221963036737,0.0,0,3.8274535248897696,0.765295973568292,0.6731435981326159,0.0,0,0.7511609888440313,0.7596275978800647,0.6712221963036737,0.0,0,0,0
1778652150610404864,eval_pallet07,REAL_CHALLENGE_DEV_105,9.909664249489541,0.8706613779067993,0.9641680866479874,0.9919460415840149,5.91619952535427,0.04253105716182516,0.08514807414312188,0.4655869829172726,0,9.876966679271606,0.06632039297128411,0.1456132113606613,0.36717854054584204,0,5.91619952535427,0.04253105716182516,0.08514807414312188,0.4655869829172726,0,0,0
1778652152626116352,eval_pallet07,REAL_CHALLENGE_DEV_105,9.873526108400572,0.6680727005004883,0.9581461772322655,0.9642575979232788,17.146767146934486,0.15446831247498252,0.2644382260414201,0.18587889648878525,0,16.39218830393094,0.15991709534416848,0.25306492166973776,0.17262515251948823,0,16.39218830393094,0.15991709534416848,0.25306492166973776,0.17262515251948823,0,1,0
1778652154608392192,eval_pallet07,REAL_CHALLENGE_DEV_105,14.936717348023823,0.5241530537605286,0.9557431265711784,0.9550132155418396,18.223033294445347,0.22367896504298157,0.29822136878501615,0.14275337499613502,0,16.845527795153842,0.22075681140608852,0.27463258104927585,0.15867593706408817,0,16.845527795153842,0.22075681140608852,0.27463258104927585,0.15867593706408817,0,1,0
1778652156557165568,eval_pallet07,REAL_CHALLENGE_DEV_105,10.213787206893834,0.9309619665145874,0.982923112809658,0.9835829138755798,8.441737569594034,0.1607876024006639,0.17628283068382186,0.22666651346224448,0,14.634105513321838,0.18616567768091513,0.21404831417706177,0.18839096585057663,0,8.441737569594034,0.1607876024006639,0.17628283068382186,0.22666651346224448,0,0,0
1778652158404883456,eval_pallet07,REAL_CHALLENGE_DEV_105,12.439529511659611,0.950923502445221,0.972637951374054,0.9796581268310547,5.342200698650208,0.07100609046893389,0.09157575138320939,0.5105949057872724,0,4.435092643245708,0.06065190012495583,0.07578090953005465,0.5288329570970389,0,4.435092643245708,0.06065190012495583,0.07578090953005465,0.5288329570970389,0,1,0
1778652166837872128,eval_pallet07,REAL_CHALLENGE_DEV_105,17.347229605150183,0.7707333564758301,0.9528974145650864,0.9859482049942017,94.40501252684066,0.08902131183686773,0.16163144612353286,0.5729964892222373,0,92.85824044204843,0.11633992592075704,0.17069498977841913,0.3170938452424048,0,92.85824044204843,0.11633992592075704,0.17069498977841913,0.3170938452424048,0,1,0
1778652168786111744,eval_pallet07,REAL_CHALLENGE_DEV_105,10.693947938196583,0.9031156897544861,0.9718253090977669,0.9745657444000244,87.00501620384696,0.0958433439916761,0.1618996254866857,0.6206031808314814,0,87.35247337650621,0.10833731490725083,0.17072689870028634,0.29663515105349536,0,87.00501620384696,0.0958433439916761,0.1618996254866857,0.6206031808314814,0,0,0
1778652170735118080,eval_pallet07,REAL_CHALLENGE_DEV_105,11.34749867781931,0.9235915541648865,0.9767636433243752,0.9823645353317261,3.7387451746803486,0.06691960423512638,0.07838712002416168,0.534226865214803,0,4.569699568004748,0.06865624553922405,0.086541803564036,0.5690651082684407,0,3.7387451746803486,0.06691960423512638,0.07838712002416168,0.534226865214803,0,0,0
