epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,21.1703,0.77994,1.63512,0.11502,0.63628,0.00699,0.61642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,41.1231,0.71987,1.37068,0.10268,0.47509,0.0061,0.16333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,61.2211,0.68024,1.20169,0.10051,0.42797,0.00576,0.06699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,81.1077,0.6638,1.1548,0.10116,0.39128,0.00536,0.08921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,100.913,0.64124,1.05852,0.09354,0.37367,0.00512,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,120.967,0.62516,1.02973,0.09206,0.37536,0.00505,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,141.015,0.61141,0.98055,0.09147,0.3545,0.00481,0.01038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,162.02,0.54932,0.78212,0.05533,0.31505,0.00427,0.00458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,181.802,0.5348,0.76903,0.05546,0.31277,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,209.629,0.51977,0.741,0.0548,0.30442,0.00397,0.00305,0.95008,0.93542,0.98399,0.8885,0.92079,0.89601,0.94499,0.87832,0.51416,0.65092,0.04192,0.29767,0.00406,0,6.8454e-05,6.8454e-05,6.8454e-05
