epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,22.4355,0.50783,0.53619,0.0465,0.25738,0.00463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,43.1607,0.41763,0.45781,0.0396,0.19966,0.00381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,64.1878,0.41206,0.40525,0.0448,0.18987,0.00373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,85.0828,0.39454,0.37749,0.03837,0.17809,0.00353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,105.856,0.39067,0.37696,0.03831,0.18057,0.00351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,126.73,0.37437,0.37744,0.03909,0.17468,0.00328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,147.571,0.36292,0.36929,0.0387,0.1617,0.00321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,169.236,0.30031,0.2475,0.0151,0.12934,0.00267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,189.643,0.29109,0.21686,0.01537,0.12232,0.00251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,218.702,0.28833,0.21851,0.01605,0.12266,0.00254,0,0.99196,0.98491,0.99484,0.96937,0.98112,0.97419,0.98,0.96283,0.26107,0.16795,0.00646,0.11328,0.00242,0,6.8454e-05,6.8454e-05,6.8454e-05
