epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,79.1433,1.63398,6.87582,0.57077,1.86483,0.01632,11.4388,0.95053,0.93729,0.97857,0.72426,0.72478,0.62602,0.59906,0.27458,0.97726,4.06859,0.35268,0.45652,0.00967,0,0.00332237,0.00332237,0.0700987
2,144.38,1.22426,3.4856,0.3991,0.74735,0.01078,5.65776,0.96709,0.90244,0.97556,0.76545,0.79431,0.6748,0.64454,0.4633,0.86439,2.9525,0.19188,0.37609,0.00862,0,0.00663765,0.00663765,0.0400806
3,206.754,1.20195,3.0576,0.33177,0.70664,0.01068,4.95695,0.85305,0.86992,0.88071,0.62994,0.65497,0.66366,0.57701,0.38114,1.14144,3.23014,0.16964,0.75968,0.01191,0,0.00988098,0.00988098,0.00999063
4,269.662,1.29487,2.97186,0.29993,0.80503,0.01174,4.75495,0.93035,0.86878,0.93934,0.65076,0.77973,0.6748,0.63976,0.4548,1.19304,3.21852,0.12714,0.65642,0.01342,0,0.00975773,0.00975773,0.00975773
5,332.319,1.25021,2.78948,0.29606,0.77283,0.01123,4.29402,0.95134,0.86992,0.95952,0.7186,0.79918,0.73171,0.67757,0.5216,1.00277,2.71782,0.11806,0.48647,0.01043,0,0.00957205,0.00957205,0.00957205
6,395.176,1.1858,2.50218,0.2954,0.7078,0.01049,3.77276,0.94559,0.90244,0.97121,0.73992,0.83325,0.78049,0.71574,0.58059,0.92661,2.24224,0.12137,0.46101,0.00938,0,0.00933683,0.00933683,0.00933683
7,458.433,1.16386,2.43457,0.29733,0.69131,0.01027,3.57276,0.96719,0.95876,0.97733,0.74982,0.84873,0.72988,0.6882,0.54843,0.92503,2.61837,0.11878,0.41677,0.00948,0,0.00905463,0.00905463,0.00905463
8,521.467,1.11348,2.28801,0.29271,0.64187,0.00981,3.28959,0.93552,0.94361,0.98492,0.75207,0.84687,0.79675,0.7596,0.64051,0.9149,1.93253,0.11256,0.35942,0.0094,0,0.00872857,0.00872857,0.00872857
9,584.504,1.07598,2.10887,0.28803,0.60332,0.00925,2.86498,0.97925,0.9187,0.96748,0.73859,0.90622,0.84553,0.84638,0.67928,0.89499,1.71887,0.11431,0.40775,0.00943,0,0.0083622,0.0083622,0.0083622
10,647.339,1.05384,2.01483,0.28603,0.58686,0.00906,2.69978,0.94627,0.96748,0.99044,0.80138,0.88981,0.85344,0.83969,0.73893,0.78174,1.44464,0.10936,0.29709,0.00776,0,0.00795954,0.00795954,0.00795954
11,709.967,1.01153,1.93808,0.28517,0.55693,0.00868,2.46527,0.94889,0.96748,0.98742,0.79736,0.83302,0.82927,0.8007,0.70106,0.78854,1.80207,0.10778,0.31179,0.00792,0,0.007525,0.007525,0.007525
12,772.828,0.99913,1.87681,0.28618,0.56369,0.00861,2.33257,0.97429,0.96748,0.98872,0.81051,0.83405,0.82927,0.79191,0.69198,0.75272,1.7327,0.11017,0.30655,0.00737,0,0.00706335,0.00706335,0.00706335
