image_path,source_recording,lighting,full_valid_ratio_strict,full_valid_ratio_loose,zero_ratio,saturated_ratio,has_roi,bbox_valid_ratio,hull_valid_ratio,roi_valid_pixels,roi_pixels,largest_component_ratio,usable_support
data/pallet/raw_data/night/capturenight01/rgb/1779448566443400960.png,capturenight01,night,0.9001432291666667,0.9697200520833333,0.030279947916666668,0.06957682291666667,True,1.0,1.0,272,272,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448566643478528.png,capturenight01,night,0.9145279947916667,0.9748828125,0.0251171875,0.060354817708333335,True,1.0,1.0,3963,3963,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448568378063872.png,capturenight01,night,0.8813736979166666,0.9449609375,0.0550390625,0.06358723958333333,True,1.0,1.0,2375,2375,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448569645348352.png,capturenight01,night,0.8214322916666666,0.8975065104166666,0.10249348958333333,0.07607421875,True,1.0,1.0,1852,1852,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448570946236928.png,capturenight01,night,0.8373763020833334,0.9170149739583333,0.08298502604166667,0.079638671875,True,1.0,1.0,1839,1839,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448571513686272.png,capturenight01,night,0.8598958333333333,0.92033203125,0.07966796875,0.06043619791666666,True,1.0,1.0,1778,1778,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448571913841408.png,capturenight01,night,0.857939453125,0.9205013020833334,0.07949869791666667,0.06256184895833333,True,1.0,1.0,1837,1837,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448573781575680.png,capturenight01,night,0.8704915364583333,0.9196028645833333,0.08039713541666667,0.049111328125,True,1.0,1.0,1953,1953,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448574115317248.png,capturenight01,night,0.8820670572916667,0.929814453125,0.070185546875,0.04774739583333333,True,1.0,1.0,2148,2148,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448574548898560.png,capturenight01,night,0.852900390625,0.9243326822916667,0.07566731770833333,0.07143229166666666,True,1.0,1.0,2067,2067,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448576450137856.png,capturenight01,night,0.8620149739583334,0.9286458333333333,0.07135416666666666,0.066630859375,True,1.0,1.0,2401,2401,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448577384180992.png,capturenight01,night,0.8623307291666666,0.92642578125,0.07357421875,0.06409505208333334,True,1.0,1.0,2462,2462,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448577584323584.png,capturenight01,night,0.86900390625,0.9345475260416667,0.06545247395833333,0.06554361979166666,True,0.999625748502994,0.9996124031007751,2579,2580,0.9996124031007751,True
data/pallet/raw_data/night/capturenight01/rgb/1779448578218077184.png,capturenight01,night,0.8686686197916667,0.9362727864583333,0.06372721354166666,0.06760416666666667,True,1.0,1.0,2337,2337,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448578918752768.png,capturenight01,night,0.8822786458333334,0.9397330729166666,0.06026692708333333,0.057454427083333336,True,0.9990303813833226,0.9989729544676481,2918,2921,0.9989729544676481,True
data/pallet/raw_data/night/capturenight01/rgb/1779448579619222784.png,capturenight01,night,0.9281705729166667,0.9504459635416667,0.04955403645833333,0.022275390625,True,0.9928137092316197,0.9925714285714285,3474,3500,0.9925714285714285,True
data/pallet/raw_data/night/capturenight01/rgb/1779448580352921600.png,capturenight01,night,0.8962109375,0.944716796875,0.055283203125,0.048505859375,True,0.999604273842501,1.0,2239,2239,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448581853892096.png,capturenight01,night,0.8934700520833333,0.9376627604166666,0.062337239583333336,0.04419270833333333,True,1.0,1.0,1006,1006,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448582721234432.png,capturenight01,night,0.909814453125,0.94927734375,0.05072265625,0.039462890625,True,1.0,1.0,2616,2616,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448583054822400.png,capturenight01,night,0.9240299479166667,0.955234375,0.044765625,0.031204427083333333,True,0.9988207547169812,0.9990155057839035,4059,4063,0.9990155057839035,True
data/pallet/raw_data/night/capturenight01/rgb/1779448583355163648.png,capturenight01,night,0.8910384114583333,0.9484309895833334,0.051569010416666665,0.057392578125,True,1.0,1.0,1638,1638,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448584389239296.png,capturenight01,night,0.8829654947916666,0.93314453125,0.06685546875,0.05017903645833333,True,0.9986187845303868,0.9982134881643591,2235,2239,0.9982134881643591,True
data/pallet/raw_data/night/capturenight01/rgb/1779448586557494016.png,capturenight01,night,0.8706673177083334,0.9675651041666666,0.03243489583333333,0.09689778645833333,True,0.9993847415914684,0.9992587101556709,4044,4047,0.9992587101556709,True
data/pallet/raw_data/night/capturenight01/rgb/1779448587792189696.png,capturenight01,night,0.939580078125,0.9817578125,0.0182421875,0.042177734375,True,1.0,1.0,1560,1560,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448590159923968.png,capturenight01,night,0.9171419270833333,0.975419921875,0.024580078125,0.05827799479166667,True,0.9842555105713,0.9732283464566929,2472,2540,0.9732283464566929,True
data/pallet/raw_data/night/capturenight01/rgb/1779448591327296768.png,capturenight01,night,0.9215234375,0.9732356770833334,0.026764322916666666,0.05171223958333333,True,0.9958333333333333,0.9955530850472485,3582,3598,0.9955530850472485,True
data/pallet/raw_data/night/capturenight01/rgb/1779448592061162240.png,capturenight01,night,0.9155078125,0.9810709635416667,0.018929036458333333,0.06556315104166667,True,1.0,1.0,2355,2355,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448593529096448.png,capturenight01,night,0.90044921875,0.9438899739583333,0.056110026041666664,0.043440755208333334,True,0.9889673433362753,0.9881824627747577,4181,4231,0.9872370597967384,True
data/pallet/raw_data/night/capturenight01/rgb/1779448593829102336.png,capturenight01,night,0.873720703125,0.939365234375,0.060634765625,0.06564453125,True,0.9988154465766406,0.9988117870722434,4203,4208,0.9988117870722434,True
data/pallet/raw_data/night/capturenight01/rgb/1779448594429682432.png,capturenight01,night,0.8848893229166667,0.9372200520833334,0.06277994791666666,0.052330729166666666,True,0.9977777777777778,0.9961920880050772,4709,4727,0.9961920880050772,True
data/pallet/raw_data/night/capturenight01/rgb/1779448594896496128.png,capturenight01,night,0.88181640625,0.9125032552083333,0.08749674479166666,0.030686848958333332,True,0.9880687563195146,0.9872156013001083,4556,4615,0.9872156013001083,True
data/pallet/raw_data/night/capturenight01/rgb/1779448595296903936.png,capturenight01,night,0.90177734375,0.9324186197916666,0.06758138020833333,0.030641276041666665,True,0.9969834087481146,0.9968167348794906,4384,4398,0.9968167348794906,True
data/pallet/raw_data/night/capturenight01/rgb/1779448595830617088.png,capturenight01,night,0.903974609375,0.937080078125,0.062919921875,0.03310546875,True,0.9968377976190477,0.9972689075630252,4747,4760,0.9972689075630252,True
data/pallet/raw_data/night/capturenight01/rgb/1779448596030724864.png,capturenight01,night,0.88716796875,0.9209895833333334,0.07901041666666667,0.03382161458333333,True,0.9886363636363636,0.987885462555066,4485,4540,0.987885462555066,True
data/pallet/raw_data/night/capturenight01/rgb/1779448597465017088.png,capturenight01,night,0.8599348958333334,0.9214908854166667,0.07850911458333333,0.06155598958333333,True,1.0,1.0,4416,4416,1.0,True
data/pallet/raw_data/night/capturenight01/rgb/1779448597998876416.png,capturenight01,night,0.859794921875,0.920302734375,0.079697265625,0.0605078125,True,0.9939117199391172,0.9932758982979617,4727,4759,0.9932758982979617,True
data/pallet/raw_data/night/capturenight01/rgb/1779448598732770816.png,capturenight01,night,0.8761328125,0.9413606770833334,0.05863932291666667,0.06522786458333334,True,0.9900734564224737,0.9888888888888889,4539,4590,0.9888888888888889,True
data/pallet/raw_data/night/capturenight01/rgb/1779448598932603648.png,capturenight01,night,0.875146484375,0.9439225260416667,0.05607747395833333,0.06877604166666666,True,0.9954337899543378,0.9950576606260296,4832,4856,0.9950576606260296,True
data/pallet/raw_data/night/capturenight01/rgb/1779448599466561536.png,capturenight01,night,0.8950651041666666,0.95126953125,0.04873046875,0.056204427083333335,True,0.9933103975535168,0.9925229651783807,4646,4681,0.9925229651783807,True
data/pallet/raw_data/night/capturenight01/rgb/1779448600266955520.png,capturenight01,night,0.8729069010416667,0.9422265625,0.0577734375,0.06931966145833333,True,0.9761111111111112,0.9732309607802448,4690,4819,0.9732309607802448,True
data/pallet/raw_data/night/capturenight01/rgb/1779448601968534016.png,capturenight01,night,0.88921875,0.94732421875,0.05267578125,0.05810546875,True,0.9992211838006231,0.9991421831438988,4659,4663,0.9991421831438988,True
data/pallet/raw_data/night/capturenight01/rgb/1779448602302164224.png,capturenight01,night,0.881513671875,0.936376953125,0.063623046875,0.05486328125,True,0.9942396313364056,0.9939267015706806,4746,4775,0.9939267015706806,True
data/pallet/raw_data/night/capturenight01/rgb/1779448603202598400.png,capturenight01,night,0.90203125,0.950625,0.049375,0.04859375,True,0.9990423290557364,0.9989884685413717,4938,4943,0.9989884685413717,True
data/pallet/raw_data/night/capturenight01/rgb/1779448615510915328.png,capturenight01,night,0.9142805989583334,0.9419368489583333,0.058063151041666664,0.02765625,True,0.997545008183306,0.9967729688686409,5251,5268,0.9967729688686409,True
data/pallet/raw_data/night/capturenight01/rgb/1779448616144850944.png,capturenight01,night,0.9146158854166667,0.9443391927083333,0.05566080729166667,0.029723307291666667,True,0.9870172022070757,0.9840827695980899,4946,5026,0.9840827695980899,True
data/pallet/raw_data/night/capturenight01/rgb/1779448616244816896.png,capturenight01,night,0.9102962239583333,0.9433821614583333,0.05661783854166667,0.0330859375,True,0.9962986803990989,0.9954733320212557,5058,5081,0.9954733320212557,True
data/pallet/raw_data/night/capturenight01/rgb/1779448618746842112.png,capturenight01,night,0.9046028645833334,0.9640625,0.0359375,0.05945963541666666,True,0.9948717948717949,0.9942951785057048,5403,5434,0.9942951785057048,True
data/pallet/raw_data/night/capturenight01/rgb/1779448619247128320.png,capturenight01,night,0.9268391927083334,0.979736328125,0.020263671875,0.052897135416666664,True,0.9998511904761904,0.9998281196287384,5817,5818,0.9998281196287384,True
data/pallet/raw_data/night/capturenight01/rgb/1779448619413827840.png,capturenight01,night,0.9094759114583333,0.9743391927083334,0.025660807291666667,0.06486328125,True,0.9915375788869765,0.9894043987799005,6163,6229,0.9894043987799005,True
data/pallet/raw_data/night/capturenight01/rgb/1779448619813985536.png,capturenight01,night,0.9011881510416667,0.9648111979166667,0.03518880208333333,0.063623046875,True,0.997096399535424,0.9970223325062034,6027,6045,0.9970223325062034,True
data/pallet/raw_data/night/capturenight01/rgb/1779448620281001216.png,capturenight01,night,0.9114615885416667,0.957255859375,0.042744140625,0.04579427083333333,True,0.9969491525423729,0.9966114457831325,5294,5312,0.9966114457831325,True
data/pallet/raw_data/night/capturenight01/rgb/1779448620814788096.png,capturenight01,night,0.8882584635416667,0.9385970052083333,0.061402994791666665,0.05033854166666667,True,0.9741443452380952,0.9722997210043842,4879,5018,0.9722997210043842,True
data/pallet/raw_data/night/capturenight01/rgb/1779448621381746176.png,capturenight01,night,0.88193359375,0.93666015625,0.06333984375,0.0547265625,True,0.9975949975949976,0.9972840847365562,5508,5523,0.9972840847365562,True
data/pallet/raw_data/night/capturenight01/rgb/1779448621982224896.png,capturenight01,night,0.9074348958333334,0.9431966145833334,0.056803385416666664,0.03576171875,True,0.9938820912124583,0.9927452596867271,6021,6065,0.9927452596867271,True
data/pallet/raw_data/night/capturenight01/rgb/1779448622115595520.png,capturenight01,night,0.926416015625,0.9505078125,0.0494921875,0.024091796875,True,0.983433734939759,0.9815797689665938,6288,6406,0.9815797689665938,True
data/pallet/raw_data/night/capturenight01/rgb/1779448625951881728.png,capturenight01,night,0.9158658854166667,0.9479361979166666,0.05206380208333333,0.0320703125,True,0.9905447070914697,0.9903014416775885,3778,3815,0.9903014416775885,True
data/pallet/raw_data/night/capturenight01/rgb/1779448626085151232.png,capturenight01,night,0.9200325520833333,0.9513899739583334,0.048610026041666664,0.031357421875,True,0.9995576199955762,0.9994891443167305,3913,3915,0.9994891443167305,True
data/pallet/raw_data/night/capturenight01/rgb/1779448628587282432.png,capturenight01,night,0.9531608072916666,0.9847819010416666,0.015218098958333334,0.03162109375,True,0.9735039149888143,0.9742900087018432,12316,12641,0.9734989320465153,True
data/pallet/raw_data/night/capturenight01/rgb/1779448628754166016.png,capturenight01,night,0.947041015625,0.97505859375,0.02494140625,0.028017578125,True,0.9806693989071038,0.9817218339605253,12783,13021,0.981414637892635,True
data/pallet/raw_data/night/capturenight01/rgb/1779448629020662272.png,capturenight01,night,0.93546875,0.9727311197916667,0.027268880208333332,0.037262369791666666,True,0.9769108280254777,0.9752006362518979,13488,13831,0.9743330200274745,True
data/pallet/raw_data/night/capturenight01/rgb/1779448631388837888.png,capturenight01,night,0.9290299479166667,0.9813509114583333,0.018649088541666668,0.05232096354166667,True,0.9853933476224498,0.9834488381573583,12062,12265,0.9829596412556054,True
data/pallet/raw_data/night/capturenight01/rgb/1779448633156790272.png,capturenight01,night,0.9277180989583333,0.965517578125,0.034482421875,0.037799479166666664,True,0.9714342001576044,0.9687411996620671,13760,14204,0.964235426640383,True
data/pallet/raw_data/night/capturenight01/rgb/1779448634958011392.png,capturenight01,night,0.949697265625,0.9780598958333333,0.021940104166666665,0.028362630208333333,True,0.9858236923578295,0.9870243377706064,14681,14874,0.9870243377706064,True
data/pallet/raw_data/night/capturenight01/rgb/1779448638093856768.png,capturenight01,night,0.9363444010416667,0.954541015625,0.045458984375,0.018196614583333333,True,0.996014974036952,0.9960035523978685,6729,6756,0.9960035523978685,True
data/pallet/raw_data/night/capturenight01/rgb/1779448638727432704.png,capturenight01,night,0.9516764322916667,0.9605078125,0.0394921875,0.008831380208333333,True,0.9853174603174604,0.9944059447273942,11910,11977,0.9944059447273942,True
data/pallet/raw_data/night/capturenight01/rgb/1779448639694974976.png,capturenight01,night,0.9381022135416667,0.9842057291666667,0.015794270833333332,0.046103515625,True,0.9785591766723842,0.9775569760978321,14069,14392,0.9732490272373541,True
data/pallet/raw_data/night/capturenight01/rgb/1779448640862080768.png,capturenight01,night,0.9423893229166667,0.9893717447916667,0.010628255208333333,0.046982421875,True,0.9787403818751781,0.9763143483023001,14262,14608,0.9748767798466593,True
data/pallet/raw_data/night/capturenight01/rgb/1779448641195688704.png,capturenight01,night,0.941142578125,0.9838118489583333,0.016188151041666668,0.042669270833333335,True,0.9781243231535629,0.9761702127659575,14911,15275,0.9742062193126023,True
data/pallet/raw_data/night/capturenight01/rgb/1779448642463240448.png,capturenight01,night,0.9447591145833333,0.97357421875,0.02642578125,0.028815104166666668,True,0.9692942601847645,0.9727377080543332,20338,20908,0.9721159364836426,True
data/pallet/raw_data/night/capturenight01/rgb/1779448642863913472.png,capturenight01,night,0.9586002604166667,0.9770377604166667,0.022962239583333332,0.0184375,True,0.9814518814518814,0.9907794757961239,23210,23426,0.9907794757961239,True
data/pallet/raw_data/night/capturenight01/rgb/1779448643731123456.png,capturenight01,night,0.9416666666666667,0.9725748697916666,0.027425130208333332,0.030908203125,True,0.9770951704545454,0.9829346240963108,31679,32229,0.9829346240963108,True
data/pallet/raw_data/night/capturenight01/rgb/1779448644197775104.png,capturenight01,night,0.9470963541666667,0.9645735677083334,0.035426432291666664,0.017477213541666668,True,0.9794233401779603,0.9809774733236728,37233,37955,0.9809774733236728,True
data/pallet/raw_data/night/capturenight01/rgb/1779448644965228800.png,capturenight01,night,0.9512825520833333,0.9638248697916667,0.036175130208333336,0.012542317708333334,True,0.9767984223613135,0.9774118765975153,49329,50469,0.9769561513007985,True
data/pallet/raw_data/night/capturenight01/rgb/1779448645498783744.png,capturenight01,night,0.943408203125,0.9582584635416667,0.04174153645833333,0.014850260416666667,True,0.9767770782005657,0.9750706302528475,54876,56279,0.9749995557845733,True
data/pallet/raw_data/night/capturenight01/rgb/1779448646566616576.png,capturenight01,night,0.9502604166666667,0.9789973958333333,0.021002604166666668,0.028736979166666666,True,0.9745989304812834,0.9608412406174763,27138,28244,0.9608412406174763,True
data/pallet/raw_data/night/capturenight01/rgb/1779448648100537088.png,capturenight01,night,0.9542024739583334,0.968203125,0.031796875,0.014000651041666666,True,0.9751447269066197,0.9752892620290673,55295,56696,0.9749717793142373,True
data/pallet/raw_data/night/capturenight01/rgb/1779448649534886400.png,capturenight01,night,0.9630013020833333,0.973212890625,0.026787109375,0.010211588541666667,True,0.9747530931191665,0.9732747442731595,54044,55528,0.9730406281515632,True
data/pallet/raw_data/night/capturenight01/rgb/1779448650635599872.png,capturenight01,night,0.96470703125,0.9843424479166667,0.015657552083333335,0.019635416666666666,True,0.9664245945291697,0.9625816878645211,27397,28462,0.9623357459068231,True
data/pallet/raw_data/night/capturenight01/rgb/1779448651903224320.png,capturenight01,night,0.95650390625,0.9687044270833334,0.03129557291666667,0.012200520833333334,True,0.9799176171576668,0.9765044667692006,59682,61118,0.9739847508099087,True
data/pallet/raw_data/night/capturenight01/rgb/1779448651969966336.png,capturenight01,night,0.9597819010416667,0.968759765625,0.031240234375,0.008977864583333333,True,0.9783808995562727,0.9752742356238961,60191,61717,0.9743506651327836,True
data/pallet/raw_data/night/capturenight01/rgb/1779448653271090432.png,capturenight01,night,0.9467122395833333,0.9577799479166667,0.042220052083333334,0.011067708333333334,True,0.9707405109694884,0.9666859791425261,66740,69040,0.9663818076477404,True
data/pallet/raw_data/night/capturenight01/rgb/1779448653471087872.png,capturenight01,night,0.9461490885416667,0.9611490885416667,0.03885091145833333,0.015,True,0.9719534915041189,0.9678230196644817,69691,72008,0.9676980335518276,True
data/pallet/raw_data/night/capturenight01/rgb/1779448654972012544.png,capturenight01,night,0.9564811197916666,0.96255859375,0.03744140625,0.006077473958333334,True,0.9686953671328671,0.959311151875514,60663,63236,0.9592637105446264,True
data/pallet/raw_data/night/capturenight01/rgb/1779448655138856960.png,capturenight01,night,0.9636458333333333,0.9693229166666667,0.030677083333333334,0.0056770833333333335,True,0.9706871143041356,0.9672397601675937,53558,55372,0.9669146861229502,True
data/pallet/raw_data/night/capturenight01/rgb/1779448658874758400.png,capturenight01,night,0.9475455729166666,0.9639485677083334,0.036051432291666664,0.016402994791666667,True,0.9385841110858183,0.9679504627109418,42675,44088,0.9662493195427327,True
data/pallet/raw_data/night/capturenight01/rgb/1779448659875475200.png,capturenight01,night,0.9428190104166667,0.9652962239583334,0.03470377604166667,0.022477213541666666,True,0.9360607831677382,0.9780251637966023,16868,17247,0.9780251637966023,True
data/pallet/raw_data/night/capturenight01/rgb/1779448660242530816.png,capturenight01,night,0.9639388020833334,0.9723893229166667,0.027610677083333333,0.008450520833333334,True,0.9528905322249811,0.9791356184798807,15768,16104,0.9791356184798807,True
data/pallet/raw_data/night/capturenight01/rgb/1779448663244465664.png,capturenight01,night,0.9566471354166667,0.969345703125,0.030654296875,0.012698567708333334,True,0.9580536912751678,0.9773903830873324,40592,41531,0.9770532854975801,True
data/pallet/raw_data/night/capturenight01/rgb/1779448665479451648.png,capturenight01,night,0.9517350260416667,0.9679296875,0.0320703125,0.016194661458333332,True,0.9592074230387289,0.9592736574611669,57001,59421,0.9591053667895189,True
data/pallet/raw_data/night/capturenight01/rgb/1779448665579691776.png,capturenight01,night,0.945146484375,0.9637565104166667,0.03624348958333334,0.01861002604166667,True,0.9603113201708238,0.9623532656473549,55829,58013,0.9620774653956872,True
data/pallet/raw_data/night/capturenight01/rgb/1779448665913008384.png,capturenight01,night,0.952841796875,0.9672526041666667,0.03274739583333333,0.014410807291666666,True,0.9680016952744226,0.9702451561882167,49075,50580,0.9689007512850929,True
data/pallet/raw_data/night/capturenight01/rgb/1779448666180243712.png,capturenight01,night,0.9493782552083333,0.9740625,0.0259375,0.024684244791666667,True,0.9654356060606061,0.9635152556940266,44842,46540,0.9635152556940266,True
data/pallet/raw_data/night/capturenight01/rgb/1779448666246638848.png,capturenight01,night,0.9508268229166666,0.9709212239583334,0.029078776041666667,0.020094401041666668,True,0.9620228410513142,0.9606333654098504,43924,45724,0.9558437582013822,True
data/pallet/raw_data/night/capturenight01/rgb/1779448667314095616.png,capturenight01,night,0.9566569010416667,0.9686100260416667,0.03138997395833333,0.011953125,True,0.9689408440433871,0.9715622933306202,38196,39314,0.9712061860914687,True
data/pallet/raw_data/night/capturenight01/rgb/1779448668147937792.png,capturenight01,night,0.9696256510416666,0.9774934895833334,0.022506510416666667,0.007867838541666667,True,0.9752852754004828,0.9572133557328854,18233,19048,0.9567408651826963,True
data/pallet/raw_data/night/capturenight01/rgb/1779448668915440384.png,capturenight01,night,0.968642578125,0.9783919270833333,0.021608072916666665,0.009749348958333333,True,0.9731677837600263,0.9762487938840644,39459,40419,0.9761003488458398,True
data/pallet/raw_data/night/capturenight01/rgb/1779448669548905984.png,capturenight01,night,0.9572200520833334,0.9744108072916666,0.025589192708333333,0.017190755208333332,True,0.9658906554185593,0.9643658619517171,42543,44115,0.964184517737731,True
data/pallet/raw_data/night/capturenight01/rgb/1779448670016088320.png,capturenight01,night,0.96080078125,0.9779069010416667,0.022093098958333335,0.017106119791666666,True,0.9772988505747127,0.9760526889270926,40310,41299,0.9756168430228335,True
data/pallet/raw_data/night/capturenight01/rgb/1779448670950046208.png,capturenight01,night,0.9634733072916667,0.9729524739583333,0.027047526041666665,0.009479166666666667,True,0.9801068376068376,0.9798330845101446,40035,40859,0.9794904427421132,True
data/pallet/raw_data/night/capturenight01/rgb/1779448671350194176.png,capturenight01,night,0.9597135416666667,0.973916015625,0.026083984375,0.014202473958333333,True,0.9795479302832244,0.9761873552671823,22342,22887,0.9757067330799144,True
data/pallet/raw_data/night/capturenight02/rgb/1779448696016933120.png,capturenight02,night,0.8780826822916666,0.9307975260416667,0.06920247395833333,0.05271484375,True,1.0,1.0,497,497,1.0,True
data/pallet/raw_data/night/capturenight02/rgb/1779448698618539264.png,capturenight02,night,0.9181608072916667,0.96146484375,0.03853515625,0.043304036458333334,True,0.9984709480122325,0.999194847020934,4964,4968,0.999194847020934,True
data/pallet/raw_data/night/capturenight02/rgb/1779448698718573568.png,capturenight02,night,0.9142838541666667,0.9642220052083333,0.03577799479166666,0.04993815104166666,True,0.9990221642764016,0.9989171629669734,5535,5541,0.9989171629669734,True
data/pallet/raw_data/night/capturenight02/rgb/1779448698918811392.png,capturenight02,night,0.9043684895833334,0.9606217447916666,0.03937825520833333,0.05625325520833333,True,1.0,1.0,4710,4710,1.0,True
data/pallet/raw_data/night/capturenight02/rgb/1779448700419784192.png,capturenight02,night,0.9012076822916667,0.9875911458333333,0.012408854166666667,0.08638346354166666,True,0.9998285322359396,0.999753269183321,4052,4053,0.999753269183321,True
data/pallet/raw_data/night/capturenight02/rgb/1779448700620226816.png,capturenight02,night,0.8952115885416667,0.9878190104166666,0.012180989583333333,0.092607421875,True,0.9990880072959416,0.998755057578587,3209,3213,0.998755057578587,True
data/pallet/raw_data/night/capturenight02/rgb/1779448701086922496.png,capturenight02,night,0.905390625,0.9891634114583333,0.010836588541666666,0.08377278645833333,True,0.9918414918414918,0.9885919165580183,3033,3068,0.9885919165580183,True
data/pallet/raw_data/night/capturenight02/rgb/1779448701554289920.png,capturenight02,night,0.8919856770833333,0.9805143229166666,0.019485677083333333,0.08852864583333334,True,0.999390243902439,0.9992242048099301,5152,5156,0.9992242048099301,True
data/pallet/raw_data/night/capturenight02/rgb/1779448702721389312.png,capturenight02,night,0.8899479166666666,0.95126953125,0.04873046875,0.061321614583333336,True,0.9988591916558018,0.9986742424242424,5273,5280,0.9986742424242424,True
data/pallet/raw_data/night/capturenight02/rgb/1779448703588740096.png,capturenight02,night,0.90625,0.9613053385416667,0.038694661458333335,0.055055338541666665,True,0.9974683544303797,0.9962855963681386,4828,4846,0.9962855963681386,True
data/pallet/raw_data/night/capturenight02/rgb/1779448704422495232.png,capturenight02,night,0.88279296875,0.9762272135416666,0.023772786458333334,0.09343424479166666,True,1.0,1.0,1048,1048,1.0,True
data/pallet/raw_data/night/capturenight02/rgb/1779448705456690944.png,capturenight02,night,0.8772688802083334,0.91978515625,0.08021484375,0.04251627604166667,True,1.0,1.0,990,990,1.0,True
data/pallet/raw_data/night/capturenight02/rgb/1779448705523397888.png,capturenight02,night,0.8937174479166666,0.9418522135416667,0.058147786458333336,0.048134765625,False,,,,,,
data/pallet/raw_data/night/capturenight02/rgb/1779448705690138112.png,capturenight02,night,0.8989615885416666,0.9477701822916667,0.052229817708333334,0.04880859375,True,1.0,1.0,256,256,1.0,True
data/pallet/raw_data/night/capturenight02/rgb/1779448705890321408.png,capturenight02,night,0.8951171875,0.939228515625,0.060771484375,0.044111328125,False,,,,,,
data/pallet/raw_data/night/capturenight02/rgb/1779448705956929792.png,capturenight02,night,0.88703125,0.9364225260416666,0.06357747395833334,0.04939127604166667,False,,,,,,
data/pallet/raw_data/night/capturenight02/rgb/1779448706190625792.png,capturenight02,night,0.876572265625,0.9271907552083334,0.07280924479166667,0.050618489583333336,True,0.09375,0.06369426751592357,40,628,0.06369426751592357,False
data/pallet/raw_data/night/capturenight02/rgb/1779448706924433664.png,capturenight02,night,0.8892057291666666,0.932822265625,0.067177734375,0.043616536458333334,True,1.0,1.0,826,826,1.0,True
data/pallet/raw_data/night/capturenight02/rgb/1779448708792289280.png,capturenight02,night,0.8755078125,0.9754231770833334,0.024576822916666668,0.09991536458333333,True,1.0,1.0,1148,1148,1.0,True
