rec,light,roi_px,z_med,spread_p10_p90_cm,ring_minus_roi_cm
capturenight04,night,3159,3.5810000896453857,78.49998474121094,-6.099987030029297
capturenight03,night,2595,7.000000476837158,549.6000289916992,-90.10000228881836
capturenight03,night,330,6.350000381469727,135.51003932952872,20.300006866455078
capturenight02,night,25200,2.2810001373291016,100.30001401901245,79.90000247955322
capturenight01,night,89102,1.1980000734329224,88.20000886917114,420.5000400543213
capturenight01,night,3094,5.651000499725342,198.90003204345703,-29.50000762939453
capturenight03,night,2352,6.695000171661377,399.9000072479248,-192.00000762939453
capturenight01,night,5900,4.107000350952148,115.80002307891846,82.10000991821289
capturenight10,night,45760,1.6430001258850098,176.80002450942993,298.799991607666
capturenight03,night,2156,19.8700008392334,3167.899990081787,-943.0000305175781
capturenight03,night,2475,6.9210004806518555,574.7000217437744,-116.40000343322754
capturenight10,night,2394,6.099000453948975,171.19998931884766,6.099987030029297
capturenight03,night,1498,17.600000381469727,912.5,-293.4000015258789
capturenight03,night,14805,4.812000274658203,214.30001258850098,-75.9000301361084
capturenight04,night,3322,7.333000183105469,936.1000061035156,77.20003128051758
capturenight03,night,5125,4.400000095367432,88.9000415802002,-81.90000057220459
capturenight02,night,16815,2.4640002250671387,85.00001430511475,49.699997901916504
capturenight10,night,948,17.600000381469727,1740.8000946044922,-138.99993896484375
capturenight10,night,559,1.502000093460083,16.50000810623169,-0.6999969482421875
capturenight02,night,18368,2.690000057220459,104.29999828338623,58.700013160705566
capturenight01,night,8281,2.6440000534057617,93.50001811981201,54.80000972747803
capturenight10,night,10672,3.2940001487731934,134.90002155303955,-10.199999809265137
capturenight04,night,3040,5.867000102996826,2366.100025177002,268.8000202178955
capturenight04,night,19600,2.5450000762939453,717.2000169754028,37.400007247924805
capturenight01,night,2376,4.563000202178955,157.70001411437988,-45.599985122680664
capturenight10,night,700,14.000000953674316,381.5000534057617,32.49998092651367
capturenight03,night,5890,3.127000093460083,75.49998760223389,-31.399989128112793
capturenight02,night,11080,3.127000093460083,88.89999389648438,56.2000036239624
capturenight02,night,54250,1.2765001058578491,88.50000500679016,191.5500044822693
capturenight01,night,79871,1.3020000457763672,93.1999921798706,383.1000328063965
capturenight10,night,858,11.200000762939453,439.0000343322754,64.59999084472656
capturenight10,night,11524,3.0340001583099365,35.99998950958252,1.5000104904174805
capturenight02,night,30388,1.0980000495910645,122.59999513626099,164.00001049041748
capturenight10,night,12726,3.2250001430511475,29.899978637695312,-8.20000171661377
capturenight01,night,63568,1.3480000495910645,90.20000696182251,378.50003242492676
capturenight10,night,814,11.407000541687012,438.4500026702881,21.500015258789062
capturenight01,night,2896,3.874000072479248,109.30001735687256,-27.199983596801758
capturenight01,night,6240,4.134000301361084,155.40001392364502,87.4000072479248
capturenight02,night,85272,1.2650001049041748,84.40001010894775,196.00000381469727
capturenight03,night,3135,5.75700044631958,140.79999923706055,-86.80000305175781
capturenight10,night,2193,5.9800004959106445,126.99999809265137,118.29996109008789
capturenight03,night,3854,3.2080001831054688,388.7000322341919,59.400010108947754
capturenight01,night,7968,3.949000120162964,175.4000186920166,94.00002956390381
capturenight03,night,61065,0.9690000414848328,81.00001215934753,850.8000373840332
capturenight10,night,4075,4.63100004196167,72.19996452331543,-29.29997444152832
capturenight10,night,14570,4.338000297546387,435.60004234313965,-128.90000343322754
capturenight10,night,1056,8.800000190734863,351.5000343322759,-119.49996948242188
capturenight02,night,59075,1.0550000667572021,118.80000233650208,196.50001525878906
capturenight04,night,21320,2.7380001544952393,607.8000545501709,1.2000083923339844
capturenight02,night,6560,3.7110002040863037,108.79998207092285,53.69999408721924
capturenight01,night,5376,4.400000095367432,137.2000217437744,37.5
capturenight02,night,5454,3.9230000972747803,76.30000114440918,44.6000337600708
capturenight10,night,936,11.407000541687012,702.3000717163086,21.500015258789062
capturenight03,night,6102,4.278000354766846,92.70002841949463,-87.50002384185791
capturenight04,night,4134,6.76900053024292,1167.1300029754636,-7.400035858154297
capturenight04,night,3480,7.700000286102295,1131.4000129699707,192.4999713897705
capturenight01,night,51136,1.5520000457763672,91.10000133514404,294.4000244140625
capturenight04,night,4524,6.695000171661377,1236.0000133514404,-109.49997901916504
capturenight03,night,2384,6.9210004806518555,628.1000137329102,-111.00001335144043
capturenight01,night,1860,8.105000495910645,177.29997634887695,137.1999740600586
capturenight04,night,6324,4.968000411987305,1478.5000324249268,-63.0000114440918
capturenight03,night,1924,6.76900053024292,295.99995613098145,-116.90001487731934
capturenight03,night,2380,5.9800004959106445,124.39999580383301,-76.0000228881836
capturenight03,night,70400,1.0410000085830688,93.29999685287476,1235.0000381469727
capturenight02,night,7744,3.7110002040863037,94.80001926422119,50.80001354217529
capturenight01,night,45505,1.6170001029968262,76.20000839233398,216.20001792907715
capturenight02,night,76782,1.2200000286102295,129.89999055862427,197.20001220703125
capturenight04,night,35640,2.0,569.6000456809998,93.30000877380371
capturenight02,night,15052,2.7380001544952393,101.60000324249268,52.09999084472656
capturenight01,night,4865,3.366000175476074,116.70002937316895,46.000003814697266
capturenight03,night,4335,18.117000579833984,1792.600154876709,-931.7000389099121
capturenight02,night,76410,1.2200000286102295,134.70001220703125,195.50001621246338
capturenight02,night,77832,1.0110000371932983,155.50000667572021,176.40000581741333
capturenight01,night,56628,1.4840000867843628,90.19999504089355,344.4000244140625
capturenight10,night,13650,2.9610002040863037,37.199997901916504,-4.200005531311035
capturenight03,night,12390,2.947000026702881,94.3000078201294,-4.09998893737793
capturenight03,night,6048,4.107000350952148,87.49997615814209,-72.20001220703125
capturenight02,night,5886,3.949000120162964,111.70001029968262,51.50001049041748
capturenight01,night,43884,1.621000051498413,70.99999189376831,206.8000078201294
capturenight10,night,26727,4.248000144958496,359.10003185272217,-100.60000419616699
capturenight03,night,55476,1.1160000562667847,90.00000357627869,794.2999839782715
capturenight10,night,888,1.4510000944137573,8.49999189376831,0.4999995231628418
capturenight02,night,8224,3.7330002784729004,98.40002059936523,66.69998168945312
capturenight04,night,30257,2.933000087738037,972.7000951766968,-27.79998779296875
capturenight01,night,1296,9.47700023651123,206.50005340576172,78.90005111694336
capturenight01,night,5136,4.529000282287598,149.60002899169922,69.0999984741211
capturenight01,night,65754,1.38100004196167,93.4000015258789,375.2000331878662
capturenight10,night,2413,6.099000453948975,119.29998397827148,59.599971771240234
capturenight10,night,532,7.4210004806518555,124.39999580383301,-86.80000305175781
capturenight01,night,17490,2.6100001335144043,101.49998664855957,85.10000705718994
capturenight03,night,4641,4.219000339508057,104.50003147125244,34.399986267089844
capturenight10,night,15834,2.947000026702881,29.799985885620117,1.4000177383422852
capturenight03,night,38180,1.7700001001358032,82.99999237060547,539.300012588501
capturenight03,night,44064,0.8300000429153442,52.399998903274536,288.100004196167
capturenight02,night,629,4.026000022888184,43.400001525878906,25.20003318786621
capturenight04,night,5650,4.278000354766846,1574.9000310897827,127.09999084472656
capturenight02,night,13000,2.5350000858306885,122.00000286102295,54.50000762939453
capturenight01,night,4950,4.400000095367432,130.30004501342773,-59.799981117248535
capturenight04,night,3584,6.76900053024292,1290.8999919891357,-90.20004272460938
capturenight01,night,41310,1.5170000791549683,197.60000705718994,157.79999494552612
capturenight04,night,3703,7.333000183105469,1343.8000202178955,-98.29998016357422
capturenight03,night,2832,5.3560004234313965,144.82003211975228,-116.60003662109375
capturenight03,night,58957,0.8640000224113464,119.90000605583191,435.60004234313965
capturenight04,night,3410,7.797000408172607,1016.4000511169434,213.80000114440918
capturenight04,night,20345,3.2940001487731934,1194.0000295639038,-6.90000057220459
capturenight01,night,3618,5.3560004234313965,155.5999755859375,51.09996795654297
capturenight01,night,6162,4.219000339508057,160.10003089904785,82.99999237060547
capturenight03,night,10184,3.2250001430511475,85.00001430511475,14.100003242492676
capturenight01,night,74104,0.9820000529289246,93.59999895095825,494.1000461578369
capturenight02,night,75582,1.2860000133514404,84.00000333786011,177.90000438690186
capturenight04,night,45719,1.124000072479248,96.32000803947712,384.40003395080566
capturenight10,night,14960,2.8520002365112305,161.5999937057495,18.199992179870605
capturenight10,night,2125,6.160000324249268,154.29997444152832,163.70000839233398
capturenight10,night,2352,5.310000419616699,140.79999923706055,145.90001106262207
capturenight10,night,2697,3.005000114440918,46.39999866485596,7.500004768371582
capturenight04,night,9522,3.826000213623047,805.9000492095947,-47.80001640319824
capturenight02,night,6136,3.874000072479248,81.90000057220459,52.60000228881836
capturenight04,night,67200,1.1490000486373901,81.5000057220459,645.6000328063965
capturenight10,night,962,11.407000541687012,530.2000045776367,-78.69997024536133
capturenight03,night,2992,5.133000373840332,105.4999828338623,-91.40000343322754
capturenight10,night,40391,3.3480000495910645,59.00001525878906,17.200016975402832
capturenight02,night,71070,1.0230000019073486,161.1000120639801,157.6000213623047
capturenight04,night,4175,8.105000495910645,1489.1000747680664,216.10002517700195
capturenight10,night,840,12.571001052856445,584.1000556945801,-25.100040435791016
capturenight01,night,68440,0.9730000495910645,90.80000519752502,518.7000274658203
capturenight02,night,78820,0.9950000643730164,152.10000276565552,179.20000553131104
capturenight03,night,16074,2.5450000762939453,89.19999599456787,-20.300006866455078
capturenight02,night,49125,1.2320001125335693,101.00001096725464,175.8000135421753
capturenight01,night,4446,3.874000072479248,137.1999979019165,-43.2999849319458
capturenight10,night,670,14.325000762939453,579.6999931335449,-121.89998626708984
capturenight04,night,4050,7.333000183105469,1023.0000495910645,77.20003128051758
capturenight03,night,13157,2.0199999809265137,55.59999942779541,67.00000762939453
capturenight01,night,86856,0.9430000185966492,158.3000123500824,390.70003032684326
capturenight02,night,46680,1.1759999990463257,129.0000081062317,128.8000226020813
capturenight03,night,1836,6.695000171661377,428.60002517700195,-27.899980545043945
capturenight02,night,65100,1.2570000886917114,93.59999895095825,180.79999685287476
capturenight04,night,1044,9.333000183105469,1468.8000679016113,-143.5999870300293
capturenight02,night,6630,3.6670000553131104,70.40002346038818,49.50001239776611
capturenight01,night,608,1.128000020980835,9.89999771118164,0.1999974250793457
capturenight03,night,44317,1.6780000925064087,97.90000915527344,664.6000385284424
capturenight03,night,5562,4.134000301361084,89.99998569488525,-87.50002384185791
capturenight02,night,46230,1.0860000848770142,98.50000739097595,133.9000105857849
capturenight04,night,8405,4.812000274658203,1511.5000247955322,-88.90001773834229
capturenight02,night,39808,1.0509999990463257,80.40000200271606,139.30000066757202
capturenight03,night,2130,7.080000400543213,844.4000244140625,-137.5999927520752
capturenight01,night,5037,4.432000160217285,149.60002899169922,87.8000259399414
capturenight03,night,61594,1.0099999904632568,82.30000138282776,1083.6000442504883
capturenight04,night,10701,4.052999973297119,708.0000638961792,-2.6999950408935547
capturenight10,night,1860,6.350000381469727,132.2000026702881,116.20001792907715
capturenight03,night,2992,5.133000373840332,130.10001182556152,-63.700008392333984
capturenight04,night,62495,1.0750000476837158,79.00000810623169,936.500072479248
capturenight04,night,26025,2.76200008392334,864.9000883102417,-52.99999713897705
capturenight01,night,7192,4.026000022888184,159.80002880096436,90.20004272460938
capturenight02,night,34544,1.2440000772476196,103.11999320984037,159.5000147819519
capturenight10,night,3780,1.9930001497268677,14.499998092651367,-1.2000083923339844
capturenight10,night,4900,4.369000434875488,87.50004768371582,-15.000009536743164
capturenight03,night,4738,4.369000434875488,106.5000057220459,-29.000043869018555
capturenight01,night,1365,9.333000183105469,146.60005569458008,93.30005645751953
capturenight04,night,5148,7.080000400543213,1354.5000076293945,-172.39999771118164
capturenight03,night,1989,7.000000476837158,787.8000736236572,-90.10000228881836
capturenight04,night,2227,12.320000648498535,875.100040435791,-169.99998092651367
capturenight01,night,49312,1.5880000591278076,88.50001096725464,269.0000295639038
capturenight04,night,34572,16.648000717163086,3337.899971008301,-232.29999542236328
capturenight03,night,10176,2.013000011444092,58.80000591278076,67.70000457763672
capturenight10,night,603,12.078001022338867,370.49999237060547,224.6999740600586
capturenight10,night,2340,5.923000335693359,164.40000534057617,0.0
capturenight04,night,3806,8.324000358581543,1009.5000267028809,-16.499996185302734
capturenight04,night,6138,5.704000473022461,1516.80006980896,16.299962997436523
capturenight10,night,3240,8.324000358581543,309.80000495910645,-148.00000190734863
capturenight01,night,52800,1.5520000457763672,92.40000247955322,307.8999996185303
capturenight03,night,71706,0.893000066280365,64.59999680519104,1221.3001251220703
capturenight02,night,51198,1.037000060081482,106.58000946044915,190.9999966621399
capturenight04,night,25826,2.9060001373291016,992.3000574111938,-4.09998893737793
capturenight01,night,1452,8.324000358581543,172.79996871948242,100.89998245239258
capturenight04,night,23217,2.8520002365112305,921.6000556945801,19.700002670288086
capturenight01,night,45240,1.6080000400543213,89.60000276565552,309.40001010894775
capturenight01,night,15072,2.7260000705718994,100.60000419616699,87.6000165939331
capturenight03,night,5642,4.338000297546387,92.05002784729062,-77.70001888275146
capturenight02,night,57268,1.034000039100647,121.10000252723694,187.20000982284546
capturenight03,night,2128,6.484000205993652,381.3999652862549,-93.4999942779541
capturenight01,night,36720,1.721000075340271,80.29999732971191,179.90001440048218
capturenight03,night,2100,6.2860002517700195,162.89997100830078,-73.69999885559082
capturenight10,night,87500,1.128000020980835,167.29999780654907,742.7000045776367
capturenight03,night,13050,2.00600004196167,62.500011920928955,62.600016593933105
capturenight01,night,79328,1.308000087738037,92.00001955032349,382.5000286102295
capturenight03,night,6068,3.949000120162964,58.20000171661377,-25.999999046325684
capturenight01,night,2080,6.76900053024292,181.9000244140625,74.30000305175781
capturenight03,night,11224,2.240000009536743,85.00000238418579,27.40001678466797
capturenight04,night,9234,5.549000263214111,1136.2000465393066,-114.90001678466797
capturenight04,night,1984,10.440000534057617,832.0000171661377,118.20001602172852
capturenight04,night,5418,2.567000150680542,39.00001049041748,39.40000534057617
capturenight10,night,36223,1.8010001182556152,137.5000238418579,197.80001640319824
capturenight01,night,1332,9.333000183105469,182.80000686645508,93.30005645751953
capturenight10,night,20608,2.2320001125335693,19.099998474121094,-0.7999897003173828
capturenight01,night,73712,1.319000005722046,88.19999694824219,327.80001163482666
capturenight02,night,49140,1.096000075340271,102.50000357627869,136.80001497268677
capturenight10,night,11232,19.8700008392334,3338.3002281188965,-447.00002670288086
capturenight01,night,6888,4.078999996185303,154.48001384735193,81.00004196166992
capturenight10,night,1056,9.194000244140625,498.70004653930664,-51.799964904785156
capturenight03,night,2130,7.512000560760498,615.5000686645508,-95.90001106262207
capturenight04,night,23249,2.7380001544952393,487.8000020980835,-11.700010299682617
capturenight03,night,5460,4.432000160217285,131.00004196166992,-78.69999408721924
capturenight10,night,15624,2.750000238418579,175.1999855041504,-9.50000286102295
capturenight04,night,6790,5.091000080108643,1313.6000156402588,-62.69998550415039
capturenight02,night,5832,3.5810000896453857,112.10000514984131,49.7999906539917
capturenight03,night,12645,3.0950000286102295,99.40001964569092,-55.9999942779541
capturenight10,night,2244,5.811000347137451,147.49999046325684,-10.699987411499023
capturenight01,night,4221,4.496000289916992,127.70004272460938,-57.30001926422119
capturenight03,night,4995,4.134000301361084,77.30000019073486,-76.80001258850098
capturenight10,night,10001,2.8650002479553223,29.900002479553223,-3.900003433227539
capturenight01,night,15228,2.690000057220459,95.79999446868896,87.10000514984131
capturenight10,night,540,15.024001121520996,555.9999465942383,37.599945068359375
capturenight04,night,67045,1.3600000143051147,88.19999694824219,944.7000503540039
capturenight03,night,4320,4.107000350952148,86.64003133773797,-30.500006675720215
capturenight02,night,391,3.623000144958496,56.49998188018799,20.300006866455078
capturenight03,night,7285,3.756000280380249,75.8000135421753,-42.60001182556152
capturenight01,night,5208,4.369000434875488,147.00002670288086,108.19997787475586
capturenight02,night,77935,1.2390000820159912,101.82001590729458,196.90001010894775
capturenight01,night,5221,4.338000297546387,154.90002632141113,101.80001258850098
capturenight01,night,5232,4.432000160217285,139.30001258850098,78.80001068115234
capturenight03,night,80000,1.0640000104904175,96.90000414848328,1433.6000442504883
capturenight03,night,3841,4.107000350952148,84.09998416900635,-52.60002613067627
capturenight03,night,52264,1.2320001125335693,86.70001029968262,561.2000465393066
capturenight03,night,60984,0.9190000295639038,266.90001487731934,536.7000102996826
capturenight01,night,77480,0.8540000319480896,92.1000063419342,630.9000015258789
capturenight04,night,6171,5.451000213623047,1472.0000267028809,14.900016784667969
capturenight10,night,25500,2.1540000438690186,166.10000133514404,-15.400004386901855
capturenight04,night,45981,1.1060000658035278,88.90000581741333,429.70004081726074
capturenight02,night,77976,1.3220000267028809,77.10000276565552,208.10000896453857
capturenight01,night,6110,4.248000144958496,150.4000186920166,92.79999732971191
capturenight01,night,4840,4.464000225067139,126.90000534057617,66.90001487731934
capturenight01,night,30030,2.067000150680542,95.90001106262207,69.49999332427979
capturenight10,night,35763,1.7700001001358032,130.70000410079956,296.80004119873047
capturenight01,night,1122,5.091000080108643,112.60004043579102,45.800018310546875
capturenight01,night,1807,7.512000560760498,210.50000190734863,59.29999351501465
capturenight02,night,80652,1.215000033378601,136.50001287460327,199.30001497268677
capturenight03,night,7440,3.1110000610351562,77.80001163482666,-1.6000032424926758
capturenight01,night,6720,3.949000120162964,122.20003604888916,86.30001544952393
capturenight02,night,50358,1.2780001163482666,85.6000006198883,193.00000667572021
capturenight01,night,36456,1.6040000915527344,77.20000743865967,208.50000381469727
capturenight03,night,10564,3.1590001583099365,82.39998817443848,-22.60000705718994
capturenight04,night,23226,2.6440000534057617,850.9000062942505,49.900007247924805
capturenight03,night,20790,2.2240002155303955,74.6999979019165,-16.40000343322754
capturenight03,night,4833,4.026000022888184,148.80001544952393,-24.699974060058594
capturenight01,night,4774,4.464000225067139,113.10000419616699,75.60000419616699
capturenight01,night,1824,7.512000560760498,186.00001335144043,81.19997978210449
capturenight01,night,46800,1.6430001258850098,90.0999903678894,218.3000087738037
capturenight01,night,6214,4.248000144958496,143.60003471374512,84.29999351501465
capturenight04,night,9614,4.219000339508057,699.7000694274902,87.1999740600586
capturenight04,night,9430,4.278000354766846,1063.6000633239746,46.000003814697266
capturenight02,night,7110,3.8500001430511475,107.89999961853027,58.20000171661377
capturenight04,night,44274,1.4910000562667847,64.50001001358032,466.90001487731934
capturenight10,night,80332,0.9620000720024109,100.60000419616699,683.5000514984131
capturenight10,night,999,1.0840001106262207,3.7999987602233887,9.599995613098145
capturenight01,night,2527,4.889000415802002,141.70002937316895,61.100006103515625
capturenight01,night,14640,2.7870001792907715,102.49998569488525,87.99998760223389
capturenight01,night,91520,0.9750000238418579,160.60001254081726,380.0000190734863
capturenight02,night,4386,3.500000238418579,97.00000286102295,37.399983406066895
capturenight10,night,16483,7.163000106811523,340.99998474121094,-285.50000190734863
capturenight02,night,82615,0.9520000219345093,187.20000684261322,141.70001745224
capturenight10,night,828,3.192000150680542,49.30000305175781,-12.7000093460083
capturenight01,night,64628,1.3840000629425049,88.29998970031738,426.7000198364258
capturenight10,night,1530,7.700000286102295,147.49999046325684,-9.499979019165039
capturenight03,night,3458,5.133000373840332,234.20000076293945,73.39997291564941
capturenight04,night,3456,8.0,1321.0000038146973,162.5
capturenight02,night,21452,2.504000186920166,108.50000381469727,54.50000762939453
capturenight10,night,2176,5.923000335693359,161.10000610351562,23.69999885559082
capturenight10,night,5104,4.338000297546387,90.20004272460938,-25.9000301361084
capturenight02,night,49539,1.1910001039505005,102.40000486373901,175.59999227523804
capturenight04,night,33553,2.4640002250671387,1047.6001024246216,9.200000762939453
capturenight04,night,4825,8.555000305175781,1301.4999866485596,138.0000114440918
capturenight10,night,825,11.407000541687012,390.2000427246094,0.0
capturenight02,night,64186,1.4560000896453857,82.09999799728394,153.40001583099365
capturenight04,night,4966,7.4210004806518555,1613.200044631958,-220.1000213623047
capturenight10,night,792,12.078001022338867,280.0000190734863,75.49991607666016
capturenight03,night,9756,3.259000062942505,80.59999942779541,20.200014114379883
capturenight10,night,264,1.3970000743865967,8.799993991851807,-0.15000104904174805
capturenight04,night,4264,6.76900053024292,1230.6000232696533,-126.90000534057617
capturenight04,night,34188,17.600000381469727,3764.299964904785,106.5999984741211
capturenight03,night,5256,17.111000061035156,1939.2001152038574,-630.3999900817871
capturenight02,night,17546,2.444000005722046,120.30000686645508,60.50002574920654
capturenight03,night,71370,0.9520000219345093,177.6000201702118,560.1000308990479
capturenight02,night,18908,2.690000057220459,117.80002117156982,64.00001049041748
capturenight01,night,5400,4.308000087738037,142.50001907348633,91.20001792907715
capturenight02,night,7456,3.623000144958496,74.0999698638916,32.59999752044678
capturenight10,night,480,3.5810000896453857,28.90000343322754,0.0
capturenight10,night,25840,2.124000072479248,143.50000619888306,10.800004005432129
capturenight03,night,2268,4.928000450134277,144.2000389099121,-68.00003051757812
capturenight04,night,4806,6.190999984741211,1103.4000873565674,29.30002212524414
capturenight01,night,4240,4.968000411987305,198.60005378723145,-40.50002098083496
capturenight03,night,61440,1.0410000085830688,139.30000066757202,889.4000053405762
capturenight01,night,14304,2.813000202178955,82.10000991821289,92.00000762939453
capturenight02,night,32680,2.0,94.40001249313354,119.2000150680542
capturenight03,night,2505,6.844000339508057,585.6000900268555,-92.10000038146973
capturenight04,night,50055,1.069000005722046,90.90000987052917,653.600025177002
capturenight04,night,10387,3.8500001430511475,846.1000442504883,14.999985694885254
capturenight03,night,72181,0.9440000057220459,181.80001378059387,590.000057220459
capturenight01,night,4641,4.529000282287598,139.80002403259277,36.00001335144043
capturenight03,night,1365,15.794000625610352,1184.6000671386719,-240.29998779296875
capturenight01,night,1210,9.9350004196167,166.70007705688477,68.50004196166992
capturenight03,night,27648,2.117000102996826,99.60001707077026,-27.300000190734863
capturenight02,night,18880,2.556000232696533,92.70000457763672,52.39999294281006
capturenight02,night,1258,4.1620001792907715,76.30000114440918,0.0
capturenight01,night,1859,7.512000560760498,180.81998825073234,59.29999351501465
capturenight02,night,1204,4.219000339508057,87.06999778747573,-16.60003662109375
capturenight03,night,12660,2.0,56.40000104904175,51.400017738342285
capturenight01,night,4876,4.928000450134277,146.70000076293945,-79.40001487731934
capturenight01,night,5256,4.369000434875488,131.00004196166992,76.39999389648438
capturenight04,night,12584,4.078999996185303,1713.0000829696655,-87.0999813079834
capturenight10,night,10092,2.947000026702881,31.399989128112793,-4.09998893737793
capturenight03,night,4992,4.432000160217285,116.70002937316895,-62.99998760223389
capturenight04,night,14805,1.9560000896453857,55.199992656707764,8.999991416931152
capturenight03,night,6291,3.8990001678466797,74.60002899169922,-33.80000591278076
capturenight01,night,58315,1.4810000658035278,91.4000153541565,318.6000347137451
capturenight10,night,8418,2.9610002040863037,25.899982452392578,2.9000043869018555
capturenight03,night,2100,7.797000408172607,992.400074005127,-144.7000026702881
capturenight03,night,61256,0.9890000224113464,94.90000605583191,863.599967956543
capturenight02,night,19824,2.5880000591278076,103.80001068115234,53.90000343322754
capturenight10,night,536,13.391000747680664,394.7999954223633,163.3000373840332
capturepallet01,day,528,15.653000831604004,859.2000007629395,-76.300048828125
capturepallet01,day,603,17.954999923706055,904.3999671936035,-269.29988861083984
capturepallet01,day,612,15.262001037597656,989.2000198364258,-37.200069427490234
capturepallet01,day,504,16.065000534057617,763.1000518798828,-152.99997329711914
capturepallet01,day,869,17.442001342773438,1553.8999557495117,-290.7000541687012
capturepallet01,day,900,19.69300079345703,1418.299961090088,-480.30004501342773
capturepallet01,day,876,21.051000595092773,1297.700023651123,-539.799976348877
capturepallet01,day,836,21.803001403808594,1355.2000045776367,-654.1000366210938
capturepallet01,day,666,21.803001403808594,1519.600009918213,-530.4000854492188
capturepallet01,day,825,22.610000610351562,1526.2001037597656,-654.5000076293945
capturepallet01,day,730,22.610000610351562,1453.600025177002,-611.1000061035156
capturepallet01,day,711,21.803001403808594,1341.8000221252441,-530.4000854492188
capturepallet01,day,760,21.803001403808594,1248.699951171875,-530.4000854492188
capturepallet01,day,549,23.48000144958496,1632.7001571655273,-782.7000617980957
capturepallet01,day,830,24.41900062561035,1902.6000022888184,-792.0000076293945
capturepallet01,day,820,22.610000610351562,1456.9800281524656,-565.2000427246094
capturepallet01,day,858,21.803001403808594,1300.6000518798828,-484.5001220703125
capturepallet01,day,800,22.610000610351562,1211.3000869750977,-516.7999267578125
capturepallet01,day,770,22.610000610351562,1211.3000869750977,-565.2000427246094
capturepallet01,day,740,22.610000610351562,1402.5001525878906,-565.2000427246094
capturepallet01,day,770,24.41900062561035,1468.899917602539,-697.6999282836914
capturepallet01,day,750,24.41900062561035,1468.899917602539,-697.6999282836914
capturepallet01,day,639,22.610000610351562,1030.6999206542969,-565.2000427246094
capturepallet01,day,528,23.48000144958496,1211.3000869750977,-552.5001525878906
capturepallet01,day,720,25.437000274658203,1846.9001770019531,-847.9000091552734
capturepallet01,day,630,25.437000274658203,1647.39990234375,-799.4998931884766
capturepallet01,day,594,27.749000549316406,1647.39990234375,-1030.6999206542969
capturepallet01,day,448,29.071001052856445,1107.9999923706055,-1057.200050354004
capturepallet01,day,432,29.071001052856445,1100.4799842834473,-1057.200050354004
capturepallet01,day,480,27.749000549316406,1305.299949645996,-1030.6999206542969
capturepallet10,day,630,6.494000434875488,410.3200340271,-32.80000686645508
capturepallet10,day,760,10.710000038146973,640.4500246047974,-454.3999671936035
capturepallet10,day,656,9.392000198364258,737.2000217437744,-389.19997215270996
capturepallet10,day,774,8.363000869750977,765.4000759124756,-340.000057220459
capturepallet10,day,531,4.299000263214111,556.7199993133547,-8.900022506713867
capturepallet10,day,1748,0.492000013589859,3.600001335144043,4.399999976158142
capturepallet10,day,756,3.180000066757202,40.99998474121094,0.0
capturepallet10,day,544,11.100000381469727,992.850079536438,-327.3000240325928
capturepallet10,day,696,11.305000305175781,508.50000381469727,-113.0000114440918
capturepallet10,day,776,10.5260009765625,387.6999855041504,-17.90008544921875
capturepallet10,day,837,10.347000122070312,387.6999855041504,0.0
capturepallet10,day,568,9.690000534057617,435.4999542236328,31.799983978271484
capturepallet10,day,1017,10.5260009765625,386.9999885559082,0.0
capturepallet10,day,1110,10.008000373840332,361.20004653930664,70.19996643066406
capturepallet10,day,1265,10.347000122070312,411.9999885559082,75.3000259399414
capturepallet10,day,1120,10.008000373840332,398.00004959106445,-16.199970245361328
capturepallet10,day,744,10.710000038146973,429.30002212524414,-36.299991607666016
capturepallet10,day,808,9.846000671386719,337.6999855041504,0.0
capturepallet10,day,504,10.710000038146973,360.5999946594238,-70.19996643066406
capturepallet10,day,1107,11.100000381469727,415.90003967285156,-92.50001907348633
capturepallet10,day,1240,10.9010009765625,442.30003356933594,-105.50003051757812
capturepallet10,day,927,10.008000373840332,373.10009002685547,16.699981689453125
capturepallet10,day,855,10.5260009765625,386.9999885559082,0.0
capturepallet10,day,846,11.519001007080078,465.79999923706055,-21.400070190429688
capturepallet10,day,752,10.175000190734863,348.90003204345703,0.0
capturepallet10,day,720,11.74000072479248,402.90002822875977,0.0
capturepallet10,day,774,10.5260009765625,459.1199684143065,37.5
capturepallet10,day,736,10.710000038146973,373.9999771118164,39.00003433227539
capturepallet10,day,808,11.970000267028809,402.2000312805176,48.90003204345703
capturepallet10,day,1008,11.519001007080078,480.5000305175781,-99.30000305175781
capturepallet10,day,784,9.539000511169434,424.2000102996826,30.700016021728516
capturepallet10,day,1060,9.539000511169434,433.89997482299805,136.20004653930664
capturepallet10,day,1090,8.721000671386719,466.0000801086426,67.0999526977539
capturepallet10,day,584,8.598000526428223,383.2000255584717,140.99998474121094
capturepallet10,day,1071,8.721000671386719,350.9000778198242,81.79998397827148
capturepallet10,day,1161,8.363000869750977,322.49999046325684,74.89995956420898
capturepallet10,day,1080,8.479000091552734,385.09998321533203,106.00004196166992
capturepallet10,day,1485,9.112000465393066,455.80005645751953,13.79995346069336
capturepallet10,day,1240,8.598000526428223,431.6999912261963,79.39996719360352
capturepallet10,day,1474,8.598000526428223,459.60001945495605,79.39996719360352
capturepallet10,day,1240,7.928000450134277,471.2000846862793,118.4000015258789
capturepallet10,day,1331,8.97800064086914,481.00008964538574,56.0999870300293
