epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,20.7714,0.65051,0.89085,0.10928,0.38391,0.0071,0.27537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,40.1397,0.48058,0.50716,0.08814,0.24322,0.00465,0.00106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,60.004,0.42727,0.38809,0.07849,0.2035,0.00393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,79.568,0.41256,0.37112,0.06694,0.19136,0.00371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,98.9923,0.40719,0.34315,0.06767,0.18555,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,118.589,0.38952,0.35055,0.06387,0.18619,0.00339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,138.128,0.37447,0.28714,0.06125,0.16764,0.00337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,158.564,0.32126,0.18572,0.04028,0.13613,0.00289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,177.73,0.30948,0.18107,0.03796,0.12746,0.00282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,204.498,0.30108,0.18763,0.04094,0.13422,0.00269,0,0.99859,0.98041,0.99468,0.96493,0.99646,0.97833,0.99374,0.98586,0.27965,0.14003,0.03678,0.12003,0.00269,0,6.8454e-05,6.8454e-05,6.8454e-05
