epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,81.4048,1.58797,6.77276,0.57083,1.80508,0.01634,11.4294,0.87237,0.88917,0.94096,0.69472,0.72752,0.53659,0.50537,0.26889,1.0212,4.1331,0.34361,0.54611,0.01081,0,0.00332237,0.00332237,0.0700987
2,149.086,1.17681,3.47752,0.40358,0.73769,0.01069,5.7967,0.96896,0.91057,0.96017,0.74176,0.72876,0.65854,0.6059,0.43727,0.93271,3.24263,0.21928,0.40663,0.00925,0,0.00665119,0.00665119,0.0400942
3,213.292,1.19199,3.13124,0.34457,0.72678,0.01094,5.20977,0.90911,0.89452,0.93443,0.69255,0.74778,0.72358,0.68852,0.44361,1.07664,2.97163,0.16973,0.6179,0.01148,0,0.00996195,0.00996195,0.0100716
4,277.169,1.2931,3.11177,0.30043,0.85184,0.01213,5.07659,0.87434,0.84553,0.89411,0.64209,0.73375,0.73937,0.68555,0.49498,1.14725,2.52198,0.12279,0.73023,0.01174,0,0.00993906,0.00993906,0.00993906
5,341.284,1.21072,2.72459,0.29036,0.75134,0.01121,4.41463,0.94491,0.90244,0.95054,0.68727,0.78517,0.74797,0.68038,0.50791,1.10991,2.68007,0.10974,0.51503,0.01119,0,0.00989183,0.00989183,0.00989183
6,405.168,1.16881,2.56117,0.29474,0.70619,0.01075,4.08235,0.97962,0.9187,0.97806,0.76461,0.87154,0.79675,0.74858,0.58481,0.88942,2.15822,0.11975,0.36178,0.00927,0,0.00983133,0.00983133,0.00983133
7,468.967,1.12719,2.38755,0.29332,0.69785,0.01029,3.826,0.94773,0.88618,0.95633,0.7116,0.83393,0.78049,0.74712,0.56373,0.96618,2.01637,0.11438,0.52497,0.00979,0,0.00975773,0.00975773,0.00975773
8,532.18,1.13201,2.45311,0.2901,0.70674,0.01037,3.85788,0.92032,0.93902,0.95837,0.75063,0.74538,0.7561,0.69381,0.58994,0.88772,2.5835,0.11917,0.38587,0.00882,0,0.00967122,0.00967122,0.00967122
9,595.581,1.09564,2.28727,0.28655,0.66839,0.0099,3.4233,0.91357,0.94526,0.95427,0.73477,0.81964,0.77592,0.72453,0.58996,0.9465,2.04841,0.11311,0.45824,0.00997,0,0.00957205,0.00957205,0.00957205
10,659.185,1.06824,2.10956,0.29117,0.62582,0.00955,3.07587,0.87952,0.82114,0.85711,0.61585,0.82111,0.60976,0.63921,0.53444,1.14749,2.69078,0.12835,0.81932,0.01214,0,0.00946048,0.00946048,0.00946048
11,722.455,1.04962,2.13464,0.28577,0.63509,0.00938,3.02287,0.95604,0.95122,0.987,0.79044,0.85728,0.85366,0.8195,0.68064,0.82114,1.67679,0.11275,0.33593,0.00767,0,0.00933683,0.00933683,0.00933683
12,786.117,1.03457,2.01895,0.28252,0.61111,0.00917,2.76802,0.98129,0.90244,0.96892,0.77752,0.90137,0.82927,0.83878,0.73312,0.7853,1.36079,0.10891,0.3875,0.00768,0,0.00920142,0.00920142,0.00920142
13,849.77,1.01167,1.92217,0.2919,0.56876,0.00894,2.46735,0.9622,0.93496,0.97181,0.7988,0.91665,0.89415,0.88243,0.7677,0.77135,1.27728,0.12357,0.33267,0.00759,0,0.00905463,0.00905463,0.00905463
14,913.221,0.98916,1.90961,0.28436,0.54011,0.00867,2.41355,0.95735,0.93496,0.96408,0.80205,0.84664,0.82927,0.78958,0.71488,0.76555,1.67865,0.11015,0.30977,0.00716,0,0.00889687,0.00889687,0.00889687
15,976.843,0.97974,1.91271,0.27608,0.54686,0.00858,2.41856,0.95346,0.95122,0.97864,0.82213,0.89091,0.87805,0.88696,0.81247,0.70728,1.22274,0.10754,0.2941,0.00686,0,0.00872857,0.00872857,0.00872857
16,1040.15,0.96532,1.85671,0.27625,0.53394,0.00857,2.34068,0.95613,0.97561,0.99185,0.83154,0.94062,0.84553,0.85612,0.75843,0.68988,1.2878,0.10592,0.3183,0.00679,0,0.00855018,0.00855018,0.00855018
17,1104.04,0.94377,1.80431,0.2688,0.51851,0.00821,2.18152,1,0.95624,0.99247,0.82719,0.89802,0.85908,0.85235,0.76297,0.70205,1.35007,0.10351,0.28813,0.00708,0,0.0083622,0.0083622,0.0083622
18,1167.51,0.90911,1.66576,0.26465,0.49307,0.0079,1.85496,0.98358,0.974,0.99157,0.83245,0.92519,0.91057,0.88087,0.8032,0.65361,1.09735,0.10376,0.30834,0.00611,0,0.00816514,0.00816514,0.00816514
19,1230.89,0.91428,1.66877,0.2706,0.51204,0.00795,1.83271,0.98331,0.95793,0.99216,0.83878,0.82907,0.8374,0.80067,0.74643,0.66713,1.60404,0.1065,0.2806,0.00626,0,0.00795954,0.00795954,0.00795954
20,1294.27,0.88008,1.59946,0.25527,0.48145,0.00768,1.7023,0.95905,0.96748,0.99138,0.82358,0.94001,0.89182,0.94507,0.85101,0.70302,0.82486,0.09887,0.25415,0.00674,0,0.00774596,0.00774596,0.00774596
21,1357.74,0.8738,1.57207,0.26076,0.47717,0.00762,1.45833,0.99165,0.96581,0.99254,0.8317,0.94158,0.91721,0.92463,0.8549,0.67407,0.86066,0.0993,0.26549,0.00632,0,0.007525,0.007525,0.007525
22,1420.96,0.86366,1.55147,0.2516,0.45647,0.00749,1.46725,0.97527,0.96184,0.98944,0.84591,0.93407,0.92146,0.93247,0.84869,0.61168,0.85612,0.09117,0.26612,0.00596,0,0.00729725,0.00729725,0.00729725
23,1484.24,0.84983,1.4695,0.24505,0.45163,0.0073,1.20395,0.97044,0.98374,0.99412,0.85522,0.91606,0.88731,0.90007,0.8337,0.60617,1.06959,0.09477,0.26216,0.0058,0,0.00706335,0.00706335,0.00706335
24,1547.53,0.84311,1.45784,0.23815,0.44817,0.00721,1.14773,1,0.97509,0.99476,0.85228,0.91663,0.89385,0.88483,0.82376,0.61462,1.06924,0.08282,0.19908,0.00599,0,0.00682392,0.00682392,0.00682392
25,1610.76,0.83114,1.44888,0.23331,0.44389,0.00705,1.05111,0.98332,0.95852,0.9906,0.8669,0.90744,0.87805,0.89422,0.82823,0.59544,1.09079,0.07988,0.24409,0.00557,0,0.00657963,0.00657963,0.00657963
26,1674.21,0.8243,1.4613,0.22622,0.42233,0.0071,0.98302,0.98384,0.98979,0.99418,0.8747,0.92661,0.92386,0.90683,0.85855,0.55413,0.93926,0.08148,0.23893,0.00544,0,0.00633115,0.00633115,0.00633115
27,1737.66,0.81046,1.39116,0.21921,0.42387,0.00682,0.85753,0.9755,0.97104,0.99371,0.84722,0.90192,0.89712,0.87996,0.8255,0.61096,1.13184,0.06857,0.2483,0.00591,0,0.00607916,0.00607916,0.00607916
28,1801.08,0.81354,1.3329,0.21081,0.42109,0.00697,0.79166,0.96818,0.98946,0.99379,0.87984,0.91496,0.88618,0.86694,0.81946,0.5227,1.16998,0.06547,0.25103,0.00492,0,0.00582435,0.00582435,0.00582435
29,1864.75,0.79664,1.2975,0.2047,0.40822,0.00672,0.65254,0.99665,0.96748,0.99382,0.88421,0.93784,0.91057,0.91642,0.87638,0.54177,0.90158,0.0572,0.1962,0.00512,0,0.00556742,0.00556742,0.00556742
30,1928.01,0.78617,1.30059,0.19672,0.4099,0.00661,0.65761,0.99171,0.9722,0.99435,0.87509,0.91194,0.9187,0.88857,0.83292,0.53062,0.9485,0.0599,0.22139,0.00491,0,0.00530906,0.00530906,0.00530906
31,1991.33,0.79243,1.19293,0.18189,0.38923,0.00666,0.45744,0.99004,0.97561,0.99435,0.8701,0.93229,0.9187,0.90944,0.84913,0.54768,0.89449,0.04734,0.22068,0.00518,0,0.00505,0.00505,0.00505
32,2054.66,0.77019,1.21322,0.18199,0.3823,0.0066,0.50074,0.99168,0.96929,0.99444,0.88553,0.96234,0.91057,0.94657,0.89708,0.53602,0.73474,0.04571,0.20718,0.00488,0,0.00479094,0.00479094,0.00479094
33,2118.21,0.76925,1.20486,0.17796,0.38538,0.00642,0.39094,0.99172,0.97345,0.99405,0.88847,0.95031,0.93294,0.92065,0.88606,0.51457,0.90261,0.0438,0.22498,0.00475,0,0.00453258,0.00453258,0.00453258
34,2181.89,0.76001,1.16196,0.17116,0.38953,0.00631,0.36322,0.97225,0.97561,0.99247,0.8927,0.93161,0.93496,0.94104,0.88973,0.4924,0.64655,0.03735,0.21586,0.00452,0,0.00427565,0.00427565,0.00427565
35,2245.41,0.74494,1.13433,0.16241,0.36983,0.00618,0.26858,0.98326,0.95501,0.99256,0.88911,0.96653,0.9391,0.95777,0.91733,0.49878,0.57517,0.03496,0.22443,0.00446,0,0.00402084,0.00402084,0.00402084
36,2308.74,0.73159,1.04232,0.15672,0.35959,0.00604,0.22223,0.97993,0.98374,0.99427,0.90958,0.93915,0.94309,0.93458,0.9001,0.48537,0.64726,0.03108,0.18087,0.0043,0,0.00376885,0.00376885,0.00376885
37,2372.03,0.71864,1.09716,0.15269,0.35236,0.00592,0.22009,0.97346,0.98374,0.99266,0.9083,0.92506,0.93496,0.92098,0.88192,0.45621,0.82174,0.0299,0.23751,0.00417,0,0.00352037,0.00352037,0.00352037
38,2435.38,0.70618,1.06011,0.14943,0.34708,0.0059,0.22269,0.99179,0.98177,0.99468,0.90833,0.94251,0.93305,0.9287,0.89514,0.44032,0.74892,0.02959,0.18037,0.00423,0,0.00327608,0.00327608,0.00327608
