epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,357.288,1.20951,4.4376,0.45727,0.96607,0.012,7.16423,0.93299,0.88288,0.96234,0.71382,0.83011,0.76788,0.74355,0.55514,0.97941,2.19609,0.21354,0.4514,0.00999,0,0.00333106,0.00333106,0.0700204
2,691.709,0.96229,2.24609,0.33423,0.53419,0.00902,3.48377,0.93237,0.91642,0.96601,0.75578,0.86376,0.83083,0.83303,0.69761,0.85731,1.62829,0.155,0.39743,0.00879,0,0.00664633,0.00664633,0.0400024
3,1016.59,1.01473,2.24426,0.31693,0.5929,0.00962,3.36132,0.87676,0.88639,0.93242,0.66136,0.8015,0.7639,0.74975,0.59109,1.09029,2.01638,0.14451,0.56348,0.0111,0,0.00988959,0.00988959,0.00991228
4,1340.11,1.04452,2.21104,0.30881,0.63161,0.00999,3.17098,0.92168,0.91341,0.96272,0.73572,0.84723,0.83333,0.81059,0.68965,0.90386,1.61524,0.14177,0.42854,0.00909,0,0.00975773,0.00975773,0.00975773
5,1663.59,0.95867,1.94326,0.2977,0.55611,0.00905,2.51111,0.93849,0.88585,0.95894,0.75195,0.87521,0.82492,0.84325,0.73456,0.8607,1.4515,0.13845,0.42915,0.00848,0,0.00957205,0.00957205,0.00957205
6,1989.91,0.92244,1.81003,0.28367,0.53102,0.00861,2.08249,0.94709,0.94545,0.98065,0.80874,0.873,0.87041,0.83809,0.75746,0.71054,1.31677,0.13082,0.33976,0.0069,0,0.00933683,0.00933683,0.00933683
7,2319.37,0.86924,1.69278,0.2552,0.48999,0.00806,1.64298,0.95219,0.93704,0.98229,0.8267,0.9009,0.87938,0.87995,0.80925,0.66723,1.08717,0.11231,0.30885,0.00636,0,0.00905463,0.00905463,0.00905463
8,2648.42,0.842,1.57559,0.22952,0.47344,0.00772,1.31616,0.96036,0.94695,0.98161,0.84433,0.91558,0.9034,0.8983,0.83363,0.61248,0.95273,0.10052,0.3003,0.00585,0,0.00872857,0.00872857,0.00872857
9,2974.87,0.80202,1.4736,0.20604,0.44591,0.00727,0.96432,0.95903,0.95596,0.98795,0.865,0.92146,0.9044,0.90694,0.84977,0.56459,0.86586,0.0854,0.26737,0.00523,0,0.0083622,0.0083622,0.0083622
10,3297.72,0.7936,1.41552,0.19029,0.43638,0.00716,0.82687,0.95506,0.95738,0.98703,0.8705,0.92624,0.8974,0.9045,0.84918,0.549,0.88366,0.07443,0.26287,0.00505,0,0.00795954,0.00795954,0.00795954
11,3621.46,0.77987,1.38565,0.17759,0.4233,0.007,0.79274,0.9622,0.95543,0.98705,0.87562,0.91901,0.91091,0.90417,0.84822,0.53401,0.86996,0.06707,0.2672,0.00489,0,0.007525,0.007525,0.007525
12,3948.83,0.77122,1.32674,0.16529,0.41685,0.00696,0.60934,0.96656,0.95492,0.98886,0.88282,0.91996,0.90887,0.89952,0.84956,0.50955,0.87693,0.06051,0.25005,0.00465,0,0.00706335,0.00706335,0.00706335
13,4276.07,0.75625,1.27619,0.15674,0.40913,0.00679,0.45055,0.96698,0.96697,0.99002,0.89241,0.9292,0.92242,0.92497,0.87552,0.49103,0.75986,0.05451,0.23205,0.00443,0,0.00657963,0.00657963,0.00657963
14,4603.92,0.73476,1.22904,0.14921,0.39192,0.00657,0.35534,0.97078,0.96437,0.99111,0.89846,0.93347,0.92695,0.92894,0.8828,0.46954,0.69461,0.04852,0.22648,0.00421,0,0.00607916,0.00607916,0.00607916
15,4928.86,0.72472,1.16949,0.1396,0.37397,0.00641,0.30495,0.96504,0.96597,0.99149,0.90081,0.92807,0.91697,0.91404,0.87484,0.46456,0.7397,0.04318,0.22129,0.00416,0,0.00556742,0.00556742,0.00556742
16,5255.85,0.69973,1.13157,0.13107,0.36288,0.00616,0.21701,0.96873,0.97447,0.99263,0.90488,0.94093,0.9248,0.92772,0.88398,0.45524,0.71899,0.03834,0.20682,0.00407,0,0.00505,0.00505,0.00505
17,5582.74,0.67962,1.07384,0.12452,0.3555,0.00597,0.18901,0.9758,0.97147,0.99238,0.91123,0.93968,0.93594,0.92859,0.89053,0.43929,0.65879,0.03517,0.20158,0.00389,0,0.00453258,0.00453258,0.00453258
18,5912.35,0.65726,1.04646,0.11372,0.33519,0.00571,0.11562,0.97116,0.97759,0.99263,0.91428,0.94233,0.93894,0.94205,0.90185,0.42964,0.62315,0.03128,0.19322,0.0038,0,0.00402084,0.00402084,0.00402084
19,6237.51,0.63318,1.00814,0.1092,0.32011,0.0055,0.10093,0.98412,0.97297,0.99328,0.91817,0.95082,0.93869,0.94495,0.90558,0.42468,0.60655,0.02848,0.1841,0.00374,0,0.00352037,0.00352037,0.00352037
20,6561.52,0.60442,0.96738,0.10242,0.30549,0.00518,0.05894,0.97944,0.97247,0.99312,0.91902,0.94938,0.93869,0.94505,0.90786,0.41709,0.58824,0.02608,0.1842,0.00365,0,0.00303665,0.00303665,0.00303665
21,6927.34,0.48572,0.66267,0.02827,0.21359,0.00419,0.01403,0.97983,0.97397,0.99312,0.9205,0.95062,0.94433,0.94839,0.91198,0.41003,0.55831,0.02274,0.18356,0.00356,0,0.002575,0.002575,0.002575
22,7255.38,0.45657,0.60734,0.02323,0.1975,0.00388,0.00943,0.9867,0.96565,0.99346,0.92229,0.95668,0.93694,0.94825,0.91501,0.40602,0.5443,0.0198,0.17589,0.00353,0,0.00214046,0.00214046,0.00214046
23,7583.39,0.43459,0.56124,0.02062,0.18656,0.00366,0.0025,0.98479,0.97097,0.99354,0.92496,0.95763,0.94444,0.949,0.91711,0.40197,0.52774,0.01777,0.17308,0.00348,0,0.0017378,0.0017378,0.0017378
24,7934.93,0.41112,0.51653,0.01958,0.17825,0.00344,0.00137,0.98362,0.97197,0.99369,0.92625,0.95641,0.94451,0.94767,0.91459,0.39875,0.53934,0.01636,0.16986,0.00344,0,0.00137143,0.00137143,0.00137143
25,8257.95,0.3947,0.49035,0.01763,0.16674,0.00329,0.00121,0.98041,0.97694,0.99369,0.927,0.957,0.94686,0.94725,0.91326,0.39542,0.54635,0.01512,0.16746,0.00341,0,0.00104537,0.00104537,0.00104537
26,8584.81,0.38158,0.46819,0.01733,0.15966,0.00316,8e-05,0.9773,0.98198,0.9939,0.92758,0.95341,0.95095,0.94726,0.91364,0.39288,0.55246,0.01419,0.16344,0.00338,0,0.000763174,0.000763174,0.000763174
27,8907.24,0.37004,0.44233,0.01607,0.15405,0.00305,0.00029,0.98042,0.97723,0.99383,0.92854,0.95002,0.95136,0.9472,0.91438,0.38953,0.55931,0.01345,0.16339,0.00335,0,0.00052795,0.00052795,0.00052795
28,9234.27,0.35899,0.41663,0.01527,0.14792,0.00294,0,0.9837,0.97347,0.99386,0.92964,0.95459,0.94394,0.9465,0.91325,0.38679,0.56215,0.01282,0.16311,0.00332,0,0.00034227,0.00034227,0.00034227
29,9662.13,0.35352,0.40565,0.01527,0.14497,0.00289,0,0.97932,0.97898,0.99397,0.93022,0.95318,0.94645,0.9466,0.91355,0.38527,0.56126,0.01216,0.16082,0.0033,0,0.000208169,0.000208169,0.000208169
30,10121.1,0.3478,0.39946,0.01506,0.1427,0.00284,0.00035,0.97834,0.98348,0.9938,0.93112,0.95152,0.95145,0.94706,0.91414,0.38371,0.56427,0.0117,0.15951,0.00328,0,0.000127117,0.000127117,0.000127117
