epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,2.84325,0.56855,1.74243,0.07359,0.18376,0.00406,0.50128,0.99494,0.9798,0.9947,0.89515,0.99494,0.9798,0.9947,0.97359,0.49634,0.22695,0.00109,0.17426,0.00529,0,0.0004,0.0004,0.0964
2,5.33852,0.53383,1.85677,0.08193,0.2062,0.00306,0.27247,0.99375,0.9798,0.99473,0.90284,0.99375,0.9798,0.99473,0.97527,0.45403,0.21962,0.0011,0.16536,0.00434,0,0.000898627,0.000898627,0.0918986
3,7.63339,0.4495,1.47988,0.06404,0.16771,0.00232,0.42496,0.99704,0.98316,0.9947,0.89943,0.99704,0.98316,0.9947,0.97905,0.46315,0.19338,0.00114,0.17061,0.00421,0,0.00139147,0.00139147,0.0873915
4,9.97084,0.46851,1.56205,0.0646,0.20759,0.00243,0.68618,0.99269,0.9899,0.99477,0.91257,0.99269,0.9899,0.99477,0.97665,0.43152,0.20675,0.00107,0.15637,0.00372,0,0.00187401,0.00187401,0.082874
5,12.3187,0.40173,1.65332,0.09812,0.1609,0.00206,0.68006,0.99943,0.99327,0.995,0.92087,0.99943,0.99327,0.995,0.9779,0.37424,0.18069,0.00104,0.13227,0.00313,0,0.00234186,0.00234186,0.0783419
6,14.6181,0.63203,1.08598,0.08314,0.2121,0.00294,0.48086,1,0.99198,0.995,0.85923,1,0.99198,0.995,0.97861,0.65356,0.20593,0.00096,0.20599,0.00446,0,0.00279073,0.00279073,0.0737907
7,16.9768,0.5526,0.87227,0.05038,0.2211,0.00251,0.15146,0.99662,0.9927,0.99497,0.65224,0.99662,0.9927,0.99497,0.98227,1.35463,0.18604,0.00097,0.41845,0.00824,0,0.00321656,0.00321656,0.0692166
8,19.2823,1.08301,1.10895,0.06588,0.35125,0.00417,0,0.99632,0.99327,0.99497,0.83678,0.99632,0.99327,0.99497,0.97777,0.72251,0.21555,0.00102,0.21569,0.00468,0,0.00361552,0.00361552,0.0646155
9,21.5044,0.77085,0.93548,0.1064,0.29294,0.00319,0,0.99957,0.99327,0.995,0.87105,0.99957,0.99327,0.995,0.96678,0.57975,0.21792,0.00138,0.16891,0.00374,0,0.00398404,0.00398404,0.059984
10,23.7583,0.60416,0.54977,0.04588,0.20121,0.00253,0,0.99623,0.9697,0.99409,0.85646,0.99623,0.9697,0.99409,0.96139,0.54743,0.209,0.00113,0.25054,0.00347,0,0.00431886,0.00431886,0.0553189
11,25.9169,0.83623,0.62659,0.04225,0.35386,0.00381,0,1,0.98241,0.99461,0.84082,1,0.98241,0.99461,0.96409,0.58529,0.21295,0.00168,0.24982,0.00362,0,0.0046171,0.0046171,0.0506171
12,28.1259,0.87343,0.83405,0.0539,0.3072,0.00351,0,0.99339,0.98653,0.99405,0.60714,0.99339,0.98653,0.99405,0.96806,1.41517,0.2073,0.00175,0.49308,0.00917,0,0.00487621,0.00487621,0.0458762
13,30.29,1.19136,0.77209,0.06771,0.36246,0.00513,0,0.99322,0.98637,0.99476,0.70174,0.99322,0.98637,0.99476,0.97118,1.13126,0.21244,0.00174,0.36204,0.0074,0,0.0050941,0.0050941,0.0410941
14,32.5334,0.91741,0.88849,0.0559,0.30705,0.00405,0,0.97958,0.9693,0.9937,0.80481,0.97958,0.9693,0.9937,0.95978,0.8248,0.21629,0.00191,0.28943,0.0051,0,0.00526909,0.00526909,0.0362691
15,34.7842,0.67172,0.83759,0.03834,0.24774,0.00323,0,0.95446,0.98804,0.99283,0.88867,0.95446,0.98804,0.99283,0.95037,0.48874,0.23833,0.00182,0.21624,0.00324,0,0.00539997,0.00539997,0.0314
16,37.0358,0.68474,0.8399,0.07777,0.21676,0.00331,0,0.98611,0.98653,0.99463,0.84358,0.98611,0.98653,0.99463,0.96514,0.71516,0.21681,0.0018,0.32175,0.00447,0,0.00548598,0.00548598,0.026486
17,39.3129,0.63962,0.56013,0.06279,0.2857,0.00282,0,0.94424,0.96932,0.99042,0.87047,0.94424,0.96932,0.99042,0.94804,0.51102,0.25197,0.00186,0.26062,0.00341,0,0.00552689,0.00552689,0.0215269
18,41.6301,0.5749,0.23781,0.03309,0.19354,0.0026,0,0.98185,0.96296,0.99236,0.86935,0.98185,0.96296,0.99236,0.95276,0.53102,0.24505,0.00191,0.2406,0.00336,0,0.00552294,0.00552294,0.0165229
19,43.8499,0.56828,0.35748,0.06729,0.26717,0.00296,0,0.95559,0.9697,0.99042,0.84524,0.95559,0.9697,0.99042,0.96266,0.66284,0.22818,0.00194,0.28583,0.00416,0,0.00547489,0.00547489,0.0114749
20,46.0972,0.45462,0.25229,0.04853,0.16457,0.00266,0,0.94595,0.95286,0.9869,0.89811,0.94595,0.95286,0.9869,0.96394,0.46815,0.22625,0.00187,0.30962,0.00331,0,0.00538399,0.00538399,0.00638399
21,48.361,0.49695,0.50153,0.05768,0.19633,0.00254,0,0.94998,0.9591,0.98749,0.89442,0.94998,0.9591,0.98749,0.96377,0.47085,0.23161,0.00182,0.31437,0.00337,0,0.00505,0.00505,0.00505
22,50.7538,0.37444,0.58702,0.05721,0.16873,0.00188,0,0.99875,0.98653,0.99375,0.90623,0.99875,0.98653,0.99375,0.96308,0.48574,0.25324,0.00173,0.18022,0.00302,0,0.00466163,0.00466163,0.00466163
23,52.9593,0.41235,0.29697,0.05397,0.147,0.00212,0,0.99311,0.97043,0.99384,0.9125,0.99311,0.97043,0.99368,0.96727,0.48042,0.23374,0.00179,0.19863,0.00333,0,0.00427565,0.00427565,0.00427565
24,55.2746,0.39684,0.43806,0.04031,0.13999,0.00201,0,0.99928,0.9899,0.99464,0.92204,0.99928,0.9899,0.99464,0.97338,0.46021,0.22106,0.00195,0.15561,0.00285,0,0.00389445,0.00389445,0.00389445
25,57.5095,0.39565,0.51094,0.0476,0.15908,0.0019,0,0.9945,0.9798,0.99415,0.91906,0.9945,0.9798,0.99415,0.97218,0.43655,0.22313,0.00203,0.16639,0.00288,0,0.00352037,0.00352037,0.00352037
26,59.7169,0.30593,0.62416,0.0415,0.12822,0.00159,0,0.98229,0.97643,0.99314,0.9113,0.98229,0.97643,0.99314,0.97337,0.46546,0.21709,0.00205,0.21397,0.00312,0,0.00315572,0.00315572,0.00315572
27,61.9421,0.348,0.39558,0.04065,0.16898,0.00169,0,0.96754,0.96633,0.99267,0.92479,0.96754,0.96633,0.99267,0.97183,0.43185,0.2153,0.00208,0.25011,0.00301,0,0.00280275,0.00280275,0.00280275
28,64.2103,0.284,0.18059,0.02015,0.1144,0.00162,0,0.98557,0.99327,0.99476,0.93183,0.98557,0.99327,0.99476,0.97559,0.41246,0.20215,0.00207,0.15513,0.00265,0,0.00246363,0.00246363,0.00246363
