epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,22.4981,0.67097,1.14349,0.14479,0.53491,0.01063,0.55013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,43.9321,0.48961,0.54085,0.08255,0.26808,0.00667,0.01388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,64.8274,0.44245,0.46483,0.06823,0.24475,0.00594,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,85.6535,0.40271,0.42165,0.05909,0.21846,0.00521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,106.582,0.38639,0.37059,0.06105,0.19519,0.00493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,127.556,0.38016,0.38206,0.05812,0.19884,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,149.067,0.35838,0.34772,0.05559,0.18414,0.00453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,171.06,0.27084,0.18107,0.02554,0.12544,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,191.417,0.2636,0.18697,0.02638,0.12404,0.00343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,220.995,0.25857,0.16673,0.02513,0.12267,0.00333,0,0.9834,0.99271,0.99449,0.97603,0.97647,0.98576,0.99065,0.98567,0.23347,0.14298,0.01455,0.11107,0.00301,0,6.8454e-05,6.8454e-05,6.8454e-05
