epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,21.993,0.86576,1.4387,0.07852,0.61749,0.00367,0.35049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,43.063,0.74181,0.95089,0.07415,0.38225,0.00317,0.00041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,64.3036,0.68427,0.78763,0.07051,0.32578,0.00304,0.00571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,85.2591,0.65633,0.70494,0.07043,0.3088,0.00285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,106.138,0.63041,0.62024,0.07093,0.29166,0.00267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,127.373,0.60562,0.56759,0.06584,0.28163,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,148.55,0.56816,0.52223,0.06732,0.2642,0.00255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,170.299,0.52451,0.39093,0.04122,0.23019,0.00218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,190.955,0.50881,0.38626,0.04057,0.21786,0.00212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,220.272,0.49866,0.3692,0.04138,0.22579,0.00204,0,0.9913,0.98472,0.99468,0.91167,0.98431,0.97778,0.9874,0.95944,0.4801,0.26313,0.03354,0.20515,0.00202,0,6.8454e-05,6.8454e-05,6.8454e-05
