epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.6325,2.57895,10.1526,0.72958,6.17583,2.47681,0.0106,0.32812,0.00594,0.00233,0,0,0,0,2.34549,9.9663,0.70388,4.47454,2.27206,0.0007,0.0007,0.0937
