epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,23.1232,0.68153,0.92466,0.10507,0.42338,0.00733,0.30082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,43.5131,0.5034,0.52642,0.0633,0.25869,0.00467,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,64.4407,0.44892,0.43991,0.05596,0.21384,0.00411,0.01049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,85.2995,0.4274,0.41965,0.05413,0.20177,0.00378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,106.106,0.40935,0.35768,0.05198,0.19007,0.00354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,127.142,0.40042,0.37579,0.05335,0.1865,0.00347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,148.076,0.38583,0.33176,0.05133,0.18532,0.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,170.009,0.31256,0.20213,0.02466,0.13809,0.00267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,190.941,0.30673,0.19074,0.02459,0.13531,0.00267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,220.215,0.29497,0.18495,0.02227,0.13502,0.00252,0,0.98965,0.97465,0.99363,0.96069,0.98295,0.96806,0.9885,0.98061,0.27438,0.1654,0.01333,0.14898,0.00245,0,6.8454e-05,6.8454e-05,6.8454e-05
