image_id,path,max_raw_logit,max_raw_conf,top1_level,top1_box_area_norm,top1_box_aspect,top5_logits,top5_conf,grad_mass_total,grad_share_top1,grad_share_top5,grad_share_top10,grad_share_top50,n_anchors
f00574_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00574_rgb.png,-8.149508476257324,0.00028879387537017465,P5,0.017506664959141743,1.1948743746703219,"[-8.149508476257324, -8.442028999328613, -9.212718963623047, -9.314022064208984, -9.792678833007812]","[0.00028879387537017465, 0.0002155657421099022, 9.9752469395753e-05, 9.014309762278572e-05, 5.585594044532627e-05]",0.003013312816619873,0.09583932799055483,0.2489323779485214,0.3059906908317674,0.42860220304618735,8400
f00575_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00575_rgb.png,-2.9431018829345703,0.05006354674696922,P4,0.002082613461489018,1.5752644810506065,"[-2.9431018829345703, -5.6969194412231445, -8.567349433898926, -9.308561325073242, -9.384206771850586]","[0.05006354674696922, 0.003345061559230089, 0.00019017998420167714, 9.063664037967101e-05, 8.403385436395183e-05]",0.0554688461124897,0.9025525183170633,0.9694353284008757,0.9733474682845075,0.9799169968982132,8400
f00576_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00576_rgb.png,-8.68097972869873,0.0001697558182058856,P4,0.010641938344857636,1.1179636801365331,"[-8.68097972869873, -8.995135307312012, -9.070054054260254, -9.075176239013672, -9.580681800842285]","[0.0001697558182058856, 0.00012399624392855912, 0.00011504707799758762, 0.00011445935524534434, 6.904508336447179e-05]",0.003183359745889902,0.053325992585368534,0.1860624076517218,0.24582243122032624,0.40664261046283956,8400
f00577_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00577_rgb.png,-7.988531112670898,0.0003392170474398881,P4,0.007324308301419933,1.0409717852122065,"[-7.988531112670898, -8.816293716430664, -9.086806297302246, -9.367400169372559, -9.370091438293457]","[0.0003392170474398881, 0.0001482749794377014, 0.00011313605500617996, 8.545798482373357e-05, 8.52283337735571e-05]",0.004080239217728376,0.08313655875028403,0.1890365707563368,0.275895754821794,0.4631593357274681,8400
f00578_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00578_rgb.png,-4.580220699310303,0.01014858391135931,P4,0.00811511913365166,2.017994653713263,"[-4.580220699310303, -7.6224236488342285, -8.036104202270508, -8.03641414642334, -8.197632789611816]","[0.01014858391135931, 0.0004891150165349245, 0.0003234623873140663, 0.00032336218282580376, 0.00027522872551344335]",0.014565463177859783,0.6967566899476053,0.7936412736251248,0.8230386724116754,0.868950488143934,8400
f00579_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00579_rgb.png,-7.013134956359863,0.0008991734939627349,P4,0.0023878448693281486,2.153251589415353,"[-7.013134956359863, -8.647522926330566, -8.861470222473145, -9.047696113586426, -9.059464454650879]","[0.0008991734939627349, 0.00017553038196638227, 0.00014172641385812312, 0.00011764796363422647, 0.00011627171625150368]",0.003782734740525484,0.2377046120442019,0.3834130663403978,0.43282574170961996,0.5371009610430953,8400
f00580_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00580_rgb.png,-8.487447738647461,0.000205996009754017,P4,0.006612684849651487,1.2822329612306744,"[-8.487447738647461, -8.604315757751465, -9.33620834350586, -9.456597328186035, -9.494441986083984]","[0.000205996009754017, 0.00018327934958506376, 8.816535410005599e-05, 7.816602010279894e-05, 7.52633495721966e-05]",0.004030981566756964,0.05110318822910086,0.15650531850927174,0.22686758350722067,0.4643367785032855,8400
f00581_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00581_rgb.png,-8.203667640686035,0.00027357321232557297,P5,0.02514339320913223,1.570611461621924,"[-8.203667640686035, -8.571413040161133, -9.099982261657715, -9.269448280334473, -9.284405708312988]","[0.00027357321232557297, 0.00018940887821372598, 0.00011165532487211749, 9.425161988474429e-05, 9.285248233936727e-05]",0.0031475573778152466,0.08691603662375905,0.24201037440408277,0.3471929827935558,0.5493253915182101,8400
f00582_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00582_rgb.png,-8.659717559814453,0.00017340319755021483,P4,0.010760748381176199,1.1644048481180929,"[-8.659717559814453, -9.43675708770752, -9.688990592956543, -9.70966911315918, -10.029987335205078]","[0.00017340319755021483, 7.973222091095522e-05, 6.19580750935711e-05, 6.0690112150041386e-05, 4.40567746409215e-05]",0.0030692904256284237,0.056496184297942835,0.13678743420634415,0.1923410480043925,0.378414886642915,8400
f00583_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00583_rgb.png,-8.980549812316895,0.0001258178090211004,P5,0.03459491085646732,0.7824757450425366,"[-8.980549812316895, -8.996356010437012, -9.026918411254883, -9.200461387634277, -9.250391006469727]","[0.0001258178090211004, 0.00012384499132167548, 0.00012011770013486966, 0.00010098260099766776, 9.606484672985971e-05]",0.004997441545128822,0.025176444363564258,0.113423627487485,0.18289564154572843,0.4312684752519679,8400
f00584_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00584_rgb.png,-6.33529806137085,0.0017694808775559068,P3,0.000492410798549372,6.217557640477734,"[-6.33529806137085, -6.581660270690918, -6.7982072830200195, -8.064190864562988, -8.162449836730957]","[0.0017694808775559068, 0.00138362986035645, 0.001114530023187399, 0.0003145066148135811, 0.0002850816526915878]",0.007900887168943882,0.2239597705573151,0.6160357743307519,0.7028999660871622,0.7875851666638573,8400
f00585_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00585_rgb.png,-6.934074401855469,0.0009730763849802315,P5,0.011739269808053905,1.1733964968016224,"[-6.934074401855469, -7.005611419677734, -7.44136905670166, -7.739352226257324, -7.994117736816406]","[0.0009730763849802315, 0.0009059578878805041, 0.0005861379322595894, 0.0004351640527602285, 0.0003373278887011111]",0.008425424806773663,0.11549285730945244,0.384273087151591,0.5187152685318045,0.7057938386805135,8400
f00586_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00586_rgb.png,-5.675763130187988,0.003416340332478285,P4,0.009668448827704878,1.2252796036298148,"[-5.675763130187988, -8.214144706726074, -8.812763214111328, -8.86213493347168, -8.979761123657227]","[0.003416340332478285, 0.00027072272496297956, 0.00014879931404720992, 0.0001416322629665956, 0.0001259170676348731]",0.008537030778825283,0.40017898740062663,0.48066031699762846,0.5363567952975198,0.6632190655454763,8400
f00587_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00587_rgb.png,-7.157443523406982,0.0007784371264278889,P4,0.008474565369208448,5.6846083214517495,"[-7.157443523406982, -8.051584243774414, -9.193017959594727, -9.421860694885254, -9.445810317993164]","[0.0007784371264278889, 0.00031849529477767646, 0.00010173697955906391, 8.092873031273484e-05, 7.901369826868176e-05]",0.0036099771969020367,0.21563491511689267,0.3763491202106402,0.4395737134219781,0.5740315183736786,8400
f00588_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00588_rgb.png,-6.569264888763428,0.001400863053277135,P3,0.0012040031351057223,8.87703798784782,"[-6.569264888763428, -6.754871368408203, -7.389141082763672, -7.472015857696533, -8.852367401123047]","[0.001400863053277135, 0.0011638335417956114, 0.0006175448652356863, 0.0005684572388418019, 0.00014302223280537874]",0.00735617708414793,0.1904335685849517,0.5293131028335909,0.6005014157509494,0.7480139289889962,8400
f00589_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00589_rgb.png,-9.574030876159668,6.950579700060189e-05,P4,0.005275918448154471,1.1834117409709217,"[-9.574030876159668, -9.837677955627441, -9.912034034729004, -10.266536712646484, -10.745037078857422]","[6.950579700060189e-05, 5.3398311138153076e-05, 4.957203782396391e-05, 3.4776403481373563e-05, 2.1551641111727804e-05]",0.002062475308775902,0.033700183805766004,0.11093669143299409,0.15723944330401532,0.330512022445933,8400
f00590_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00590_rgb.png,-6.646885395050049,0.0012963759945705533,P5,0.1095016294344623,4.841115622429885,"[-6.646885395050049, -6.858890533447266, -7.727458953857422, -7.799588680267334, -7.928009033203125]","[0.0012963759945705533, 0.0010489767882972956, 0.000440368166891858, 0.00040973557042889297, 0.00036037355312146246]",0.005927606485784054,0.21870142656730016,0.5998762082033786,0.7688226298757258,0.8286133291980369,8400
f00591_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00591_rgb.png,-6.981307029724121,0.0009282256942242384,P5,0.018381094852246704,0.37443465724599123,"[-6.981307029724121, -7.9114089012146, -8.321711540222168, -8.335362434387207, -8.336405754089355]","[0.0009282256942242384, 0.0003664035175461322, 0.00024312015739269555, 0.0002398246870143339, 0.00023957467055879533]",0.006007309537380934,0.15451604223958904,0.33578239274005806,0.4892217020310452,0.6755377017764834,8400
f00592_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00592_rgb.png,-8.056123733520508,0.00031705322908237576,P5,0.06217827980561196,1.443018510091433,"[-8.056123733520508, -8.887866973876953, -9.21578598022461, -9.230502128601074, -9.463208198547363]","[0.00031705322908237576, 0.0001380347675876692, 9.944703197106719e-05, 9.799440886126831e-05, 7.765102054690942e-05]",0.004078469704836607,0.07773828225483354,0.1790329524172493,0.25653945842225223,0.5254670719592184,8400
f00593_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00593_rgb.png,-6.334504127502441,0.0017708836821839213,P4,0.008769836661689396,1.8042605258955207,"[-6.334504127502441, -7.159078598022461, -8.531991004943848, -8.654647827148438, -9.039562225341797]","[0.0017708836821839213, 0.000777166394982487, 0.0001970234006876126, 0.0001742844033287838, 0.00011860868107760325]",0.006678957492113113,0.26514372703750244,0.4548563991568821,0.5103054447926759,0.6454313589001762,8400
f00594_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00594_rgb.png,-7.77109956741333,0.000421571487095207,P4,0.00423274521469466,1.962741133743168,"[-7.77109956741333, -8.517106056213379, -8.523079872131348, -8.839695930480957, -8.89826774597168]","[0.000421571487095207, 0.00019997742492705584, 0.00019878658349625766, 0.00014484580606222153, 0.00013660672993864864]",0.004789650905877352,0.08801716354273317,0.23003514005905482,0.29016074457569574,0.4281937821034394,8400
f00595_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00595_rgb.png,-7.61131477355957,0.0004945761174894869,P4,0.008372668298582084,1.1381663767352106,"[-7.61131477355957, -7.9762983322143555, -8.550262451171875, -9.440414428710938, -9.705769538879395]","[0.0004945761174894869, 0.000343390682246536, 0.00019345687178429216, 7.944116805447266e-05, 6.092722833273001e-05]",0.004287675954401493,0.11534829654787279,0.2732930508050098,0.3186657404867267,0.48065833712906375,8400
f00596_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00596_rgb.png,-8.773025512695312,0.00015483038441743702,P3,0.0008075754901847176,1.6170845629106148,"[-8.773025512695312, -8.847942352294922, -8.952377319335938, -9.212350845336914, -9.260958671569824]","[0.00015483038441743702, 0.00014365643437486142, 0.00012941235036123544, 9.97891984297894e-05, 9.505511116003618e-05]",0.00496368994936347,0.0311925978449343,0.1254597801217193,0.2042391896086878,0.43331499591488976,8400
f00597_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00597_rgb.png,-9.04257583618164,0.00011825182446045801,P5,0.22805445316058467,1.4293492196815123,"[-9.04257583618164, -9.13172435760498, -9.18112564086914, -9.215612411499023, -9.340943336486816]","[0.00011825182446045801, 0.00010816717986017466, 0.00010295396350556985, 9.946429054252803e-05, 8.77489146660082e-05]",0.005165074020624161,0.022894507220666733,0.10001525210441627,0.1584540947493994,0.40335886184455844,8400
f00598_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00598_rgb.png,-8.177347183227539,0.0002808673307299614,P3,0.0007520465078982852,5.158200479419326,"[-8.177347183227539, -9.318716049194336, -9.886306762695312, -10.046365737915039, -10.187702178955078]","[0.0002808673307299614, 8.972099021775648e-05, 5.0863876822404563e-05, 4.334110417403281e-05, 3.762884080060758e-05]",0.002493124920874834,0.11265674189779686,0.201523035817514,0.26589923411615174,0.4443660702528696,8400
f00599_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00599_rgb.png,-9.643878936767578,6.481692980742082e-05,P5,0.10997658616474837,4.3234365713096645,"[-9.643878936767578, -9.837562561035156, -10.215682983398438, -10.912174224853516, -10.913373947143555]","[6.481692980742082e-05, 5.34044775122311e-05, 3.659058711491525e-05, 1.8234550225315616e-05, 1.8212685972684994e-05]",0.001988201169297099,0.03260079050770096,0.09619712758448948,0.13492537818562478,0.2831214043279399,8400
f00600_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00600_rgb.png,-9.167203903198242,0.0001043971351464279,P4,0.0027645587773713486,1.5831661634453658,"[-9.167203903198242, -9.705215454101562, -9.778030395507812, -9.941527366638184, -9.987591743469238]","[0.0001043971351464279, 6.096098877605982e-05, 5.668011726811528e-05, 4.813141640624963e-05, 4.596466169459745e-05]",0.003028837265446782,0.03446772672054678,0.10437481651782718,0.16404468928122803,0.3531873183579338,8400
f00601_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00601_rgb.png,-7.824541091918945,0.0003996422456111759,P4,0.003801903683680621,7.235362335120203,"[-7.824541091918945, -8.193437576293945, -8.58797836303711, -9.464980125427246, -9.491812705993652]","[0.0003996422456111759, 0.0002763854863587767, 0.00018629769328981638, 7.751355587970465e-05, 7.546148844994605e-05]",0.00288216071203351,0.1386606388542463,0.3522705699896581,0.4182131834252567,0.5675018131826497,8400
f00602_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00602_rgb.png,-8.263425827026367,0.00025770795764401555,P5,0.05027577026534345,0.7569580822103339,"[-8.263425827026367, -8.302597045898438, -8.781099319458008, -8.805868148803711, -9.022486686706543]","[0.00025770795764401555, 0.0002478108217474073, 0.00015358554082922637, 0.00014982868742663413, 0.00012065113696735352]",0.004880691412836313,0.052801526637442926,0.19046158099188024,0.2971496597957964,0.503229495081911,8400
f00603_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00603_rgb.png,-7.092069625854492,0.0008309832774102688,P5,0.24941605634428243,2.427124101389062,"[-7.092069625854492, -9.428348541259766, -9.450735092163086, -9.695602416992188, -9.724554061889648]","[0.0008309832774102688, 8.040542161324993e-05, 7.862555503379554e-05, 6.154979928396642e-05, 5.979348497930914e-05]",0.0028829234652221203,0.2882432667515314,0.3854967371347357,0.44119755659437015,0.5456671110191501,8400
f00604_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00604_rgb.png,-8.48829174041748,0.0002058222598861903,P4,0.005827003497397527,0.9884584045470806,"[-8.48829174041748, -8.70805549621582, -8.933233261108398, -9.091461181640625, -9.093273162841797]","[0.0002058222598861903, 0.0001652219652896747, 0.00013191337347961962, 0.00011261070903856307, 0.00011240686581004411]",0.00753586832433939,0.02731234822952312,0.09660137171036004,0.1561492277710513,0.3779510471197394,8400
f00605_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00605_rgb.png,-7.84403657913208,0.0003919294977094978,P4,0.000967641621864459,0.45668752991192685,"[-7.84403657913208, -8.758021354675293, -8.902618408203125, -9.479473114013672, -9.480815887451172]","[0.0003919294977094978, 0.0001571706379763782, 0.00013601376849692315, 7.63983407523483e-05, 7.629583706147969e-05]",0.0038102450780570507,0.10286201797532496,0.21988300187755752,0.2910475715126016,0.5041127101589147,8400
f00606_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00606_rgb.png,-6.366974353790283,0.0017144032754004002,P3,0.0010479134019192315,8.837123252280302,"[-6.366974353790283, -7.29974889755249, -7.74206018447876, -7.920200347900391, -8.282195091247559]","[0.0017144032754004002, 0.0006752521730959415, 0.00043398773414082825, 0.00036319755599834025, 0.00025291729252785444]",0.007628061808645725,0.2247495259486856,0.4509347580125386,0.5567599760163183,0.7371158218678092,8400
f00607_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00607_rgb.png,-9.042167663574219,0.00011830010043922812,P4,0.012271855580434022,1.3233116139411463,"[-9.042167663574219, -9.61419677734375, -9.924595832824707, -9.970009803771973, -10.02501392364502]","[0.00011830010043922812, 6.676954217255116e-05, 4.8953250370686874e-05, 4.677991455537267e-05, 4.427642488735728e-05]",0.0024238647893071175,0.04880639421848494,0.134116082732493,0.18632779705333694,0.35014257349847555,8400
f00608_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00608_rgb.png,-5.827269077301025,0.002937457524240017,P3,0.0019386404302360915,6.868864580110638,"[-5.827269077301025, -6.32815408706665, -8.398259162902832, -8.715949058532715, -8.894721984863281]","[0.002937457524240017, 0.0017821445362642407, 0.00022520837956108153, 0.0001639231195440516, 0.00013709190534427762]",0.009431170299649239,0.31146267439887776,0.5562220921802113,0.6221856662850331,0.7782765501140457,8400
f00609_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00609_rgb.png,-7.610012054443359,0.0004952205345034599,P3,0.0005446226424105305,3.5462625799875127,"[-7.610012054443359, -9.348235130310059, -9.372293472290039, -9.455464363098145, -9.539664268493652]","[0.0004952205345034599, 8.711145346751437e-05, 8.504087600158527e-05, 7.825462671462446e-05, 7.193582132458687e-05]",0.0045180246233940125,0.1096099680243536,0.180955912485014,0.2445880569146717,0.4406959670942729,8400
f00610_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00610_rgb.png,-8.277663230895996,0.00025406578788533807,P5,0.04067505403009264,0.42877502774140636,"[-8.277663230895996, -8.481274604797363, -8.996048927307129, -9.030085563659668, -9.14071273803711]","[0.00025406578788533807, 0.0002072713105008006, 0.0001238830154761672, 0.0001197379024233669, 0.00010719939018599689]",0.0034501878544688225,0.07363824771345763,0.23539512650585986,0.3574814265249442,0.5941418005831112,8400
f00611_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00611_rgb.png,3.3656539916992188,0.9666137099266052,P5,0.041446895004137334,0.9748451918414013,"[3.3656539916992188, -6.8552398681640625, -9.510580062866211, -9.740487098693848, -9.785983085632324]","[0.9666137099266052, 0.0010528091806918383, 7.405858195852488e-05, 5.884839629288763e-05, 5.623117249342613e-05]",0.9697774052619934,0.9967377097896671,0.9980182745534542,0.9982504172514538,0.9987646714092943,8400
f00612_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00612_rgb.png,-7.941229343414307,0.000355642318027094,P5,0.02018737038244126,0.32771420343103586,"[-7.941229343414307, -8.007022857666016, -8.186068534851074, -8.41794204711914, -8.536489486694336]","[0.000355642318027094, 0.000333004049025476, 0.00027842912822961807, 0.00022081995848566294, 0.00019613925542216748]",0.0047160424292087555,0.07541117862392996,0.2934737456682831,0.3653479088481168,0.5425584520120416,8400
f00613_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00613_rgb.png,-6.902029991149902,0.001004731166176498,P4,0.007607391075839587,8.25103724014033,"[-6.902029991149902, -7.698886394500732, -8.221284866333008, -8.288230895996094, -8.314409255981445]","[0.001004731166176498, 0.00045312632573768497, 0.0002687970991246402, 0.00025139571516774595, 0.00024490157375112176]",0.007250212132930756,0.13857955432958555,0.3066050932734016,0.409689594772209,0.6284516373841725,8400
f00614_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00614_rgb.png,-2.733851909637451,0.061005134135484695,P5,0.01687724353313115,10.354494173672512,"[-2.733851909637451, -5.336729049682617, -5.513587951660156, -5.958003520965576, -7.07478141784668]","[0.061005134135484695, 0.004788543097674847, 0.004015427548438311, 0.0025784026365727186, 0.0008454620838165283]",0.07902459800243378,0.771976519685755,0.9267110872180102,0.964505074340249,0.9799786018048174,8400
f00615_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00615_rgb.png,-9.025954246520996,0.00012023354065604508,P5,0.028805658898490946,0.8423706139423488,"[-9.025954246520996, -9.063485145568848, -9.247551918029785, -9.341236114501953, -9.430145263671875]","[0.00012023354065604508, 0.0001158052182290703, 9.633794252295047e-05, 8.772323053563014e-05, 8.02611029939726e-05]",0.0028574522584676743,0.042077182671993625,0.175107397220359,0.2157803513564781,0.380269638279024,8400
f00616_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00616_rgb.png,-7.735073566436768,0.0004370291135273874,P4,0.010418552175688092,1.1666121720737412,"[-7.735073566436768, -8.335962295532227, -8.516140937805176, -9.562034606933594, -10.42822265625]","[0.0004370291135273874, 0.00023968092864379287, 0.00020017047063447535, 7.034456939436495e-05, 2.9584729418274947e-05]",0.003216608427464962,0.13586643304041018,0.3036769280970245,0.3408543456539407,0.4720898923998938,8400
f00617_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00617_rgb.png,-0.9973230361938477,0.2694680690765381,P4,0.0070507140596555475,1.511351593621326,"[-0.9973230361938477, -5.68114709854126, -6.097944259643555, -6.470590591430664, -6.498598575592041]","[0.2694680690765381, 0.0033980587031692266, 0.002242443384602666, 0.0015459174755960703, 0.0015032843220978975]",0.2833671569824219,0.9509502510668659,0.9816161251564961,0.9911723787744168,0.9948526664916603,8400
f00618_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00618_rgb.png,-7.308475494384766,0.0006693890318274498,P4,0.007528402105276655,1.132965782692752,"[-7.308475494384766, -8.78514575958252, -9.131265640258789, -9.220342636108398, -9.23211669921875]","[0.0006693890318274498, 0.00015296541096176952, 0.00010821680189110339, 9.899496217258275e-05, 9.783633868210018e-05]",0.005296177230775356,0.12639098025982257,0.212870997675816,0.2604299230471236,0.42591524966821864,8400
f00619_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00619_rgb.png,-7.313432216644287,0.0006660814397037029,P4,0.004575269391630173,1.1776196257442542,"[-7.313432216644287, -8.138511657714844, -8.613006591796875, -8.618858337402344, -8.734078407287598]","[0.0006660814397037029, 0.00029198627453297377, 0.00018169368559028953, 0.00018063376774080098, 0.00016097855404950678]",0.004602142609655857,0.1447328986081793,0.32188782565177915,0.41630837559265754,0.5782617591009069,8400
f00620_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00620_rgb.png,-8.322505950927734,0.00024292715534102172,P4,0.008712480879299846,1.3505211589277966,"[-8.322505950927734, -9.359794616699219, -9.374207496643066, -9.597694396972656, -9.679542541503906]","[0.00024292715534102172, 8.611036173533648e-05, 8.48782729008235e-05, 6.788046448491514e-05, 6.254619802348316e-05]",0.003144173650071025,0.0772626395286832,0.1731273478477647,0.23863400829509623,0.4155368697397084,8400
f00621_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00621_rgb.png,-6.8541975021362305,0.0010539060458540916,P4,0.0013139351525933308,1.810826168462531,"[-6.8541975021362305, -6.981839656829834, -7.482033729553223, -8.049814224243164, -8.313241004943848]","[0.0010539060458540916, 0.0009277318022213876, 0.0005627941573038697, 0.0003190593852195889, 0.0002451877808198333]",0.007074564695358276,0.14897115105125472,0.43941633878584396,0.5250796247519831,0.6636766849353155,8400
f00622_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00622_rgb.png,-7.672780990600586,0.00046510554966516793,P4,0.005638135487652107,4.9144510298030495,"[-7.672780990600586, -7.788808822631836, -7.867658615112305, -8.08260726928711, -8.14857006072998]","[0.00046510554966516793, 0.0004141745448578149, 0.0003827832988463342, 0.00030876934761181474, 0.00028906494844704866]",0.007526305038481951,0.061797329139210565,0.24711960321772147,0.3829261065828634,0.6840434318279026,8400
f00623_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00623_rgb.png,-9.147970199584961,0.00010642429697327316,P3,0.0006993329128727055,2.4924533995285865,"[-9.147970199584961, -10.225753784179688, -10.41669750213623, -10.733475685119629, -10.786388397216797]","[0.00010642429697327316, 3.622395161073655e-05, 2.992765985254664e-05, 2.1802248738822527e-05, 2.0678644432337023e-05]",0.002291266107931733,0.046447811803640576,0.09385937437918616,0.13312419538715564,0.2727333327710549,8400
f00624_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00624_rgb.png,-9.256165504455566,9.551177936373278e-05,P5,0.07122992589323644,3.134300827673344,"[-9.256165504455566, -9.313434600830078, -9.68618392944336, -9.996367454528809, -10.103496551513672]","[9.551177936373278e-05, 9.019605931825936e-05, 6.213221058715135e-05, 4.556307249004021e-05, 4.093449388165027e-05]",0.0024609079118818045,0.038811602377553794,0.13585945822132492,0.19950432465280588,0.3448898904481841,8400
f00625_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00625_rgb.png,-4.896508693695068,0.007417201064527035,P4,0.007955549858759242,1.9240536085195812,"[-4.896508693695068, -7.201079368591309, -9.54716682434082, -10.111604690551758, -10.813742637634277]","[0.007417201064527035, 0.0007452245918102562, 7.139817898860201e-05, 4.0603947127237916e-05, 2.012067307077814e-05]",0.009776841849088669,0.7586499995618131,0.8483872436559112,0.8577807320464356,0.8835817471920794,8400
f00626_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00626_rgb.png,-7.313161373138428,0.0006662618252448738,P4,0.0022961629251540216,1.781721579852694,"[-7.313161373138428, -7.575280666351318, -7.592060565948486, -9.048042297363281, -9.220094680786133]","[0.0006662618252448738, 0.0005127133917994797, 0.0005041862023063004, 0.00011760724009945989, 9.901950397761539e-05]",0.004264490678906441,0.15623479458881728,0.4454900477444451,0.49877008151629126,0.6046600190174105,8400
f00627_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00627_rgb.png,-4.856156826019287,0.007720261346548796,P4,0.008774919018892434,1.3829975611771002,"[-4.856156826019287, -6.890990257263184, -7.118206024169922, -7.395073413848877, -8.672144889831543]","[0.007720261346548796, 0.0010158732766285539, 0.0008095630328170955, 0.00061389448819682, 0.00017126197053585202]",0.015122655779123306,0.5105096260411183,0.6831376092910948,0.7232930414092328,0.8230962909571403,8400
f00628_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00628_rgb.png,-8.947366714477539,0.00013006232620682567,P5,0.028945143365672266,1.004794039478342,"[-8.947366714477539, -9.315149307250977, -10.03846549987793, -10.099257469177246, -10.253904342651367]","[0.00013006232620682567, 9.004154708236456e-05, 4.3684853153536096e-05, 4.110837835469283e-05, 3.521847975207493e-05]",0.002907650778070092,0.04473106852713327,0.1169726339087135,0.16505008902357532,0.3124679248878848,8400
f00629_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00629_rgb.png,-4.648564338684082,0.009484521113336086,P5,0.14955264180853192,1.6439584108658143,"[-4.648564338684082, -7.970177173614502, -8.072359085083008, -9.172327995300293, -9.533571243286133]","[0.009484521113336086, 0.00034549832344055176, 0.00031194891198538244, 0.0001038636255543679, 7.237543468363583e-05]",0.013321981765329838,0.711945210585661,0.7745250419644516,0.792022982628594,0.8450821563677503,8400
