image_id,path,max_raw_logit,max_raw_conf,top1_level,top1_box_area_norm,top1_box_aspect,top5_logits,top5_conf,grad_mass_total,grad_share_top1,grad_share_top5,grad_share_top10,grad_share_top50,n_anchors
f00010_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00010_rgb.png,-3.9196720123291016,0.019461341202259064,P5,0.03200799850231917,2.3037925210487726,"[-3.9196720123291016, -5.8123779296875, -7.208319187164307, -7.741181373596191, -7.824161529541016]","[0.019461341202259064, 0.002981395460665226, 0.0007398527814075351, 0.0004343691107351333, 0.00039979390567168593]",0.032599758356809616,0.596978081532125,0.7367156134587279,0.7823748124628112,0.8798614684540422,8400
f00011_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00011_rgb.png,-4.569574356079102,0.010256092064082623,P4,0.0017097091146206368,11.387561000287976,"[-4.569574356079102, -5.625024795532227, -5.663954257965088, -6.193975448608398, -6.915866851806641]","[0.010256092064082623, 0.003593513509258628, 0.0034567825496196747, 0.002037534024566412, 0.0009909382788464427]",0.025364330038428307,0.404350994035486,0.8017109176213235,0.8757348977273219,0.9337156195568146,8400
f00012_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00012_rgb.png,-4.615518569946289,0.009800058789551258,P5,0.10175621653972484,1.9808896694729543,"[-4.615518569946289, -8.189807891845703, -8.832310676574707, -9.237567901611328, -9.68310546875]","[0.009800058789551258, 0.00027739020879380405, 0.0001459193299524486, 9.730450983624905e-05, 6.232376472325996e-05]",0.01345175039023161,0.7285340944675768,0.7718695761413604,0.7895123461033929,0.8319609363441116,8400
f00013_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00013_rgb.png,-7.79041051864624,0.00041351193794980645,P5,0.006236171742762054,0.1852819208591676,"[-7.79041051864624, -7.987660884857178, -8.015110969543457, -8.18667984008789, -8.510944366455078]","[0.00041351193794980645, 0.0003395122766960412, 0.00033032242208719254, 0.00027825901634059846, 0.00020121317356824875]",0.0059524355456233025,0.06946936842581233,0.2625511646234717,0.3977602486098853,0.7009975468517827,8400
f00014_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00014_rgb.png,-6.24747371673584,0.001931598992086947,P5,0.05203414019392312,1.4845421164067791,"[-6.24747371673584, -6.6288299560546875, -6.629685401916504, -7.2398681640625, -7.420719146728516]","[0.001931598992086947, 0.001319963950663805, 0.0013188368175178766, 0.0007168920710682869, 0.0005983601440675557]",0.011491409502923489,0.16809069345196825,0.512178446425169,0.6509432394882261,0.8066119358216722,8400
f00015_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00015_rgb.png,-10.703896522521973,2.2456757506006397e-05,P5,0.017366925580260217,1.5637112258416566,"[-10.703896522521973, -10.707612991333008, -11.054594993591309, -11.145008087158203, -11.212970733642578]","[2.2456757506006397e-05, 2.237345506728161e-05, 1.581406468176283e-05, 1.444701774744317e-05, 1.3497795407602098e-05]",0.001513478346168995,0.014837845260786358,0.05853343344348142,0.09740109748105484,0.2385347535667365,8400
f00016_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00016_rgb.png,-6.358950614929199,0.0017281905747950077,P5,0.02640089450997948,1.325847051556369,"[-6.358950614929199, -8.036725997924805, -8.21709156036377, -8.23202133178711, -8.24612808227539]","[0.0017281905747950077, 0.00032326136715710163, 0.0002699263277463615, 0.0002659273741301149, 0.00026220333529636264]",0.007367550861090422,0.2345678512953258,0.38676475560930734,0.48986714128922343,0.6459020983529261,8400
f00017_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00017_rgb.png,-9.584850311279297,6.875789404148236e-05,P5,0.05808186263520156,1.7858803816953446,"[-9.584850311279297, -10.456955909729004, -10.464494705200195, -10.518936157226562, -10.598342895507812]","[6.875789404148236e-05, 2.8746784664690495e-05, 2.853089063137304e-05, 2.70191903837258e-05, 2.4956711058621295e-05]",0.001997201470658183,0.03442711967302078,0.08913045157243922,0.14311589704491126,0.3281549770544474,8400
f00018_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00018_rgb.png,-4.9019060134887695,0.007377570495009422,P5,0.012544874983402678,0.6500357662384558,"[-4.9019060134887695, -5.779586315155029, -6.258730411529541, -7.065713405609131, -7.502114295959473]","[0.007377570495009422, 0.0030804749112576246, 0.0019100186182186007, 0.0008531570201739669, 0.0005516117671504617]",0.018414581194519997,0.4006374305816369,0.7479308389133881,0.8127611138416142,0.8811780358038581,8400
f00019_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00019_rgb.png,-1.4402923583984375,0.19150008261203766,P5,0.007710662521685663,1.0600705587672903,"[-1.4402923583984375, -1.684074878692627, -4.94198751449585, -4.961633682250977, -5.4499053955078125]","[0.19150008261203766, 0.156556636095047, 0.007089768536388874, 0.006952800787985325, 0.0042783282697200775]",0.37431445717811584,0.5116021541238873,0.9787962635716548,0.9884224479651883,0.9931388037922886,8400
f00020_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00020_rgb.png,-3.4809536933898926,0.029859041795134544,P5,0.009191433105324904,1.1744699613311902,"[-3.4809536933898926, -5.020828723907471, -7.068273544311523, -7.620173454284668, -8.352336883544922]","[0.029859041795134544, 0.0065557933412492275, 0.0008509774343110621, 0.0004902163054794073, 0.00023578913533128798]",0.04221010580658913,0.7073908303369725,0.9000645062272912,0.912779002230138,0.9408614074572165,8400
f00021_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00021_rgb.png,-8.271902084350586,0.00025553334853611887,P5,0.025660986974139634,1.4423869607402222,"[-8.271902084350586, -8.402857780456543, -8.84673023223877, -9.106700897216797, -9.443191528320312]","[0.00025553334853611887, 0.00022417536820285022, 0.0001438306353520602, 0.00011090774205513299, 7.922087388578802e-05]",0.00536712259054184,0.04761086489554572,0.15160227812228003,0.2112428907370312,0.39038820532148377,8400
f00022_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00022_rgb.png,0.0973663330078125,0.5243223905563354,P4,0.002640794752656461,10.307328578791047,"[0.0973663330078125, -0.7441253662109375, -2.1152782440185547, -2.924757957458496, -4.221284866333008]","[0.5243223905563354, 0.32210269570350647, 0.10762069374322891, 0.05094316974282265, 0.01446739211678505]",1.0537865161895752,0.4975603525961328,0.9674221209932078,0.9926403328943341,0.9976623910807052,8400
f00023_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00023_rgb.png,-3.65437650680542,0.025224866345524788,P5,0.16816359618935167,1.3228399562620299,"[-3.65437650680542, -6.853916645050049, -7.388824462890625, -8.257408142089844, -8.461792945861816]","[0.025224866345524788, 0.001054201740771532, 0.0006177403265610337, 0.00025926303351297975, 0.00021134802955202758]",0.031810212880373,0.7929801174354482,0.8603344025855988,0.8768346580608078,0.9236385595531275,8400
f00024_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00024_rgb.png,-8.929893493652344,0.00013235460210125893,P4,0.00023102393078715976,9.972379357829977,"[-8.929893493652344, -9.024211883544922, -9.525663375854492, -9.739007949829102, -9.785650253295898]","[0.00013235460210125893, 0.00012044319737469777, 7.294999522855505e-05, 5.893550405744463e-05, 5.6249889894388616e-05]",0.0029539691749960184,0.04480568152896766,0.14926804974556643,0.21621942065866223,0.4090407726653026,8400
f00025_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00025_rgb.png,-6.397113800048828,0.0016635877545922995,P5,0.14264390333388988,3.162116178160467,"[-6.397113800048828, -7.017458915710449, -7.830487251281738, -8.169822692871094, -10.026147842407227]","[0.0016635877545922995, 0.0008952973876148462, 0.00039727389230392873, 0.0002829880977515131, 4.422624988364987e-05]",0.005339298862963915,0.31157419677924153,0.6149446579587037,0.6434221022972413,0.7169594133362498,8400
f00026_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00026_rgb.png,-8.853264808654785,0.00014289395767264068,P3,0.0010634754655484357,5.9355251252164125,"[-8.853264808654785, -9.007320404052734, -9.298959732055664, -9.469160079956055, -9.709144592285156]","[0.00014289395767264068, 0.00012249469000380486, 9.151101403404027e-05, 7.719026325503364e-05, 6.0721948102582246e-05]",0.0034076476003974676,0.041933314247627466,0.14520628789739634,0.2206391069529477,0.42466059955308016,8400
f00027_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00027_rgb.png,-1.155069351196289,0.23956437408924103,P4,0.004793414451196441,2.8287161238607563,"[-1.155069351196289, -9.15843677520752, -9.600337028503418, -9.68022346496582, -9.744081497192383]","[0.23956437408924103, 0.00010531632142374292, 6.770133040845394e-05, 6.250362639548257e-05, 5.8637262554839253e-05]",0.24198473989963531,0.9899978576690491,0.9912134873126777,0.9918554476507977,0.9932353082989123,8400
f00028_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00028_rgb.png,-4.698241710662842,0.009029017761349678,P5,0.018388534221526243,2.3419726565232692,"[-4.698241710662842, -5.898690700531006, -7.23825740814209, -8.050074577331543, -8.128822326660156]","[0.009029017761349678, 0.0027355302590876818, 0.0007180468528531492, 0.00031897632288746536, 0.0002948283508885652]",0.01838144287467003,0.4912028845021646,0.7124794116854278,0.7371440453436412,0.8042242550054912,8400
f00029_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00029_rgb.png,-7.860363006591797,0.0003855850955005735,P5,0.03200295842952386,1.0658582717446372,"[-7.860363006591797, -8.386170387268066, -8.808505058288574, -8.859559059143066, -9.941902160644531]","[0.0003855850955005735, 0.00022794678807258606, 0.0001494341850047931, 0.00014199750148691237, 4.811337930732407e-05]",0.0032570012845098972,0.11838653467359472,0.29262407537962387,0.3423992727280006,0.5192916947190428,8400
f00030_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00030_rgb.png,-7.3380889892578125,0.000649869441986084,P3,0.000591736406814789,8.724601430709594,"[-7.3380889892578125, -7.618718147277832, -8.112916946411133, -8.375121116638184, -9.086385726928711]","[0.000649869441986084, 0.0004909298731945455, 0.00029955379432067275, 0.0002304788213223219, 0.00011318363976897672]",0.006618599407374859,0.0981883631243732,0.26954580114700744,0.3328772123415942,0.5243810846913187,8400
f00031_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00031_rgb.png,-0.41078948974609375,0.3987227976322174,P5,0.01933482195083144,7.905554647602546,"[-0.41078948974609375, -5.9874067306518555, -6.347679138183594, -6.502579212188721, -6.715620994567871]","[0.3987227976322174, 0.0025038800667971373, 0.0017477457877248526, 0.0014973211800679564, 0.0012103664921596646]",0.4148212969303131,0.9611917242021445,0.9779683920496831,0.9861753923190254,0.9944687487898817,8400
f00032_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00032_rgb.png,-8.381627082824707,0.00022898451425135136,P5,0.2103641288538415,2.4216861824396125,"[-8.381627082824707, -9.500934600830078, -9.577591896057129, -9.57882308959961, -9.72484302520752]","[0.00022898451425135136, 7.477631152141839e-05, 6.925874185981229e-05, 6.917353312019259e-05, 5.977621185593307e-05]",0.0033294514287263155,0.0687754481941638,0.1507663697994774,0.21258550330999165,0.41675359627017977,8400
f00033_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00033_rgb.png,-5.510903358459473,0.004026178270578384,P4,0.0028538896542204383,3.749252070093692,"[-5.510903358459473, -5.691559791564941, -6.321252822875977, -6.661914825439453, -9.176372528076172]","[0.004026178270578384, 0.003362977644428611, 0.0017944639548659325, 0.001277062576264143, 0.00010344443580834195]",0.012430209666490555,0.3239026837521642,0.8498751314543761,0.8695550765739536,0.9029493581849661,8400
f00034_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00034_rgb.png,-10.002809524536133,4.52705062343739e-05,P5,0.09950327101940956,1.1407906665471892,"[-10.002809524536133, -10.109906196594238, -10.312604904174805, -10.382274627685547, -10.425612449645996]","[4.52705062343739e-05, 4.067296686116606e-05, 3.3210711990250275e-05, 3.097575972788036e-05, 2.966204920085147e-05]",0.0022132284939289093,0.0204545108462841,0.08123517212329724,0.13636861301966474,0.31264364998678695,8400
f00035_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00035_rgb.png,-3.429457187652588,0.03138743340969086,P4,0.0007134214321246191,8.216520695645944,"[-3.429457187652588, -4.3852410316467285, -8.308061599731445, -8.374849319458008, -8.406933784484863]","[0.03138743340969086, 0.012306545861065388, 0.000246460665948689, 0.00023054145276546478, 0.0002232636761618778]",0.04778969660401344,0.6567824372221459,0.9289501794020462,0.9438002988514044,0.9659720360582951,8400
f00036_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00036_rgb.png,-3.7762393951416016,0.022395625710487366,P3,0.001101127753786386,3.444777974398946,"[-3.7762393951416016, -4.783336639404297, -4.838000297546387, -6.984442710876465, -7.2139129638671875]","[0.022395625710487366, 0.00829858798533678, 0.00786060281097889, 0.0009253222378902137, 0.0007357287686318159]",0.04435169696807861,0.504955328464799,0.9067492621939583,0.9421643721660319,0.9626656199855396,8400
f00037_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00037_rgb.png,-10.033428192138672,4.3905452912440524e-05,P5,0.04640112609126845,1.6629228878621924,"[-10.033428192138672, -10.170455932617188, -10.67785930633545, -10.792815208435059, -10.795243263244629]","[4.3905452912440524e-05, 3.8283400499494746e-05, 2.3049133233143948e-05, 2.0546174710034393e-05, 2.0496348952292465e-05]",0.0016742050647735596,0.026224656606434794,0.08737310441495184,0.13809416345323708,0.30392578229302025,8400
f00038_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00038_rgb.png,-6.21134090423584,0.0020025267731398344,P4,0.0015981756652809053,1.3654037796017466,"[-6.21134090423584, -7.141239166259766, -7.490578651428223, -7.705380916595459, -7.783516883850098]","[0.0020025267731398344, 0.0007911439752206206, 0.0005580082652159035, 0.0004501943476498127, 0.00041637124377302825]",0.01418252382427454,0.14119678542068426,0.297425548330225,0.40262269715161225,0.6346143831949436,8400
f00039_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00039_rgb.png,-7.196748733520508,0.0007484565139748156,P5,0.03838583753855346,1.1436200337727398,"[-7.196748733520508, -7.832022666931152, -8.92122745513916, -9.472102165222168, -9.500885009765625]","[0.0007484565139748156, 0.000396664603613317, 0.00013350641529541463, 7.696351531194523e-05, 7.478002225980163e-05]",0.004880375228822231,0.15336044440899244,0.29308629166131545,0.34242510824361294,0.48032574891756386,8400
f00040_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00040_rgb.png,-5.568442344665527,0.0038019109051674604,P4,0.003947885519866645,11.495613857341812,"[-5.568442344665527, -5.723941802978516, -6.158613204956055, -6.833852291107178, -7.3740105628967285]","[0.0038019109051674604, 0.003256171243265271, 0.00211072014644742, 0.0010755442781373858, 0.0006269537843763828]",0.017982615157961845,0.21142146855565416,0.6045449700720184,0.7146789791910232,0.8501880449037288,8400
f00041_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00041_rgb.png,-7.860920429229736,0.0003853703092318028,P5,0.01728629968763471,2.236551942962676,"[-7.860920429229736, -8.846227645874023, -9.306694030761719, -9.369039535522461, -9.42673397064209]","[0.0003853703092318028, 0.00014390292926691473, 9.080603194888681e-05, 8.531801722710952e-05, 8.053533383645117e-05]",0.0030186462681740522,0.12766328843985728,0.2603593046410305,0.36236538455456996,0.5198474553040431,8400
f00042_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00042_rgb.png,-3.4991650581359863,0.029335996136069298,P4,0.002118335931713773,2.5136036767048946,"[-3.4991650581359863, -7.134994983673096, -7.192494869232178, -7.3435959815979, -7.732330322265625]","[0.029335996136069298, 0.0007960954681038857, 0.000751644722186029, 0.0006463027675636113, 0.0004382291226647794]",0.03819496929645538,0.7680591626707178,0.836975918190433,0.8720714093712559,0.9250214866373208,8400
f00043_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00043_rgb.png,-4.94965934753418,0.0070359669625759125,P5,0.01484978873223099,1.692957466096062,"[-4.94965934753418, -6.962734222412109, -7.973505973815918, -8.496675491333008, -8.712594985961914]","[0.0070359669625759125, 0.0009456101106479764, 0.0003443505265749991, 0.00020410424622241408, 0.000164473764016293]",0.011814279481768608,0.5955476991579195,0.7359319934608733,0.7666472534044024,0.8236483016890327,8400
f00044_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00044_rgb.png,-4.448033809661865,0.011566209606826305,P3,0.0003977320648073146,10.251274611874942,"[-4.448033809661865, -6.998209476470947, -6.998915672302246, -7.850588798522949, -7.867622375488281]","[0.011566209606826305, 0.0009126823861151934, 0.0009120387258008122, 0.000389370892662555, 0.0003827971813734621]",0.02109992317855358,0.5481635885092914,0.6712393300279353,0.7350988507614141,0.8631053232561804,8400
f00045_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00045_rgb.png,-3.981113910675049,0.018322842195630074,P4,0.006409858057709244,6.715342064890928,"[-3.981113910675049, -6.387958526611328, -6.888126850128174, -7.090923309326172, -7.361963272094727]","[0.018322842195630074, 0.001678862376138568, 0.0010187834268435836, 0.0008319354965351522, 0.0006345477304421365]",0.030288420617580414,0.6049454485254633,0.7424279434218324,0.8215862495796684,0.9059090686583803,8400
f00046_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00046_rgb.png,-6.029105186462402,0.0024018646217882633,P5,0.15124336535567706,3.087891878350055,"[-6.029105186462402, -7.043442249298096, -7.183651447296143, -7.711937427520752, -7.804000377655029]","[0.0024018646217882633, 0.000872354197781533, 0.0007583162514492869, 0.00044725360930897295, 0.00040793270454742014]",0.011228278279304504,0.21391210317749965,0.4353046281636645,0.5612678612426794,0.752264215671312,8400
f00047_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00047_rgb.png,-6.275784015655518,0.0018777827499434352,P5,0.04069597494633456,2.3667774135911257,"[-6.275784015655518, -8.459905624389648, -8.556723594665527, -9.58384895324707, -9.698803901672363]","[0.0018777827499434352, 0.00021174721769057214, 0.00019221118418499827, 6.882676825625822e-05, 6.135307194199413e-05]",0.005745728500187397,0.32681369296899276,0.4197763682830291,0.4604315488516036,0.5726482953284656,8400
f00048_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00048_rgb.png,-7.63389253616333,0.0004835401487071067,P5,0.09660520877682785,4.503622060395266,"[-7.63389253616333, -7.992476940155029, -8.154696464538574, -8.274651527404785, -8.360177993774414]","[0.0004835401487071067, 0.00033788164728321135, 0.0002872999175451696, 0.0002548319171182811, 0.0002339479251531884]",0.007300124503672123,0.0662372468392663,0.21883209930944247,0.3143177942473058,0.5147863435738371,8400
f00049_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00049_rgb.png,-3.2282395362854004,0.03811674192547798,P5,0.012523095933356671,6.745755809063422,"[-3.2282395362854004, -5.866013050079346, -6.6398844718933105, -6.709074974060059, -7.141453266143799]","[0.03811674192547798, 0.0028261407278478146, 0.0013054717564955354, 0.0012183059006929398, 0.0007909747073426843]",0.05308104678988457,0.7180857242013119,0.8337746910536896,0.8753747236177554,0.941004369830937,8400
f00050_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00050_rgb.png,-5.788999557495117,0.0030517017003148794,P5,0.03921316073178786,1.3925543722575178,"[-5.788999557495117, -5.8869757652282715, -8.546256065368652, -9.23825740814209, -9.333906173706055]","[0.0030517017003148794, 0.0027676760219037533, 0.00019423333287704736, 9.723744733491912e-05, 8.836854249238968e-05]",0.009698053821921349,0.3146715574435001,0.6392227811492446,0.6803264047594948,0.7817590471176696,8400
f00051_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00051_rgb.png,-7.169643402099609,0.0007690053316764534,P5,0.021778494989848695,3.963892562876655,"[-7.169643402099609, -7.515300750732422, -7.81031608581543, -7.855949401855469, -7.936871528625488]","[0.0007690053316764534, 0.0005443896516226232, 0.0004053654847666621, 0.000387289997888729, 0.00035719494917429984]",0.005623954348266125,0.13673747759235264,0.437991695198036,0.5700375910278331,0.7099000194579109,8400
f00052_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00052_rgb.png,-8.077919960021973,0.0003102195623796433,P5,0.1297284214677225,3.585758241681105,"[-8.077919960021973, -10.075189590454102, -10.139114379882812, -10.215641021728516, -10.237546920776367]","[0.0003102195623796433, 4.2109732021344826e-05, 3.950221071136184e-05, 3.6592122341971844e-05, 3.579928306862712e-05]",0.0035073948092758656,0.08844728901326368,0.13235547836565045,0.17447090927026332,0.3321440856985852,8400
f00053_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00053_rgb.png,-8.015546798706055,0.00033017853274941444,P5,0.08778632412795843,2.198968674697645,"[-8.015546798706055, -8.191821098327637, -8.535262107849121, -8.66846752166748, -10.047954559326172]","[0.00033017853274941444, 0.00027683249209076166, 0.00019638008961919695, 0.00017189281061291695, 4.327229908085428e-05]",0.003172091208398342,0.10408859993534951,0.3210992740179336,0.373553217888278,0.5040667855350855,8400
f00054_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f00054_rgb.png,0.2045278549194336,0.5509544610977173,P5,0.011553114898142099,1.0867750697935987,"[0.2045278549194336, -5.537534713745117, -6.013036727905273, -6.901987075805664, -7.426826477050781]","[0.5509544610977173, 0.003920785617083311, 0.002440675627440214, 0.001004774239845574, 0.0005947190802544355]",0.563778817653656,0.9772528584714989,0.9913736003668181,0.9930915007962562,0.9953097903408725,8400
