epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,105.275,0.45966,0.464,0.04366,0.20448,0.00382,0.00399,0.97815,0.98699,0.99417,0.93087,0.94826,0.9448,0.93463,0.9098,0.39026,0.57688,0.00871,0.14978,0.00337,0,0.00199528,0.00199528,0.00223113
2,199.203,0.43657,0.54425,0.04321,0.20044,0.0037,0.0016,0.98446,0.98302,0.99432,0.92765,0.95885,0.94461,0.94673,0.91117,0.40354,0.55725,0.00849,0.1528,0.00355,0,0.00197837,0.00197837,0.00197837
3,292.363,0.44182,0.53528,0.04456,0.19658,0.00375,0,0.98793,0.98301,0.99429,0.92542,0.95423,0.94959,0.9473,0.91366,0.40772,0.55667,0.00782,0.15282,0.0036,0,0.00191441,0.00191441,0.00191441
4,386.499,0.43524,0.54244,0.04378,0.19832,0.00366,0.00334,0.98062,0.98748,0.99426,0.92421,0.94411,0.94698,0.9339,0.90495,0.41719,0.59557,0.009,0.15682,0.00371,0,0.00181093,0.00181093,0.00181093
5,480.65,0.4385,0.55141,0.04288,0.19705,0.00365,0.00191,0.97791,0.97485,0.99387,0.92633,0.94576,0.94247,0.94189,0.90562,0.40887,0.56464,0.00841,0.16455,0.00359,0,0.00167244,0.00167244,0.00167244
6,576.905,0.37824,0.4013,0.01603,0.15461,0.00314,0.00284,0.98355,0.97948,0.99398,0.9252,0.94353,0.93663,0.93186,0.89864,0.40495,0.64015,0.0077,0.16051,0.00355,0,0.001505,0.001505,0.001505
7,670.798,0.36871,0.40204,0.01469,0.14914,0.00304,0,0.98533,0.98248,0.99417,0.92703,0.95581,0.94895,0.94424,0.91043,0.40372,0.53662,0.00833,0.15233,0.00356,0,0.00131593,0.00131593,0.00131593
8,764.442,0.361,0.35285,0.01331,0.14705,0.00293,0,0.98446,0.98266,0.99418,0.92921,0.94841,0.94494,0.94102,0.90672,0.39619,0.58542,0.00723,0.14977,0.00342,0,0.00111348,0.00111348,0.00111348
9,857.444,0.34945,0.33954,0.01274,0.14126,0.00283,0.00025,0.98144,0.98048,0.99418,0.92943,0.94576,0.94494,0.94388,0.91115,0.39255,0.54758,0.00778,0.14822,0.00343,0,0.000906517,0.000906517,0.000906517
10,950.033,0.33957,0.3336,0.01218,0.13681,0.00275,0,0.98489,0.98799,0.99451,0.93182,0.94565,0.94895,0.93851,0.90632,0.37768,0.56263,0.00721,0.14295,0.00325,0,0.000704073,0.000704073,0.000704073
11,1043.45,0.33197,0.32543,0.01204,0.13277,0.00267,0,0.98744,0.9834,0.99436,0.93367,0.95426,0.95022,0.94556,0.91706,0.3712,0.52018,0.00594,0.14303,0.00323,0,0.000515,0.000515,0.000515
12,1137.03,0.32485,0.31661,0.01199,0.13145,0.0026,0,0.98352,0.98569,0.99444,0.93619,0.94805,0.94945,0.94188,0.91101,0.36482,0.5523,0.00603,0.13632,0.00318,0,0.000347561,0.000347561,0.000347561
13,1230.59,0.31793,0.30415,0.01252,0.12648,0.00254,0,0.98363,0.98549,0.99438,0.93549,0.94886,0.95045,0.94099,0.9122,0.36413,0.53727,0.00591,0.13808,0.00315,0,0.000209073,0.000209073,0.000209073
14,1322.84,0.31117,0.29666,0.01247,0.12345,0.00249,0,0.98212,0.98945,0.99454,0.93851,0.95133,0.95095,0.94109,0.91257,0.36102,0.53626,0.00583,0.1327,0.00312,0,0.00010559,0.00010559,0.00010559
15,1412.81,0.30709,0.30187,0.01325,0.1242,0.00245,0,0.99018,0.98448,0.99453,0.9374,0.95462,0.94763,0.94071,0.912,0.36027,0.54058,0.00568,0.13262,0.00312,0,4.16339e-05,4.16339e-05,4.16339e-05
