epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,76.7674,1.58951,6.81037,0.6311,1.80548,0.01643,11.444,0.86503,0.90244,0.95227,0.68232,0.71148,0.52033,0.5377,0.25829,1.04636,4.38881,0.4283,0.60873,0.01101,0,0.00332237,0.00332237,0.0700987
2,142.782,1.19786,3.47906,0.39363,0.74891,0.01091,5.7099,0.96602,0.92452,0.97555,0.74331,0.78949,0.73178,0.68533,0.50398,0.92912,2.93583,0.20083,0.41824,0.00972,0,0.00665119,0.00665119,0.0400942
3,206.295,1.17492,3.07521,0.32923,0.71513,0.0107,5.08,0.90038,0.95935,0.98044,0.69028,0.83734,0.69106,0.71262,0.49009,1.09702,2.88503,0.12965,0.4338,0.01124,0,0.00996195,0.00996195,0.0100716
4,269.733,1.24554,3.05557,0.29792,0.81995,0.01159,4.99425,0.93041,0.82114,0.91644,0.65818,0.83577,0.70338,0.75469,0.53224,1.13352,2.52742,0.12792,0.66472,0.01229,0,0.00993906,0.00993906,0.00993906
5,333.086,1.21766,2.7963,0.29209,0.77674,0.01132,4.53577,0.92494,0.85366,0.95389,0.71248,0.77717,0.63415,0.66482,0.51226,1.02994,2.83464,0.11341,0.5268,0.01045,0,0.00989183,0.00989183,0.00989183
6,396.593,1.18441,2.60385,0.29344,0.73914,0.01096,4.10724,0.88854,0.91057,0.95287,0.73007,0.79406,0.78862,0.76584,0.60039,0.96297,2.31556,0.11935,0.53598,0.01032,0,0.00983133,0.00983133,0.00983133
7,460.064,1.13181,2.40973,0.29233,0.69554,0.01031,3.77927,0.93282,0.90312,0.96446,0.69788,0.84109,0.81301,0.79237,0.62854,1.04238,2.10358,0.11368,0.47725,0.01119,0,0.00975773,0.00975773,0.00975773
8,523.399,1.12716,2.40757,0.28397,0.68148,0.01034,3.72162,0.93185,0.94309,0.95888,0.73834,0.82865,0.8374,0.76165,0.62494,0.96217,1.98201,0.11606,0.4462,0.00944,0,0.00967122,0.00967122,0.00967122
9,587.134,1.07978,2.29471,0.28307,0.65283,0.00972,3.459,0.97073,0.96748,0.99199,0.75627,0.87279,0.85366,0.80903,0.65383,0.89889,1.87747,0.10984,0.37049,0.00882,0,0.00957205,0.00957205,0.00957205
10,650.872,1.06237,2.17602,0.28492,0.62424,0.00953,3.2092,0.94299,0.95122,0.97354,0.74974,0.88763,0.82927,0.83891,0.69889,0.92078,1.74664,0.10332,0.36995,0.00936,0,0.00946048,0.00946048,0.00946048
11,714.009,1.04663,2.16311,0.27759,0.618,0.00936,3.07964,0.9501,0.92683,0.98341,0.78382,0.84186,0.82235,0.77949,0.66837,0.81991,1.74592,0.10487,0.37491,0.00813,0,0.00933683,0.00933683,0.00933683
12,777.201,1.02788,2.07786,0.27256,0.61012,0.00916,2.87466,0.96206,0.9187,0.96674,0.76262,0.8927,0.81172,0.80837,0.71071,0.83342,1.70945,0.10532,0.39579,0.0082,0,0.00920142,0.00920142,0.00920142
13,840.293,1.00507,1.97815,0.28302,0.58707,0.00892,2.60491,0.94347,0.94982,0.96617,0.78013,0.87028,0.89431,0.84772,0.72566,0.78422,1.35414,0.11469,0.36274,0.00784,0,0.00905463,0.00905463,0.00905463
14,903.791,0.97171,1.89126,0.27251,0.54211,0.00853,2.41697,0.95766,0.91938,0.97878,0.79225,0.86817,0.82927,0.81971,0.74567,0.80615,1.63781,0.10689,0.41005,0.00786,0,0.00889687,0.00889687,0.00889687
15,967.111,1.00121,1.99615,0.26182,0.5641,0.00888,2.63386,0.94886,0.90506,0.95992,0.79518,0.87226,0.83273,0.84254,0.75918,0.78324,1.44001,0.10042,0.34916,0.00794,0,0.00872857,0.00872857,0.00872857
16,1030.58,0.95369,1.88232,0.26498,0.53801,0.00843,2.27248,0.94427,0.95122,0.98695,0.80067,0.89817,0.84553,0.84875,0.76753,0.77904,1.39012,0.09917,0.33248,0.00767,0,0.00855018,0.00855018,0.00855018
17,1093.94,0.94302,1.75971,0.2563,0.52402,0.00826,2.08362,0.99569,0.92683,0.98732,0.81646,0.96765,0.88618,0.92361,0.82475,0.7269,0.90483,0.09328,0.31256,0.00689,0,0.0083622,0.0083622,0.0083622
18,1157.27,0.92172,1.75721,0.24833,0.50274,0.00805,1.97242,0.98817,0.96748,0.99042,0.8425,0.93834,0.9187,0.90839,0.81658,0.662,1.05884,0.09816,0.27606,0.00647,0,0.00816514,0.00816514,0.00816514
19,1220.86,0.89972,1.65253,0.25239,0.50526,0.0079,1.7066,0.96648,0.97561,0.992,0.8472,0.89685,0.86179,0.83326,0.77248,0.66011,1.31017,0.09881,0.27364,0.00623,0,0.00795954,0.00795954,0.00795954
20,1284.14,0.85496,1.54204,0.23665,0.45806,0.00743,1.45472,0.93909,0.96748,0.98745,0.82873,0.88528,0.87805,0.86994,0.78781,0.6623,1.08938,0.09598,0.32659,0.00649,0,0.00774596,0.00774596,0.00774596
21,1347.72,0.87432,1.62665,0.23905,0.48403,0.00759,1.63025,0.98264,0.92046,0.98723,0.84252,0.88082,0.90244,0.88783,0.8159,0.63397,1.09122,0.09162,0.34798,0.00603,0,0.007525,0.007525,0.007525
22,1411.43,0.87348,1.63521,0.23574,0.47849,0.00758,1.63201,0.94438,0.97561,0.98649,0.83541,0.90079,0.86179,0.87889,0.80463,0.64841,1.25158,0.08277,0.30154,0.00639,0,0.00729725,0.00729725,0.00729725
