epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,21.2882,0.61451,0.76925,0.09382,0.34588,0.0062,0.09523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,41.4344,0.47033,0.61795,0.07069,0.21791,0.00454,0.00389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,61.6039,0.44524,0.52241,0.0745,0.19903,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,81.7767,0.41712,0.49176,0.06884,0.19618,0.00393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,101.76,0.41139,0.47406,0.06869,0.18331,0.00373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,121.788,0.39996,0.47883,0.06193,0.18266,0.00362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,141.995,0.3824,0.44848,0.06272,0.17078,0.00351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,162.992,0.32399,0.29839,0.03397,0.1349,0.00298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,182.739,0.3124,0.28796,0.03303,0.13255,0.00295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,210.976,0.30596,0.28199,0.03373,0.13059,0.0028,0,0.98745,0.98331,0.9943,0.96314,0.97662,0.97181,0.97927,0.96943,0.28377,0.23219,0.02874,0.12721,0.00276,0,6.8454e-05,6.8454e-05,6.8454e-05
