epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,73.7062,2.35716,10.5311,0.5789,2.81012,0.02545,15.6066,0.64955,0.5188,0.53818,0.23483,0,0,0,0,2.2745,10.0878,0.36794,1.85941,0.02075,0,0.00332255,0.00332255,0.0700971
2,141.534,1.84996,10.1056,0.3614,1.41095,0.01799,11.9186,0.8065,0.62406,0.767,0.41656,0,0,0,0,1.89693,9.74559,0.2073,1.29703,0.01589,0,0.00665136,0.00665136,0.0400926
3,205.835,1.85655,9.69043,0.29525,1.3254,0.01816,11.4521,0.76385,0.53506,0.61219,0.25295,0.10477,0.03759,0.00462,0.00311,2.41752,9.79535,0.16143,1.81896,0.02337,0,0.00996213,0.00996213,0.01007
4,270.165,2.06613,8.05863,0.2976,1.71844,0.02088,10.6845,0.50863,0.38346,0.38685,0.15936,0.30175,0.09774,0.04422,0.01254,2.39813,9.73014,0.16463,2.61926,0.02333,0,0.00993906,0.00993906,0.00993906
5,333.583,2.05287,7.0175,0.28906,1.74341,0.02059,9.67866,0.68956,0.50376,0.54982,0.22875,0.36407,0.20301,0.11938,0.03332,2.1892,8.48954,0.13238,2.15289,0.01966,0,0.00989183,0.00989183,0.00989183
6,397.311,1.99403,6.39087,0.28455,1.62647,0.02007,9.02216,0.65998,0.58378,0.63097,0.29461,0.4646,0.24812,0.19558,0.09194,2.1198,6.6983,0.12251,1.74203,0.01989,0,0.00983133,0.00983133,0.00983133
7,461.317,1.94684,5.9447,0.26699,1.56142,0.01949,8.48015,0.67879,0.58647,0.6563,0.34019,0.50246,0.30075,0.25976,0.10906,1.93676,5.66659,0.12485,1.70497,0.01699,0,0.00975773,0.00975773,0.00975773
8,524.652,1.89658,5.63066,0.26636,1.47287,0.01877,8.092,0.66915,0.63869,0.67853,0.35763,0.75696,0.38346,0.39842,0.22052,1.85322,4.98115,0.11921,1.52726,0.01649,0,0.00967122,0.00967122,0.00967122
9,588.607,1.87068,5.32402,0.26557,1.45562,0.01842,7.69681,0.64944,0.63158,0.65712,0.33509,0.59372,0.38457,0.3386,0.16025,2.22257,5.88553,0.11345,1.85676,0.02082,0,0.00957205,0.00957205,0.00957205
10,652.345,1.84136,5.07636,0.25798,1.36471,0.0179,7.40035,0.78293,0.69173,0.76101,0.40893,0.64359,0.40602,0.39677,0.21128,2.04765,5.63963,0.10303,1.35238,0.01743,0,0.00946048,0.00946048,0.00946048
11,716.604,1.80789,4.78916,0.25029,1.30414,0.01752,7.0405,0.72077,0.72932,0.77666,0.44256,0.60214,0.48932,0.48286,0.29622,1.84634,4.99587,0.09653,1.23064,0.01555,0,0.00933683,0.00933683,0.00933683
12,781.186,1.80025,4.82831,0.2431,1.26942,0.01747,7.02986,0.74151,0.62551,0.70865,0.38054,0.63848,0.41353,0.38325,0.23076,1.8818,6.51966,0.09624,1.32292,0.01596,0,0.00920142,0.00920142,0.00920142
13,845.651,1.7773,4.72477,0.23648,1.27794,0.01721,6.97296,0.73381,0.72932,0.78586,0.45048,0.77099,0.45566,0.515,0.30656,1.73816,4.99911,0.08381,1.24828,0.01492,0,0.00905463,0.00905463,0.00905463
14,909.678,1.71957,4.36721,0.22816,1.23069,0.01638,6.49631,0.80612,0.70677,0.79716,0.44678,0.61063,0.53062,0.50451,0.29877,1.6425,5.16473,0.09348,1.34161,0.01248,0,0.00889687,0.00889687,0.00889687
15,973.655,1.73511,4.31457,0.22607,1.13804,0.0166,6.34341,0.84746,0.66165,0.77933,0.44874,0.76342,0.42105,0.46204,0.27898,1.7334,5.07503,0.08209,1.19508,0.01345,0,0.00872857,0.00872857,0.00872857
16,1037.81,1.70562,4.16953,0.22619,1.1781,0.01624,6.21318,0.8703,0.75188,0.84324,0.48148,0.77424,0.55639,0.60297,0.3508,1.76534,4.16548,0.07694,1.0584,0.01328,0,0.00855018,0.00855018,0.00855018
17,1102.05,1.67647,4.00571,0.22287,1.11829,0.0159,5.94497,0.83418,0.7218,0.81164,0.49843,0.65411,0.52632,0.54207,0.37944,1.64209,4.58962,0.07883,1.06318,0.01383,0,0.0083622,0.0083622,0.0083622
18,1166.54,1.65404,3.96065,0.20895,1.09692,0.01575,5.9858,0.88129,0.78149,0.85365,0.51835,0.66099,0.57143,0.54735,0.3522,1.507,4.51367,0.07354,1.33912,0.01198,0,0.00816514,0.00816514,0.00816514
19,1231.13,1.6199,3.70745,0.20791,1.04983,0.01521,5.55821,0.88104,0.77964,0.86232,0.52031,0.69791,0.60798,0.5978,0.41897,1.58396,3.94461,0.07185,1.00255,0.01303,0,0.00795954,0.00795954,0.00795954
20,1295.8,1.59844,3.61562,0.20961,1.02899,0.01498,5.43773,0.86435,0.77444,0.86072,0.54588,0.63417,0.62565,0.60499,0.40584,1.40898,4.19766,0.06832,1.07393,0.01222,0,0.00774596,0.00774596,0.00774596
21,1359.32,1.58336,3.48775,0.20805,1.0086,0.01492,5.2721,0.90588,0.79601,0.90849,0.5916,0.79977,0.63066,0.65146,0.47391,1.32905,3.3628,0.07538,1.0752,0.01007,0,0.007525,0.007525,0.007525
22,1423.89,1.57935,3.46691,0.19968,0.95703,0.01481,5.15081,0.85675,0.78947,0.90306,0.57031,0.72477,0.66917,0.70527,0.4788,1.44164,3.18834,0.06404,0.86088,0.01147,0,0.00729725,0.00729725,0.00729725
23,1487.87,1.5511,3.3885,0.19763,0.96574,0.0145,5.06952,0.80327,0.82889,0.87358,0.54357,0.77656,0.6391,0.68915,0.48395,1.50848,4.02936,0.05961,1.1434,0.0123,0,0.00706335,0.00706335,0.00706335
24,1551.76,1.53665,3.29999,0.1969,0.9646,0.01437,4.92174,0.8792,0.84962,0.90083,0.59066,0.82931,0.67669,0.72668,0.51779,1.31536,2.84608,0.06604,0.90065,0.01062,0,0.00682392,0.00682392,0.00682392
25,1615.83,1.51952,3.14938,0.19197,0.90793,0.01411,4.64291,0.87911,0.83459,0.91017,0.59091,0.74842,0.71578,0.72844,0.50634,1.5008,2.99958,0.05496,0.85186,0.01212,0,0.00657963,0.00657963,0.00657963
26,1679.86,1.52347,3.26709,0.19736,0.92742,0.01415,4.74234,0.90844,0.80451,0.89129,0.57312,0.79542,0.67239,0.68622,0.48039,1.57411,3.47791,0.05452,0.87132,0.01272,0,0.00633115,0.00633115,0.00633115
27,1743.64,1.47931,3.08109,0.19284,0.90978,0.01371,4.43767,0.9116,0.81955,0.91403,0.62992,0.84314,0.72932,0.76837,0.56758,1.32032,3.06746,0.05775,0.7505,0.01025,0,0.00607916,0.00607916,0.00607916
28,1808.75,1.4501,2.89179,0.18961,0.88124,0.0133,4.2593,0.89722,0.83459,0.91715,0.62866,0.86083,0.73684,0.78834,0.58453,1.32073,2.73587,0.05455,0.94197,0.01003,0,0.00582435,0.00582435,0.00582435
29,1874.3,1.43382,2.79763,0.19074,0.85889,0.01322,4.19909,0.92593,0.86466,0.92965,0.63121,0.79066,0.73835,0.72937,0.54285,1.26528,3.20505,0.05701,0.92484,0.01051,0,0.00556742,0.00556742,0.00556742
30,1939.57,1.4162,2.71125,0.1928,0.85197,0.01297,4.04485,0.91719,0.83459,0.92143,0.62521,0.84421,0.72932,0.77114,0.5991,1.26603,2.4739,0.05366,0.90516,0.00983,0,0.00530906,0.00530906,0.00530906
31,2003.45,1.40466,2.62872,0.18479,0.83049,0.01286,3.81134,0.96443,0.81546,0.93631,0.64674,0.86418,0.72932,0.75587,0.58184,1.23491,2.74686,0.05257,0.79501,0.00992,0,0.00505,0.00505,0.00505
32,2068.34,1.39195,2.56958,0.18906,0.81055,0.01266,3.72144,0.89273,0.90977,0.93996,0.67226,0.83567,0.72648,0.76087,0.61295,1.22286,2.79011,0.05313,0.80713,0.01005,0,0.00479094,0.00479094,0.00479094
33,2133.22,1.37251,2.4241,0.18308,0.78969,0.01233,3.35785,0.93816,0.84211,0.94494,0.66279,0.88521,0.78947,0.81634,0.64142,1.19991,2.80083,0.05259,0.67812,0.00877,0,0.00453258,0.00453258,0.00453258
34,2198.04,1.34948,2.42623,0.18418,0.76469,0.01207,3.35025,0.9398,0.84962,0.93946,0.68904,0.87162,0.77444,0.81537,0.65381,1.10134,2.16863,0.05061,0.65235,0.0082,0,0.00427565,0.00427565,0.00427565
