image_path,image_sha256,paper_condition,capture_session,box_conf,kp_conf_median8,valid_corners,s_reproj,s_remove,s_flip
data/pallet/raw_data/outside/capturepallet10/rgb/1778654256982760704.png,6db0dcf381de2f2d38acea20ca5126146c267447d4a750a4db17e5a296e5593d,day,capturepallet10,0.8944717049598694,0.9962173402309418,8,0.006748081841912927,0.010933429318595216,0.012112444578504708
data/pallet/raw_data/outside/capturepallet10/rgb/1778654257049859584.png,d567f8ed9b65c681b732f5419ba669701aaef86ede628ea117b813f1592f2708,day,capturepallet10,0.8683057427406311,0.9959073662757874,8,0.0036809390515422998,0.005926236518736462,0.01395734769288687
data/pallet/raw_data/outside/capturepallet10/rgb/1778654257117078016.png,543eddd565371abcc4e19de53ec4fae6a24f424849043510b36fff3a0b7df471,day,capturepallet10,0.904559314250946,0.996068924665451,8,0.005067268087594194,0.007565557379740127,0.005521441516784197
data/pallet/raw_data/outside/capturepallet10/rgb/1778654257251794944.png,d465cb7dc2b2794d4761d24beb111b9b5013607f091b49ec9d29186412b1acd0,day,capturepallet10,0.9100373983383179,0.9955418109893799,8,0.003594682731362902,0.005592872245395609,0.008528291137628305
data/pallet/raw_data/outside/capturepallet10/rgb/1778654257419904000.png,5f72e5c6ac0152d2711bd339cc2869e0b1a50c1b4d90465fe58ff060aff38a44,day,capturepallet10,0.8805316090583801,0.9967470169067383,8,0.00421027569176368,0.006822405888592859,0.015038543981453377
data/pallet/raw_data/outside/capturepallet10/rgb/1778654257554258176.png,92880de4aa904749083856ac102ed8550ccbf39b94deda62aa2ecf8279fe788d,day,capturepallet10,0.8561704158782959,0.9957469701766968,8,0.004609956129715757,0.007581577078261945,0.010187973220613012
data/pallet/raw_data/outside/capturepallet10/rgb/1778654257721903616.png,b874c63d432340e32fd6303599b489ab1df94b375ff7a06c55e8f69ba2582e52,day,capturepallet10,0.836861789226532,0.9962941110134125,8,0.0018335436224623256,0.002711639174791822,0.004304355037766408
data/pallet/raw_data/outside/capturepallet10/rgb/1778654257822504704.png,9b3aa35ac2b44c063608cfcd5b9a4ee394f8b0dee0257fd28565f9102c546fff,day,capturepallet10,0.8883983492851257,0.9955625534057617,8,0.005544526732117318,0.009631738260520467,0.01702805982839672
data/pallet/raw_data/outside/capturepallet10/rgb/1778654257923249152.png,3d7202331dd21f79e7c045b48cd3f0377b992d7d45d22ab2cafffe9b46beafd6,day,capturepallet10,0.6916857361793518,0.9957869052886963,8,0.0039748092214621535,0.0069988610408030375,0.0058144177827781154
data/pallet/raw_data/outside/capturepallet10/rgb/1778654257990343424.png,4b5754368bd26a950876c56ed199f89000cb458dee7ca6907f27cf6143be11ed,day,capturepallet10,0.15134967863559723,0.9739370048046112,8,0.008692534217603633,0.013953567770152324,0.01781805871067211
data/pallet/raw_data/outside/capturepallet10/rgb/1778654258057608960.png,64eccefc565ad8e5155f53d9370c2d6c56248729fba12d8f12acd1686d4ef5d5,day,capturepallet10,0.6339889168739319,0.9942293465137482,8,0.006173958711386186,0.010287509095470167,0.012522719848627866
data/pallet/raw_data/outside/capturepallet10/rgb/1778654258124996096.png,e1cfd423b6f759c52ef10d6f8d696e7759d993c61457dfe82f2c90ac744bc5d4,day,capturepallet10,0.7974810004234314,0.9948911070823669,8,0.006143996978215846,0.010453153900218805,0.01255932963511739
data/pallet/raw_data/outside/capturepallet10/rgb/1778654258192147200.png,b9d8c1cc512d90abcef44bb553e2b81d68a855253af60222960a4f347c040a97,day,capturepallet10,0.41166624426841736,0.9820686280727386,8,0.010961360207326598,0.0161637133105901,0.045923834343984546
data/pallet/raw_data/outside/capturepallet10/rgb/1778654258259302400.png,fbd1c7b90e98e07b89ca356e2f4838f1b31f42714ee15c8b84fae121deb41b05,day,capturepallet10,0.19308912754058838,0.9782918989658356,8,0.010312417032540645,0.015709073795156837,0.011941090983969617
data/pallet/raw_data/outside/capturepallet10/rgb/1778654258326615040.png,74d568b50a132257b25271aa31eebc1b53fa4664480c171ee93686627cb28342,day,capturepallet10,0.16032393276691437,0.9742740392684937,8,0.009542780655230449,0.014320868637472109,0.02661316602711253
data/pallet/raw_data/outside/capturepallet10/rgb/1778654258393893376.png,098a20b45927bdf8ef659a4f169c12f314636254e3f12a63d21c3b74ef9169e7,day,capturepallet10,0.35298898816108704,0.9751424193382263,8,0.00932390212903628,0.014140245609388489,0.02304771184352415
data/pallet/raw_data/outside/capturepallet10/rgb/1778654258460758272.png,deec028b079051f3b9714e0a6687a1aa1402e42421cb8a1160b42a2368707495,day,capturepallet10,0.4987921714782715,0.9916762709617615,8,0.0033538352262786216,0.006589305107577385,0.010457122868955851
data/pallet/raw_data/outside/capturepallet10/rgb/1778654258494444288.png,9ee965050d23d1ae8909471222b1ce2a98a1ba05b7446f7356d4289853ffbdb4,day,capturepallet10,0.11975815147161484,0.9137297868728638,8,0.007527437308279594,0.012058361513963242,0.08439657926036509
data/pallet/raw_data/outside/capturepallet10/rgb/1778654258561636096.png,c49ee0b340cc8d07548facac2c47c5bdac4c72dcb9036a7126265ac4ee25744f,day,capturepallet10,0.14446797966957092,0.9770575761795044,8,0.004259902969960909,0.006807393942868482,0.030507552675870624
data/pallet/raw_data/outside/capturepallet10/rgb/1778654258629041920.png,37ee525616453d9ff9e26bb8a5e50886a0a2b53ad5161df47d8b4fb01bda4d11,day,capturepallet10,0.11030163615942001,0.8847899734973907,8,0.003395145219177359,0.004778248150300241,0.020926421019486288
data/pallet/raw_data/outside/capturepallet10/rgb/1778654258696191744.png,450d7f8a7d86b71959b280b1cadff8ff373c206f653271a0aeb89e7f8fd75375,day,capturepallet10,0.13147850334644318,0.9797634482383728,8,0.009263131303021185,0.01513988756106537,0.11624158324820995
data/pallet/raw_data/outside/capturepallet10/rgb/1778654258729703168.png,cff2e82e55af71a2000c8022699846b19c82d574a6c3e8c86e1333ebc377d281,day,capturepallet10,0.351493239402771,0.9779265522956848,8,0.014684603940786252,0.024068403334315366,0.058696946022130866
data/pallet/raw_data/outside/capturepallet10/rgb/1778654258830384896.png,da5ced4fd532517b325f04299750240d5355c7ed093d402538e48444488a7cc8,day,capturepallet10,0.22918947041034698,0.9778862297534943,8,0.019512672955038207,0.03116987930675075,0.04288132720167534
data/pallet/raw_data/outside/capturepallet10/rgb/1778654258965233664.png,24dc3f3ec21652a2f0d394a28650c5fb47466b536d2603337b8c3c4989e3b206,day,capturepallet10,0.09029615670442581,0.9768316745758057,8,0.019474307107044522,0.03131390459324951,0.04905756472029105
data/pallet/raw_data/outside/capturepallet10/rgb/1778654259099659776.png,72881d801f70734e65375ca3f44b0b8e70c669f104741189bd759b5c7c37332b,day,capturepallet10,0.05830969288945198,0.8948034048080444,8,0.029709426220065956,0.04779879364451478,0.045879249552559
data/pallet/raw_data/outside/capturepallet10/rgb/1778654259199956224.png,e689d7a6440219f75490c54e3fd6bdaef21ddf42b910d222c4e09fd5a6fcd680,day,capturepallet10,0.07087785005569458,0.977822333574295,8,0.020226267174389537,0.03250068067356461,0.0529847973035868
data/pallet/raw_data/outside/capturepallet10/rgb/1778654259267137792.png,9f044cbc8f8cc22f8ae42fa931539f490c8e847cf447047a0f60cf2b7dc8cc19,day,capturepallet10,0.08251658827066422,0.9802958965301514,8,0.019979514197353516,0.03179115821024203,0.03251317487408094
data/pallet/raw_data/outside/capturepallet10/rgb/1778654259334622976.png,cf18c851ca0e0ab386e21e6cef380f436cc806429a8aff1a3bddfe874cd1afbd,day,capturepallet10,0.0974183976650238,0.9782119393348694,8,0.016788038084473524,0.02697299950940976,0.058508335261862034
data/pallet/raw_data/outside/capturepallet10/rgb/1778654259368158720.png,9a1c6dded04bb8f7c97cd604a7260777711c1d00b372e5733eb16e8486be7496,day,capturepallet10,0.04172058030962944,0.9786339700222015,8,0.019052945156495204,0.03046778176812747,0.07025938847939431
data/pallet/raw_data/outside/capturepallet10/rgb/1778654259435329024.png,46dd30cf811f61130c96a6463e7f99a1274aba98847cd52fb736c65a5e3420c9,day,capturepallet10,0.07542329281568527,0.9618265330791473,8,0.012046483975716494,0.01962720350397383,0.011663611790805231
data/pallet/raw_data/outside/capturepallet10/rgb/1778654259502456064.png,d0e981b002f3f3a55dd356434c0d40c5284bc936a605188cef0274259b26d02d,day,capturepallet10,0.06885118782520294,0.9778259694576263,8,0.014189733338884609,0.021883421985263777,0.07133311711122253
data/pallet/raw_data/outside/capturepallet10/rgb/1778654259569619712.png,99a17182693f41e95b93419a97b556215376e8d5d0cb4827bff2ff99de47ed84,day,capturepallet10,0.15779845416545868,0.9890533089637756,8,0.017982841373853198,0.026498387994389555,0.027341480747025523
