epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
70,378.114,0.35938,0.27097,0.04795,0.17849,0.00251,0,0.97889,0.96774,0.989,0.9377,0.97237,0.96129,0.97711,0.96767,0.34622,0.26886,0.00272,0.15067,0.00295,0,0.00389445,0.00389445,0.00389445
71,383.367,0.3808,0.27516,0.04885,0.17723,0.00266,0,0.96219,0.98512,0.99077,0.94121,0.94959,0.97228,0.97209,0.95651,0.32829,0.34298,0.00208,0.15708,0.00263,0,0.00376885,0.00376885,0.00376885
72,388.558,0.36415,0.28859,0.05049,0.1722,0.00258,0,0.98698,0.97789,0.99423,0.94928,0.97395,0.96498,0.9774,0.96862,0.29859,0.32714,0.00142,0.12002,0.00231,0,0.00364412,0.00364412,0.00364412
73,393.784,0.37098,0.24756,0.04077,0.16935,0.00249,0,0.96801,0.97619,0.98971,0.94357,0.97632,0.94194,0.95982,0.94974,0.33814,0.37369,0.00144,0.14592,0.00282,0,0.00352037,0.00352037,0.00352037
74,399.054,0.36001,0.26741,0.04567,0.17266,0.00262,0,0.97458,0.98953,0.98969,0.93268,0.98497,0.95484,0.96489,0.95356,0.3711,0.37427,0.0017,0.13358,0.00313,0,0.00339766,0.00339766,0.00339766
75,404.3,0.38988,0.29664,0.04272,0.18163,0.00257,0,0.98695,0.976,0.98982,0.94379,0.96739,0.95682,0.96358,0.94703,0.32945,0.39706,0.0025,0.12676,0.00271,0,0.00327608,0.00327608,0.00327608
76,409.602,0.37385,0.28773,0.04913,0.16864,0.00265,0,0.96846,0.99044,0.98898,0.94419,0.96743,0.95822,0.95198,0.94535,0.31324,0.4268,0.00337,0.1386,0.00251,0,0.00315572,0.00315572,0.00315572
77,414.841,0.33868,0.29055,0.04435,0.16053,0.00223,0,0.98485,0.98065,0.98918,0.94647,0.96726,0.96129,0.96393,0.95022,0.30099,0.38631,0.00367,0.1309,0.00232,0,0.00303665,0.00303665,0.00303665
78,420.096,0.34575,0.32447,0.04188,0.16108,0.00246,0,0.96666,0.99355,0.9902,0.94109,0.94774,0.97419,0.96589,0.95429,0.3067,0.38397,0.00271,0.14089,0.00248,0,0.00291897,0.00291897,0.00291897
79,425.35,0.34264,0.27509,0.03599,0.1625,0.0024,0,0.97981,0.99355,0.98307,0.93264,0.96706,0.98065,0.97027,0.95677,0.31987,0.3186,0.00184,0.13082,0.00246,0,0.00280275,0.00280275,0.00280275
80,430.561,0.33453,0.27279,0.04023,0.15031,0.00238,0,0.98707,0.98514,0.98912,0.94253,0.97414,0.97232,0.97814,0.96768,0.30174,0.30918,0.00132,0.12137,0.00236,0,0.00268806,0.00268806,0.00268806
81,435.788,0.33495,0.24857,0.03957,0.15583,0.00235,0,0.98477,0.9871,0.99105,0.93406,0.97083,0.97419,0.98057,0.96891,0.3281,0.31589,0.00123,0.14976,0.0026,0,0.002575,0.002575,0.002575
82,441.053,0.3179,0.26231,0.03923,0.14008,0.00217,0,0.99311,0.99355,0.98984,0.94433,0.98016,0.98065,0.97409,0.96315,0.29662,0.31262,0.00169,0.11763,0.00221,0,0.00246363,0.00246363,0.00246363
83,446.328,0.32214,0.26887,0.04655,0.14893,0.00216,0,0.99354,0.99228,0.99377,0.95078,0.98708,0.98582,0.98166,0.97818,0.29872,0.26451,0.00153,0.11229,0.00232,0,0.00235404,0.00235404,0.00235404
84,451.576,0.32471,0.27886,0.04171,0.14884,0.00233,0,0.99247,0.97419,0.9939,0.95102,0.98586,0.96774,0.97987,0.97692,0.3018,0.26226,0.00129,0.11997,0.00237,0,0.00224629,0.00224629,0.00224629
85,456.989,0.33208,0.32295,0.04614,0.14726,0.0022,0,0.99246,0.99355,0.98997,0.95264,0.98601,0.9871,0.98002,0.97343,0.28499,0.26161,0.00143,0.10017,0.00216,0,0.00214046,0.00214046,0.00214046
86,462.363,0.3161,0.23528,0.03446,0.14657,0.00216,0,0.98717,0.99282,0.98938,0.94968,0.98076,0.98637,0.98084,0.97393,0.29242,0.26345,0.00134,0.10571,0.0023,0,0.00203663,0.00203663,0.00203663
87,467.682,0.31337,0.25505,0.04477,0.14241,0.00229,0,0.98708,0.98597,0.98915,0.95109,0.98062,0.97952,0.98058,0.97313,0.28045,0.26293,0.00125,0.11693,0.00213,0,0.00193486,0.00193486,0.00193486
