epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,22.0135,0.71177,1.20143,0.10951,0.45265,0.00439,0.23186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,43.1884,0.59377,0.8767,0.07564,0.3319,0.00352,0.00655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,63.8935,0.55917,0.74466,0.07032,0.30428,0.00339,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,84.4961,0.53614,0.66751,0.07032,0.28119,0.00322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,104.965,0.51695,0.58064,0.0645,0.25659,0.00303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,125.318,0.49398,0.58214,0.06447,0.24889,0.00295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,146.229,0.48734,0.52379,0.06694,0.23441,0.00289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,168.699,0.42996,0.41539,0.04151,0.19771,0.00253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,189.796,0.41411,0.38368,0.04139,0.19709,0.00245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,219.367,0.40849,0.38695,0.03931,0.18988,0.0024,0,0.94697,0.96181,0.99084,0.93488,0.94014,0.95486,0.98493,0.95672,0.38172,0.27709,0.02349,0.20806,0.00244,0,6.8454e-05,6.8454e-05,6.8454e-05
