arm,stem,detected,fixed_px,c4_px,best_deg,n_vis,err_0,err_90,err_180,err_270
F0,forklift_v4_173507_manual_gt__002370,1,1.7906056973421067,1.7906056973421067,0,9,1.7906056973421067,141.91827427048207,231.49838167299262,141.68476924268168
F0,forklift_v4_173507_manual_gt__003690,1,2.7581217360792385,2.7581217360792385,0,9,2.7581217360792385,69.22265467431657,118.17978412459532,65.65158338994527
F0,forklift_v4_174126_manual_gt__000000,1,3.3074649940186234,3.3074649940186234,0,9,3.3074649940186234,69.23812226496727,118.90436792151965,65.613102896675
F0,forklift_v4_174342_manual_gt__000000,1,2.3918976602663045,2.3918976602663045,0,9,2.3918976602663045,77.30980470022844,130.10228871810475,74.53363356512972
F0,forklift_v4_174342_manual_gt__000930,1,1.4871614644403222,1.4871614644403222,0,9,1.4871614644403222,120.64864506164346,197.73468091100202,119.9878148770783
F0,forklift_v4_174342_manual_gt__001980,1,1.6298494323483093,1.6298494323483093,0,9,1.6298494323483093,154.1425519366832,244.028852423717,153.1486972218577
F0,forklift_v4_174925_manual_gt__000000,1,68.3100879093974,1.700952725596113,270,9,68.3100879093974,118.69455191814677,68.06529289818258,1.700952725596113
F0,forklift_v4_174925_manual_gt__000270,1,3.2864039313292714,3.2864039313292714,0,9,3.2864039313292714,70.38278390059986,119.10940168683503,66.34011957296329
F0,forklift_v4_174925_manual_gt__000690,1,0.9111601308608444,0.9111601308608444,0,9,0.9111601308608444,67.90834827187713,118.42774621891509,67.60319305234344
F0,forklift_v4_174925_manual_gt__000930,1,1.1568136227167212,1.1568136227167212,0,9,1.1568136227167212,96.63739775491831,163.24710196194405,96.85586882699565
F0,forklift_v4_174925_manual_gt__001320,1,3.848148304362107,3.848148304362107,0,9,3.848148304362107,173.63372069544212,268.6337455605333,169.9264376950118
F0,forklift_v4_174925_manual_gt__001770,1,195.90975633182163,5.014516192391299,270,9,195.90975633182163,304.2034067912376,199.81597369652195,5.014516192391299
F0,forklift_v4_20260903_190408_manual_gt__000000,1,2.301157797948054,2.301157797948054,0,9,2.301157797948054,81.81697541311898,141.40780921746185,82.98737901677356
F0,forklift_v4_20260903_190408_manual_gt__000360,1,1.734339452533746,1.734339452533746,0,9,1.734339452533746,82.51070305777732,141.7776188159261,83.95648589999983
F0,forklift_v4_20260903_190408_manual_gt__000420,1,1.4593686623986295,1.4593686623986295,0,9,1.4593686623986295,82.9754024985578,142.42291067122102,84.16400926266272
F0,forklift_v4_20260903_190408_manual_gt__000660,0,nan,nan,-1,9,,,,
F0,forklift_v4_20260903_190408_manual_gt__000720,1,2.5260668995574282,2.5260668995574282,0,9,2.5260668995574282,88.44951963972937,147.5328696951341,86.31030370604718
F0,forklift_v4_20260903_190743_manual_gt__000000,1,2.113321976578595,2.113321976578595,0,9,2.113321976578595,89.32909659754782,152.35089070075594,91.33954981709408
F0,forklift_v4_20260903_190743_manual_gt__000090,1,2.5586107492975674,2.5586107492975674,0,9,2.5586107492975674,94.63192400928514,163.29042602278008,96.64986162384868
F0,forklift_v4_20260903_190743_manual_gt__000280,1,1.3470219412279536,1.3470219412279536,0,9,1.3470219412279536,95.38510482322312,164.17555407263202,96.50113454126472
F0,forklift_v4_20260903_192118_manual_gt__000020,1,3.3257747410720664,3.3257747410720664,0,9,3.3257747410720664,51.230103865566925,95.95525797062923,55.19190150685034
F0,forklift_v4_20260903_192254_manual_gt__000030,1,3.4450740040503245,3.4450740040503245,0,9,3.4450740040503245,69.49906106095526,124.31651069659905,73.99136034045206
F0,forklift_v4_20260904_102339_manual_gt__000000,1,3.117392126159611,3.117392126159611,0,9,3.117392126159611,78.19369288980332,137.21730681813068,82.08695342509189
F0,forklift_v4_20260904_102339_manual_gt__000450,1,0.9377712083098656,0.9377712083098656,0,9,0.9377712083098656,75.3403448273424,124.51156948689459,75.63837441226458
F0,forklift_v4_20260904_102504_manual_gt__000060,1,3.844493193893167,3.844493193893167,0,9,3.844493193893167,77.50663874426827,124.9869145622215,73.28291821775235
F0,forklift_v4_20260904_103429_manual_gt__000000,0,nan,nan,-1,9,,,,
F0,forklift_v4_20260904_103429_manual_gt__000930,1,0.9335521483319186,0.9335521483319186,0,9,0.9335521483319186,43.70532951437206,70.13243931836286,44.21977199258842
F0,forklift_v4_20260904_103429_manual_gt__001230,1,1.0994455177378697,1.0994455177378697,0,9,1.0994455177378697,46.92538126162001,75.55823772156667,47.16653512336265
F0,forklift_v4_20260904_103739_manual_gt__000000,1,1.3709465097087372,1.3709465097087372,0,9,1.3709465097087372,45.9779331044273,75.32814069290428,47.742161144821694
F0,forklift_v4_20260904_103739_manual_gt__000180,1,2.203966777066201,2.203966777066201,0,9,2.203966777066201,92.89774354406804,151.43313496946544,94.65249411841761
F0,forklift_v4_20260904_103739_manual_gt__000360,1,1.3706150836755004,1.3706150836755004,0,9,1.3706150836755004,95.47793378090897,157.31859214171095,96.57434119009828
F0,forklift_v4_20260904_103739_manual_gt__000540,1,1.7250379808195193,1.7250379808195193,0,9,1.7250379808195193,101.2670545063382,171.28268506804872,102.5069078621446
F0,forklift_v4_20260904_103739_manual_gt__000720,1,0.9203033361560004,0.9203033361560004,0,9,0.9203033361560004,99.51321373530983,165.0202905494576,99.7308996820704
F0,forklift_v4_20260904_104212_manual_gt__000030,1,1.7624533621764278,1.7624533621764278,0,9,1.7624533621764278,62.7807566726332,101.83507135033962,64.2880172453661
F0,forklift_v4_20260904_104212_manual_gt__000270,1,1.7850716235527813,1.7850716235527813,0,9,1.7850716235527813,94.35440226550382,153.43719220514583,95.41146877834609
F0,forklift_v4_20260904_105241_manual_gt__000000,1,1.8266236338740574,1.8266236338740574,0,9,1.8266236338740574,75.43797883925527,116.79473674457147,73.24985829432323
F0,forklift_v4_20260904_105508_manual_gt__000000,1,67.32509474762593,1.4336554908891874,270,9,67.32509474762593,116.34077051067068,66.72998302905854,1.4336554908891874
F0,forklift_v4_20260904_105615_manual_gt__000000,1,2.5368471930522425,2.5368471930522425,0,9,2.5368471930522425,60.97890347467218,109.89254395520828,63.285989074998874
F0,forklift_v4_20260904_142318_manual_gt__000000,1,2.0422867112545893,2.0422867112545893,0,9,2.0422867112545893,56.69628663673083,95.32539243229249,55.16356284068403
F0,forklift_v4_20260904_142318_manual_gt__001050,1,1.1313901530739578,1.1313901530739578,0,9,1.1313901530739578,85.90252270020818,142.34140868292505,86.45694866115895
F0,forklift_v4_20260904_142318_manual_gt__001260,1,1.59250392950507,1.59250392950507,0,9,1.59250392950507,86.49328624336725,142.4514011691725,86.0598069025088
F0,forklift_v4_20260904_142318_manual_gt__001530,1,1.5899114918411141,1.5899114918411141,0,9,1.5899114918411141,85.7217632005541,142.44174081945772,86.84395598901618
F0,forklift_v4_20260904_142318_manual_gt__001710,1,1.293382930942185,1.293382930942185,0,9,1.293382930942185,85.69311296167413,141.91758274956578,85.45054468879995
F0,forklift_v4_20260904_142318_manual_gt__002250,1,1.1437874710676565,1.1437874710676565,0,9,1.1437874710676565,85.83864194493074,143.51789698461755,86.21385968064762
F0,forklift_v4_20260904_142318_manual_gt__002640,1,1.5143383611079573,1.5143383611079573,0,9,1.5143383611079573,86.4328512470755,140.8760714454835,84.65504905891537
F0,forklift_v4_20260904_142318_manual_gt__002880,1,1.1466586796341154,1.1466586796341154,0,9,1.1466586796341154,85.8415913490926,141.4363588088986,85.53663087749968
F0,forklift_v4_20260904_142318_manual_gt__003120,1,1.23481422291902,1.23481422291902,0,9,1.23481422291902,86.31136349385218,141.9934803329929,86.36923910557343
F0,forklift_v4_20260904_142318_manual_gt__003385,1,2.2347148394848313,2.2347148394848313,0,9,2.2347148394848313,87.913417079343,143.01887567202726,85.88791912193898
F0,forklift_v4_20260904_142318_manual_gt__005095,1,1.0383559008480439,1.0383559008480439,0,9,1.0383559008480439,87.11624393154993,143.41039619003132,86.31700428355632
F0,forklift_v4_20260904_142958_manual_gt__000010,1,1.8312891978350185,1.8312891978350185,0,9,1.8312891978350185,87.87387163472843,146.27152311223074,89.49909175058382
F0,forklift_v4_20260904_142958_manual_gt__000190,1,1.6565856875200855,1.6565856875200855,0,9,1.6565856875200855,106.24660579212842,173.41272274885037,104.7377813388102
F0,forklift_v4_20260904_144221_manual_gt__000006,1,1.6136987556616882,1.6136987556616882,0,9,1.6136987556616882,106.09698357964774,173.7175381705763,104.75432776672734
F0,forklift_v4_20260904_144614_manual_gt__000014,1,0.6544957778103151,0.6544957778103151,0,9,0.6544957778103151,69.00239989967605,112.49115877447171,68.91537136641611
F0,forklift_v4_20260904_144614_manual_gt__000194,1,1.1512848992737608,1.1512848992737608,0,9,1.1512848992737608,68.69928295249306,112.36516230399388,68.91829300978596
F0,forklift_v4_20260904_144614_manual_gt__000374,1,0.741871975584783,0.741871975584783,0,9,0.741871975584783,68.45272469734701,112.08288652103562,68.77082635270268
F0,forklift_v4_20260904_144733_manual_gt__000006,1,3.350798280310114,3.350798280310114,0,9,3.350798280310114,67.01480488009089,112.76462277963532,63.09982635258599
F0,forklift_v4_20260904_144733_manual_gt__000186,1,1.2797504562448827,1.2797504562448827,0,9,1.2797504562448827,102.6844500161695,170.62994022617468,101.38310647842442
F0,forklift_v4_20260904_144733_manual_gt__000366,1,1.596510000816643,1.596510000816643,0,9,1.596510000816643,104.41903581285708,173.82211876345002,103.63268723493098
F0,forklift_v4_20260904_144733_manual_gt__000546,1,2.9976667184236963,2.9976667184236963,0,9,2.9976667184236963,215.0912141505374,323.8025620389623,214.02912145916343
F0,forklift_v4_20260904_144733_manual_gt__000726,1,1.3874644053478904,1.3874644053478904,0,9,1.3874644053478904,213.4942166105135,323.320748551979,214.93749814873368
F0,forklift_v4_20260904_144733_manual_gt__000906,1,0.7537752730788342,0.7537752730788342,0,9,0.7537752730788342,214.25805419732512,322.98593739118405,213.71133061469604
F0,forklift_v4_20260904_144733_manual_gt__001086,1,1.4660660289777458,1.4660660289777458,0,9,1.4660660289777458,213.18030247228,323.07576798592225,214.78532570059048
F0,forklift_v4_20260904_144733_manual_gt__001266,1,2.1612931461924028,2.1612931461924028,0,9,2.1612931461924028,212.4577886847302,322.9394398211057,215.3273930388427
F0,forklift_v4_20260904_144733_manual_gt__001446,1,0.8464364227331219,0.8464364227331219,0,9,0.8464364227331219,213.52198753945444,322.76894197525303,213.84146829008608
F0,forklift_v4_20260904_144733_manual_gt__001626,1,1.624011593132991,1.624011593132991,0,9,1.624011593132991,212.93221372537366,321.8920158078812,213.36713082297638
F0,forklift_v4_20260904_144733_manual_gt__001806,1,1.2769048011973114,1.2769048011973114,0,9,1.2769048011973114,213.3465023995692,323.07451510055927,214.80377970519953
F0,forklift_v4_20260904_145924_manual_gt__000009,1,2.0790135777585044,2.0790135777585044,0,9,2.0790135777585044,81.99075469419732,139.52090233927512,80.46782846899059
F0,forklift_v4_20260904_145924_manual_gt__000189,1,1.9529701936352903,1.9529701936352903,0,9,1.9529701936352903,101.62576758875912,168.579489408783,99.43528752647578
F0,forklift_v4_20260904_145924_manual_gt__000369,1,1.792963241546925,1.792963241546925,0,9,1.792963241546925,140.11141276503375,224.5030683815967,138.2201240662053
F0,forklift_v4_20260904_145924_manual_gt__000549,1,2.1107368879070827,2.1107368879070827,0,9,2.1107368879070827,138.8115178088773,223.2301122659261,138.01814357970665
F0,forklift_v4_20260904_145924_manual_gt__000729,1,1.6793275177378006,1.6793275177378006,0,9,1.6793275177378006,138.6928572364703,223.50231354637924,138.2136999713239
F0,forklift_v4_20260904_145924_manual_gt__000909,1,1.7664881311453788,1.7664881311453788,0,9,1.7664881311453788,138.30336928651843,222.95670999916655,137.9091866497664
F0,forklift_v4_20260904_145924_manual_gt__001089,1,1.910170998191637,1.910170998191637,0,9,1.910170998191637,138.44813862288095,222.83273609706478,137.8729426009437
F0,forklift_v4_20260904_145924_manual_gt__001569,1,3.3394959990733573,3.3394959990733573,0,9,3.3394959990733573,216.64876818958945,327.8398378390432,219.11269382943308
F0,forklift_v4_20260904_145924_manual_gt__002049,1,1.9183479716011433,1.9183479716011433,0,9,1.9183479716011433,167.22660360760986,261.46982420210725,167.48197671961265
F0,forklift_v4_20260904_145924_manual_gt__002229,1,1.6840124496583218,1.6840124496583218,0,9,1.6840124496583218,167.27542692317536,262.2973866138204,168.06170715708205
F0,forklift_v4_20260904_150335_manual_gt__000025,1,2.266619254059027,2.266619254059027,0,9,2.266619254059027,90.33533679050134,155.40377773633045,92.46783334953146
F0,forklift_v4_20260904_150335_manual_gt__000205,1,1.9381593543979352,1.9381593543979352,0,9,1.9381593543979352,129.80786689519803,213.32549335709425,131.7500371017319
F0,forklift_v4_20260904_150816_manual_gt__000011,1,1.4109867859219636,1.4109867859219636,0,9,1.4109867859219636,71.7234716912942,108.62584466287831,71.83391174766734
F0,forklift_v4_20260904_150944_manual_gt__000002,1,1.05993357866125,1.05993357866125,0,9,1.05993357866125,68.96895263198991,119.2202075879192,67.96224988467254
F0,forklift_v4_20260904_150944_manual_gt__000182,1,1.1095715288785906,1.1095715288785906,0,9,1.1095715288785906,91.14469481668795,154.05982154502337,90.47211965061811
F0,forklift_v4_20260904_150944_manual_gt__000362,1,1.5148921946940292,1.5148921946940292,0,9,1.5148921946940292,90.92035097640654,153.22868954429825,89.86998818655212
F0,forklift_v4_20260904_150944_manual_gt__000542,1,1.5520924197497905,1.5520924197497905,0,9,1.5520924197497905,91.24670461963962,153.43580125403398,89.61144544020057
F0,forklift_v4_20260904_captured_manual_gt__014578,1,3.0330675194255297,3.0330675194255297,0,9,3.0330675194255297,92.27373211979756,153.76954088898614,89.27160595428246
F0,forklift_v4_20260904_captured_manual_gt__015088,1,3.589544530944268,3.589544530944268,0,9,3.589544530944268,102.43642913903152,125.64496827919957,103.98547555504852
F0,forklift_v4_20260904_captured_manual_gt__015358,1,2.3340265414011783,2.3340265414011783,0,9,2.3340265414011783,104.61799506141452,148.23742525320995,107.22157208043217
F0,forklift_v4_20260904_captured_manual_gt__015988,1,1.8991699034785543,1.8991699034785543,0,9,1.8991699034785543,100.25657728765376,166.47999617277958,98.65727181710814
F0,forklift_v4_20260904_captured_manual_gt__016318,1,7.671377186931655,7.671377186931655,0,9,7.671377186931655,110.25973535568534,171.25641755489514,101.25004674685204
F0,forklift_v4_20260904_captured_manual_gt__016618,1,1.768165920362338,1.768165920362338,0,9,1.768165920362338,104.05871978158352,167.10455229554339,103.9460556993489
F0,forklift_v4_20260904_captured_manual_gt__016798,1,1.6402718007273873,1.6402718007273873,0,9,1.6402718007273873,119.27535537135093,135.62652358065654,119.95282635094921
F0,forklift_v4_20260904_captured_manual_gt__017098,1,1.979691729872168,1.979691729872168,0,9,1.979691729872168,114.03170021039735,141.97309191874047,112.67474377953279
F0,forklift_v4_20260904_captured_manual_gt__017428,1,2.6243970005733575,2.6243970005733575,0,9,2.6243970005733575,106.4775142970881,158.93298731937,108.15130669221789
F0,forklift_v4_20260904_captured_manual_gt__017968,1,1.108288972402695,1.108288972402695,0,9,1.108288972402695,106.78158682638977,150.1320004621119,106.46675619484786
F0,forklift_v4_20260904_captured_manual_gt__018448,1,1.0766444111294613,1.0766444111294613,0,9,1.0766444111294613,114.0806373044014,130.69838358834983,114.27855453452987
F0,forklift_v4_20260904_captured_manual_gt__019348,1,1.3480504072640518,1.3480504072640518,0,9,1.3480504072640518,95.61089967191322,141.65968012991502,95.9248540664886
F1,capture_20260902_kimjihoon_manual_gt__002689,1,2.9577240091836337,2.9577240091836337,0,9,2.9577240091836337,85.17045093320023,94.61841621989662,88.68349291122094
F1,capture_20260902_kimjihoon_manual_gt__002809,1,3.1307170696275137,3.1307170696275137,0,9,3.1307170696275137,85.76525412123938,94.29634563682806,89.15560453241088
F1,capture_20260902_kimjihoon_manual_gt__002929,1,1.876393271144777,1.876393271144777,0,9,1.876393271144777,84.27257856234868,91.32546297391418,84.35074101458991
F1,capture_20260902_kimjihoon_manual_gt__003129,1,3.537451522243738,3.537451522243738,0,9,3.537451522243738,188.75467807016435,218.02667092697016,184.71946473100746
F1,capture_20260902_kimjihoon_manual_gt__003249,1,3.9522924930370893,3.9522924930370893,0,7,3.9522924930370893,337.4750096717663,221.9887970000303,333.85642601427054
F1,capture_20260902_kimjihoon_manual_gt__003369,1,3.565142193348521,3.565142193348521,0,9,3.565142193348521,126.84523921065056,151.89911325131732,124.17796444905606
F1,capture_20260902_kimjihoon_manual_gt__003489,1,2.2226065633163072,2.2226065633163072,0,9,2.2226065633163072,84.7977926868113,144.74357118860001,82.93400040793965
F1,capture_20260902_kimjihoon_manual_gt__003609,1,1.8037284638129192,1.8037284638129192,0,9,1.8037284638129192,82.55528377408103,142.3551480894488,81.60978140887336
F1,capture_20260902_kimjihoon_manual_gt__003729,1,147.5902729333603,1.996690637115663,270,9,147.5902729333603,237.87223875749,148.9188082116326,1.996690637115663
F1,capture_20260902_kimjihoon_manual_gt__003849,1,2.543494762521417,2.543494762521417,0,9,2.543494762521417,269.805524609421,396.6200467596673,269.4617116505024
F1,capture_20260902_kimjihoon_manual_gt__004009,1,179.51421332125085,3.279179177255023,270,9,179.51421332125085,283.21073323296696,181.2469240361056,3.279179177255023
F1,capture_20260902_kimjihoon_manual_gt__004129,1,136.43368223092213,1.7674117596779224,270,9,136.43368223092213,222.6213513740063,136.4722691198322,1.7674117596779224
F1,capture_20260902_kimjihoon_manual_gt__004249,1,108.96335904620526,2.730269504927416,270,9,108.96335904620526,182.20058711784486,108.79518548001859,2.730269504927416
F1,capture_20260902_kimjihoon_manual_gt__004369,1,1.4227889229485076,1.4227889229485076,0,9,1.4227889229485076,94.7821306363386,163.6777278112301,95.8397341974765
F1,capture_20260902_kimjihoon_manual_gt__004489,1,2.2179730629895325,2.2179730629895325,0,9,2.2179730629895325,75.80594307354029,134.2496106104462,78.5747265525542
F1,capture_20260902_kimjihoon_manual_gt__004609,1,64.05665963473724,2.386108945114553,270,9,64.05665963473724,114.08845980494478,67.35693176354911,2.386108945114553
F1,capture_20260902_kimjihoon_manual_gt__004729,1,69.35303892026747,2.296055974411841,270,9,69.35303892026747,123.13219844179851,72.46098120620223,2.296055974411841
