epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,24.542,0.81871,1.32029,0.19274,0.68403,0.01205,1.32764,0.98048,0.97208,0.99345,0.91713,0.45112,0.45161,0.24496,0.23948,0.41353,0.12902,0.00374,0.16807,0.00308,0,0.00329897,0.00329897,0.0703093
2,47.5452,0.68214,0.7423,0.13767,0.40302,0.00947,0.19665,0.99358,0.99911,0.99487,0.93197,0.54108,0.54839,0.31865,0.31231,0.3634,0.13025,0.00378,0.13377,0.00287,0,0.00662218,0.00662218,0.0402992
3,69.6229,0.67924,0.71692,0.12443,0.41587,0.00932,0.09427,0.9683,0.98529,0.99275,0.87443,0.5578,0.56774,0.39243,0.38123,0.57679,0.18103,0.00411,0.21608,0.00505,0,0.0099049,0.0099049,0.0102485
4,91.4441,0.72111,0.74126,0.13371,0.43346,0.01011,0.12837,1,0.9729,0.99475,0.90932,0.58562,0.55618,0.38771,0.37342,0.4187,0.19571,0.00696,0.15837,0.00335,0,0.00986323,0.00986323,0.00986323
5,113.55,0.70579,0.67326,0.12671,0.41501,0.00942,0.06767,0.98007,0.99355,0.99474,0.89842,0.58364,0.57419,0.36909,0.35591,0.46374,0.17206,0.00962,0.16496,0.00365,0,0.00975773,0.00975773,0.00975773
6,135.522,0.68225,0.57621,0.11868,0.40423,0.00914,0.06761,0.97328,1,0.99455,0.90148,0.61401,0.60645,0.4085,0.38836,0.45167,0.2386,0.00959,0.15633,0.00375,0,0.0096232,0.0096232,0.0096232
7,157.607,0.67,0.56643,0.1218,0.37792,0.00889,0.09966,0.98035,0.96554,0.99254,0.92522,0.64666,0.57858,0.40743,0.39632,0.3805,0.17271,0.01117,0.16756,0.00321,0,0.00946048,0.00946048,0.00946048
8,179.769,0.68184,0.60189,0.11728,0.38753,0.00871,0.03702,0.99073,0.99355,0.99487,0.91927,0.59818,0.6,0.46317,0.44757,0.38617,0.15824,0.00956,0.1431,0.00317,0,0.00927057,0.00927057,0.00927057
9,201.793,0.69795,0.58363,0.11399,0.39171,0.00905,0.02916,0.9824,0.99355,0.99448,0.92558,0.57962,0.59355,0.38243,0.37539,0.39625,0.16982,0.00972,0.14515,0.00299,0,0.00905463,0.00905463,0.00905463
10,223.683,0.67578,0.53162,0.11642,0.37274,0.0088,0.01406,0.96871,0.99867,0.99364,0.88845,0.56459,0.5871,0.34657,0.33173,0.46597,0.23515,0.01115,0.22309,0.00386,0,0.00881401,0.00881401,0.00881401
11,245.978,0.63812,0.49313,0.11344,0.35512,0.00816,0.04233,0.9746,0.99355,0.99449,0.9207,0.58114,0.59355,0.38429,0.37765,0.40795,0.12217,0.01225,0.14992,0.00293,0,0.00855018,0.00855018,0.00855018
12,268.061,0.64321,0.51126,0.10888,0.34384,0.00803,0.02531,0.97991,0.92903,0.98859,0.84312,0.49932,0.56774,0.30908,0.3036,0.61833,0.15619,0.00827,0.31704,0.00455,0,0.00826477,0.00826477,0.00826477
13,290.071,0.65533,0.57983,0.11374,0.35776,0.00814,0.02529,0.93303,0.9871,0.99131,0.90001,0.63184,0.6,0.40998,0.39981,0.44846,0.14182,0.01373,0.19123,0.00388,0,0.00795954,0.00795954,0.00795954
14,311.955,0.64124,0.48609,0.10621,0.33959,0.00794,0,0.99594,0.98065,0.99481,0.91451,0.58738,0.60617,0.36806,0.36102,0.41733,0.12312,0.01389,0.15669,0.00334,0,0.00763637,0.00763637,0.00763637
15,333.99,0.62922,0.44239,0.10724,0.33515,0.00766,0.03885,0.98714,0.99054,0.99448,0.9396,0.61316,0.59312,0.38624,0.3817,0.33624,0.10503,0.0119,0.13636,0.00247,0,0.00729725,0.00729725,0.00729725
16,356.242,0.61168,0.42775,0.10242,0.31278,0.00749,0,0.99659,0.96129,0.99399,0.93886,0.58181,0.58343,0.36769,0.36102,0.33102,0.10318,0.00899,0.13695,0.00249,0,0.00694428,0.00694428,0.00694428
17,378.224,0.58479,0.39036,0.0965,0.30047,0.00728,0,0.97787,0.9871,0.99297,0.92875,0.57952,0.57419,0.36847,0.35892,0.37473,0.1274,0.01313,0.1496,0.00266,0,0.00657963,0.00657963,0.00657963
18,400.258,0.56864,0.38637,0.08944,0.30115,0.007,0.01049,0.97945,0.97419,0.99424,0.91056,0.58724,0.6,0.40369,0.39798,0.42883,0.13632,0.01113,0.16139,0.00419,0,0.00620555,0.00620555,0.00620555
19,422.173,0.54926,0.37125,0.09531,0.28532,0.00668,0,0.97298,0.9871,0.9938,0.93029,0.59219,0.6,0.38786,0.38436,0.36235,0.11456,0.01066,0.15106,0.00266,0,0.00582435,0.00582435,0.00582435
20,444.403,0.54381,0.37875,0.08995,0.29396,0.00655,0.00245,0.97733,0.9871,0.99429,0.91913,0.58033,0.58883,0.376,0.37223,0.39041,0.11523,0.00836,0.14606,0.00305,0,0.00543837,0.00543837,0.00543837
21,466.561,0.53464,0.34205,0.09235,0.27878,0.00635,0,0.99752,0.9871,0.99487,0.94114,0.59543,0.6,0.37012,0.36666,0.33008,0.09316,0.01059,0.11712,0.00257,0,0.00505,0.00505,0.00505
22,488.635,0.51978,0.36039,0.09119,0.2789,0.00627,0.00557,0.99263,0.99355,0.99468,0.93283,0.59911,0.6,0.36355,0.36076,0.35552,0.08667,0.00839,0.14302,0.00294,0,0.00466163,0.00466163,0.00466163
23,510.441,0.50784,0.34134,0.08388,0.27322,0.00597,0,0.99904,0.98065,0.99487,0.93326,0.60159,0.5871,0.36185,0.3588,0.35738,0.10245,0.00641,0.13573,0.00296,0,0.00427565,0.00427565,0.00427565
