epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,22.1333,0.67622,1.03763,0.15397,0.50608,0.01124,0.55816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,44.2428,0.48567,0.60288,0.08903,0.25836,0.00706,7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,65.9043,0.43405,0.51743,0.07826,0.21601,0.00586,0.00681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,87.0369,0.396,0.4696,0.06671,0.2027,0.00522,0.00619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,108.503,0.38181,0.33942,0.06116,0.19849,0.00496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,130.069,0.36967,0.35316,0.05942,0.19101,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,150.843,0.35597,0.32783,0.0576,0.17819,0.00454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,172.056,0.27905,0.16411,0.02688,0.13134,0.00375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,192.066,0.26518,0.17532,0.02677,0.12819,0.00354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,220.333,0.25812,0.1627,0.02741,0.12755,0.00342,0,0.98196,0.99444,0.99482,0.9783,0.9767,0.98961,0.99187,0.98691,0.23213,0.12842,0.01864,0.10671,0.00308,0,6.8454e-05,6.8454e-05,6.8454e-05
