epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,15.0748,1.05199,4.71855,0.54541,0.90952,0.01997,11.6094,0.97953,1,0.99444,0.9078,0.68558,0.7,0.51677,0.4838,0.5849,1.79099,0.00304,0.16995,0.00336,0,0.00325397,0.00325397,0.0707143
2,25.7551,0.82998,3.1158,0.31702,0.49866,0.01487,6.59684,0.99644,0.97143,0.992,0.8967,0.85136,0.85714,0.79701,0.70497,0.65026,1.49498,0.02316,0.35198,0.00586,0,0.00657725,0.00657725,0.0407042
3,35.8934,0.90338,2.54481,0.2873,0.53338,0.01722,5.45594,0.97578,0.84286,0.88976,0.7473,0.81651,0.65714,0.64867,0.51367,1.34325,3.51009,0.0513,1.24354,0.01104,0,0.00986018,0.00986018,0.0106538
4,45.9066,0.88959,2.36229,0.27915,0.54798,0.01672,4.97405,1,0.96888,0.99343,0.87082,0.88214,0.85543,0.84097,0.78055,0.5959,0.77199,0.00407,0.26033,0.00545,0,0.00986323,0.00986323,0.00986323
5,55.9024,0.89285,2.15002,0.27705,0.56773,0.01641,4.33211,0.96799,0.86418,0.94803,0.72101,0.7573,0.67143,0.61952,0.50551,1.09692,3.91664,0.02123,0.56689,0.00866,0,0.00975773,0.00975773,0.00975773
6,65.9763,0.86824,2.03689,0.26605,0.56705,0.01583,4.15477,1,0.9684,0.98373,0.87369,0.7788,0.75449,0.63792,0.57111,0.57303,1.51784,0.01038,0.48018,0.00437,0,0.0096232,0.0096232,0.0096232
7,76.0205,0.84414,1.77264,0.24721,0.51996,0.01526,3.8775,0.99923,0.98571,0.985,0.85913,0.86856,0.85714,0.79178,0.71129,0.81939,2.13357,0.01789,0.70706,0.00745,0,0.00946048,0.00946048,0.00946048
8,85.9588,0.83017,1.627,0.23487,0.5053,0.01485,3.27879,0.98465,0.98571,0.98457,0.86903,0.84193,0.84286,0.76453,0.66784,0.72279,1.75683,0.02426,0.3135,0.00572,0,0.00927057,0.00927057,0.00927057
9,96.041,0.78614,1.74019,0.24471,0.52841,0.01371,3.28927,0.9857,0.98484,0.98486,0.90076,0.89999,0.8999,0.88309,0.85464,0.72843,1.05078,0.01516,0.33772,0.00493,0,0.00905463,0.00905463,0.00905463
10,106.122,0.76632,1.57523,0.24356,0.49919,0.01385,2.96653,0.99507,0.95714,0.98429,0.89599,0.92265,0.91429,0.90524,0.85711,0.67949,0.99698,0.01521,0.54452,0.00493,0,0.00881401,0.00881401,0.00881401
11,115.812,0.74405,1.59176,0.23839,0.50355,0.01269,2.9451,0.98549,0.97052,0.98399,0.88493,0.86946,0.8564,0.8143,0.78941,0.57923,1.28417,0.01157,0.44969,0.00449,0,0.00855018,0.00855018,0.00855018
12,125.839,0.75429,1.55145,0.23172,0.50085,0.01326,2.81544,0.95644,0.94112,0.96727,0.81965,0.8984,0.88423,0.86792,0.75017,0.88604,1.59144,0.04702,0.39878,0.00636,0,0.00826477,0.00826477,0.00826477
13,135.974,0.74538,1.41761,0.23249,0.4641,0.01306,2.51062,1,0.95454,0.98443,0.8769,0.88618,0.88985,0.85391,0.83242,0.76198,1.18944,0.01446,0.36749,0.00531,0,0.00795954,0.00795954,0.00795954
14,146.018,0.74004,1.38256,0.21699,0.46673,0.01284,2.37555,0.99796,0.98571,0.985,0.8922,0.91113,0.9,0.87388,0.82688,0.54754,0.9896,0.01307,0.55331,0.00393,0,0.00763637,0.00763637,0.00763637
15,156.006,0.69258,1.21688,0.22243,0.42789,0.01215,1.89073,1,0.98494,0.99386,0.90669,0.94199,0.92793,0.89359,0.85858,0.53459,0.58839,0.00964,0.28828,0.0039,0,0.00729725,0.00729725,0.00729725
16,166.153,0.6952,1.26592,0.21042,0.44349,0.0118,1.86201,0.99887,1,0.995,0.91205,0.97031,0.97143,0.96526,0.92831,0.52412,0.37715,0.01098,0.14591,0.0033,0,0.00694428,0.00694428,0.00694428
17,176.178,0.70109,1.22184,0.19971,0.44538,0.01154,1.7507,0.99778,0.98571,0.985,0.90271,0.95418,0.94286,0.93848,0.90026,0.56259,1.12706,0.01567,0.50322,0.00412,0,0.00657963,0.00657963,0.00657963
18,186.163,0.67141,1.08086,0.20417,0.4407,0.01137,1.49693,0.97087,1,0.99444,0.92276,0.98545,0.96769,0.98038,0.93828,0.43436,0.3364,0.01329,0.13871,0.00324,0,0.00620555,0.00620555,0.00620555
19,196.318,0.65655,1.19289,0.21636,0.45166,0.01081,1.57536,0.99495,0.98571,0.99472,0.92122,0.95142,0.94286,0.94271,0.9187,0.42486,0.35689,0.01351,0.13678,0.00303,0,0.00582435,0.00582435,0.00582435
20,206.305,0.65336,1.04679,0.19597,0.43323,0.01064,1.10744,0.9722,0.99905,0.99444,0.94227,0.9722,0.99905,0.99444,0.9716,0.38417,0.16361,0.00868,0.12413,0.00264,0,0.00543837,0.00543837,0.00543837
21,216.349,0.63215,1.01809,0.19124,0.41127,0.01063,1.12503,0.98416,1,0.99486,0.94119,0.91386,0.92857,0.89129,0.87704,0.42623,0.45512,0.01175,0.1306,0.0028,0,0.00505,0.00505,0.00505
22,226.523,0.63354,0.91939,0.18848,0.41383,0.01028,0.67198,0.98591,0.99972,0.99486,0.93447,0.92721,0.91429,0.89934,0.88162,0.41951,0.5379,0.01232,0.12677,0.00287,0,0.00466163,0.00466163,0.00466163
23,236.178,0.63092,0.99326,0.2026,0.42406,0.01027,0.79833,0.99767,0.97143,0.99392,0.91186,0.90953,0.88571,0.88071,0.85461,0.45713,0.64126,0.01201,0.14773,0.00337,0,0.00427565,0.00427565,0.00427565
24,246.157,0.62079,0.93567,0.19454,0.41903,0.01015,0.87533,0.98589,0.99819,0.99486,0.92304,0.95767,0.96962,0.96997,0.94552,0.51995,0.28395,0.01288,0.15209,0.00369,0,0.00389445,0.00389445,0.00389445
25,256.155,0.60393,0.84968,0.18769,0.3892,0.00987,0.46998,1,0.99774,0.995,0.9265,0.98568,0.98346,0.98357,0.96977,0.44894,0.18056,0.0088,0.13049,0.00327,0,0.00352037,0.00352037,0.00352037
26,266.309,0.61778,0.83105,0.18682,0.40452,0.01027,0.44127,0.98588,0.99718,0.99401,0.91907,0.94351,0.95438,0.94655,0.92669,0.42398,0.3823,0.01153,0.13033,0.00338,0,0.00315572,0.00315572,0.00315572
27,276.317,0.58137,0.82252,0.16038,0.37954,0.00932,0.5052,0.99676,1,0.995,0.89981,0.91125,0.91429,0.89372,0.88151,0.48003,0.56061,0.00843,0.13736,0.0033,0,0.00280275,0.00280275,0.00280275
28,286.405,0.56112,0.82488,0.17482,0.36853,0.00925,0.53973,1,0.99777,0.995,0.93927,0.95705,0.955,0.96054,0.92924,0.40978,0.38056,0.0098,0.12616,0.00252,0,0.00246363,0.00246363,0.00246363
29,296.573,0.57236,0.76782,0.17625,0.38024,0.00903,0.26771,0.99889,1,0.995,0.92596,0.98459,0.98571,0.97943,0.96349,0.4687,0.25479,0.00835,0.13381,0.00289,0,0.00214046,0.00214046,0.00214046
30,307.031,0.56469,0.74131,0.16416,0.37284,0.00869,0.27098,1,0.99874,0.995,0.92276,0.9857,0.98445,0.98314,0.96707,0.45217,0.22003,0.0085,0.14101,0.00313,0,0.00183523,0.00183523,0.00183523
31,318.124,0.42987,0.36511,0.08575,0.25094,0.00806,0.11345,0.99883,0.98571,0.99486,0.94287,0.9554,0.94286,0.94274,0.92762,0.41729,0.38029,0.00558,0.12374,0.00266,0,0.00154982,0.00154982,0.00154982
