epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,514.121,1.23307,4.62159,0.45648,1.05984,0.01218,7.50442,0.92712,0.90941,0.96206,0.72926,0.80664,0.78078,0.73373,0.52806,0.93679,2.39368,0.20801,0.42641,0.00946,0,0.00333106,0.00333106,0.0700204
2,993.203,0.98557,2.37829,0.33482,0.58493,0.00929,3.73167,0.92316,0.91341,0.96722,0.75044,0.87289,0.8008,0.81233,0.66602,0.87509,1.7126,0.15517,0.41721,0.00889,0,0.00664633,0.00664633,0.0400024
3,1447.36,1.04009,2.35142,0.3156,0.65356,0.00988,3.66458,0.88561,0.84089,0.91541,0.65013,0.77544,0.72372,0.69849,0.54272,1.07858,2.37449,0.14265,0.66423,0.01116,0,0.00988959,0.00988959,0.00991228
4,1902.34,1.10194,2.39783,0.30678,0.73479,0.0106,3.59389,0.93278,0.9044,0.96558,0.7328,0.86875,0.81532,0.81417,0.6883,0.9212,1.63765,0.14392,0.42727,0.00933,0,0.00975773,0.00975773,0.00975773
5,2362.15,1.01989,2.13389,0.30287,0.63862,0.00965,2.903,0.91501,0.91341,0.96269,0.75727,0.85845,0.79832,0.79091,0.67909,0.82827,1.62571,0.14183,0.42368,0.00823,0,0.00957205,0.00957205,0.00957205
6,2818.17,0.96473,1.9216,0.2911,0.60027,0.00907,2.41028,0.94399,0.91946,0.9729,0.78012,0.89321,0.84484,0.84955,0.75303,0.77955,1.28522,0.13092,0.38674,0.00769,0,0.00933683,0.00933683,0.00933683
7,3274.53,0.91216,1.75548,0.27229,0.55263,0.00854,1.9718,0.95061,0.92478,0.97769,0.81291,0.89914,0.87452,0.87231,0.78841,0.69739,1.14566,0.12257,0.33371,0.00683,0,0.00905463,0.00905463,0.00905463
8,3730.49,0.87787,1.67602,0.25093,0.52301,0.00813,1.67408,0.95906,0.94745,0.98612,0.83114,0.92279,0.89189,0.89833,0.81933,0.63751,0.9744,0.11109,0.29994,0.00615,0,0.00872857,0.00872857,0.00872857
9,4188.48,0.85356,1.56884,0.22663,0.49071,0.00787,1.35496,0.9643,0.94795,0.98625,0.84549,0.93141,0.89717,0.90824,0.84136,0.6109,0.91292,0.09595,0.2843,0.00591,0,0.0083622,0.0083622,0.0083622
10,4645.82,0.82684,1.51095,0.2109,0.47799,0.00757,1.10271,0.96138,0.94686,0.98525,0.85976,0.91305,0.9009,0.90409,0.84548,0.56574,0.8918,0.08564,0.28123,0.00536,0,0.00795954,0.00795954,0.00795954
11,5103.03,0.80778,1.48124,0.19718,0.4708,0.00734,0.96982,0.97017,0.95445,0.9874,0.86596,0.92879,0.91341,0.90826,0.84879,0.55275,0.85193,0.07887,0.25988,0.00521,0,0.007525,0.007525,0.007525
12,5559.41,0.79773,1.40104,0.1893,0.45343,0.00716,0.76731,0.97742,0.95342,0.99007,0.87992,0.93743,0.91742,0.92702,0.87313,0.52209,0.77826,0.07102,0.25317,0.00478,0,0.00706335,0.00706335,0.00706335
13,6015.46,0.77891,1.35287,0.17567,0.44511,0.00695,0.62381,0.96829,0.96046,0.98985,0.88409,0.93065,0.92022,0.92333,0.87095,0.51081,0.7764,0.06285,0.23698,0.00468,0,0.00657963,0.00657963,0.00657963
14,6472.49,0.75979,1.29229,0.16796,0.42017,0.00679,0.51582,0.97221,0.96315,0.99069,0.89121,0.93963,0.91917,0.92875,0.88023,0.48421,0.727,0.05807,0.23288,0.00443,0,0.00607916,0.00607916,0.00607916
15,6930.07,0.75103,1.24232,0.15591,0.41131,0.00668,0.44412,0.97468,0.95796,0.99056,0.89496,0.93574,0.91828,0.92377,0.8741,0.4751,0.77671,0.05325,0.22774,0.00435,0,0.00556742,0.00556742,0.00556742
16,7388.37,0.72764,1.20795,0.14941,0.39408,0.00646,0.33474,0.97568,0.96363,0.99037,0.89896,0.94032,0.92593,0.93088,0.8891,0.4628,0.70878,0.04943,0.21576,0.00422,0,0.00505,0.00505,0.00505
17,7844.21,0.71387,1.14537,0.14001,0.38885,0.00624,0.25098,0.97185,0.96697,0.99154,0.90245,0.93664,0.93193,0.93093,0.89311,0.45474,0.67842,0.0453,0.2133,0.00412,0,0.00453258,0.00453258,0.00453258
18,8300.43,0.68808,1.13578,0.13105,0.37134,0.00603,0.22566,0.9775,0.96496,0.99162,0.90471,0.94624,0.93594,0.94232,0.90078,0.44913,0.63939,0.04154,0.20552,0.00407,0,0.00402084,0.00402084,0.00402084
19,8755.93,0.6618,1.05216,0.12485,0.35473,0.00576,0.17515,0.97581,0.96296,0.99145,0.9098,0.94461,0.93044,0.93227,0.89521,0.44029,0.65975,0.0384,0.20081,0.00397,0,0.00352037,0.00352037,0.00352037
