epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,21.1351,0.60021,0.74513,0.08869,0.31633,0.00596,0.07684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,40.9361,0.47629,0.56231,0.06646,0.22578,0.00449,0.00185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,61.1349,0.44338,0.52127,0.07155,0.20715,0.00424,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,81.2161,0.42304,0.48761,0.06866,0.19628,0.00391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,101.339,0.41225,0.46533,0.06536,0.19023,0.00376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,121.558,0.40215,0.43895,0.06223,0.1819,0.00359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,141.797,0.3881,0.39377,0.05837,0.176,0.00349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,162.754,0.32816,0.2764,0.03391,0.13214,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,182.898,0.32035,0.25268,0.03355,0.14122,0.00293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,211.892,0.30941,0.24206,0.03352,0.1345,0.00276,0,0.98034,0.99167,0.99453,0.96342,0.97365,0.98056,0.97877,0.96887,0.28449,0.2247,0.0275,0.12763,0.00266,0,6.8454e-05,6.8454e-05,6.8454e-05
