epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,526.043,1.14259,3.97584,0.42133,0.84145,0.0111,6.32952,0.93158,0.9199,0.973,0.75724,0.8327,0.80531,0.78818,0.646,0.8537,1.95869,0.17538,0.38356,0.00851,0,0.00333189,0.00333189,0.070013
2,1033.37,0.9127,2.05092,0.32339,0.49238,0.00848,3.01808,0.94847,0.93744,0.97925,0.77629,0.89104,0.87187,0.86956,0.74583,0.81682,1.33391,0.14408,0.34414,0.00825,0,0.0066607,0.0066607,0.0400085
3,1498.64,0.95757,2.07737,0.31468,0.5528,0.00906,2.92185,0.92436,0.8989,0.95459,0.73982,0.86464,0.78329,0.78596,0.67486,0.87363,1.67837,0.14459,0.4376,0.00896,0,0.00997144,0.00997144,0.00998587
4,1960.54,0.99387,2.08396,0.30114,0.59082,0.00938,2.73626,0.94926,0.93243,0.97949,0.7966,0.88772,0.87053,0.86262,0.76925,0.74189,1.24294,0.12795,0.35168,0.00747,0,0.00993906,0.00993906,0.00993906
5,2422.39,0.89897,1.7856,0.27631,0.5164,0.00831,1.96095,0.97085,0.93332,0.98585,0.83439,0.91746,0.87638,0.87698,0.80713,0.64083,1.11088,0.11314,0.29724,0.00616,0,0.00989183,0.00989183,0.00989183
6,2884.64,0.85205,1.66487,0.23703,0.48346,0.00782,1.58156,0.95842,0.95245,0.98839,0.85439,0.92121,0.88839,0.88959,0.82565,0.59055,0.97935,0.09469,0.27013,0.00564,0,0.00983133,0.00983133,0.00983133
7,3345.26,0.82446,1.57276,0.20849,0.46336,0.00752,1.19979,0.97222,0.96341,0.9906,0.87361,0.93494,0.91339,0.91195,0.85499,0.54412,0.85799,0.08032,0.24452,0.00514,0,0.00975773,0.00975773,0.00975773
8,3807.77,0.79903,1.50047,0.1878,0.44707,0.0072,0.9581,0.957,0.96901,0.99047,0.88239,0.92678,0.91858,0.91835,0.86787,0.51265,0.77912,0.07016,0.24503,0.00472,0,0.00967122,0.00967122,0.00967122
9,4269.6,0.79091,1.42771,0.17462,0.43582,0.00713,0.76904,0.96727,0.96346,0.99075,0.88913,0.9366,0.91091,0.92206,0.87428,0.49496,0.76834,0.06189,0.24399,0.00457,0,0.00957205,0.00957205,0.00957205
10,4730.97,0.77878,1.42027,0.16569,0.42632,0.00702,0.71652,0.97089,0.95295,0.99009,0.89082,0.93654,0.9159,0.92821,0.88024,0.48109,0.70563,0.05705,0.23601,0.00443,0,0.00946048,0.00946048,0.00946048
11,5194.48,0.76736,1.34296,0.15779,0.41546,0.00693,0.58533,0.97604,0.95832,0.99136,0.89771,0.94008,0.91868,0.92668,0.88004,0.46916,0.70786,0.05311,0.22794,0.00431,0,0.00933683,0.00933683,0.00933683
12,5655.12,0.76668,1.33087,0.153,0.41209,0.00689,0.5154,0.97257,0.95495,0.99132,0.89965,0.94088,0.91542,0.92853,0.88399,0.46198,0.67538,0.05026,0.22423,0.00424,0,0.00920142,0.00920142,0.00920142
13,6117.37,0.76083,1.32268,0.14679,0.41149,0.00682,0.50235,0.97499,0.96296,0.99144,0.89935,0.93687,0.92643,0.93458,0.88745,0.45764,0.68077,0.04839,0.2207,0.00418,0,0.00905463,0.00905463,0.00905463
14,6580,0.75215,1.28655,0.14017,0.3997,0.00673,0.42973,0.97475,0.96446,0.99177,0.90271,0.94097,0.92593,0.9336,0.89165,0.45391,0.65408,0.04649,0.21519,0.00414,0,0.00889687,0.00889687,0.00889687
