epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,21.9447,0.70455,1.04408,0.13075,0.51092,0.01085,0.53963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,42.3948,0.52137,0.56156,0.08686,0.28219,0.00717,0.00589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,63.4897,0.46987,0.47563,0.07748,0.23262,0.00629,0.00243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,84.1254,0.43199,0.40549,0.06544,0.22099,0.00555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,104.922,0.40534,0.35233,0.06541,0.20282,0.00494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,126.043,0.39746,0.36977,0.06105,0.19774,0.00491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,147.356,0.37003,0.33356,0.05861,0.18244,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,169.754,0.28893,0.19002,0.02832,0.1275,0.00377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,190.137,0.27858,0.16703,0.02954,0.12349,0.00353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,218.714,0.26513,0.16515,0.02939,0.11962,0.00331,0,0.99436,0.98027,0.99457,0.97726,0.98873,0.97472,0.99117,0.98617,0.23205,0.134,0.01814,0.10828,0.00297,0,6.8454e-05,6.8454e-05,6.8454e-05
