epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,284.882,1.2499,8.22542,0.45658,1.042,0.01234,11.9901,0.89466,0.814,0.90673,0.64039,0.35116,0.294,0.16587,0.06052,1.11603,6.64469,0.16936,0.62771,0.01195,0,0.00333063,0.00333063,0.0700243
2,556.7,1.15856,5.35145,0.31706,0.74425,0.01122,8.45734,0.90293,0.81856,0.90856,0.62568,0.6821,0.564,0.5196,0.31488,1.17045,4.18586,0.13647,0.64663,0.01246,0,0.00665945,0.00665945,0.0400198
3,821.295,1.25683,4.67492,0.30257,0.86481,0.01243,7.54746,0.77774,0.736,0.8174,0.52387,0.57494,0.42,0.37271,0.21385,1.34029,5.20905,0.13121,0.95906,0.01461,0,0.00997019,0.00997019,0.00999718
4,1086.93,1.35735,4.81294,0.29739,0.9996,0.01361,7.86229,0.85148,0.762,0.84891,0.55391,0.64193,0.55216,0.4754,0.29017,1.26674,4.23957,0.12905,0.86863,0.01364,0,0.00993906,0.00993906,0.00993906
5,1350.81,1.27068,4.09911,0.2888,0.88736,0.01261,6.80353,0.87993,0.80614,0.89599,0.63163,0.81178,0.612,0.63501,0.48578,1.12086,3.10961,0.12292,0.70557,0.01199,0,0.00989183,0.00989183,0.00989183
6,1614.92,1.19696,3.63277,0.28363,0.80152,0.01173,5.96522,0.9265,0.832,0.93869,0.66841,0.77956,0.692,0.68374,0.53479,1.09581,2.80605,0.11533,0.55445,0.01145,0,0.00983133,0.00983133,0.00983133
7,1878.51,1.14393,3.38696,0.27151,0.73705,0.01109,5.49786,0.92445,0.864,0.94957,0.72676,0.84238,0.762,0.75727,0.62703,0.91625,2.23576,0.10794,0.47841,0.00953,0,0.00975773,0.00975773,0.00975773
8,2143.51,1.10177,3.16098,0.25715,0.69913,0.01058,5.05559,0.89184,0.886,0.9532,0.75017,0.85744,0.75785,0.78988,0.66078,0.87238,1.98198,0.10336,0.45941,0.00894,0,0.00967122,0.00967122,0.00967122
9,2411.59,1.06486,2.96056,0.23776,0.65731,0.0102,4.59658,0.92585,0.91,0.96448,0.75557,0.85506,0.81411,0.8177,0.70493,0.87444,1.7882,0.09287,0.41153,0.00903,0,0.00957205,0.00957205,0.00957205
10,2679.55,1.031,2.85102,0.22641,0.63384,0.00978,4.34243,0.93246,0.936,0.97709,0.78661,0.86695,0.83402,0.82893,0.72865,0.78223,1.68935,0.08598,0.37126,0.00792,0,0.00946048,0.00946048,0.00946048
11,2945.73,1.0033,2.70952,0.21673,0.60815,0.00954,4.0715,0.94319,0.92979,0.97706,0.79378,0.86117,0.84362,0.83311,0.74061,0.75674,1.60708,0.0816,0.37807,0.00774,0,0.00933683,0.00933683,0.00933683
12,3209.92,0.98648,2.66458,0.21675,0.6063,0.00927,3.89767,0.93793,0.93685,0.97837,0.81857,0.87577,0.84596,0.85532,0.78319,0.70794,1.40198,0.08466,0.33725,0.00719,0,0.00920142,0.00920142,0.00920142
13,3472.11,0.96059,2.5219,0.21108,0.57982,0.00902,3.56981,0.94566,0.934,0.97887,0.81593,0.91434,0.872,0.88435,0.80784,0.70102,1.19697,0.07989,0.34233,0.00701,0,0.00905463,0.00905463,0.00905463
14,3734.74,0.94282,2.45099,0.20817,0.55592,0.00881,3.41193,0.95219,0.944,0.98125,0.82874,0.89617,0.88036,0.87936,0.8049,0.6748,1.25476,0.07688,0.34431,0.00668,0,0.00889687,0.00889687,0.00889687
15,3998.91,0.93068,2.41901,0.20603,0.54873,0.00861,3.31103,0.9806,0.924,0.98225,0.83599,0.93206,0.87797,0.89532,0.82309,0.64883,1.13675,0.07491,0.31305,0.00633,0,0.00872857,0.00872857,0.00872857
16,4261.46,0.91062,2.29524,0.20319,0.53706,0.00846,3.07039,0.94799,0.94786,0.98208,0.84234,0.93233,0.88173,0.89937,0.8295,0.63295,1.07034,0.0731,0.31597,0.00611,0,0.00855018,0.00855018,0.00855018
17,4526.17,0.90206,2.27289,0.20017,0.52694,0.00833,2.94134,0.97094,0.9356,0.98467,0.84894,0.92089,0.88473,0.90176,0.83036,0.59856,1.09914,0.07162,0.31283,0.00574,0,0.0083622,0.0083622,0.0083622
18,4793.21,0.88942,2.2118,0.19979,0.51356,0.00818,2.74856,0.95649,0.944,0.9835,0.85563,0.92201,0.906,0.90551,0.84568,0.58952,0.98837,0.07147,0.29088,0.00584,0,0.00816514,0.00816514,0.00816514
19,5058.16,0.8681,2.11404,0.1991,0.49801,0.00792,2.48232,0.96377,0.95762,0.98568,0.86364,0.92812,0.918,0.91527,0.8632,0.56791,0.88568,0.0691,0.27661,0.00556,0,0.00795954,0.00795954,0.00795954
20,5322.79,0.85147,2.0661,0.19569,0.49229,0.0078,2.37352,0.97529,0.94724,0.98597,0.86582,0.94235,0.91539,0.91973,0.86387,0.56465,0.87361,0.06817,0.26946,0.00557,0,0.00774596,0.00774596,0.00774596
21,5589.35,0.83808,2.00759,0.19293,0.47177,0.00762,2.22898,0.97573,0.942,0.98692,0.86894,0.93625,0.904,0.91258,0.86078,0.54638,0.87347,0.06639,0.2759,0.0053,0,0.007525,0.007525,0.007525
22,5853.62,0.82679,1.96263,0.19445,0.46958,0.00752,2.07767,0.96377,0.95771,0.98779,0.8742,0.93158,0.92585,0.92426,0.87078,0.53893,0.84703,0.06563,0.27135,0.00516,0,0.00729725,0.00729725,0.00729725
23,6118.75,0.82186,1.9783,0.19181,0.46639,0.00748,2.03904,0.96583,0.96092,0.98787,0.87562,0.93125,0.924,0.91801,0.8671,0.53545,0.82169,0.0648,0.26226,0.00512,0,0.00706335,0.00706335,0.00706335
24,6381.27,0.80272,1.86477,0.18901,0.45194,0.00725,1.7482,0.96784,0.96289,0.98901,0.87907,0.93717,0.92479,0.92039,0.86876,0.53357,0.84609,0.06427,0.26033,0.00505,0,0.00682392,0.00682392,0.00682392
