epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,25.0483,0.82066,4.9933,0.3325,0.65858,0.012,8.88196,0.9934,0.97083,0.99391,0.90612,0.5667,0.54839,0.36544,0.35279,0.42188,4.27569,0.01125,0.16927,0.00297,0,0.00329897,0.00329897,0.0703093
2,47.0814,0.68782,4.13077,0.2403,0.40407,0.00954,6.93528,0.98701,0.98022,0.99443,0.91467,0.55828,0.57419,0.39524,0.38924,0.40738,4.08499,0.00976,0.15025,0.00329,0,0.00662218,0.00662218,0.0402992
3,69.0918,0.71054,3.80495,0.2235,0.41974,0.00981,5.95052,1,0.97119,0.99456,0.87592,0.68181,0.66357,0.55152,0.49445,0.54175,3.09032,0.01279,0.18613,0.00504,0,0.0099049,0.0099049,0.0102485
4,90.8691,0.75644,3.44697,0.23013,0.42229,0.01043,5.32871,0.98704,0.98274,0.99449,0.86333,0.84172,0.83871,0.77178,0.65496,0.61072,1.80661,0.02485,0.20295,0.00548,0,0.00986323,0.00986323,0.00986323
5,113.164,0.78119,3.46122,0.23175,0.46154,0.00999,5.31621,0.97752,0.99355,0.99443,0.87643,0.7798,0.79355,0.70561,0.5744,0.50614,2.81722,0.03672,0.18404,0.00411,0,0.00975773,0.00975773,0.00975773
6,135.658,0.75682,3.15296,0.22052,0.41071,0.01031,4.87548,0.96222,0.9871,0.99278,0.8508,0.80381,0.81939,0.7398,0.61428,0.60133,2.06315,0.02857,0.23537,0.00518,0,0.0096232,0.0096232,0.0096232
7,158.272,0.723,2.94141,0.21705,0.40648,0.00959,4.37924,0.9702,0.97419,0.99306,0.89424,0.79814,0.83871,0.729,0.65856,0.49854,1.94426,0.02913,0.18652,0.00412,0,0.00946048,0.00946048,0.00946048
8,180.705,0.71141,2.86459,0.20696,0.4071,0.00943,4.21572,0.99334,0.96253,0.99356,0.89568,0.84247,0.85161,0.77949,0.66123,0.48924,1.88908,0.02076,0.17781,0.00383,0,0.00927057,0.00927057,0.00927057
9,202.624,0.69304,2.69935,0.20214,0.39597,0.00922,3.84722,0.98406,0.96774,0.99292,0.88323,0.8164,0.83871,0.7651,0.65363,0.49578,1.96005,0.0218,0.18155,0.00406,0,0.00905463,0.00905463,0.00905463
10,224.426,0.69543,2.54578,0.20271,0.40933,0.00925,3.39418,0.94936,0.96762,0.99173,0.90143,0.85298,0.89677,0.82192,0.75181,0.45752,1.2948,0.0189,0.1931,0.0036,0,0.00881401,0.00881401,0.00881401
