epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,22.2102,0.87187,1.4039,0.07845,0.61339,0.00366,0.33152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,43.1299,0.74386,0.95901,0.07455,0.37895,0.00317,0.00668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,64.0431,0.68588,0.79922,0.06897,0.32819,0.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,84.5445,0.6458,0.68435,0.06869,0.31337,0.00279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,105.739,0.63212,0.6168,0.07325,0.29328,0.00268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,127.201,0.60542,0.57262,0.06673,0.28197,0.00263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,148.261,0.57299,0.5144,0.0649,0.26644,0.00254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,170.068,0.52467,0.36471,0.03975,0.22328,0.00219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,190.433,0.50949,0.37834,0.03988,0.22139,0.00211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,219.071,0.49638,0.355,0.03941,0.22033,0.00205,0,0.98341,0.96979,0.99345,0.90669,0.97637,0.96285,0.98767,0.96266,0.48266,0.26077,0.03127,0.21101,0.00204,0,6.8454e-05,6.8454e-05,6.8454e-05
