epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,74.2664,2.34933,8.16413,0.60966,2.86158,0.02541,13.1612,0.7826,0.51128,0.57037,0.22283,0.442,0.21053,0.12718,0.03777,2.3679,7.05478,0.44353,1.89155,0.02233,0,0.00332255,0.00332255,0.0700971
2,140.17,1.92451,4.86112,0.44514,1.50777,0.01896,7.47129,0.87459,0.57679,0.74887,0.34848,0.65526,0.44304,0.45824,0.2058,1.9702,5.04047,0.3241,1.41391,0.01639,0,0.00665136,0.00665136,0.0400926
3,203.736,1.88255,4.31761,0.37636,1.35659,0.01837,6.51928,0.64611,0.6391,0.63409,0.28991,0.58575,0.36842,0.37747,0.17905,2.11487,5.42001,0.23159,1.60268,0.01884,0,0.00996213,0.00996213,0.01007
4,268.496,1.91618,4.19639,0.33953,1.39773,0.01885,6.27732,0.82993,0.56391,0.72282,0.32818,0.56202,0.47368,0.44429,0.2154,2.09284,5.48383,0.20022,1.69822,0.0189,0,0.00993906,0.00993906,0.00993906
5,334.585,1.83391,3.91814,0.3246,1.31616,0.01771,5.78244,0.78318,0.69173,0.7423,0.36395,0.61615,0.54135,0.46019,0.26862,1.9468,5.76896,0.18428,1.47285,0.01712,0,0.00989183,0.00989183,0.00989183
6,400.189,1.76226,3.62261,0.32234,1.19409,0.01698,5.26659,0.8278,0.75902,0.81176,0.42801,0.67165,0.6152,0.62301,0.35748,1.87499,4.60564,0.17302,1.44837,0.01568,0,0.00983133,0.00983133,0.00983133
7,465.162,1.68918,3.4152,0.30778,1.11566,0.01616,4.96367,0.81413,0.81203,0.85825,0.49903,0.76605,0.73859,0.73809,0.46228,1.7397,4.72021,0.13782,0.89703,0.01549,0,0.00975773,0.00975773,0.00975773
8,530.219,1.6764,3.34008,0.3039,1.05186,0.01597,4.831,0.85205,0.79699,0.85725,0.50429,0.75964,0.66917,0.67427,0.46198,1.73026,4.40002,0.13966,0.96409,0.01436,0,0.00967122,0.00967122,0.00967122
9,595.584,1.62987,3.15132,0.29595,1.02382,0.01539,4.50375,0.74408,0.81203,0.83129,0.48276,0.76149,0.57895,0.60173,0.38496,1.80415,4.78881,0.12907,1.14161,0.01557,0,0.00957205,0.00957205,0.00957205
10,661.502,1.59794,3.06242,0.29666,0.97548,0.01498,4.29347,0.87056,0.83459,0.90692,0.53375,0.85947,0.70677,0.76367,0.50151,1.67185,3.23644,0.14273,0.88588,0.01357,0,0.00946048,0.00946048,0.00946048
11,727.538,1.56515,2.97039,0.28602,0.92887,0.0146,4.14316,0.88904,0.78947,0.89252,0.55636,0.7985,0.68421,0.6853,0.48171,1.45992,3.24123,0.12787,0.86585,0.01121,0,0.00933683,0.00933683,0.00933683
12,793.157,1.5368,2.91151,0.27146,0.92009,0.0143,4.08171,0.95267,0.75675,0.91286,0.62225,0.87713,0.69925,0.75287,0.55024,1.36474,4.03941,0.11528,0.85764,0.01056,0,0.00920142,0.00920142,0.00920142
13,859.066,1.52683,2.84595,0.25894,0.90297,0.01412,3.95704,0.86897,0.84769,0.90704,0.56252,0.84519,0.70677,0.75666,0.49061,1.62736,3.28661,0.10275,0.93149,0.01302,0,0.00905463,0.00905463,0.00905463
14,924.787,1.48545,2.77917,0.24441,0.88418,0.01361,3.6924,0.91082,0.81955,0.92287,0.60617,0.81404,0.6912,0.69462,0.49519,1.3118,3.8374,0.10186,0.80641,0.00974,0,0.00889687,0.00889687,0.00889687
15,989.816,1.4753,2.69873,0.23634,0.84341,0.01358,3.71559,0.95657,0.82811,0.94024,0.61818,0.8696,0.75214,0.79332,0.59554,1.24323,3.31044,0.09369,0.84204,0.01034,0,0.00872857,0.00872857,0.00872857
16,1055.29,1.4569,2.67879,0.23104,0.85309,0.01322,3.59161,0.87704,0.86466,0.91991,0.60686,0.84405,0.71429,0.72579,0.5554,1.39086,4.1817,0.08335,0.69737,0.01054,0,0.00855018,0.00855018,0.00855018
17,1121.63,1.43292,2.63721,0.2237,0.81104,0.0131,3.40303,0.90168,0.89638,0.95504,0.61982,0.8261,0.80451,0.78959,0.59984,1.52294,3.79728,0.08049,0.77062,0.01144,0,0.0083622,0.0083622,0.0083622
18,1186.9,1.39263,2.48213,0.21329,0.76603,0.01264,3.1786,0.88548,0.89474,0.94366,0.62918,0.81027,0.81955,0.81734,0.58652,1.55575,2.84938,0.07956,0.82179,0.01214,0,0.00816514,0.00816514,0.00816514
19,1252.65,1.37194,2.4587,0.20764,0.76743,0.01241,3.13396,0.95772,0.85154,0.94916,0.6411,0.8865,0.76344,0.77837,0.60536,1.49964,3.99177,0.07836,0.76212,0.01189,0,0.00795954,0.00795954,0.00795954
20,1319.31,1.35952,2.42804,0.20753,0.74981,0.01227,3.10699,0.91119,0.90977,0.94423,0.65975,0.86323,0.82707,0.83069,0.62755,1.34679,3.44596,0.07488,0.7074,0.0106,0,0.00774596,0.00774596,0.00774596
21,1385.6,1.34258,2.34745,0.20197,0.73021,0.01214,2.95351,0.90018,0.88148,0.94286,0.67193,0.84517,0.81203,0.81483,0.64271,1.26438,3.37171,0.07795,0.74725,0.00898,0,0.007525,0.007525,0.007525
22,1451.69,1.33491,2.28255,0.19569,0.71327,0.01198,2.74667,0.92756,0.86647,0.93628,0.66964,0.86402,0.79699,0.78057,0.59529,1.24027,3.95193,0.08631,0.70596,0.00869,0,0.00729725,0.00729725,0.00729725
23,1517.44,1.31089,2.23196,0.19003,0.70561,0.01163,2.71402,0.86281,0.90977,0.95409,0.68264,0.85937,0.77444,0.81976,0.66409,1.23824,3.02844,0.07272,0.71681,0.00901,0,0.00706335,0.00706335,0.00706335
24,1582.68,1.28416,2.18091,0.18964,0.71151,0.01142,2.59453,0.93049,0.90593,0.95952,0.69144,0.87924,0.82117,0.81912,0.67717,1.28032,3.39794,0.07586,0.64127,0.00993,0,0.00682392,0.00682392,0.00682392
25,1647.68,1.24762,2.07274,0.18201,0.67818,0.01101,2.34753,0.95064,0.86894,0.95664,0.6781,0.86005,0.7855,0.79131,0.64759,1.29471,3.74337,0.07034,0.62319,0.00942,0,0.00657963,0.00657963,0.00657963
26,1713.58,1.26051,2.1195,0.18869,0.69218,0.0111,2.31389,0.94245,0.862,0.95659,0.69837,0.92233,0.80359,0.84639,0.7031,1.06114,3.09707,0.07182,0.57644,0.0076,0,0.00633115,0.00633115,0.00633115
27,1780.48,1.23659,2.02928,0.18193,0.65476,0.01085,2.115,0.93462,0.88722,0.95125,0.68162,0.87885,0.81812,0.82237,0.66263,1.22474,2.76582,0.06539,0.69532,0.00899,0,0.00607916,0.00607916,0.00607916
28,1847.36,1.20947,1.98545,0.17707,0.65805,0.01064,2.13362,0.92752,0.96218,0.97037,0.71244,0.87329,0.81955,0.79276,0.65547,1.18544,3.31502,0.06136,0.61243,0.00914,0,0.00582435,0.00582435,0.00582435
29,1914.63,1.20715,1.9578,0.17785,0.64815,0.01067,1.9824,0.89631,0.97495,0.97644,0.7139,0.85486,0.84141,0.84453,0.70797,1.09798,3.18812,0.06485,0.56982,0.00801,0,0.00556742,0.00556742,0.00556742
30,1980.93,1.20534,1.9852,0.1745,0.64495,0.01059,1.92681,0.9465,0.93111,0.97238,0.72849,0.88207,0.82707,0.83567,0.70711,1.09152,3.35767,0.06077,0.65171,0.00762,0,0.00530906,0.00530906,0.00530906
31,2047.2,1.16602,1.83705,0.16568,0.63073,0.01014,1.61364,0.95605,0.92481,0.97492,0.73464,0.88267,0.84962,0.84165,0.71682,1.07082,2.04273,0.05665,0.52768,0.00754,0,0.00505,0.00505,0.00505
32,2111.37,1.1503,1.78082,0.16569,0.61225,0.00994,1.59055,0.96948,0.95536,0.97989,0.75265,0.88527,0.87026,0.86203,0.74879,0.99667,3.18871,0.05237,0.5793,0.00725,0,0.00479094,0.00479094,0.00479094
33,2175.47,1.12736,1.71199,0.15981,0.59528,0.00964,1.43023,0.9325,0.93479,0.97879,0.74071,0.82906,0.85714,0.81362,0.69265,0.97455,2.88845,0.05489,0.61069,0.00646,0,0.00453258,0.00453258,0.00453258
34,2241.14,1.10965,1.6939,0.15628,0.5772,0.00943,1.32046,0.91281,0.93985,0.97883,0.75263,0.8946,0.82966,0.85312,0.74029,0.94797,2.90078,0.05504,0.56811,0.00657,0,0.00427565,0.00427565,0.00427565
35,2306.53,1.08832,1.65163,0.15418,0.56676,0.00926,1.20145,0.95602,0.93985,0.97917,0.76468,0.87919,0.86466,0.89275,0.75995,1.0083,2.84402,0.05615,0.63625,0.0072,0,0.00402084,0.00402084,0.00402084
36,2371.86,1.08033,1.57786,0.15699,0.57547,0.00921,1.08355,0.95615,0.94737,0.98188,0.75552,0.85317,0.87378,0.87364,0.74469,1.03865,3.51421,0.04816,0.53763,0.00729,0,0.00376885,0.00376885,0.00376885
37,2437.17,1.07347,1.53331,0.15457,0.56048,0.00913,0.91738,0.94107,0.96065,0.97903,0.75109,0.86433,0.8622,0.83878,0.73092,1.06392,3.45428,0.04912,0.46291,0.00721,0,0.00352037,0.00352037,0.00352037
38,2501.28,1.05664,1.50146,0.14672,0.54003,0.00898,0.81078,0.93162,0.93985,0.9717,0.76245,0.85545,0.86466,0.86864,0.76685,1.02463,3.20387,0.04827,0.48433,0.00712,0,0.00327608,0.00327608,0.00327608
39,2564.35,1.04042,1.46908,0.14923,0.54277,0.00879,0.69612,0.89486,0.95987,0.98149,0.77389,0.89271,0.83459,0.87272,0.76145,0.98292,2.91545,0.04586,0.52751,0.00663,0,0.00303665,0.00303665,0.00303665
