epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,110.321,0.47498,0.49922,0.04582,0.20252,0.00395,0.07723,0.98585,0.98148,0.99412,0.93125,0.95357,0.94577,0.94667,0.91561,0.38984,0.56907,0.00829,0.14975,0.00342,0,0.00199528,0.00199528,0.00223113
2,204.916,0.43224,0.54379,0.04441,0.19214,0.00364,0.00124,0.98121,0.98248,0.99413,0.92253,0.94734,0.9454,0.94227,0.9076,0.41753,0.58133,0.01012,0.15746,0.00364,0,0.00197837,0.00197837,0.00197837
3,300.085,0.43538,0.57866,0.04382,0.1959,0.00367,0.00059,0.9862,0.98098,0.99426,0.92711,0.94916,0.94394,0.93256,0.90423,0.40289,0.5914,0.00832,0.15081,0.00349,0,0.00191441,0.00191441,0.00191441
4,394.373,0.43384,0.55741,0.04221,0.19156,0.00364,0.00116,0.98888,0.9793,0.99429,0.92377,0.94872,0.93794,0.93067,0.89635,0.41355,0.64091,0.00796,0.15394,0.00364,0,0.00181093,0.00181093,0.00181093
5,488.96,0.43392,0.56441,0.04415,0.19283,0.00362,0,0.98132,0.97848,0.99405,0.9239,0.94574,0.94294,0.93151,0.90463,0.40888,0.59188,0.00722,0.15855,0.00347,0,0.00167244,0.00167244,0.00167244
6,586.066,0.37725,0.41425,0.01623,0.15164,0.00314,0.00337,0.98241,0.97851,0.99398,0.92543,0.94928,0.94617,0.94265,0.90869,0.40581,0.55832,0.00825,0.15466,0.00351,0,0.001505,0.001505,0.001505
7,679.392,0.36885,0.38898,0.01507,0.14873,0.00306,0,0.98771,0.97898,0.994,0.92785,0.9539,0.94245,0.93942,0.90523,0.39626,0.59432,0.00653,0.14986,0.00347,0,0.00131593,0.00131593,0.00131593
8,773.479,0.36234,0.37814,0.01357,0.14395,0.00296,0,0.97866,0.98692,0.99434,0.92933,0.94522,0.95002,0.94356,0.9106,0.38954,0.55082,0.00713,0.14578,0.00339,0,0.00111348,0.00111348,0.00111348
9,867.461,0.35048,0.37041,0.01415,0.13988,0.00285,0,0.98832,0.97407,0.99427,0.93054,0.94872,0.93844,0.92884,0.90154,0.38401,0.60733,0.00721,0.14724,0.00331,0,0.000906517,0.000906517,0.000906517
10,961.576,0.3415,0.35403,0.01224,0.13608,0.00277,0,0.98154,0.98498,0.99428,0.93113,0.94466,0.94745,0.93093,0.90557,0.38198,0.57726,0.00632,0.14199,0.00328,0,0.000704073,0.000704073,0.000704073
11,1055.2,0.33272,0.32576,0.01233,0.13151,0.00266,0,0.98785,0.97627,0.99441,0.93275,0.94986,0.9387,0.93152,0.9064,0.37278,0.5711,0.00614,0.1416,0.00319,0,0.000515,0.000515,0.000515
12,1149.34,0.32696,0.30642,0.01216,0.12959,0.00264,0,0.98895,0.98448,0.99448,0.93519,0.95579,0.95195,0.9461,0.91898,0.36641,0.50917,0.00571,0.13643,0.00313,0,0.000347561,0.000347561,0.000347561
13,1243.26,0.32014,0.30409,0.0114,0.12944,0.00255,0,0.98699,0.98709,0.9946,0.9338,0.95358,0.95145,0.94648,0.91742,0.36623,0.51334,0.0057,0.13796,0.0031,0,0.000209073,0.000209073,0.000209073
14,1337.29,0.31363,0.29714,0.01135,0.12371,0.00251,0,0.99176,0.98048,0.99457,0.93664,0.95847,0.94722,0.94692,0.9203,0.3587,0.50685,0.00555,0.13461,0.00307,0,0.00010559,0.00010559,0.00010559
15,1431.31,0.31292,0.29351,0.01124,0.12715,0.00252,0,0.99289,0.97867,0.99458,0.93821,0.96035,0.94556,0.94684,0.91941,0.35941,0.50732,0.00563,0.13375,0.00308,0,4.16339e-05,4.16339e-05,4.16339e-05
