epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,20.9219,0.60757,0.75471,0.08489,0.32245,0.00544,0.08918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,40.867,0.4706,0.58789,0.0676,0.22076,0.00426,0.01694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,61.2311,0.44654,0.49785,0.06626,0.19501,0.00406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,81.2808,0.42186,0.43155,0.05902,0.20679,0.00367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,100.905,0.41154,0.4417,0.05979,0.18885,0.00356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,120.784,0.40305,0.41402,0.05914,0.18522,0.00343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,140.538,0.38903,0.38628,0.05786,0.18017,0.00334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,161.042,0.32397,0.25034,0.03327,0.13873,0.00278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,180.604,0.31443,0.25349,0.02983,0.13504,0.00275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,208.637,0.30733,0.25521,0.02927,0.13988,0.00262,0,0.98614,0.98646,0.99414,0.96132,0.97825,0.97847,0.98784,0.97153,0.29038,0.20716,0.02239,0.1375,0.00263,0,6.8454e-05,6.8454e-05,6.8454e-05
