epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,21.6605,0.50451,0.55396,0.04681,0.25664,0.00463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,42.4418,0.42498,0.46279,0.03886,0.19688,0.00387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,63.0883,0.41674,0.42347,0.04566,0.19002,0.00378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,83.9195,0.40069,0.35989,0.03781,0.18011,0.00359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,104.653,0.38752,0.41042,0.03972,0.18124,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,125.414,0.38026,0.37428,0.039,0.17358,0.00335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,146.175,0.36582,0.38048,0.0392,0.17021,0.00324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,167.927,0.30529,0.24576,0.01572,0.13061,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,188.409,0.2903,0.21572,0.01582,0.12254,0.00252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,217.847,0.28914,0.19217,0.01656,0.12326,0.00252,0,0.98753,0.98965,0.99464,0.96947,0.97401,0.97611,0.97771,0.95925,0.26251,0.16933,0.00667,0.11425,0.00241,0,6.8454e-05,6.8454e-05,6.8454e-05
