epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,7.85719,0.62252,4.36465,0.19073,0.33223,0.00627,11.7144,0.99879,0.97143,0.99367,0.89629,0.61576,0.6,0.3851,0.35402,0.61325,2.2928,0.00282,0.53596,0.00478,0,0.001,0.001,0.091
2,11.299,0.4941,3.85928,0.21228,0.25738,0.00402,7.21058,0.97069,1,0.99444,0.93413,0.624,0.64286,0.43424,0.41813,0.48124,2.04136,0.00328,0.14216,0.00277,0,0.0020968,0.0020968,0.0810968
3,14.603,0.42015,3.48574,0.18599,0.17541,0.00344,5.51014,0.9995,1,0.995,0.92707,0.65554,0.65714,0.50609,0.49255,0.44636,1.90043,0.00163,0.13417,0.0031,0,0.0031805,0.0031805,0.0711805
4,17.8816,0.43038,3.25547,0.14408,0.17041,0.00379,5.05955,1,0.99729,0.995,0.92583,0.65679,0.65611,0.54023,0.52085,0.43851,1.90485,0.00147,0.12828,0.00285,0,0.00424119,0.00424119,0.0612412
5,21.1522,0.45304,3.71792,0.21907,0.18514,0.00411,5.44949,0.98855,1,0.995,0.92526,0.64896,0.65714,0.54834,0.53898,0.3893,1.81748,0.00168,0.11861,0.00299,0,0.00526917,0.00526917,0.0512692
6,24.2883,0.43597,3.58178,0.19462,0.16644,0.00391,5.39455,0.99876,1,0.995,0.91655,0.65603,0.65714,0.58504,0.57544,0.40467,1.75234,0.00339,0.11832,0.00317,0,0.00625508,0.00625508,0.0412551
7,27.4088,0.45445,3.20675,0.15292,0.18744,0.00418,4.93639,1,0.97349,0.99472,0.91735,0.63687,0.65714,0.58686,0.56896,0.37945,1.59711,0.00719,0.12402,0.00345,0,0.00718997,0.00718997,0.03119
8,30.5346,0.46386,2.51378,0.10688,0.17713,0.00443,3.82823,1,0.99946,0.995,0.92025,0.71395,0.71429,0.66925,0.63479,0.4221,1.39997,0.01035,0.12544,0.00332,0,0.00806539,0.00806539,0.0210654
9,33.6227,0.47492,2.47734,0.14243,0.2135,0.00452,3.56584,0.99928,0.98571,0.99486,0.90602,0.77597,0.75714,0.70552,0.64628,0.43482,1.32256,0.01901,0.1378,0.00356,0,0.00887354,0.00887354,0.0108735
10,36.7171,0.49568,2.28229,0.15101,0.21067,0.00456,2.89662,0.99417,1,0.995,0.90543,0.84054,0.77143,0.78233,0.65537,0.44268,1.22919,0.03788,0.15107,0.00403,0,0.00881401,0.00881401,0.00881401
