epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,20.9232,0.53694,0.61228,0.08869,0.27857,0.00477,0.03685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,40.6821,0.43298,0.42185,0.06442,0.20237,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,60.4781,0.41266,0.40204,0.06322,0.18865,0.00337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,80.2547,0.39076,0.36589,0.05648,0.17493,0.00322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,100.224,0.38589,0.33353,0.05928,0.17511,0.00306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,120.531,0.37192,0.35418,0.05621,0.17218,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,140.663,0.36384,0.32407,0.05428,0.16705,0.00298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,161.638,0.30311,0.22021,0.03214,0.13091,0.00244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,181.474,0.29576,0.20525,0.03418,0.12703,0.00239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,209.861,0.29259,0.20414,0.03174,0.1328,0.00232,0,0.99116,0.97365,0.99454,0.96656,0.98841,0.96667,0.99017,0.98258,0.26462,0.18474,0.02257,0.12304,0.0022,0,6.8454e-05,6.8454e-05,6.8454e-05
