epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,82.2163,1.58797,6.77276,0.57083,1.80508,0.01634,11.4294,0.87237,0.88917,0.94096,0.69472,0.72752,0.53659,0.50537,0.26889,1.0212,4.1331,0.34361,0.54611,0.01081,0,0.00332237,0.00332237,0.0700987
2,150.698,1.18204,3.47306,0.40276,0.73218,0.01073,5.82142,0.94475,0.97316,0.98875,0.73826,0.79355,0.75002,0.66809,0.47064,0.93909,2.90953,0.23008,0.40375,0.00943,0,0.00663765,0.00663765,0.0400806
3,219.512,1.17796,3.09307,0.33921,0.71422,0.01075,5.15343,0.94037,0.86992,0.92771,0.64883,0.76216,0.70344,0.66457,0.4495,1.16743,2.9782,0.15273,0.63756,0.01234,0,0.00988098,0.00988098,0.00999063
4,285.257,1.25191,3.01037,0.29971,0.82019,0.01166,4.97348,0.88245,0.85447,0.88835,0.62745,0.71557,0.69106,0.59293,0.4383,1.15321,2.99575,0.13976,0.69605,0.0121,0,0.00975773,0.00975773,0.00975773
5,350.477,1.20481,2.718,0.29318,0.76872,0.01119,4.38398,0.97271,0.86946,0.93854,0.69603,0.82055,0.72358,0.67006,0.49292,1.07279,2.54049,0.11388,0.51712,0.01096,0,0.00957205,0.00957205,0.00957205
6,417.785,1.16971,2.56879,0.2976,0.72584,0.01069,4.06341,0.98235,0.90478,0.98054,0.72851,0.82297,0.76423,0.75152,0.59652,0.95763,2.27033,0.1094,0.43584,0.00958,0,0.00933683,0.00933683,0.00933683
7,484.393,1.12415,2.41247,0.29606,0.69574,0.01025,3.7334,0.94845,0.92683,0.9801,0.74934,0.82384,0.78049,0.73008,0.59379,0.88128,2.39933,0.11199,0.39488,0.00887,0,0.00905463,0.00905463,0.00905463
8,549.999,1.08173,2.29004,0.29268,0.65764,0.00979,3.44207,0.97491,0.9479,0.98982,0.77899,0.88909,0.84729,0.82907,0.68942,0.8481,1.63694,0.11644,0.36237,0.00846,0,0.00872857,0.00872857,0.00872857
9,615.935,1.05343,2.17314,0.29314,0.63418,0.00943,3.08199,0.97309,0.95122,0.98585,0.78461,0.89777,0.85366,0.85842,0.71794,0.83129,1.55239,0.11684,0.33669,0.00849,0,0.0083622,0.0083622,0.0083622
10,681.954,1.01977,1.99912,0.29821,0.5944,0.00903,2.76611,0.96428,0.91057,0.9705,0.7586,0.86069,0.81301,0.81003,0.672,0.84414,1.9118,0.11863,0.40485,0.00839,0,0.00795954,0.00795954,0.00795954
11,747.894,1.01179,2.00306,0.29079,0.58843,0.00898,2.70183,0.9669,0.94993,0.98987,0.81192,0.83449,0.81985,0.7951,0.68292,0.78687,1.94044,0.12026,0.31099,0.00809,0,0.007525,0.007525,0.007525
12,812.998,0.97354,1.8885,0.289,0.55511,0.00853,2.35429,0.94439,0.96748,0.98756,0.82,0.86081,0.87805,0.86066,0.77151,0.71957,1.37357,0.11396,0.29305,0.00698,0,0.00706335,0.00706335,0.00706335
